m/z 35.00 ch3;37/21
1042.663464;4.466597643
1037.706676;4.807627121
1064.816148;4.718107069
1091.527175;4.931651894
1112.83841;5.02832367
1038.002737;4.694792245
1041.075248;4.643033896
1038.593514;4.494547766
1070.385758;4.911665599
1078.075926;5.073550386
1064.458722;5.013473468
1069.864813;5.022892133
1078.063439;4.958998885
1062.473968;4.877404131
1075.433665;4.70509593
1033.627211;4.707952079
1036.999857;4.497603106
1072.369125;4.96625159
1081.509662;4.857556334
1034.253719;4.9666446
1037.59302;4.922276394
1123.083694;5.156498535
1056.116614;5.10941066
1034.728237;4.854516117
1009.519487;4.697251969
1038.784826;4.980047
1056.784846;4.920581245
1035.68966;4.827604488
1059.393548;4.699299888
1065.137352;4.954647337
1101.653712;5.35435215
1068.370311;4.981724877
1091.284378;5.33273579
1117.116342;5.16268211
1062.985997;5.099840692
1075.874602;5.079819749
1045.682634;4.747995576
1039.208137;4.89706411
1085.936765;5.159840061
1045.909602;4.986617364
1108.815701;4.899411866
1011.977068;4.982537209
1069.238343;5.011276115
1015.533853;4.870708957
1080.481297;4.938403291
1083.584695;5.055373535
1054.807346;4.961919677
1078.629698;5.129743017
1108.781849;5.039646786
1033.463215;4.717583065
1062.994223;5.44456789
1021.661511;5.134920907
1044.148824;5.052078274
1017.478468;5.089031623
1025.176272;5.143132169
1031.762006;4.982098987
1018.950048;4.888512472
1048.421293;5.020578841
1041.905544;5.044743445
1067.189735;5.34701831
1047.206316;5.231840094
1063.614927;5.703793777
1022.184095;5.204644041
1022.679796;5.035702709
1023.807269;5.330356963
1055.247686;5.705091972
1018.604426;5.074043464
1033.672074;5.510506508
1029.288215;5.350740812
1000.834073;5.236669353
1017.655787;5.367603297
1071.838632;5.724323205
1064.849659;5.298736171
1039.974008;5.541917494
995.1020871;4.980220854
999.6187093;5.20944567
999.164062;5.275746753
1011.373943;5.33100141
1024.548047;5.163591935
1018.138717;5.260832686
1045.186698;5.238557185
1019.554396;5.294401337
1040.109573;5.235552005
1054.973818;5.325111216
979.3985902;5.179661115
1032.370803;5.46361363
1042.331888;5.300246518
1022.440639;5.403996017
999.5283443;5.061641496
1003.088088;5.429846448
1039.18935;5.153618705
1033.7847;5.388786414
974.7468986;5.370469683
1027.94223;5.496204721
1031.083222;5.36005698
1009.693394;5.2131661
1035.163703;5.494825564
1071.524217;5.747096532
1031.823451;5.388434663
1054.8433;5.69547633
1042.683995;5.332745672
1045.246766;5.343602295
1053.727898;5.779333979
1002.516993;5.474028698
1023.97117;4.979868203
998.7818746;5.491756506
994.32741;5.080001608
1045.68733;5.451251786
1027.241888;5.080812244
1004.176751;5.325965989
1016.74308;5.290258014
1038.755872;5.423826997
1022.618438;5.157728774
1023.66399;5.599662983
1027.659735;5.385660932
1028.840147;5.276807436
1039.379548;5.428205075
1020.30026;5.413355787
992.3881198;5.262498476
1018.918175;5.379514779
1034.526039;5.430154713
982.3633399;5.326201462
1008.318561;5.332187404
1021.961605;5.233249843
1024.30432;5.420957253
1010.887349;5.447749426
1020.988582;4.991218719
1014.136217;5.32209835
991.2921678;5.121128506
1047.919803;5.471892771
972.8216444;4.857039416
1001.525773;5.131025417
989.0063583;5.496537484
1009.451299;5.503555712
1046.429917;5.554568828
1001.224784;5.533704617
1024.865087;5.384983267
1022.76225;5.362851567
1008.458521;5.4976112
1026.346397;5.41836657
997.4225343;5.185854632
985.3070981;5.323635706
1054.569809;5.511868057
1000.897975;5.202987381
1039.572051;5.150580941
1028.687297;5.247236316
1018.879815;5.473145065
1031.003644;5.565122261
968.1881839;5.273758595
1075.961145;5.746992086
995.8883744;5.101706342
1033.888041;5.427682884
993.8336513;5.313607601
1012.548882;5.326632228
1014.375581;5.498484628
1013.61254;5.27841582
991.557851;5.278398218
1022.379769;5.454566256
1043.939547;5.415184328
999.3757043;5.444660589
1073.290247;5.797797742
1030.686306;5.325623132
1042.188399;5.948692573
1019.205827;5.28687059
1037.260583;5.493737481
1003.775425;5.28535782
1005.865941;5.440619208
1031.744238;5.412370916
979.4641848;5.256209557
993.7628835;5.015217139
973.170099;5.385294363
981.6348598;5.153899523
1024.526177;5.541168458
1003.383884;5.432989104
1030.53663;5.546507071
984.0217942;5.503664406
985.1466226;5.345364946
1039.93459;5.582786427
1020.759817;5.277426518
1027.21835;5.531467516
976.7635042;5.251851252
1025.659591;5.635977542
1017.242092;5.633383695
995.3317153;5.624215364
1028.023072;5.285927451
1025.792807;5.676898642
1027.079968;5.204333625
996.0720545;5.329836017
1006.619342;5.177107402
989.3184028;5.20753505
1008.186209;5.57386444
1017.549466;5.424653699
978.7736845;5.227487606
990.5910309;5.169882234
1005.621122;5.539908753
991.1379122;5.215895459
1019.304636;5.22648856
1045.519363;5.558109865
993.0782349;5.158277379
998.8197932;5.460828757
996.067883;5.551202159
1030.736756;5.509304266
983.3853328;5.432013507
1054.737748;5.800298323
985.8397862;5.252806207
1026.58311;5.537174577
983.1742743;5.236053473
978.5505559;5.206028392
992.9719632;5.544922113
995.4738473;5.475077712
1012.545473;5.258828817
1001.200593;5.203835594
1051.303328;5.481403585
1048.210422;5.695417511
1040.465261;5.500924301
1026.074047;5.228401379
985.2630769;5.349357458
1043.340843;5.668351654
1001.528744;5.541926377
992.4534349;5.353599938
1037.09721;5.763348465
984.1860817;5.701281172
969.7464396;5.381683526
1034.235144;5.602890112
996.0552654;5.269351334
1018.952038;5.440022
986.0331524;5.331915516
1006.269467;5.346688137
1018.084295;5.474732789
1044.355184;5.560621566
1018.186995;5.386003015
962.8655574;5.243307244
993.1599755;5.417965137
987.6495942;5.373732089
1030.39488;5.647241035
1028.64723;5.732167754
1006.298367;5.577199428
1039.357494;5.761135445
1013.809097;5.623340767
996.8053833;5.516513129
977.2095033;5.248007042
1022.24237;5.691371547
988.4836461;5.329619604
1004.170088;5.577376245
1011.048802;5.413754997
1011.168959;5.412987644
997.3034389;5.124311442
1008.303903;5.688618999
1034.23929;5.734851001
1011.732007;5.390438311
1012.313198;5.328324047
993.9477099;5.351581219
1040.875268;5.472568586
982.7957442;5.385294479
978.5053971;5.355491127
991.9149792;5.304478897
1026.592854;5.709900537
1002.001909;5.061478704
1054.047719;5.707208891
1009.234334;5.48360702
972.7332252;5.166116482
987.393159;5.274371693
1026.379029;5.731407049
970.1856528;5.155803436
1001.783274;5.656714694
1061.67369;5.864477212
1065.775188;6.2040667
1002.522712;5.395331908
993.3239287;5.464383877
1011.427193;5.719949383
1019.2511;5.883413138
1007.503602;5.603393357
986.1567524;5.409014191
991.0286326;5.375942921
1058.763717;5.445882775
1028.100057;5.413921631
1032.883479;5.869488093
993.9893891;5.530821496
1014.040828;5.248810726
1015.260717;5.388008737
1036.897689;5.668039981
1047.544417;5.718844418
1014.511526;5.43048492
987.9481774;5.337653467
1015.284189;5.723823309
1019.151364;5.731300124
1007.088997;5.332485759
997.7418885;5.478468767
1009.369976;5.704215162
1066.212543;6.093988803
1018.357001;5.619491375
1006.956324;5.570578536
993.4788728;5.372062992
1036.82847;5.775059485
1028.313083;5.753938536
1059.221988;5.76624557
1015.0269;5.458616473
1023.917248;5.735973438
991.4300703;5.567212377
1059.835593;5.78589957
967.0094669;5.291651199
1042.577452;5.575562433
1003.406188;5.471882913
1014.067421;5.327853366
1021.214206;5.44373458
1009.313559;5.402270382
995.0367636;5.577111561
1018.542816;5.380528989
1043.204794;5.808681811
1009.720806;5.608603844
970.9559119;5.310422472
1015.45461;5.520898863
1016.627154;5.802875183
1033.729971;5.636062981
994.6662314;5.52826746
1027.778899;5.565893964
986.7250866;5.717979719
985.4921373;5.725309413
1041.731121;5.838252809
981.8302342;5.383647763
984.2228689;5.351831651
997.5448739;5.264308756
1027.247358;6.105898015
1063.038189;5.743424569
1022.131718;5.720005296
1023.225102;5.578646307
992.213675;5.587873662
1016.505548;5.716846052
1019.289946;5.680443806
988.9253036;5.467430041
1035.048635;5.481045383
996.6053939;5.633152371
985.4196464;5.434617715
1006.376935;5.661786676
984.7049546;5.283845501
973.7178989;5.411585945
986.9728448;5.602948104
1019.389478;5.653734027
1015.242096;5.662882922
997.4950911;5.729141937
992.7286703;5.556057798
1013.031045;5.351824832
993.6444162;5.792677649
988.7320062;5.775658183
1025.609774;5.465033082
1017.811117;5.629160443
1022.396618;5.582763213
990.7130625;5.979089119
1022.688461;5.740596009
1041.522587;5.743173593
981.3514702;5.390577618
979.4828251;5.404038919
975.231649;5.376821678
971.8713928;5.5746354
1011.479856;5.663044749
984.9999617;5.411684697
1007.871044;5.500022787
1009.745071;5.45849946
993.4007292;5.862239294
961.8926218;5.060512094
1008.52886;5.837716989
1008.410479;5.55802805
1030.032068;5.562045648
995.7433807;5.722387708
1018.73639;5.628896059
1009.940469;5.640038868
1025.384461;5.961211979
975.7942855;5.289098781
1006.329177;5.898475021
975.1606976;5.805646769
1023.115805;5.995569128
982.5906942;5.570838057
997.2288799;5.759047897
1037.258187;5.82959834
997.5320296;5.732421974
1031.407703;5.879754509
986.3231307;6.136483444
995.1631443;5.760229258
1006.252021;5.543834385
977.0842946;5.562279368
1002.646228;5.965705799
1022.127859;5.800114964
980.0909435;5.682916805
988.8683189;5.805365062
1036.938256;5.656315793
1005.424435;6.036340228
974.6459804;5.609158313
988.0075897;5.72418873
959.5333406;5.549494073
996.323549;5.824534305
1019.100209;5.898356107
1004.091442;6.039407984
976.8173611;5.832638323
1017.319264;5.907102916
995.09914;5.840649843
999.4431825;5.793879739
992.6974367;5.698991549
964.302777;5.582895486
967.1073196;5.406574997
983.9937101;5.71246857
989.2720908;5.635214816
975.2030551;5.962058316
1035.023095;5.923938156
990.9293933;5.774789397
983.0487234;5.95774508
947.0616093;5.449271434
1010.393191;6.061831273
984.0210512;5.693326333
953.3593325;5.687123304
984.9753254;5.703753781
1005.838738;5.966919743
982.0870807;5.804367596
958.477637;5.676600505
998.6185962;5.971214171
956.7287573;5.941867584
1020.227409;6.090281181
998.063354;6.019064483
964.8547025;5.730840188
997.3723403;5.947878706
990.6838179;5.746451019
1024.796563;6.125534702
1001.590068;6.014863935
983.8738165;5.557022263
988.3334904;5.743411391
955.7589175;5.763235268
986.7825268;5.932890027
962.6978117;5.725210289
1010.583383;5.908311746
1007.804519;6.008872065
1003.765307;6.005347753
994.9573081;5.850482365
1002.956402;5.966700846
969.5092795;5.973883188
987.0759601;5.794498571
915.9116267;5.18128143
993.8619486;5.886730703
942.2267868;5.722611326
1029.562278;6.335176097
959.6961076;5.57726984
998.5866554;5.614903377
1037.875276;5.902767021
975.4734767;5.840125114
1011.165081;6.00889139
1003.098196;6.034956822
1001.77997;5.9920843
944.3549165;5.752304469
1028.046411;6.010732212
989.8365425;5.893575771
959.2561312;5.69759772
969.9726077;5.69470432
967.6816479;5.65903378
919.2743298;5.67340387
978.0332134;5.847802597
958.4277622;5.6949357
1004.857779;5.786936382
966.5904873;6.178779003
991.7799649;5.868258942
975.9477529;5.917609789
942.7079657;5.756709956
985.669308;5.993986133
970.4820663;6.029117143
972.956081;6.064037612
975.648307;5.962139481
956.7639812;5.561675501
954.0592928;5.676266957
972.3237764;5.882888145
985.0846445;5.877215051
976.9450172;5.928959798
949.3722279;5.723812284
961.5289768;5.952198939
1005.140626;5.940443559
983.6874487;5.849823343
956.5911844;5.654931664
938.9506255;5.453818511
990.7307072;6.132017495
982.4601535;6.059307481
948.6414611;5.619472003
973.6898321;6.127683751
1000.799223;5.998269004
1005.433837;6.467250081
954.5087851;5.924232741
964.4720372;5.577028668
980.7571438;5.890852086
934.8636134;5.636000988
966.5744482;5.533383812
976.6938944;5.667267134
999.4359815;6.158240336
956.7621851;5.945852175
976.6761056;5.770721728
990.0703046;5.983485401
958.0585525;6.078034603
960.2913503;5.721583981
958.4362482;5.938314665
1027.119799;6.402775328
948.8084164;5.669343406
974.211367;5.981896131
1013.964795;5.830729873
983.7838288;6.164227795
975.5563131;6.052880143
983.6558142;5.95147509
979.6084122;6.018218634
979.6341306;6.198729645
989.7032331;5.827107286
971.7065494;5.749480922
973.8589487;5.948672881
964.7522529;5.893330837
1002.576412;5.910916454
956.5621443;5.687782447
938.9149974;5.646979564
957.8748321;5.79547603
946.6107721;5.936209134
965.0055973;5.515503828
957.4416473;5.632398099
1015.532503;6.169575359
945.9556454;5.968783514
975.4745362;6.001753341
943.2075916;5.769894966
976.4338991;6.06623223
1006.217236;6.286118175
945.4965214;5.478499537
958.2500571;5.845267867
951.9491963;5.659131305
961.8116198;5.716730101
956.8345397;5.826691791
975.9103037;5.650320715
978.3557008;5.8759997
996.7698466;6.035185934
998.9001943;6.117207673
1017.512654;6.036909392
973.2460917;5.779875028
956.3264227;6.049827619
963.3446523;5.907961716
995.3834552;5.865869498
952.8778452;5.634537468
999.8807149;6.167873542
970.2934063;5.772865608
976.9521903;6.220014904
953.8621012;5.764379348
965.8203824;5.945967333
939.5365748;5.755569047
968.7504776;6.023710079
1000.371634;6.069872275
952.1105431;5.763937123
987.4718156;5.816792786
989.9222636;6.133008779
987.1180851;6.116445133
989.6330005;6.012212484
974.5054595;5.898006272
995.273607;6.040873187
958.565512;5.748119139
952.726525;5.930940046
946.9652438;5.645653601
982.906186;6.039236105
940.3860376;5.852862005
952.7530792;5.637069446
988.8126198;6.122471549
929.6816847;5.511149927
972.7377266;5.711227089
1001.681342;6.28185035
989.294512;6.00261041
922.9269888;5.738655937
975.6079386;6.167764482
967.7759884;6.081272963
987.3605878;6.026885368
991.071227;6.188621692
985.3501454;6.136486098
967.9797468;5.968583607
932.4611292;5.468122028
924.3802733;5.667785652
974.0033355;5.781541355
962.8850235;6.222525455
996.2451419;5.970703166
949.3579304;6.029496179
952.2181876;5.710115976
975.7809626;5.815593601
945.2167019;5.811629242
991.2244578;6.08602424
961.5978023;6.080468445
966.3992445;5.990608412
991.6234809;6.057291172
1026.286511;6.481505264
948.0751156;5.909689051
966.3031119;6.286106667
984.9995976;6.186758217
954.3562145;5.961315654
953.1250183;6.119923855
985.3567692;6.10826969
990.2734949;6.125240999
994.4543319;6.262559972
956.2408986;5.893253496
941.3033414;5.763445223
976.4569476;6.117067199
993.8690839;6.441524872
946.1398965;5.877434272
971.5526786;6.141187711
973.5866831;5.705094545
970.5624526;6.307253452
1000.442344;6.30151361
989.8927587;5.8678639
971.4551647;5.962726665
968.8011154;6.128918834
978.5853634;6.072826014
945.2198787;5.948222735
947.3702826;5.91509503
945.0268959;5.769411726
979.784345;5.860306589
946.8370365;5.90873183
962.5321985;5.87331004
941.2211274;5.942592684
990.8283425;6.199414672
945.1132711;6.076654558
969.0631323;5.890961664
945.7408184;6.056538227
985.6647134;6.152535646
961.2089489;5.844673832
993.4029771;6.178813024
986.4912081;6.283480224
989.4970556;6.27717567
1022.314268;6.504878955
941.4669052;6.056243445
958.2587636;6.102003595
961.8385828;5.902827264
995.5970298;6.155561807
947.9557211;5.978100041
976.0919802;6.182704608
963.8187771;6.119734953
991.4275946;6.396539064
1013.110317;6.615001937
996.2386723;6.331748687
978.258187;6.108039853
988.8055007;6.157208995
934.2723648;5.804501021
984.3683704;6.21833248
958.9489784;5.997484371
980.5126139;6.637732118
954.0452207;6.157410935
972.429605;6.376897122
1004.521527;6.241664352
981.6159893;5.865941884
967.1137546;6.034721625
984.4707532;6.381057993
954.9141173;6.293163035
929.5949586;5.644446279
976.2934008;6.308052182
980.8814956;6.422402395
977.0271713;6.619441446
981.0284986;5.946779175
943.156086;6.178712445
981.5704394;6.229958079
987.2431908;6.062603821
975.9757867;6.093705069
982.1909971;5.888719265
978.2442076;6.040437771
1016.565715;6.1562886
943.882569;5.961885273
1005.568749;6.619178868
929.5492964;5.647860841
975.7498302;6.083969862
953.7557483;6.37677374
978.0250099;6.40106134
935.5899255;6.17649417
950.5217222;6.345201096
965.1566962;6.154869873
999.389969;6.405859055
977.6995863;5.946436034
930.4224147;6.090403678
976.7738103;6.299547029
978.9371802;6.266804218
936.3557469;6.012549802
980.3587973;6.20233723
949.9856043;6.059861012
976.4295414;5.889195795
978.1540457;5.971339445
999.4679764;6.442715397
957.6126531;6.273948349
981.9839937;6.413725661
981.7196262;6.362471167
946.0500834;6.107375742
967.993772;6.031564163
949.1601723;6.300749658
968.9730168;5.86565568
966.2419242;6.15518914
972.8020323;6.425185433
947.951431;5.981605065
947.2199344;5.962442442
969.0052985;6.177376722
951.234497;5.967763187
954.6173431;6.012789119
952.9177862;6.355239598
975.0254929;6.078621603
944.9779497;6.052431308
973.4525223;6.151565011
953.7175076;6.35978391
957.2593641;6.409618047
988.5836484;6.610272443
940.2538659;6.045952048
928.2089886;6.130529199
963.9220953;6.310619256
987.8779624;6.382154117
993.2869473;6.471893414
952.373306;5.702881824
936.4855773;6.257379852
935.5088302;5.763794778
970.7938723;6.197804748
950.8538061;6.260080184
957.5784956;6.279390125
922.0022696;6.012343803
984.088111;6.263615543
953.3081217;6.198263583
973.8830612;6.244584686
954.8639447;6.215330241
979.2013045;6.184003078
913.057224;5.779873248
934.6168256;6.165088963
989.2701311;6.436657473
934.4926473;6.232813123
962.8749466;6.051324508
920.1449045;6.073081049
927.2334844;6.392374632
932.1027441;6.22316238
954.2416631;6.01944048
