m/z 35.00 ch3;37/21;Relative Time
86.50130995;7.448964068;663.464
89.65267026;7.910213185;664.22
88.91366818;7.940810507;664.977
92.9157613;8.151908402;665.733
93.40671576;7.610651867;666.489
85.23100103;7.687135851;667.245
85.45206596;7.631371661;668.002
89.24334234;7.678358551;668.759
92.62718901;7.826715769;669.515
87.73179077;8.039159353;670.272
86.87734854;7.917273343;671.028
84.35315895;7.614170159;671.785
91.44766917;7.340168547;672.542
89.80219319;7.895495406;673.298
86.17223196;7.549047704;674.054
87.39359653;8.024611796;674.811
87.82873911;7.488795853;675.567
87.78053991;7.662310751;676.324
82.51314843;7.31301285;677.08
86.71207171;8.112536074;677.837
86.72923929;7.543812962;678.593
84.0790265;7.048352263;679.35
89.92810346;7.84860057;680.107
93.3903171;8.102119789;680.863
85.5040491;8.066608545;681.62
91.32431472;7.857173792;682.376
89.33194121;7.881962749;683.133
85.83167361;7.451972957;683.889
88.72830148;7.948174654;684.645
86.95598324;7.659029535;685.402
88.0539511;7.627308114;686.159
85.91414197;7.84104489;686.915
85.65584922;7.584851008;687.672
90.20947349;8.275084813;688.428
87.30293931;7.897232253;689.184
88.02818131;7.654298056;689.941
84.09477345;7.571656266;690.697
86.73843537;8.422764063;691.454
84.74779229;7.513279841;692.21
80.51682048;7.669931858;692.966
87.35352783;7.798193692;693.723
89.48259226;7.743166487;694.482
84.51229569;7.510103506;695.238
80.18047987;7.508879845;695.994
87.81854227;7.612902764;696.751
81.45952475;7.145408385;697.507
84.48964969;7.405011047;698.264
85.33448262;7.527403576;699.02
82.71789265;7.754400021;699.777
86.29112057;7.615896178;700.533
84.11598688;7.45578102;701.159
80.90842914;7.384017318;702.046
80.78487517;7.319705244;702.802
86.5213652;7.647638969;703.559
83.22484498;7.679490573;704.315
81.54686958;7.320497292;705.071
81.38976601;7.151649106;705.827
86.61984658;7.797899091;706.585
81.67156276;7.820486181;707.342
85.64854032;8.069723913;708.098
83.19661397;7.811151823;708.854
81.04219366;7.743453984;709.611
90.30803478;7.622603853;710.367
80.66371953;8.00998351;711.123
81.90089503;7.323848802;711.882
81.09574952;7.577869775;712.638
84.44769051;7.727921131;713.395
81.35794777;7.485590327;714.151
79.48852768;7.363544401;714.907
85.13445683;7.96451344;715.664
83.80500959;7.559260582;716.421
80.92544105;7.589397223;717.178
85.1469165;7.555886877;717.934
75.94409969;7.259601312;718.691
82.7092708;7.678106924;719.447
85.00494312;8.108140801;720.204
79.27865052;7.553640089;720.96
84.79141159;7.637213046;721.716
80.94625887;7.540353391;722.473
81.56144705;7.811090757;723.229
82.19699925;7.733119834;723.985
79.340569;7.379612962;724.742
79.40334591;7.634295079;725.498
81.08661374;7.951895777;726.254
83.22133921;7.620997586;727.01
80.52141639;7.735378469;727.767
83.93906608;7.764296792;728.523
78.64548462;7.320664667;729.28
78.24580467;7.1726209;730.036
86.91705601;7.795306527;730.793
78.56390352;7.593188643;731.549
80.43292133;7.323104353;732.305
80.10568604;7.808969537;733.062
77.00240659;7.817289786;733.818
76.29710299;7.49105201;734.575
81.81607322;7.777299652;735.331
78.56128297;8.042916909;736.088
78.60271244;7.467990965;736.844
79.08145363;7.905858637;737.6
77.18379728;7.558587702;738.357
74.50171251;7.398821896;739.113
79.02117307;7.52478203;739.869
77.70339275;7.651815586;740.626
80.33158294;7.953771882;741.382
79.29833833;7.709679459;742.138
85.07638739;7.86204046;742.894
76.6445683;7.675162713;743.651
77.19954761;7.636635613;744.407
83.1862919;7.755506109;745.164
78.03303438;7.729131772;745.92
78.72297821;7.888821116;746.676
79.06083938;7.521551505;747.433
81.25383308;7.571650848;748.189
75.44491635;7.842112504;748.945
78.78366044;7.529074466;749.702
79.51359373;7.463263858;750.46
81.87783313;8.303726273;751.216
78.40976874;7.883142739;751.973
76.16429637;7.713155618;752.729
82.57858264;7.932172444;753.485
78.64965588;8.041318283;754.242
75.25278068;7.567833546;755
80.92489526;8.036760128;755.756
79.20255841;7.366322304;756.512
76.11917235;7.651853276;757.269
73.55975185;7.467820372;758.025
77.63261249;7.593613149;758.782
76.26970193;7.344967019;759.538
80.39142189;7.467179526;760.295
77.22462921;7.714828866;761.051
75.85715881;7.501156551;761.807
81.08374807;7.63771954;762.564
75.00295192;7.641834885;763.32
74.26190581;7.43058366;764.077
76.06159987;7.719017601;764.834
76.88597223;7.837123908;765.59
77.86655932;7.932364286;766.346
78.99013728;7.663073184;767.102
79.51144567;7.872568624;767.859
74.22794505;7.15783003;768.615
75.80613507;7.240958516;769.371
80.30107943;7.215392803;770.128
74.27439657;7.415455392;770.884
74.35281988;7.615379166;771.641
74.17285761;7.853952127;772.397
74.33531232;7.654186771;773.154
75.51711437;7.609412747;773.91
73.78113506;7.394021376;774.666
77.22825719;7.772170927;775.423
74.43862557;7.642126911;776.179
76.91015918;7.755598578;776.935
75.5127704;7.550213228;777.692
71.89511108;7.744391565;778.448
73.71863915;7.711853837;779.204
74.00703991;7.738390613;779.96
73.53696641;7.431746592;780.717
71.44050873;7.466812907;781.473
78.58483501;7.571458753;782.23
75.16211181;7.368678944;782.986
75.21605689;7.470459337;783.743
79.36871748;7.577329113;784.499
76.01979373;7.978227122;785.255
74.83196196;7.629958834;786.011
75.05187489;7.675898774;786.768
76.26377243;7.685944687;787.524
72.8348378;7.93882665;788.281
70.55018867;7.418816735;789.037
75.0549008;7.518280159;789.793
76.93281269;7.599483094;790.419
72.6766871;7.475168062;791.306
75.31490242;7.533662435;792.062
73.71877261;7.620364854;792.82
70.86664509;7.426435153;793.576
73.31664464;7.678998939;794.332
71.85970825;6.93649189;795.091
72.31448841;7.437391129;795.848
71.97049398;7.786990427;796.605
75.75956622;8.255037705;797.361
74.76329036;8.086110981;798.118
70.87986842;7.419662503;798.874
76.36991645;7.931873364;799.63
76.31355147;7.47584825;800.386
71.43758888;7.719957841;801.143
77.23432576;7.650633379;801.9
71.92731767;7.937754983;802.656
73.66261015;7.533211545;803.412
72.39592992;7.656485754;804.168
71.89601486;7.586543584;804.925
70.49745204;7.702487473;805.682
71.12358292;7.443776289;806.438
70.19264908;7.310733192;807.064
72.91050549;7.501131366;807.952
69.5874246;7.614154412;808.708
69.86368686;7.561113951;809.465
73.60221952;7.717472413;810.221
69.4463054;7.478326962;810.977
72.84448208;7.070599056;811.734
77.20381775;7.994475137;812.49
71.90662867;7.843078123;813.247
73.11339296;7.690193977;814.004
69.6485067;8.058832086;814.76
70.20188499;7.631028934;815.516
68.2397453;7.394729323;816.272
68.72722393;7.767927774;817.028
72.41749205;8.007446889;817.785
70.43613012;7.754667426;818.542
73.97852093;7.881896233;819.298
70.57926678;7.724609064;820.055
70.704664;7.452814733;820.811
68.53516197;7.100721227;821.568
77.09103907;7.935663516;822.324
73.63527124;7.611367292;823.08
74.4870754;8.187005884;823.837
68.43348676;7.603109898;824.593
68.30148069;7.212783272;825.351
74.78130532;7.79625236;826.109
68.59012782;7.60180072;826.865
70.06969107;7.624340761;827.621
68.40756814;7.493397597;828.378
64.42174747;7.117105305;829.134
68.29027536;7.604147779;829.89
70.08953796;7.697191237;830.647
67.98091673;7.706573981;831.403
73.11313873;8.146128027;832.159
71.73086241;7.905044969;832.915
67.95546467;7.373059714;833.541
64.59697372;7.291235004;834.428
67.36714225;7.599315;835.185
66.69757671;7.664428786;835.941
63.95856403;7.144138473;836.697
67.62334562;7.704070858;837.454
67.79611196;7.627686884;838.21
70.03729776;7.559795225;838.966
72.20878793;8.201768072;839.723
68.85680035;7.321618003;840.48
70.88129683;7.612846613;841.236
67.45524777;7.427213667;841.993
71.22542264;8.034298371;842.749
70.4967658;7.333967731;843.505
73.12645216;8.012168311;844.264
67.39041161;7.68741994;845.021
68.051157;8.180146359;845.777
68.12741375;7.264986304;846.533
65.52515667;7.85207855;847.29
68.28590193;7.375916321;848.046
68.49155397;7.744732683;848.802
69.95095449;7.555277593;849.559
72.03918885;7.420984783;850.315
71.46743837;7.809724817;851.071
65.74210737;7.380553971;851.827
66.26034194;7.584423155;852.584
68.92200504;7.3387029;853.34
67.25994824;7.778315761;854.097
67.01208496;7.627751296;854.854
67.56999319;7.515893554;855.611
67.92674018;7.516777189;856.367
71.57026944;7.494376769;857.123
65.47152308;7.991199605;857.88
62.18417043;7.1306091;858.636
66.01404303;7.474229599;859.392
63.80584552;7.143498599;860.018
63.82469531;7.191280715;860.905
62.97908967;7.483263648;861.662
69.68994414;7.948048945;862.418
67.90524085;7.825719531;863.175
70.41771267;7.842716533;863.932
66.60685512;7.548023662;864.688
65.83803656;7.541732757;865.445
69.3273064;7.854877061;866.201
64.8844187;7.564792812;866.96
65.27484902;7.250797465;867.716
69.33869786;7.683180274;868.473
66.84346934;7.297810536;869.229
67.25540945;7.285935238;869.985
65.24923432;7.346249473;870.742
65.75010147;7.350073396;871.498
67.83840323;7.679993409;872.254
65.31507665;7.574573937;873.011
65.87574031;7.22401824;873.767
66.4605752;7.534528872;874.523
65.76027039;7.824150606;875.282
66.31945157;7.355692825;876.038
66.32449091;7.744694804;876.663
67.6133556;7.631843765;877.551
64.26489677;7.701180438;878.307
66.994367;7.943263314;879.064
67.46204904;7.409402691;879.82
61.66150892;8.022450343;880.576
64.57936354;7.850890191;881.333
65.26977311;7.650307121;882.091
64.12328772;7.755042817;882.848
60.31077043;7.680686124;883.605
65.78787254;7.454252956;884.361
64.65289552;7.599297264;885.117
63.66683579;8.038893222;885.873
68.38100463;8.207536218;886.63
60.95012589;7.637861838;887.387
63.83580342;7.396795319;888.143
66.01332325;7.409938935;888.9
66.50891204;7.850030598;889.656
66.91943116;7.809511483;890.412
63.33996451;7.37150969;891.169
63.77941542;7.566026412;891.925
61.91399255;7.405958465;892.681
66.35197867;7.439107793;893.438
64.55851271;7.775833042;894.195
63.34684546;7.372388092;894.951
63.81633327;7.358690265;895.707
60.61525881;7.197947628;896.464
62.51558859;7.170502466;897.221
67.75491703;8.308515063;897.977
63.9113931;7.609413418;898.734
64.90353056;7.407267706;899.49
63.92678424;7.622062308;900.246
65.19027568;7.650524183;901.003
65.79589798;7.788537125;901.759
61.63937667;7.739939327;902.515
60.69911017;7.317647269;903.141
61.80926584;7.819613354;904.028
64.34224383;7.527720736;904.784
61.18559097;7.464882787;905.542
59.25684323;7.490052487;906.298
61.14274192;7.647865793;907.054
60.45156865;7.514331047;907.81
61.10138733;7.423609665;908.567
61.58227004;7.519199647;909.323
61.4293571;7.723926438;910.081
58.14538704;7.686563218;910.839
62.91580053;7.873648099;911.595
57.35934491;7.640381454;912.352
59.48860858;7.450317857;913.11
62.05910062;7.470122505;913.866
63.60671402;7.615035726;914.622
62.52618865;7.820832295;915.378
58.68994329;7.613863859;916.135
61.5990715;7.942287489;916.892
61.94353704;8.204811703;917.65
60.29700877;7.856217246;918.406
61.9433434;7.593465532;919.162
62.23921243;7.574591069;919.919
62.64148282;7.393416714;920.676
61.77833331;7.803338152;921.432
61.54059573;7.813923898;922.188
57.98249451;7.170822415;922.945
62.9903302;7.942021776;923.701
58.80930824;7.733909067;924.457
61.70552829;7.473004299;925.214
56.89338356;7.428100088;925.97
55.73115791;7.426624849;926.727
60.18659188;7.8303503;927.483
58.45951384;7.723243771;928.24
62.51978709;7.739283069;928.997
59.58939054;7.670411174;929.753
56.44785864;6.64328849;930.51
62.42312712;7.633722269;931.266
58.03139004;7.641167093;932.022
63.21048962;8.224856833;932.779
59.48526191;7.756955507;933.535
56.77335827;7.607684453;934.291
62.10934987;7.348243531;935.048
60.9782938;7.300855365;935.804
56.56750899;7.84165941;936.56
62.87197355;7.993688408;937.317
59.11977705;7.225719965;938.073
59.4466613;7.674449299;938.829
61.43509226;7.366546156;939.586
60.28343848;7.756787381;940.343
57.91199272;7.755226265;941.1
55.29118868;7.341417918;941.856
59.45108592;7.639304056;942.613
62.15701492;7.859147761;943.37
58.82240117;7.20779434;944.126
61.21346205;8.090277847;944.883
59.00116421;7.49781074;945.64
57.89240184;7.093706283;946.396
58.15728445;7.487842722;947.152
62.3683002;8.041078487;947.91
54.95993727;7.758731319;948.666
57.46551584;7.343151907;949.423
56.82222397;7.348744808;950.179
53.63355002;7.489891102;950.935
59.88502713;7.817458851;951.692
55.74699219;7.3518067;952.448
57.77445704;7.624194223;953.205
60.86768268;7.920183003;953.963
57.02327661;7.818297296;954.719
58.33239087;7.816175392;955.475
55.5053609;7.187937215;956.232
55.22687097;7.516689054;956.988
59.42361472;7.329220835;957.745
60.43428979;8.046217711;958.503
56.59041659;7.282729481;959.26
57.67737993;8.123296166;960.016
56.85087723;7.263972755;960.773
57.24610697;7.857818179;961.529
54.2359165;7.878682754;962.285
59.93069161;7.799762642;963.042
59.90977246;7.946421834;963.798
54.48955361;7.618439047;964.554
54.84426632;7.546616351;965.311
56.60611856;7.969345677;966.067
58.56687842;7.502269447;966.823
59.33050099;7.558014308;967.58
56.20117453;7.414511148;968.336
55.0816444;7.295789995;969.092
56.1267438;7.65847758;969.849
57.24694725;7.633917364;970.605
55.80151001;7.752533854;971.362
55.4010888;7.620564752;972.118
57.1735338;7.606557783;972.874
53.74431937;7.418241852;973.63
52.19453912;7.184832683;974.387
52.95574889;7.116672379;975.143
55.65970816;7.355069392;975.899
53.75919212;7.627833259;976.656
54.47866024;7.767850363;977.412
54.56756284;7.52146956;978.168
58.63412012;7.81138593;978.925
55.55526392;7.593279244;979.682
51.22223022;7.345198752;980.438
53.83714042;7.61628284;981.194
57.92575238;7.79563096;981.951
56.34477688;7.91263252;982.708
52.48168564;7.649412932;983.464
56.37129823;7.270223002;984.22
56.36114502;7.129989832;984.977
58.30231111;7.844782399;985.733
54.32036484;7.451910115;986.489
57.15333618;7.59017104;987.245
52.44180122;7.193927602;988.003
54.56800062;7.854226922;988.759
57.63068273;7.929030718;989.515
55.05460681;7.544529617;990.272
54.53916322;7.425153799;991.03
54.17736068;7.374703594;991.786
55.76840172;7.773868142;992.542
54.65205555;7.417276163;993.299
56.45496849;7.774806121;994.055
49.69632826;7.367753147;994.812
54.27695194;7.657047476;995.569
52.23009528;7.818868204;996.325
53.98705041;7.55389023;997.082
52.93107526;7.384031363;997.839
53.86308696;7.247217545;998.595
56.61038126;7.768092484;999.351
55.0211788;7.674756762;1000.108
52.05344658;7.915213049;1000.865
54.27780737;7.333068162;1001.621
55.24237152;7.461263222;1002.377
52.74685053;7.416842804;1003.133
50.45675981;7.225160113;1003.891
50.71145391;7.571898757;1004.648
55.7162165;7.709987618;1005.404
54.5904242;7.956236974;1006.161
52.5174962;7.364982783;1006.917
51.67782477;7.514301318;1007.673
53.0759176;8.114710939;1008.43
55.32169327;7.777299092;1009.187
51.47725979;7.554377071;1009.943
52.96899392;7.096525641;1010.699
48.00734461;7.665092062;1011.455
52.45016297;7.449189385;1012.213
54.26732196;7.58623831;1012.97
52.41047846;7.177413243;1013.726
52.42602036;7.310950597;1014.482
52.69003281;7.36132725;1015.238
53.25721411;7.937846939;1015.995
51.77508379;7.357266118;1016.751
50.61481649;7.314113508;1017.508
50.14129194;7.352714657;1018.264
49.76078508;7.17839863;1019.02
53.06121791;7.765418386;1019.777
55.76433228;7.938080517;1020.533
49.64217605;7.061390912;1021.29
52.31449215;7.543093512;1022.046
49.547757;7.68623438;1022.803
49.82367073;7.357767856;1023.559
54.94489406;7.34106759;1024.315
52.17930024;7.792360007;1025.071
54.84806226;7.600753703;1025.832
50.20648038;7.386442337;1026.588
52.44372333;7.883438401;1027.344
52.2754179;7.72466413;1028.101
50.82998032;7.926806016;1028.857
53.54038643;7.75816973;1029.613
50.26230776;7.406128576;1030.37
51.32863988;7.379063626;1031.127
52.06136261;7.544436144;1031.883
52.92497735;7.763482682;1032.51
49.33680514;7.266311912;1033.399
49.5442887;7.599317649;1034.155
45.28107584;7.563906401;1034.912
48.6841775;7.824762933;1035.669
51.45042534;7.699626499;1036.425
50.32312339;7.722847223;1037.182
49.85407568;7.30499598;1037.938
49.48691896;7.860683546;1038.695
48.13809679;7.570500006;1039.451
51.09991487;7.583919608;1040.207
51.12516848;7.541081626;1040.964
48.66130361;7.728914913;1041.72
51.6829182;7.412523022;1042.477
52.72520402;7.868429363;1043.233
50.7908;7.923180539;1043.989
50.79731145;7.965516994;1044.746
51.70537212;7.528514473;1045.503
51.33653797;7.621434872;1046.259
48.97580414;7.575128727;1047.015
49.8433238;7.940534631;1047.772
47.37297071;7.722934307;1048.528
47.50657888;7.759497081;1049.285
48.08358781;7.215439673;1050.041
49.33276175;7.314923182;1050.797
48.9430014;7.308066519;1051.554
49.66744749;7.226368407;1052.31
50.04301484;7.75158853;1053.067
50.03167419;7.603113935;1053.823
52.27181374;7.78484167;1054.582
47.10992715;7.274333059;1055.338
47.55860603;7.111044063;1056.094
49.37963441;7.638794932;1056.85
48.30585316;7.293687153;1057.607
49.439069;7.464877931;1058.363
52.05123256;8.469374478;1059.121
49.72849347;7.155743505;1059.878
47.47219515;7.404979246;1060.635
47.4344673;7.213285669;1061.391
49.69959603;7.701339624;1062.147
51.66601691;8.020677969;1062.904
50.47198678;7.97294218;1063.66
50.34793681;7.413515094;1064.417
49.04470233;7.696197235;1065.173
49.8837262;7.405433758;1065.93
49.23557251;7.842465879;1066.686
47.37248459;7.771330297;1067.442
48.18831036;7.761566005;1068.199
48.98302614;7.309788137;1068.955
47.00389229;7.634340971;1069.713
49.42860581;7.800031077;1070.47
47.77053211;7.402909615;1071.226
50.01898203;7.381498841;1071.983
48.61673534;7.482358998;1072.74
47.08855099;7.377807554;1073.496
46.90413839;7.5372442;1074.253
50.214072;6.978220604;1075.01
44.45234717;7.341691218;1075.766
47.74260882;7.52242883;1076.522
46.48933453;7.892387735;1077.279
49.63520115;7.504525843;1078.035
48.1139499;7.88613631;1078.792
47.61762385;7.57605693;1079.548
48.21218864;7.995465162;1080.304
47.47627654;7.198796856;1081.061
48.47765558;7.918789581;1081.817
50.96630574;7.624566739;1082.574
46.6502193;7.555490196;1083.332
43.73580945;6.938716877;1084.088
47.33686331;7.482637026;1084.844
49.11942938;7.411953937;1085.6
50.61630073;7.686699868;1086.357
51.16364079;8.098592681;1087.113
46.52475609;7.454412543;1087.87
48.64647446;7.789984813;1088.626
44.01916309;7.62012828;1089.382
49.01066107;7.864018416;1090.139
46.49677059;7.585486984;1090.895
50.45102895;7.742838984;1091.651
46.71008702;7.655579826;1092.41
46.3609994;7.495488304;1093.166
48.4028602;7.885172831;1093.923
51.22235347;7.809683021;1094.679
49.07462437;7.726033382;1095.435
47.4484689;7.500031648;1096.192
46.00798619;7.51344675;1096.948
46.69160608;7.728951113;1097.705
45.25088792;7.612238083;1098.461
45.82623632;7.342874924;1099.217
45.9963191;7.4589341;1099.975
44.82151753;7.529391135;1100.732
46.26613814;7.653090253;1101.488
48.63066106;7.604521577;1102.245
47.21947155;7.45943992;1103.001
44.66015675;7.720258104;1103.758
44.94450734;7.669446007;1104.514
48.11259167;7.440134553;1105.27
49.59496748;7.553791747;1106.027
47.15886563;7.431141182;1106.783
45.21734446;7.363344646;1107.54
48.87829134;7.600754339;1108.297
43.34308033;7.073720072;1109.053
48.95166911;7.738794353;1109.809
47.17779513;7.571205108;1110.565
48.93374207;7.8273585;1111.322
43.82658093;7.29926906;1112.078
42.74970574;7.187935622;1112.835
45.85250831;7.491223924;1113.591
45.38033621;7.788977293;1114.348
48.58598363;7.43306533;1115.105
47.71597657;7.419967973;1115.863
46.02009093;7.465127565;1116.619
46.39164166;7.187528831;1117.375
46.72292273;7.491375213;1118.132
46.33995904;7.76014201;1118.888
49.42373811;7.945048668;1119.644
47.94156243;7.694774829;1120.401
46.62511265;7.955836144;1121.157
46.59595255;7.387745851;1121.913
45.79902174;8.033561686;1122.67
44.50407316;7.737911918;1123.426
46.10238851;7.773834646;1124.183
44.8133569;7.300893063;1124.939
49.86073897;7.966296984;1125.695
43.35305768;7.242790414;1126.452
41.38274212;7.185681505;1127.208
45.61868172;7.812106204;1127.965
44.40072246;7.703335949;1128.721
46.24207003;7.525482856;1129.477
46.49052808;7.22029187;1130.233
47.23032899;7.52776934;1130.991
43.72989807;7.403463065;1131.748
46.11586079;7.498917171;1132.505
45.64993193;7.719560923;1133.261
44.76531195;7.916884004;1134.018
48.34677098;7.753815225;1134.775
46.04824585;7.401285667;1135.4
41.2689747;7.382228885;1136.288
44.24591345;7.710873489;1137.044
45.41683174;8.047344843;1137.801
44.96022336;7.063272102;1138.557
45.59704483;7.572576958;1139.313
44.75332189;7.202543301;1140.07
49.20842838;7.739694898;1140.826
46.0659941;7.636967991;1141.583
43.22194531;7.59659377;1142.339
41.92842171;7.344246818;1143.095
41.46934619;7.368912609;1143.852
43.97856651;7.766228597;1144.608
43.88223821;7.609517319;1145.365
45.12725795;7.543267067;1146.123
42.93990034;7.775350091;1146.879
47.05468818;7.63404052;1147.636
42.54415008;7.203567562;1148.392
44.27235878;7.611564695;1149.148
43.95852295;7.567113634;1149.905
45.11355615;7.371046592;1150.661
43.80257703;7.459081512;1151.417
43.67271032;7.579875469;1152.174
42.95815891;7.633034839;1152.932
43.88760073;7.723466054;1153.688
45.40994133;7.585605541;1154.444
43.71253396;7.796413763;1155.201
45.70046673;6.976872819;1155.957
46.7747485;7.58118898;1156.713
42.48271687;7.566766586;1157.47
44.97079432;7.514228309;1158.226
45.91360222;7.744289876;1158.982
43.17224787;7.793415612;1159.739
45.5140769;7.891433363;1160.495
43.96422177;7.626843204;1161.253
44.5418615;7.543095556;1162.009
44.12837892;7.613563259;1162.766
40.4239862;7.270041466;1163.522
45.16125279;7.706326552;1164.279
45.19525129;7.833752107;1165.035
43.02419512;7.279405969;1165.791
43.56566694;7.393995314;1166.548
41.58556511;7.276792149;1167.305
42.02112309;7.284089378;1168.063
41.07652107;7.525482897;1168.819
42.12829851;7.799307948;1169.575
43.33812136;7.819786124;1170.332
45.23994807;7.783816579;1171.089
45.41972542;7.705830598;1171.845
42.47756519;7.454814775;1172.603
41.30053925;7.380247393;1173.36
44.03275272;7.559368098;1174.116
41.14323764;7.074916254;1174.872
42.71349964;7.593949372;1175.628
41.07384477;7.390570454;1176.385
42.01576482;6.966075503;1177.141
41.2719364;7.712509301;1177.898
41.99108754;7.312419978;1178.523
45.15953423;7.293990797;1179.41
42.47000931;7.31731519;1180.167
48.164666;7.697671193;1180.923
44.73269005;7.820071045;1181.679
46.33445234;7.296476003;1182.436
40.35607582;7.382670581;1183.192
38.7487999;7.432642124;1183.948
40.69268032;7.645524571;1184.705
40.56531721;7.417782911;1185.461
40.74794582;7.320993823;1186.218
43.87376494;7.915370023;1186.975
44.22669144;7.89330289;1187.732
46.54791059;7.62343082;1188.488
41.31355178;7.395484479;1189.245
42.1734485;7.547364302;1190.001
41.09067701;7.616936442;1190.757
40.82673793;7.995515642;1191.513
38.78924011;7.455702617;1192.27
44.35201597;7.240789615;1193.026
42.38904932;7.389966018;1193.782
42.36789216;7.812103467;1194.538
40.49179898;7.196500052;1195.295
39.05295997;7.269637025;1196.051
43.07402055;7.634488712;1196.809
41.13410507;7.503324834;1197.565
41.65614467;7.84728262;1198.322
41.22666672;7.68851725;1199.078
42.85740718;7.91068255;1199.835
41.07047821;7.384092781;1200.592
43.58719939;7.454331895;1201.348
40.45014285;7.506646599;1202.106
39.97869972;7.332463048;1202.862
37.32103001;7.32715528;1203.618
39.45334929;7.492498039;1204.375
43.66395372;6.947485314;1205
40.33965106;6.953523415;1205.887
41.03894202;7.296111239;1206.643
43.25662018;7.295902732;1207.4
42.17054873;7.487624649;1208.156
43.10686813;7.828270334;1208.912
38.85094947;7.519644996;1209.669
41.71730932;7.513469576;1210.425
43.02516084;7.420963567;1211.182
43.61156205;7.477547261;1211.938
41.17166829;7.417160212;1212.695
40.86106197;7.566730486;1213.451
43.28840369;7.535744965;1214.208
43.02606885;7.373627291;1214.965
44.12655349;7.656853316;1215.722
42.66921938;7.661428419;1216.48
41.92617427;8.133002368;1217.236
40.15648364;7.648990943;1217.992
39.35614624;7.591959954;1218.75
39.83664686;7.665812797;1219.506
41.27041166;7.561005544;1220.262
41.03396192;7.472708598;1221.018
38.77754766;7.527334485;1221.775
40.18826925;7.347237657;1222.531
41.03704026;7.363101299;1223.287
39.52787819;7.190891012;1224.045
37.88541917;7.417726882;1224.801
42.13668434;7.616043523;1225.557
41.66015305;7.831409215;1226.315
43.86594154;7.810840277;1227.071
40.96892504;7.868366706;1227.827
42.5139724;7.990795281;1228.583
40.43687489;7.543578271;1229.34
40.25467227;7.722803382;1230.096
41.05900399;7.162367854;1230.853
44.58681352;7.748160547;1231.609
40.28906421;7.228408655;1232.365
40.88916695;7.443537136;1233.122
37.11555443;7.498921091;1233.879
43.67353796;7.611163923;1234.635
40.95547086;7.916894464;1235.392
39.57261736;7.669889195;1236.148
40.59897008;7.174233609;1236.905
38.41609681;7.342194152;1237.661
41.42403324;7.464817425;1238.417
38.01402021;7.096659954;1239.173
37.87149578;7.652818394;1239.93
40.06608427;7.630215442;1240.687
38.45300313;7.544042463;1241.443
41.42969722;7.800213251;1242.199
40.57929284;7.568551382;1242.955
39.29260117;7.388314925;1243.712
41.40496794;7.493398288;1244.469
43.06657952;8.148699664;1245.225
37.71093909;7.483443285;1245.982
39.69687229;7.309762011;1246.738
36.71200526;7.330724803;1247.495
43.49653102;7.651927125;1248.251
40.10770162;7.707488059;1249.009
39.3445116;7.316452761;1249.765
37.43616543;6.854651697;1250.523
38.73015802;7.609556081;1251.279
38.86285623;8.035153069;1252.036
41.12970491;8.083949974;1252.792
39.05444968;7.773251577;1253.548
37.87226543;7.550245839;1254.305
39.53367042;7.758888621;1255.061
37.97625603;7.540134972;1255.817
38.23922004;7.186715386;1256.574
43.42898501;7.828288287;1257.33
35.18892603;7.064596932;1258.087
35.93568889;7.07415067;1258.843
40.4322067;7.437671779;1259.599
38.1989957;7.59774483;1260.356
38.76698948;7.291146164;1261.112
40.87206543;7.698622044;1261.868
39.5851431;7.754856939;1262.625
37.71106484;7.506613517;1263.382
38.33515545;7.559604826;1264.138
40.36656875;7.290002169;1264.894
39.43823977;7.528068956;1265.651
38.48373342;7.539391492;1266.407
37.25617353;6.785431691;1267.164
42.98483198;7.465628972;1267.92
38.7140926;7.449872311;1268.676
39.97842032;7.597545805;1269.434
35.34638478;7.46699165;1270.19
40.93845398;7.705309106;1270.946
39.52625165;7.502285271;1271.702
39.90615838;8.092863604;1272.458
37.94445845;7.361618113;1273.215
37.75330201;7.595193175;1273.971
38.94082266;7.494367196;1274.727
39.8565481;7.788404526;1275.484
38.14876493;7.704224667;1276.24
36.60627908;7.744151572;1276.996
35.78807961;7.674240627;1277.753
36.38375221;7.284136034;1278.509
39.28071547;7.225977034;1279.265
41.2740177;7.945553911;1280.022
37.02401348;7.724471122;1280.78
40.31568977;7.62659927;1281.536
37.4005142;7.711630322;1282.293
34.26055546;7.393058201;1283.049
36.24441409;7.221514702;1283.805
40.73190793;8.038511289;1284.562
36.03164457;6.979922078;1285.318
38.23029847;7.24647124;1286.074
36.59445346;7.306694847;1286.83
37.43476416;7.661838193;1287.587
41.64136877;7.565050059;1288.343
36.23669026;7.371656056;1289.099
38.48175099;7.309736597;1289.856
38.01730952;7.811668075;1290.612
36.65602216;7.834030295;1291.368
38.34826661;7.259622094;1292.125
36.74605906;7.75586262;1292.881
36.82711296;7.285358;1293.638
37.98803214;7.955607379;1294.394
39.24653348;7.66154163;1295.15
37.32803781;7.515614419;1295.906
38.11295864;7.204996763;1296.662
34.76428321;7.58896319;1297.419
36.0097908;7.094733167;1298.175
33.94771098;7.600558995;1298.931
39.19185977;7.263800886;1299.689
36.85723655;6.95769967;1300.445
36.35347581;7.102791834;1301.202
37.18775883;7.875374765;1301.958
40.16712589;7.749023368;1302.715
36.17524386;7.177726324;1303.471
36.02784283;7.872373094;1304.228
37.53443327;7.639227969;1304.985
