Relative Time;m/z 35.00 ch3;37/21
0.756;1.964541999;19.04129495
1.512;2.607852088;17.51559373
2.268;1.374267571;17.85393301
3.024;1.896041929;17.41941537
3.781;2.055370643;17.49905735
4.537;1.875003289;17.32545906
5.293;2.163958831;18.5503645
6.05;1.916762504;18.25490739
6.806;1.980928053;17.92333587
7.563;1.819435355;18.00921041
8.32;1.390019232;18.25357091
9.076;1.557334229;17.25120771
9.832;1.942017472;17.78524771
10.588;1.993782627;17.22858842
11.344;1.598645548;17.4948529
12.101;1.690281273;17.88071827
12.857;2.03673098;17.69205097
13.613;1.925702301;17.83001334
14.37;2.043030663;17.18568816
15.126;2.589353787;17.91759927
15.882;2.182349197;17.72466452
16.638;1.672946414;17.40097034
17.395;2.027391141;17.40596699
18.151;1.713023232;17.41230249
18.907;1.83362459;17.23410134
19.664;1.985938332;17.85481071
20.422;1.896820181;18.09748736
21.178;2.212623008;17.26837971
21.935;1.967222547;17.54384742
22.691;1.598595392;17.90771296
23.448;1.811573021;18.31864251
24.205;2.078812338;17.7056803
24.961;1.439664208;18.17372496
25.718;1.28112826;17.95422754
26.474;1.649993088;17.92033287
27.23;1.551347678;16.59823405
27.987;1.680389598;18.22377829
28.743;2.195350242;17.89973865
29.5;2.083856042;16.93528945
30.256;2.276096722;18.19533177
31.013;1.681309845;17.35793892
31.769;1.891503047;17.58949018
32.525;2.135984137;17.81125642
33.283;1.865509625;17.88908548
34.04;1.919203529;17.48690895
34.796;1.946092995;17.84016393
35.552;1.638088458;17.68431473
36.309;1.530280999;17.21428563
37.065;1.971878817;18.1512885
37.822;1.911964283;16.6680427
38.578;1.67213749;16.77155586
39.335;1.647940266;17.55141416
40.091;1.952333304;17.90761273
40.847;1.728734319;17.53696714
41.603;1.469750859;17.55268668
42.36;1.65353458;17.58057963
43.116;1.702181429;17.25431346
43.873;2.016395102;17.90377486
44.629;1.616492972;17.30347889
45.385;1.847613264;17.61254971
46.142;2.04515484;17.59157625
46.898;1.579503025;17.76132503
47.655;1.736416774;18.15556763
48.411;1.194538675;17.50210895
49.167;1.621605407;18.78334528
49.925;1.683970357;17.36848984
50.682;1.569853142;17.47448842
51.438;1.567332717;17.09920377
52.194;1.503059211;17.83099191
52.95;0.949200827;17.94675391
53.706;1.865880165;18.31317153
54.463;1.528312865;17.1440567
55.219;2.141340051;17.73228639
55.844;1.798976493;18.75597243
56.732;1.528069807;17.14058204
57.488;1.94049549;17.66129133
58.244;1.990091579;17.67751529
59;1.907862668;17.73421733
59.757;2.025984987;16.77685136
60.513;2.172313165;17.4906745
61.27;1.538716857;17.62990647
62.026;1.488394415;17.79142845
62.783;1.783912115;17.35156649
63.539;1.963983889;17.20804452
64.295;1.656125291;17.70728435
65.052;1.047855944;17.64760239
65.808;1.789666286;17.37838752
66.564;1.76537096;17.43205744
67.32;2.192129061;17.3025004
68.077;1.34159077;16.85390628
68.833;1.357227945;17.290383
69.59;1.601995329;16.83529454
70.346;1.853506945;17.99675356
71.102;2.512491494;17.34901512
71.858;3.855012202;18.30710391
72.614;4.763855335;17.73189683
73.372;5.010123511;17.10992368
74.128;5.020514523;17.20023131
74.885;9.622198159;16.74747219
75.642;22.03556326;17.37588186
76.398;26.47494103;18.01104444
77.155;37.46515752;17.24352776
77.911;70.09508086;16.69970091
78.667;93.02048149;16.82120124
79.424;109.8859596;17.30253276
80.181;138.8604666;16.95676204
80.937;153.4728744;18.5208091
81.693;150.8139883;17.76289082
82.32;177.4756066;17.8442535
83.209;252.5649718;17.26980115
83.965;291.5844575;17.11009876
84.725;296.2858991;17.09299107
85.482;322.1326005;17.05281678
86.238;359.2907986;18.4311126
86.996;388.4779452;18.3136613
87.753;403.6541951;17.98740798
88.509;368.8218429;17.29781487
89.265;343.4041658;17.73660459
90.022;350.9933052;17.15216102
90.778;427.277735;17.86918849
91.535;487.5627151;18.05398381
92.292;499.8557401;17.98928708
93.048;498.5764076;17.5495967
93.805;517.0235989;16.90828794
94.561;504.1169632;18.11086961
95.317;531.2028654;17.59563089
96.073;583.0378551;17.69430543
96.831;562.8539999;17.44610638
97.588;592.7802094;18.07512847
98.344;610.0252509;18.39806763
99.101;573.4407034;17.36217444
99.858;643.3428673;17.49800546
100.614;649.917087;17.88429108
101.37;661.2915836;17.89372201
102.127;626.0421227;17.38387733
102.883;607.2063548;17.61301872
103.639;628.5451386;16.9617345
104.396;652.2945766;17.33043361
105.152;672.9217282;18.09160087
105.908;714.1163913;17.77784432
106.666;742.0205958;17.34864042
107.422;776.1669648;17.28710681
108.178;804.747103;18.0025325
108.935;803.4353946;17.93344537
109.692;851.8037051;17.57460925
110.449;869.1517144;18.27946499
111.205;814.8390815;17.40891979
111.961;849.4641652;18.06074957
112.718;869.3111084;18.53008487
113.474;871.6087517;17.84672476
114.231;882.1542341;17.4406281
114.987;934.2158283;17.9936437
115.743;988.9027769;18.62275496
116.5;974.4154775;17.98869198
117.256;936.6490989;17.56055629
118.013;926.4899021;16.8168137
118.769;990.7961537;18.64220106
119.525;967.5662306;18.89731236
120.282;960.2023773;18.2831831
121.038;986.7444373;17.72014514
121.795;1037.076847;17.94356735
122.551;984.9173125;17.52295844
123.307;989.674193;17.88637132
124.064;1005.833721;18.16084376
124.82;1016.712503;16.66672444
125.577;1045.273408;17.96703361
126.333;1115.176885;18.12039613
127.09;1135.61283;18.70268506
127.846;1070.475775;17.93933743
128.602;1063.422384;17.71076067
129.358;1052.864957;17.60069715
130.115;1068.532072;17.46619572
130.872;1120.079068;18.14316028
131.629;1097.661484;17.66658443
132.385;1086.32386;17.6598928
133.141;1128.341944;18.22849193
133.897;1079.260751;17.69451435
134.654;1071.279379;17.05219296
135.41;1145.211151;18.01398737
136.167;1081.203998;17.08911134
136.923;1149.168576;18.67451589
137.679;1111.408767;17.14802252
138.435;1135.084612;17.99036402
139.192;1130.274842;18.29344709
139.948;1152.660778;18.22085298
140.705;1123.763203;17.01068961
141.461;1125.622683;17.23021673
142.218;1165.482104;18.18076811
142.974;1146.621344;17.50106272
143.73;1135.707055;17.56103793
144.487;1089.60943;17.01400227
145.243;1158.288219;17.71355056
146;1177.661307;18.02949997
146.756;1127.73219;17.38064525
147.513;1196.488399;18.017972
148.269;1167.59722;17.11930281
149.025;1163.724377;17.5239051
149.782;1186.888994;17.99843225
150.538;1190.108741;18.20071717
151.294;1170.585146;17.89208271
151.92;1244.00296;18.90383687
152.807;1221.524621;18.1944497
153.564;1187.488089;16.97853496
154.321;1237.991014;18.14776497
155.077;1244.878281;18.32176834
155.833;1218.649757;17.2305221
156.59;1228.761786;17.94455068
157.346;1238.602085;18.23342325
158.103;1221.988477;17.82876896
158.859;1195.316753;16.90964653
159.615;1234.706434;17.4618442
160.372;1222.246308;16.99966216
161.128;1214.280902;17.55474312
161.884;1249.238732;18.06719426
162.641;1246.646413;17.4980502
163.397;1228.60231;17.83531851
164.154;1210.499836;17.44546094
164.91;1249.83348;17.49709401
165.666;1281.555597;18.49455788
166.423;1273.202441;17.70458875
167.18;1236.987561;17.098966
167.936;1276.40046;17.85576452
168.693;1287.562311;17.90685042
169.449;1307.409515;18.69212229
170.205;1312.997844;18.0277781
170.961;1272.166991;18.0868816
171.717;1318.269424;18.65030116
172.474;1280.897391;18.33541741
173.23;1324.108927;18.36949761
173.987;1305.102431;17.35689389
174.743;1315.362387;18.44188826
175.499;1305.220769;18.32395313
176.255;1254.651348;17.52891188
177.012;1291.388576;17.89030887
177.768;1282.424003;17.48903409
178.525;1282.229734;17.41102345
179.281;1322.573646;18.50394345
180.037;1294.832196;18.59690885
180.794;1287.576234;17.48400552
181.55;1279.262626;17.92054081
182.306;1296.691883;17.88079725
183.063;1280.475397;17.5604511
183.82;1282.958553;17.13276397
184.576;1385.765946;18.46257574
185.332;1325.575409;17.98075622
186.089;1314.261538;17.72752148
186.845;1324.222401;18.45380242
187.601;1318.780513;18.0576499
188.227;1316.869623;17.65418619
189.114;1301.973011;17.45065665
189.87;1304.260396;17.47155154
190.627;1353.434505;18.28953776
191.383;1311.418855;17.36953129
192.139;1310.27218;17.40659495
192.896;1347.315706;18.25896962
193.652;1366.988408;18.31356443
194.408;1329.627476;18.11449453
195.165;1263.130745;17.2142919
195.921;1301.955453;17.49316742
196.678;1317.232725;18.06638325
197.434;1343.790146;17.46640778
198.19;1292.015501;17.43393
198.946;1308.02648;17.47918566
199.703;1364.688182;18.48026211
200.459;1337.956912;17.82614892
201.215;1354.368616;17.89033561
201.972;1300.385359;17.86501097
