Concentration in g/m^3,Time in h
1.881536468667413e-05,0.00048666666666666666
0.0,0.0009738888888888888
7.3318088762613345e-06,0.0014605555555555557
3.5904480049759908e-06,0.0019475
0.0,0.0024341666666666665
0.0,0.0029208333333333334
1.1186256594293506e-05,0.0034075
6.995263710152993e-06,0.003894166666666667
1.4603169718264396e-05,0.004381111111111111
3.877871638879007e-06,0.004867777777777778
0.0,0.0053547222222222225
0.0,0.005841388888888889
3.8205199061363334e-06,0.0063280555555555555
3.99083360141832e-06,0.006815
0.0,0.007301944444444444
1.1145087091933408e-05,0.007788888888888889
1.4671367445322154e-05,0.008275555555555557
1.52110241795078e-05,0.008762500000000001
2.1960571617537893e-05,0.009249444444444446
7.3704440605657764e-06,0.00973611111111111
1.0823492287784491e-05,0.010222777777777777
0.0,0.010709444444444445
7.545767649613266e-06,0.011196666666666667
7.86180346420904e-06,0.011683611111111112
7.503136282045032e-06,0.012170277777777778
0.0,0.012656944444444445
3.849648078541056e-06,0.013143611111111111
0.0,0.01363027777777778
1.0937855698806474e-05,0.014117222222222224
3.854873277270054e-06,0.014603888888888888
7.472371753325e-06,0.015090833333333333
3.6138429631201827e-06,0.0155775
0.0,0.016064444444444444
1.5469992602122953e-05,0.016551111111111114
1.4641892479186372e-05,0.017038055555555556
3.058979460876192e-05,0.017525000000000002
0.00838602349862241,0.018011666666666665
0.02409232590378482,0.018498333333333332
0.03518729420627646,0.018985277777777775
0.037971343070015956,0.019471944444444444
0.038126797462246495,0.01995861111111111
0.04416958537873857,0.020445277777777777
0.046476248396796364,0.02093222222222222
0.050364812169151923,0.02141888888888889
0.05258203840632477,0.021905555555555557
0.05259025456650613,0.02239222222222222
0.05974252469541966,0.022879166666666666
0.057024689218536456,0.023365833333333336
0.05389400912602814,0.0238525
0.0591914860269346,0.024339444444444445
0.05677540726850759,0.02482611111111111
0.05752652424813476,0.025312777777777778
0.055474697035584684,0.025800277777777776
0.0665861346793706,0.026287222222222222
0.05816498298272499,0.026774444444444444
0.05936719908016211,0.02726111111111111
0.06075589032588269,0.027747777777777777
0.05577249174884548,0.02823472222222222
0.05610652366409933,0.02872138888888889
0.057093041833060326,0.029208333333333336
0.06199294735298123,0.029695
0.06080908528486802,0.030181944444444445
0.06301143553957012,0.030668611111111112
0.06067856323540108,0.031155555555555554
0.06158967495461704,0.031642222222222224
0.06704299865128184,0.03212916666666667
0.05746200302467093,0.03261583333333334
0.06261995262023862,0.0331025
0.05999900372337077,0.03358916666666667
0.05875361779323519,0.034076388888888885
0.062384356574944365,0.034563888888888894
