residuals[g/m3],time_residuals[h]
4.2184673496280394e-05,0.0
5.667459395781583e-05,0.00020694444444440026
3.539049931663168e-05,0.0004138888888888005
3.9101190333755244e-05,0.0006208333333333014
5.0259679201306276e-05,0.0008277777777776999
6.28661757786493e-05,0.0010347222222222008
6.249502980423634e-05,0.001241666666666601
4.5181292216135376e-05,0.0014486111111111002
5.341449379920384e-05,0.0016555555555555004
5.9075356811176416e-05,0.0018624999999999007
6.272599715491821e-05,0.0020694444444444
4.820717326868595e-05,0.0022763888888888
6.0644684853533785e-05,0.0024836111111111014
7.169636157229141e-05,0.0026905555555555
5.442042448873527e-05,0.0028975000000000008
5.3070453795688505e-05,0.003104444444444401
5.588943435257315e-05,0.0033113888888888013
3.471304374836365e-05,0.0035183333333333004
6.0286893720234535e-05,0.0037252777777777007
9.596675601887772e-05,0.0039327777777777
9.082166271819101e-05,0.004139722222222201
-4.311743500793397e-05,0.004346666666666601
-0.00036504240475418795,0.0045538888888888
-0.0010350974199243744,0.004760833333333301
-0.0020195876526371837,0.004967777777777701
-0.0030949134871229027,0.0051747222222222
-0.00415565638867008,0.005381666666666601
-0.005096257213791202,0.005588888888888801
-0.005840897484170745,0.005795555555555502
-0.006302135378142403,0.006002500000000001
-0.006396862462386341,0.006209444444444399
-0.006443450517794777,0.006416388888888801
-0.006449050886029785,0.0066233333333333005
-0.006459718903336856,0.0068305555555554995
-0.006491004436630883,0.007037500000000002
-0.006462924435552812,0.0072441666666666
-0.006406749254041327,0.007451111111111099
-0.0064378076803301544,0.007658055555555501
-0.006434170624425429,0.0078652777777777
-0.006347185396838085,0.0080722222222222
-0.00630209727532266,0.008279166666666601
-0.006207371323193972,0.0084861111111111
-0.006077949537103866,0.008693055555555499
-0.006051634797851004,0.008899999999999901
-0.005891311650607792,0.0091069444444444
-0.005604939503102063,0.009277500000000001
-0.00573873597142361,0.009521111111111102
-0.0054027239118813,0.009728611111111101
-0.005252793907064292,0.0099355555555555
-0.0052568567514889135,0.010142499999999902
-0.0049084110940035165,0.0103494444444444
-0.004713006087179178,0.0105561111111111
-0.004415862065219777,0.010763333333333302
-0.004435554978311874,0.0109702777777777
-0.004118388629477743,0.0111772222222222
-0.004136191596661584,0.011384166666666602
-0.0036156231684983907,0.0115911111111111
-0.0034813874522471857,0.0117980555555555
-0.0033092591042310484,0.012004999999999901
-0.0031796697074436995,0.0122119444444444
-0.0028541453151188743,0.012418888888888802
-0.002712201586895607,0.012625833333333301
-0.0023864493536646346,0.0128327777777777
-0.0020721186666630403,0.013039722222222199
-0.002273315476381114,0.013246666666666601
-0.0025218103622038843,0.0134536111111111
-0.0013928662414560405,0.013660555555555502
-0.0012621243158613283,0.0138674999999999
-0.0017771436450181475,0.0140744444444444
-0.0017895324686645429,0.014281666666666602
-0.001095509865858364,0.014488611111111101
-0.0013093518192715693,0.0146961111111111
-0.0005682644466091669,0.0149030555555555
-0.000999053311738449,0.015110000000000002
-0.0007221311436471558,0.0153169444444444
-0.0006229198554063252,0.0155241666666666
-0.0002859564701242715,0.0157308333333333
-0.00034968703636989104,0.0159380555555555
-8.063793620863811e-05,0.016145
0.0003951958154599349,0.0163519444444444
0.00011865238222364197,0.0165588888888888
0.00046305332710304056,0.0167661111111111
0.00044451331921529016,0.0169730555555555
0.0008284821424264007,0.01718
0.0005089952319022335,0.0173875
0.0010563741630306555,0.017594444444444402
0.0009491381241298422,0.0178013888888888
0.00035527710597946065,0.0180086111111111
0.0011654594850667322,0.018215555555555502
0.0012841776210257491,0.0184225
0.0013613553310444712,0.0186294444444444
0.0019554213066514045,0.018836666666666602
0.0017592880133710347,0.0190436111111111
0.0014069415880430172,0.0192502777777777
0.0019973846514113776,0.019457222222222202
0.0012394973704387916,0.0196641666666666
0.0018176438153747806,0.0198711111111111
0.0017244472103834525,0.020078055555555502
0.001926612295209686,0.0202855555555555
0.0021059637622965234,0.0204925
0.0010614647356371135,0.020699444444444402
0.003152899820609607,0.0209063888888888
0.0026171607434524076,0.0211133333333333
0.0020998709476199254,0.021320277777777702
0.0019935405438680862,0.021527222222222198
0.0027668970376272892,0.021734166666666603
0.0020102269067650124,0.0219411111111111
0.002317393258334117,0.022148055555555497
0.0031813590412004614,0.022355
0.001652387897590783,0.0225619444444444
0.001768431255381269,0.022768888888888804
0.0028796354862074634,0.0229758333333333
0.002160654030510566,0.023182777777777698
0.0021004548701594287,0.0233897222222222
0.0030590231967333684,0.0235969444444444
0.002560080190028643,0.023803888888888798
0.0038068605835996864,0.0240108333333333
0.0031747039820139,0.0242180555555555
0.002397227962264393,0.024425000000000002
0.00252791158152307,0.0246325
0.0020523287614294013,0.0248394444444444
0.003128618673835114,0.0250463888888888
0.0034027187135416484,0.0252533333333333
0.0032000308879194667,0.0254605555555555
0.004036196182102988,0.025667500000000003
0.0021588911220013114,0.0258744444444444
0.0029134636266798814,0.0260813888888888
0.0022325860878979267,0.026288333333333302
0.00296898905133762,0.0264952777777777
0.0030093512373822982,0.026702222222222204
0.003269136243728321,0.026909166666666602
0.0030109355085749818,0.027116111111111098
0.002610283101880993,0.027323055555555503
0.0030606325325197997,0.02753
0.004000864278812308,0.027736944444444397
0.002778261523965703,0.027943888888888803
0.003161702681452782,0.0281508333333333
0.003358412665101937,0.028357777777777704
0.002882561717668597,0.028565277777777703
0.0037547740849930428,0.0287722222222222
0.003080811044251357,0.028979166666666598
0.0026108537890700938,0.0291861111111111
0.005191475208880653,0.0293930555555555
0.0024992210317146945,0.0296
0.003639257633445062,0.0298069444444444
0.0036140075628540522,0.0300138888888888
0.002934818584445902,0.0302208333333333
0.003084256985750558,0.0304277777777777
0.002230593138627333,0.030634722222222202
0.0038626624258572204,0.0308416666666666
0.004085190205136776,0.031048611111111103
0.003210763280808781,0.0312558333333333
0.0035804687570798223,0.0314627777777777
0.0035247420353998436,0.0316697222222222
0.0028091093345053893,0.0318769444444444
0.00334427962051392,0.0320838888888888
0.003617126052484789,0.0322908333333333
0.0032968648510897543,0.0324977777777777
0.0025476193070097623,0.0327047222222222
0.003118363717802157,0.0329116666666666
0.002450565068823511,0.0331186111111111
0.0036545194619230607,0.0333255555555555
0.0031471882252437113,0.0335325
0.003955895131351167,0.0337394444444444
0.003238004650576061,0.033946388888888804
0.0050835628569493516,0.0341533333333333
0.003762670541080069,0.0343602777777777
0.0030807093715360806,0.0345672222222222
0.00468113473936798,0.0347741666666666
0.003437074503360671,0.0349811111111111
0.003377572904957958,0.0351880555555555
0.005359565030961931,0.0353949999999999
0.0034876817423529285,0.0356019444444444
0.0020801157449321997,0.0358088888888888
0.004062531040801148,0.0360161111111111
0.0035003909214025852,0.0362230555555555
0.0031107750417239226,0.0364299999999999
0.004898768450983651,0.0366369444444444
0.004429759337021218,0.0368438888888888
0.0043137617080754795,0.037050833333333304
0.003850196758006994,0.0372577777777777
0.0034702738619149034,0.0374647222222222
0.0035461282950731594,0.0376716666666666
0.004707560223033976,0.0378791666666666
0.002215999704608944,0.0380861111111111
0.0036471796698794405,0.038293055555555504
0.0038248347040836864,0.0385
0.0036109041864352785,0.0387072222222222
0.004843689736009658,0.0389144444444444
0.003779503255619595,0.0391213888888888
0.0029124015428439003,0.0393283333333333
0.0022928877066626524,0.039535277777777704
0.0040302793258761745,0.0397422222222222
0.004747155550079894,0.0399494444444444
0.004214439590280693,0.0401566666666666
0.003367497502287757,0.0403636111111111
0.002787704496009076,0.0405708333333333
0.004543003813815671,0.0407777777777777
0.003981752670675579,0.0409847222222222
0.0033036778955268034,0.0411916666666666
0.003578030649662469,0.0413988888888888
0.004166402913412855,0.0416058333333333
0.004219650049714169,0.0418127777777777
0.0021261432259278047,0.0420197222222222
0.0036466813072882666,0.0422266666666666
0.004036436964645264,0.0424336111111111
0.0035509494520943007,0.0426408333333333
0.0036922162274390137,0.0428477777777777
0.0034498288393896674,0.0430547222222222
0.003089507880087161,0.0432616666666666
0.0036610027415153075,0.043468611111111104
0.004542293056340591,0.0436755555555555
0.0038331255895509113,0.0438825
0.004312876214413123,0.044089722222222204
0.0036189604623741434,0.0442966666666666
0.0036574464155143434,0.0445036111111111
0.0023807613414769703,0.0447105555555555
0.003433411196524499,0.0449175
0.0033866221440264077,0.0451244444444444
0.004000931989214553,0.045331666666666603
0.0028838098663845763,0.0455383333333333
0.002991089792158043,0.0457452777777777
0.004681776924598313,0.0459525
0.00406220769515175,0.04616
0.003064499305130728,0.0463669444444444
0.004037827394559802,0.046574166666666604
0.002756164520600561,0.0467811111111111
0.005417208036887,0.0469883333333333
0.005096681628545832,0.0471952777777777
0.0028270811416350426,0.0474022222222222
0.004140726248683141,0.0476094444444444
0.004961391038435587,0.0478163888888888
0.0022203388785921076,0.0480233333333333
0.004462962854660215,0.0482302777777777
0.0035685266248421214,0.0484372222222222
0.003248341905227315,0.0486444444444444
0.003606502743934755,0.0488513888888888
0.004082380720513326,0.0490583333333333
0.003976887665183615,0.0492652777777777
0.002861497858862496,0.0494722222222222
0.004191762411485708,0.0496791666666666
0.003782105886200343,0.0498861111111111
0.0025241444549073226,0.0500930555555555
0.0038895646853782315,0.0503
0.0025922332689275913,0.0505072222222222
0.005283100198311245,0.0507141666666666
0.003447219456385226,0.0509211111111111
0.0036071444906999595,0.0511280555555555
0.0035047804857563335,0.0513352777777777
0.0041319481789567,0.0515422222222222
0.003812682897422915,0.0517491666666666
0.003439081998054431,0.0519561111111111
0.00346596746840052,0.0521630555555555
0.003846442989851019,0.05237
0.002705539005704607,0.0525769444444444
0.0037598431136835753,0.052783888888888894
0.003557151314234997,0.052990833333333306
0.0035932637012424003,0.053197777777777705
0.004197684761483109,0.0534047222222222
0.004961175399537693,0.0536116666666666
0.004361305451942646,0.053818611111111095
0.0030674703295710884,0.05402555555555551
0.00514904801832812,0.0542325
0.0021341557638695115,0.0544394444444444
0.0031344229783656884,0.0546463888888888
0.0037665119648331753,0.054853333333333296
