experimental,experimental time (h)
8.963092526370946e-05,0.0
6.910630202731345e-05,0.00020694444444450087
8.298419150285028e-05,0.0004138888888888994
6.639677288391825e-05,0.0006208333333334003
8.563777790450625e-05,0.0008277777777778005
7.823386354997607e-05,0.0010347222222222997
6.313305388696677e-05,0.0012416666666667
7.382685100691283e-05,0.0014488888888889006
7.477806014271335e-05,0.0016555555555555993
5.6475478007898363e-05,0.0018627777777778
7.552694829674574e-05,0.002069722222222301
8.553160934460347e-05,0.0022766666666666994
7.161679866811947e-05,0.0024836111111112003
6.371986830252819e-05,0.002690833333333401
7.704802028554748e-05,0.0028977777777777994
0.00010921360008963636,0.0031047222222222986
0.00014268355132036632,0.0033116666666667006
0.00025807373012945,0.0035186111111111997
0.00038213150139315005,0.0037255555555556017
0.0006844384269375,0.0039325
0.0011568158921516501,0.004139444444444499
0.0016405924861315501,0.004346388888888901
0.00212904128878025,0.0045533333333334005
0.00304836717136215,0.0047605555555555994
0.00386688022197685,0.004967500000000001
0.0044990218508311,0.0051744444444445006
0.0054331714054483005,0.005381388888888899
0.00678009939576765,0.005588333333333402
0.00720401820101875,0.0057952777777778
0.00800408042974355,0.006002222222222299
0.00895825002626495,0.006209166666666701
0.00991169021283455,0.0064161111111112005
0.010411927749482599,0.006623055555555599
0.010712676184153551,0.006830000000000001
0.0112858788308682,0.0070369444444445
0.0120900639438679,0.007243888888888899
0.01285403691804475,0.007450833333333401
0.0134775531537418,0.0076577777777778
0.01448936230331285,0.007864722222222299
0.015896471414676303,0.008071666666666701
0.01529405487839985,0.0082788888888889
0.014628892295620699,0.008485833333333399
0.01649336868829325,0.008692777777777801
0.0155481126813365,0.0088997222222223
0.0163352280607281,0.009106666666666699
0.01797761946288,0.0093136111111111
0.01720721695722365,0.0095205555555556
0.01760764439791835,0.009727500000000002
0.01805702244845945,0.009935000000000001
0.01956719975039525,0.0101419444444445
0.0190479904377538,0.010348888888888899
0.0200204519749134,0.010555833333333401
0.019724960416830452,0.0107627777777778
0.02077699666796155,0.010969722222222299
0.021122140018278147,0.011176666666666701
0.0213117130403721,0.0113836111111112
0.0203200633910078,0.011590555555555599
0.021352734366362203,0.0117975
0.01952826641790615,0.0120047222222223
0.02196540565442795,0.012211666666666699
0.021818609513475848,0.012418611111111201
0.020800402800303548,0.0126255555555556
0.0224867759204829,0.012832499999999998
0.02285789308695665,0.013039722222222301
0.023517834407415547,0.0132466666666667
0.0213677439013243,0.013453611111111199
0.023658529896424398,0.013660555555555601
0.0239953569996679,0.0138675
0.02366113832347995,0.014074444444444499
0.024304850011383952,0.0142813888888889
0.02224009828301455,0.0144883333333334
0.023209538961778402,0.014695277777777798
0.0245871584682996,0.014902222222222301
0.02440757841737795,0.0151091666666667
0.0241411278522443,0.015316111111111199
0.026117474018344848,0.0155230555555556
0.02578800624842445,0.01573
0.0254035875408653,0.015937222222222297
0.0260137146398548,0.016144166666666702
0.0263176214321552,0.016351111111111198
0.0264236127955246,0.016558055555555597
0.02719873807902735,0.016765000000000002
0.02563404834783985,0.016971944444444498
0.02640041690028655,0.017178888888888903
0.027417932742429853,0.0173858333333334
0.0276822117362381,0.017593055555555598
0.02767458265006675,0.017800000000000003
0.02631186773660225,0.0180072222222223
0.0270813489125271,0.018214166666666698
0.028274821484936798,0.0184211111111112
0.0279158892247707,0.0186280555555556
0.02766496882404065,0.018835000000000005
0.027824519607974697,0.0190419444444445
0.0279475489342733,0.0192488888888889
0.028924220345566902,0.0194558333333334
0.0306474719729012,0.0196627777777778
0.02905006148740125,0.019869722222222302
0.029596826814992,0.0200766666666667
0.03137852694323195,0.020283611111111204
0.0293402272234072,0.020490555555555602
0.030201893057633652,0.0206975
0.029763329073771702,0.020904722222222304
0.03068537681412535,0.021111944444444503
0.030354643513283548,0.0213188888888889
0.0294387759985874,0.021525833333333404
0.0301115095157951,0.021732777777777802
0.03083213863430665,0.021939722222222305
0.033439630551388905,0.022146666666666703
0.031767413827673396,0.0223536111111112
0.03182483916074195,0.022560555555555604
0.0319339463795977,0.022767500000000003
0.03269752114959225,0.0229744444444445
0.03089673270140205,0.023181388888888904
0.0326278326077606,0.0233883333333334
0.03119235727841975,0.023595277777777805
0.032256052461208246,0.023802500000000004
0.0324189204977409,0.0240094444444445
0.03361314603639385,0.0242163888888889
0.0315050319807491,0.0244233333333334
0.03228844962640915,0.0246302777777778
0.03295483260287795,0.0248377777777778
0.0328546163033566,0.0250447222222223
0.0349459760426719,0.0252516666666667
0.0316390005728276,0.025458611111111203
0.032964846194414,0.0256655555555556
0.0336610717643228,0.0258725
0.0335675457649172,0.026079444444444502
0.035254358774144304,0.0262863888888889
0.035849945619161896,0.026493333333333403
0.0354259589445476,0.026700555555555602
0.0334681745423485,0.0269075
0.033157209003953095,0.027114444444444503
0.035269826463163,0.027321666666666702
0.0357771660921255,0.0275286111111111
0.03430236699731695,0.027735555555555604
0.034530725187252156,0.027942500000000002
0.0344566322192565,0.028149166666666704
0.036022986437569945,0.0283561111111112
0.03775991453910235,0.0285633333333334
0.0363942221788354,0.028770277777777804
0.036684711670674996,0.0289772222222223
0.0385390653824629,0.0291841666666667
0.03845504347714785,0.0293911111111112
0.0352811605681637,0.0295980555555556
0.0371090847386116,0.029805000000000005
0.036613354258887246,0.0300119444444445
0.03828973958795885,0.0302188888888889
0.0385583637208069,0.030426111111111202
0.0386799551984207,0.0306330555555556
0.0390452763389621,0.0308405555555556
0.036817700035625955,0.0310475
0.0372006276740939,0.0312544444444445
0.03965523815343945,0.0314616666666667
0.039974591325252204,0.0316686111111111
0.0386974340844853,0.0318755555555556
0.03801535409070645,0.0320827777777778
0.0394016402104189,0.0322897222222223
0.040054094247848254,0.0324966666666667
0.0389756382879081,0.0327036111111111
0.038970150602030545,0.0329105555555556
0.038880516393118555,0.0331177777777778
0.040362854815046145,0.033324722222222304
0.039373124281675845,0.0335316666666667
0.0374891728124054,0.0337386111111111
0.0394876023260253,0.033945555555555604
0.038585411749791,0.0341525
0.0409262172675979,0.034359444444444505
0.03875925795731005,0.0345663888888889
0.04112977104869235,0.0347733333333334
0.0404373499424988,0.034980555555555605
0.0400515335450173,0.035187500000000003
0.0431793177687924,0.0353944444444445
0.04069990063857985,0.035601666666666705
0.0411612724439457,0.0358086111111112
0.04093725952791305,0.0360155555555556
0.0431568340544048,0.0362222222222223
0.03879044247293865,0.0364294444444445
0.04152146151898005,0.0366363888888889
0.041324682810549504,0.0368433333333334
0.0422000373917987,0.0370138888888889
0.0407006004954997,0.0372572222222223
0.04128605560893165,0.0374641666666667
0.0404223487447642,0.037671111111111204
0.040338401256447304,0.0378780555555556
0.042901309190040496,0.038085
0.04261274172703145,0.0382919444444445
0.04155337262476435,0.0384988888888889
0.04312464609652855,0.038705833333333405
0.0455282388323518,0.038913055555555603
0.0410094817040303,0.03912
0.044637949477466604,0.039326944444444505
0.042917168955779,0.039534166666666704
0.04494526121915175,0.0397411111111112
0.0419223666238052,0.039948055555555605
0.04455122937198,0.040155
0.043999447563587146,0.0403619444444445
0.0430373201194807,0.040568888888888904
0.04282544532373895,0.0407758333333334
0.045175636509082504,0.0409827777777778
0.0448576008766184,0.041190000000000004
0.0452346797781981,0.0413969444444445
0.04583981887159805,0.0416038888888889
0.0426767872082637,0.0418108333333334
0.04310223382591355,0.0420177777777778
0.044162541850347556,0.0422247222222223
0.044046176380649046,0.0424316666666667
0.04302665067814155,0.0426386111111112
0.043079114948751704,0.0428458333333334
0.043865952113779694,0.0430527777777778
0.04489656617529275,0.043259722222222304
0.04311097489518495,0.0434666666666667
0.04233082321118285,0.0436738888888889
0.04526149078729995,0.043880833333333404
0.0455584286918775,0.0440877777777778
0.043719465259457455,0.044294722222222305
0.04434951288875525,0.0445016666666667
0.04693157181788435,0.0447086111111112
0.0456931023822881,0.044915555555555604
0.04173115774957825,0.0451225
0.04448357221210915,0.0453294444444445
0.043339110863598096,0.045536388888888904
0.0433460991044202,0.0457430555555556
0.0449742991663051,0.045950277777777805
0.0442894953832718,0.0461569444444445
0.04493222357462335,0.0463641666666667
0.045895823546026046,0.0465711111111112
0.04737332538972145,0.0467780555555556
0.04563302167250745,0.046985
0.04555997402363955,0.0471919444444445
0.04494565445095765,0.0473988888888889
0.046267655178933095,0.0476058333333334
0.04632840169647595,0.0478127777777778
0.04569507489662535,0.048019722222222304
0.0454286746105797,0.0482266666666667
0.04533559219956475,0.048433611111111205
0.043701085315700605,0.048640555555555604
0.047774337723562196,0.0488475
0.04396861782047255,0.049054444444444505
0.046501793730747504,0.0492613888888889
0.04340380598114245,0.0494683333333334
0.046205330100858505,0.049675833333333405
0.04721869658754005,0.049882777777777804
0.0469010848930405,0.050090555555555596
0.04895661775744445,0.050297499999999995
0.048603613657933045,0.050504444444444505
0.04930497537403325,0.0507113888888889
0.0459101575223467,0.0509183333333334
0.0471748421279703,0.0511252777777778
0.04823395059644385,0.05133222222222231
0.05140802862167815,0.051539166666666705
0.044938344396454846,0.0517463888888889
0.0471343241787467,0.05195333333333341
0.046188875516520095,0.052160000000000095
0.04721506276922035,0.05236694444444451
0.04730882279736855,0.052573888888888906
0.047432121001404495,0.052781111111111195
0.047139476945502454,0.0529883333333334
0.04856702938662305,0.05319555555555561
0.0498271320563544,0.053402500000000006
0.047607301004768704,0.0536094444444445
0.04920811715756325,0.0538163888888889
0.0490639194147498,0.0540238888888889
0.047665406679696,0.0542311111111112
0.048986501355728296,0.0544380555555556
0.048251470731971655,0.054645
0.048275003479450546,0.0548522222222223
0.04815014909141235,0.0550591666666667
0.04843675109179215,0.055266111111111196
0.049932689461669,0.055436666666666704
0.050963918082014795,0.05568000000000001
0.04724907536509995,0.0558869444444445
0.04928854618687665,0.0560938888888889
0.04961383586269055,0.0563008333333334
0.052973699160137847,0.056507777777777796
0.0486301046352716,0.056714722222222305
0.04940151322217415,0.056921666666666704
0.0490648305931052,0.0571286111111112
0.04851579547285565,0.057335833333333405
0.04810947246270835,0.057542777777777804
0.04668395771826615,0.057749999999999996
0.0504754878993281,0.057956944444444505
0.046618143933468054,0.058163888888888904
0.047341039190288356,0.05837111111111121
0.0479960944995829,0.058578055555555605
0.0485199317742601,0.0587850000000001
0.05099705711652875,0.0589919444444445
0.0514840472102581,0.059199166666666705
0.04845424838220855,0.0594061111111112
0.04847649845039085,0.0596136111111112
0.05117002351709405,0.059820833333333406
0.0492606679562063,0.060027777777777805
0.0510206159441057,0.0602347222222223
0.05141815962224195,0.0604416666666667
0.04990264313291705,0.06064861111111121
0.0513655141181041,0.06085555555555561
0.0507838768561687,0.0610627777777778
0.0502471641219183,0.06126972222222231
0.049935205736794094,0.06147666666666671
0.05044192150480535,0.0616836111111112
