Relative Time;m/z 35.00 ch3;37/21
0.756;2.516208193;10.08215142
1.512;2.356735426;9.366554218
2.269;1.601487024;9.498780007
3.025;2.75617834;9.648358407
3.781;2.189717788;9.54015253
4.542;2.9996577;9.375686318
5.298;2.580755489;9.948341895
6.055;2.876929558;10.51014494
6.811;3.726440455;9.536263993
7.567;3.015541861;9.710042655
8.323;2.261220051;9.994646719
9.08;2.328587613;10.42442546
9.836;2.161770352;9.514948584
10.592;2.293776124;10.03068955
11.349;2.428375874;9.710556805
12.105;2.164541679;9.833986355
12.863;2.848879132;9.952552737
13.619;2.241034158;10.47803142
14.376;2.173577034;10.24472991
15.132;2.430663176;9.805913357
15.888;2.21210752;9.994886173
16.645;2.279599837;9.953338638
17.401;2.664396435;9.738906037
18.157;1.608220792;10.08163725
18.914;1.50260309;9.710709847
19.67;1.975072513;10.4243613
20.427;2.19062415;10.16741082
21.183;3.048532928;10.04639229
21.939;2.204987377;9.356622574
22.695;2.23160653;9.708777335
23.452;2.877930961;9.973438814
24.208;1.785215543;10.45362362
24.964;2.951039648;10.67986081
25.721;2.701520528;9.784988229
26.477;2.182803384;10.40425347
27.233;1.879306952;9.984602011
27.99;2.67586858;10.36218285
28.746;2.443727361;9.937381384
29.502;2.423552584;9.783438746
30.259;2.766673516;10.27597676
31.015;1.697769332;9.526203048
31.772;2.397869925;9.706833891
32.528;1.722015765;9.72255346
33.284;2.417317975;10.14922494
34.041;2.529587915;10.27572461
34.797;1.626472012;10.33527341
35.554;2.410115868;10.32842357
36.311;2.160128933;10.26307317
37.069;2.473212145;9.59732304
37.825;2.07042564;9.817145296
38.581;1.678614169;10.32462288
39.34;2.279804069;10.2386275
40.096;2.44303731;10.57205889
40.852;2.230870571;10.04076039
41.609;1.723852582;10.40946253
42.365;1.739350279;9.722967726
43.123;2.191154479;10.04030633
43.879;1.8348718;10.06199897
44.636;2.351057517;9.828309265
45.392;1.78742843;10.12891315
46.149;2.023064917;10.42308586
46.905;2.414884722;10.04044962
47.661;2.112191302;10.16645886
48.417;1.845147004;10.66086729
49.175;1.832581533;10.42338438
49.931;2.26805683;10.04572833
50.688;1.764126909;9.855977478
51.445;1.883028045;9.426948076
52.203;2.391344427;10.35421761
52.959;2.866569757;10.04094292
53.715;1.661895476;9.615046654
54.471;2.196966028;9.954862014
55.23;1.775117456;10.04105007
55.986;1.941273195;10.18055449
56.742;1.991295212;10.39119616
57.498;2.174364532;10.34014415
58.254;2.116146643;10.18222879
59.011;1.79494317;10.3012514
59.767;2.649265005;10.00504067
60.523;1.799784537;9.740236078
61.28;1.418859269;9.925636745
62.036;1.996925718;10.32651179
62.793;1.8697998;9.470076607
63.55;1.584113115;9.969965988
64.306;1.767968221;9.932081368
65.062;2.378037416;9.850568166
65.82;2.032975848;9.869912088
66.576;2.422059629;9.922762152
67.332;1.861172812;10.04559106
68.088;1.703591073;10.02948581
68.845;2.926739542;10.38485811
69.601;4.279861024;9.886350372
70.226;10.17841023;10.00004414
71.114;18.48372454;10.43571911
71.871;37.92465646;10.67642814
72.627;74.15606922;10.46950365
73.383;124.7927209;10.34240678
74.14;204.4317045;10.01523346
74.896;295.4646683;10.27838692
75.653;404.1718008;10.38737081
76.41;506.1981077;10.03521923
77.166;608.6261933;10.47338809
77.923;706.143976;10.28924644
78.68;817.7990332;10.64317112
79.437;844.1345815;10.11251141
80.193;886.1088562;9.831450885
80.95;1001.452716;10.75908862
81.706;1063.81792;10.69880375
82.463;1059.572037;10.92282002
83.219;1078.680653;10.50128897
83.975;1037.843886;10.11282674
84.732;1109.816669;9.990228389
85.489;1147.340423;10.76010924
86.245;1227.66739;10.96946266
87.001;1187.18879;10.72008906
87.757;1205.841968;9.965098077
88.514;1194.762668;10.46918166
89.27;1257.406875;11.07221697
90.026;1220.199742;11.01396715
90.783;1223.577709;10.38888119
91.539;1237.466248;10.37206817
92.295;1223.215684;10.56023732
93.052;1249.138965;10.13558297
93.808;1320.013629;11.04965643
94.565;1261.897608;11.08602257
95.322;1313.380997;10.74249536
96.078;1254.452924;10.02940713
96.835;1242.364168;9.917479074
97.593;1290.269566;10.65363897
98.349;1285.152974;10.28391067
99.105;1293.092917;10.14982389
99.863;1283.295462;10.79984607
100.62;1279.245205;10.35022377
101.377;1320.420204;10.48449494
102.133;1248.474178;10.11637782
102.89;1306.46488;10.94081478
103.646;1248.638566;10.40584317
