Relative Time;m/z 35.00 ch3;37/21
0.756;17.7213429;8.305212044
1.512;17.35950844;7.647671474
2.268;17.84181957;8.060120772
3.025;18.6707318;7.533135989
3.781;18.66944074;7.91821552
4.538;18.13775696;7.594166002
5.294;15.20813518;7.660737314
6.05;16.01207047;7.588150983
6.806;17.39640752;7.707964445
7.563;19.31340777;7.281113628
8.319;18.39022959;7.791723988
9.075;16.8211073;7.925324609
9.831;17.21123542;7.81405254
10.587;17.84346764;7.90629969
11.344;16.67728002;7.982887276
12.1;17.43474902;8.12999975
12.856;16.31244983;7.132138717
13.613;17.71951456;7.627752529
14.37;15.99576748;7.211429758
15.126;16.49590013;7.45092035
15.882;17.49914647;7.823740065
16.638;15.80429756;8.042755881
17.395;15.99179607;7.754928868
18.152;18.38978139;7.733635843
18.909;16.01683594;7.489211021
19.665;16.65664086;7.474433036
20.421;15.76652708;7.587084943
21.177;16.50530629;7.987078759
21.934;16.26734596;7.771322666
22.69;15.50027601;7.768425769
23.446;17.82212626;8.08417268
24.203;16.69256948;8.000031726
24.96;16.03409588;7.828047311
25.585;16.86337806;7.982005739
26.472;15.24906695;7.561955293
27.229;14.2745785;7.899110268
27.985;16.47222047;8.156209095
28.743;15.60133266;7.678427473
29.5;15.23635768;7.77333329
30.256;16.08960186;7.774575193
31.012;17.22131762;7.845886099
31.768;15.53959703;7.525655027
32.524;16.20844293;7.810858132
33.281;16.36987221;7.75899952
34.037;14.68768126;7.615113622
34.794;16.94268622;7.695816939
35.55;14.90824124;7.684549076
36.307;17.44018712;8.003064344
37.064;14.20998509;7.432333762
37.82;14.97236961;7.808185867
38.576;6.594129347;7.770274927
39.333;5.3241518;7.595814345
40.09;3.499721183;7.234786372
40.846;4.259402796;7.677804906
41.603;4.061810022;7.037066334
42.359;4.241563814;7.141491082
43.115;4.351124479;7.896126182
43.872;3.694266867;7.517585557
44.629;4.430509782;7.366614807
45.386;4.342926847;7.466698817
46.142;3.779800305;7.412895233
46.898;4.335935525;7.384343443
47.654;4.22564751;7.344247385
48.411;4.814197798;7.527285806
49.167;4.546264956;7.2834406
49.924;4.118788058;7.490032666
50.68;3.920178194;7.631744464
51.436;4.131000046;7.367171355
52.061;3.821322489;7.394744728
52.949;4.386090466;7.324250559
53.705;4.844359689;7.371405306
54.462;4.461721354;7.114831791
55.218;3.813406106;7.027966978
