Relative Time;m/z 35.00 ch3;37/21
0.756;17.15865974;7.587527172
1.512;17.04737152;8.071072096
2.269;18.05601688;7.539489971
3.025;16.34339441;7.697500959
3.781;17.892704;7.411630738
4.406;17.40023751;7.276114147
5.294;16.44440534;7.403918811
6.05;16.23820793;7.815196158
6.806;17.12514081;7.617703718
7.562;19.38227803;8.29640705
8.319;17.12311779;7.370190764
9.075;17.35862148;7.679103775
9.832;18.40547914;7.700748204
10.588;17.74073916;7.519450801
11.344;17.04914463;7.537996268
12.1;15.7572886;7.255016868
12.857;18.65598836;7.657555553
13.614;16.44995949;7.209118789
14.37;17.26997769;6.888420001
15.126;15.80871541;7.261933073
15.883;15.03445836;6.981500918
16.64;15.3389286;7.429526002
17.397;17.01688339;7.627629346
18.153;16.71704509;7.711701372
18.91;16.56853483;7.419084987
19.666;16.95949926;7.624392438
20.422;18.23434731;7.600960271
21.178;16.73677581;7.307189364
21.935;17.49271251;7.495541718
22.692;14.72281968;7.578833386
23.448;17.66237368;7.494238528
24.204;16.98470382;7.835133657
24.961;15.02313688;6.899284589
25.717;15.00261467;7.000930076
26.473;15.97757809;7.865419265
27.23;15.47583453;7.285115496
27.986;15.93176172;7.35108274
28.743;16.1794964;7.220245536
29.499;17.73410826;7.220967928
30.255;15.68506199;7.184844532
31.012;15.47765877;7.463328542
31.769;15.59992354;7.422190731
32.525;14.86129708;7.444369395
33.281;15.72345373;7.369188856
34.038;16.99185355;7.580233352
34.794;15.5427777;7.268674236
35.551;16.79700516;7.470074083
36.307;14.50821445;7.226768488
37.063;14.39300904;7.472606191
37.819;13.30470072;7.610687501
38.575;17.88896787;7.696396064
39.331;16.31262293;7.369169591
40.089;15.09845575;7.470295838
40.845;16.9163243;7.545528394
41.603;15.07210948;7.815361584
42.359;15.06611349;7.427433426
43.116;15.36428988;7.20530911
43.872;15.51845486;7.24384211
44.629;16.86232632;7.347995144
45.385;14.66212298;7.489492642
46.142;16.08092954;7.196247171
46.898;14.73035554;6.852293164
47.654;14.11768891;7.789163872
48.411;13.9072114;7.13690024
49.167;16.04239392;7.714575017
49.924;15.39267303;7.893786669
50.68;14.35288989;7.693748629
51.436;15.52100154;7.182223631
52.192;15.53075585;7.194239277
52.949;15.62207532;7.439957421
53.705;16.05416598;8.051359976
54.462;14.27723396;7.47717855
55.219;14.61269355;7.085590781
55.975;16.52629664;7.398328111
56.732;16.36811694;7.340600064
57.488;16.89953841;7.619973483
58.245;15.75065453;7.353779592
59.001;17.38525361;6.787379174
59.757;15.74390491;7.618446054
60.514;18.3353415;7.789261986
61.27;18.3108366;7.506802002
62.026;17.33022455;7.53023079
62.783;20.40924666;7.664267602
63.539;20.53285873;7.551150031
64.295;22.8585193;7.428995916
65.052;22.77638134;7.424406697
65.808;23.62774969;7.536777675
66.565;25.23216617;7.302055736
67.19;28.58434886;7.715767181
68.077;28.68681018;7.828314326
68.833;30.18013378;7.265897082
69.59;32.85160746;7.293728346
70.346;37.85323551;8.038876897
71.103;40.10970906;7.268691057
71.859;43.65307746;7.166988517
72.616;45.49434947;7.465072257
73.372;50.76521143;7.572495099
74.128;49.74015257;7.083358242
74.885;54.04002072;7.725843474
75.641;55.87796705;7.42266471
76.397;59.30691425;7.489998615
77.154;62.67848998;7.30499586
77.91;65.48857998;7.04764546
78.666;64.63444739;7.242897356
79.423;74.76086896;7.963081528
80.179;77.05242327;7.502268704
80.935;73.14792624;7.673123847
81.692;87.09198538;8.197068692
82.448;79.76453525;7.355254395
83.204;88.19681209;7.828125008
83.961;87.83796897;7.336646492
84.717;87.15734685;7.000455171
85.473;98.77289202;7.681997518
86.23;101.2261095;7.994449429
86.986;101.0614005;7.826909838
87.743;110.5637088;7.792362642
88.499;108.5601039;7.593540488
89.255;108.9259175;7.288013851
90.012;118.0228639;7.634734322
90.769;114.3328248;7.41636018
91.525;122.535158;8.000966192
92.281;121.1159496;7.791249927
93.037;118.4425842;7.133619624
93.794;121.0847048;7.467650509
94.55;129.9042399;7.688027681
95.307;127.6358016;7.641286203
96.063;133.1631254;7.769085955
96.819;129.9009042;7.505496551
97.575;138.6835432;7.462375656
98.332;148.8250469;8.039528434
99.088;144.9268854;7.522592802
99.844;149.1306883;8.013218048
100.601;146.2741118;7.705909438
101.357;147.0077992;7.889686286
102.114;144.7792979;7.172779195
102.871;156.8455496;7.901967933
103.628;149.3217499;7.726686115
104.385;150.7299467;7.766460723
105.141;156.7947287;7.727302791
105.898;149.5500638;7.415317857
106.654;157.8253316;7.340689251
107.411;159.5381488;7.784753053
108.167;157.6734245;7.120131754
108.923;157.4663946;7.452696442
109.681;168.0375473;7.679567463
110.438;170.9686587;7.510088761
111.194;170.0808186;7.569698742
111.95;177.9476007;7.760182455
112.707;166.981647;7.33425938
113.463;183.9852292;7.753621779
114.219;173.8319982;7.727104309
114.976;180.2116297;7.502303907
115.732;182.6853005;7.43453896
116.489;187.1685997;7.277254974
117.245;183.7862743;7.022794883
118.002;188.5261123;7.799938338
118.758;194.9530136;7.737587878
119.514;187.6489544;7.356349454
120.271;197.53719;7.892347345
121.027;189.257575;7.658090618
121.784;198.8575238;7.769262252
122.541;192.9883583;7.713803119
123.297;203.6525946;7.661065778
124.055;205.1818329;7.326086281
124.812;194.5056456;7.415207411
125.569;191.495215;7.420629851
126.325;201.4200834;7.237913847
127.082;210.3911623;7.846877142
127.838;203.6508562;7.442507222
128.595;222.9746946;7.985142004
129.352;211.0918782;7.602889938
130.108;209.8074091;7.325150966
130.865;207.5412808;7.048139093
131.622;201.5820277;7.151361605
132.378;227.6265387;7.642957532
133.135;223.0566392;7.502339297
133.892;226.30991;7.57702336
134.648;225.0402424;8.044395992
135.404;219.654398;7.691645087
136.161;224.349857;7.663494529
136.917;228.2753779;7.77269304
137.673;236.4546021;7.533896917
138.429;229.1779141;7.607252783
139.186;214.5897928;6.880566513
139.942;231.8483157;7.861382886
140.699;235.8445477;7.860113141
141.455;232.5466445;7.406930803
142.211;234.8697617;7.842185357
142.968;240.7140673;7.937191627
143.725;239.9496512;7.55827532
144.481;232.1042769;7.187255864
145.237;230.3047604;7.313914129
145.994;234.6264615;7.915761924
146.619;242.6308978;7.261456519
147.506;258.4647266;7.976446682
148.262;241.310384;7.732174451
149.019;248.2330376;7.924644888
149.775;250.259007;7.427451813
150.533;241.8557974;7.262691893
151.29;251.6808066;8.199303959
152.047;252.887135;7.568315037
152.803;258.4818299;7.395867139
153.559;252.7731923;7.684382128
154.316;257.2370312;7.531226211
155.072;257.9670123;7.552139635
155.831;258.1771267;7.622406091
156.588;269.098161;7.808059005
157.345;266.754644;7.743596666
158.101;266.1556315;8.166853133
158.858;272.386076;7.568712261
159.615;266.5343243;7.622253156
160.371;273.1128898;7.812104159
161.128;271.5102129;7.701754492
161.885;273.0523259;7.923106998
162.642;270.8961209;7.866460609
163.398;276.8253891;7.764147566
164.155;276.7370935;7.739438379
164.913;269.7889106;7.481114929
165.669;281.6506853;7.811131796
166.425;278.7196602;7.451522625
167.182;275.3932082;7.067036544
167.939;287.6863303;7.805686059
168.695;281.7946562;7.654243425
169.451;280.2788913;7.436638671
170.208;287.6538525;8.006317383
170.965;279.1252687;7.51727092
171.721;289.2633293;7.653637542
172.477;296.5894867;7.412806787
173.234;293.2954452;7.971238778
173.99;295.6582543;8.130957829
174.747;288.8717065;7.495673716
175.503;286.8763014;7.125569146
176.259;299.8998175;7.587830317
177.016;315.9053631;8.11324273
177.772;292.8307527;7.508665807
178.528;285.1965791;7.396986059
179.285;296.5911583;7.7445246
180.041;310.1994749;7.743574704
180.8;311.5147665;7.792597453
181.556;308.0248776;7.658370611
182.312;300.972331;7.586236849
183.069;302.0122066;7.204087499
183.825;304.4021794;7.749584611
184.582;297.2757443;7.024854121
185.339;302.7036074;7.474820975
186.095;313.4337747;7.396186479
186.852;310.0089488;7.434357925
187.608;305.1532499;7.411946891
188.365;328.0787957;7.615803816
189.121;307.7756015;7.456625437
189.877;317.9253089;7.67916502
190.635;325.9904409;7.727095828
191.392;325.1882271;7.556489366
192.149;328.1801739;7.545849085
192.905;325.0901016;7.78676892
193.663;317.0711229;7.198485813
194.42;327.6563424;7.652676098
195.176;312.2315184;7.535746279
195.933;324.8864027;7.416920965
196.691;331.9889971;7.747816963
197.447;329.5436865;7.620765628
198.203;339.4467714;7.526368643
198.96;328.4551046;7.502239411
199.716;342.7919313;7.557488054
200.473;326.9409954;7.416839632
201.229;326.7299152;7.260244018
201.986;351.2447201;7.760808244
202.742;332.971912;7.656690635
203.5;347.7426933;7.860434316
204.256;347.5706182;7.875371944
205.013;350.298868;7.872179761
205.769;340.3834879;7.721659138
206.526;348.1581937;7.648157632
207.282;332.8183674;7.406793618
208.038;350.5335268;7.436851697
208.795;345.7939112;7.770901934
209.552;351.573969;7.81519654
210.308;361.5446088;7.9604352
211.065;363.1433887;8.458000365
211.821;357.8172139;7.893127996
212.577;343.8063905;7.594409477
213.333;339.8443991;7.172175835
214.09;358.0344111;7.7827961
214.846;373.2080594;7.56383507
215.603;352.5105114;7.514277526
216.36;345.092942;7.313142444
217.116;341.6057732;7.234712792
217.872;358.4841221;7.62013907
218.629;365.8445386;7.588875728
219.385;364.8187704;7.647877385
220.142;374.9274982;7.457430264
220.899;359.6873902;7.777309973
221.655;364.6995265;7.347056488
222.411;378.98329;7.811965134
223.169;365.2873255;7.545046849
223.925;377.0752378;7.910346425
224.682;371.8919766;7.688539394
225.438;370.5046421;7.625959991
226.194;373.3508993;7.885669662
226.951;368.7482666;7.74211238
227.707;362.9388557;7.437796685
228.464;373.5306334;7.487802078
229.221;374.6183376;7.693020078
229.977;363.8036562;7.543430682
230.733;391.1123512;7.728737822
231.49;393.4401628;7.620157118
232.247;384.0747399;7.819251044
233.003;400.3487659;7.607026897
233.76;369.6487702;7.189826276
234.516;380.0634107;7.656824212
235.272;401.3192475;7.665170398
236.029;400.1946229;7.790939431
236.785;390.0288342;7.416842219
237.542;407.324833;8.09127935
238.3;398.9134173;7.84939604
239.056;382.0355009;7.693682388
239.813;397.5133279;7.607768868
240.569;386.7448814;7.216886943
241.326;401.6831297;7.932278091
242.082;387.1842065;7.106757717
242.839;399.3592692;7.786626855
243.596;387.9290642;7.159261445
244.352;401.5734751;7.621629885
245.109;402.4369895;7.533186909
245.865;402.5328789;7.730781028
246.622;416.0158793;7.707035687
247.378;394.4320094;7.105402232
248.137;407.5452262;7.441268513
248.893;410.848106;7.451356819
249.649;390.9002741;7.212018921
250.405;414.5095594;7.558169012
251.165;413.687652;7.963751253
251.921;400.4856704;7.53001587
252.677;415.1463601;7.844397074
253.433;417.0730794;7.56454007
254.19;410.0573572;7.621845377
254.947;415.9030697;7.561646181
255.703;426.82932;7.800394297
256.46;421.1361755;8.027946428
257.217;410.0583413;7.68073997
257.973;423.6350994;7.316996709
258.729;415.6501166;7.467994879
259.486;431.5717279;7.713800407
260.242;403.132155;7.38536704
260.998;442.1473384;8.144411529
261.755;427.8500397;7.817155151
262.511;440.4960739;7.735795997
263.267;439.2522218;8.030126525
264.023;449.9182946;8.139026707
264.78;415.8059404;7.619897251
265.536;419.3573145;7.683645007
266.292;430.2166811;7.826896357
267.048;403.5574985;6.960194078
267.805;443.7535613;7.689903129
268.561;425.9362595;7.437365279
269.318;434.6350956;7.730368877
270.074;426.406719;7.613865813
270.83;428.5427761;7.640478088
271.587;436.935497;7.859085836
272.343;416.2807239;6.896134417
273.099;447.9590755;7.68854004
273.856;451.706369;8.047264787
274.613;445.2969121;7.43558371
275.37;447.2155048;7.757251539
276.126;438.4249394;7.533182315
276.883;442.4853425;7.369148107
277.641;444.9856596;7.208618233
278.397;437.5752973;7.634811629
279.153;428.9699699;7.827789611
279.91;442.4648441;7.734233664
280.666;448.4973913;7.343430045
281.423;451.4997083;7.733364097
282.179;436.8653182;7.306554555
282.935;451.7419375;7.481212616
283.692;481.8561064;7.738720256
284.45;463.549818;8.063396918
285.206;488.3208532;7.610567466
285.963;445.5877998;7.398471475
286.721;473.4138834;8.119532131
287.477;440.2650889;7.282077726
288.233;462.1170946;7.518922545
288.99;459.0579036;7.738075011
289.746;445.9566297;7.551586023
290.502;498.3646304;8.057690199
291.259;443.9681975;7.330442412
292.015;488.3163894;7.569477103
292.771;461.4268272;7.460776573
293.527;459.8150029;7.553503973
294.284;458.7931992;7.35778504
295.041;489.8996233;8.164147967
295.797;475.8736905;7.719726727
296.553;446.3902741;7.76739354
297.311;469.7122713;7.65941395
298.068;450.5222367;7.20123254
298.825;481.8678028;8.000935671
299.581;491.7146831;7.998187981
300.338;485.8499687;7.973004527
301.094;473.4471275;7.480309044
301.85;464.3657606;7.6111912
302.607;466.9186483;7.541511496
303.363;486.3376507;7.450744641
304.121;465.888297;7.588339873
