Relative Time;m/z 35.00 ch3;37/21
0.756;0.060925872;9.315507689
1.512;0.055889002;8.540072641
2.268;0.058244441;8.71463727
3.025;0.059090242;8.942193532
3.781;0;9.302635635
4.537;0.115641543;8.87092047
5.294;0.058450851;8.884069351
6.051;0.115219818;8.982275162
6.807;0.173917368;8.616257476
7.563;0;8.843880643
8.319;0;8.10103698
9.075;0.179547214;9.079284328
9.832;0;8.744634424
10.588;0.174601229;8.691680366
11.344;0;8.654943983
12.101;0.11596018;8.312642808
12.857;0;8.201864652
13.613;0.057298451;8.722647762
14.372;0.172325443;8.454977499
15.128;0;8.608099389
15.884;0.059666506;8.778626836
16.641;0;8.98594177
17.397;0.057707783;9.097343978
18.153;0.116747207;9.155361716
18.909;0.115462357;8.718959876
19.666;0.05624622;8.515251097
20.422;0;9.100200293
21.178;0.234455243;9.010430958
21.935;0.057629648;8.468606417
22.691;0.227825035;8.438696995
23.45;0.058847017;9.264186696
24.206;0.057575819;9.099777027
24.962;0.058685102;8.932136352
25.72;0.173411856;8.594632174
26.477;0.05650936;8.693165101
27.233;0.059509121;9.161159455
27.989;0.169967015;8.457516935
28.745;0.054832107;8.767376005
29.502;0.057352625;8.673839723
30.258;0.056669869;8.696389596
31.014;0.056034861;8.37176728
31.772;0.05487777;8.649245876
32.528;0.176611149;9.141959983
33.284;0.174325768;8.917345394
34.042;0;8.830924397
34.798;0.111789343;8.439830501
35.555;0;8.975788061
36.311;0.11409505;8.643656036
37.067;0.057434854;8.734628665
37.824;0;8.994127775
38.58;0.231503669;9.129776592
39.336;0.226132231;9.005331333
40.092;0.056775286;9.0524503
40.849;0.058227919;9.171704726
41.605;0.111800841;8.841986819
42.361;0.056336573;8.986852356
43.118;0.114337547;8.699400556
43.874;0.113500595;8.528199916
44.631;0;8.608556457
45.388;0;9.2262378
46.144;0.112695301;8.856132769
46.9;0.113555007;8.859460035
47.656;0.229083282;8.875846145
48.413;0.11413525;8.65746935
49.169;0;9.146182771
49.925;0;8.700868832
50.681;0.115829659;9.345282264
51.438;0.111695002;8.555825896
52.195;0.112871622;8.68813235
52.951;0.113408528;8.618356033
53.708;0.056337445;9.160989298
54.464;0.054846203;8.812120511
55.22;0.111057342;8.444831314
55.976;0.055743491;8.204633131
56.733;0.116106286;9.282260547
57.49;0.168755664;8.75069954
58.246;0;8.861700539
59.002;0.05554613;8.506802946
59.758;0.056045763;8.572212861
60.515;0.110965501;8.519522274
61.271;0.055760602;8.883713495
62.028;0.116955794;8.625995937
62.784;0;9.043431278
63.54;0.056216402;9.119080652
64.296;0;8.765470275
65.053;0.167578452;8.622171063
65.809;0;9.105224723
66.565;0.113388696;8.982552512
67.322;0.056724647;9.066848048
68.078;0.053566643;8.524878958
68.834;0.056081727;8.748737032
69.59;0;8.58177896
70.347;0.113387941;8.828867724
71.103;0.114991551;9.286141067
71.86;0.216750744;8.594660698
72.485;0.056685741;8.715691076
73.372;0.113852522;8.906623761
74.13;0.286267949;9.175187386
74.886;0;9.245528311
75.643;0.16745645;9.29508641
76.399;0.112000773;8.684527687
77.155;0.055059008;9.097513798
77.913;0.168018473;8.982742756
78.669;0;9.003635418
79.426;0.055014265;8.929527748
80.182;0.110529675;8.764900656
80.938;0.279882729;8.873205941
81.694;0.224136584;9.090954176
82.451;0.332795407;8.944139641
83.207;0.27271079;8.519691367
83.963;0.399333887;8.989405176
84.721;0.279500362;8.695922745
85.477;0.430361996;8.669716511
86.233;0.338268534;9.498992889
86.99;0.435951944;8.823865308
87.747;1.000562467;8.86875241
88.503;1.226511873;8.709556873
89.259;1.658293015;9.247636958
90.015;1.408430664;8.939361457
90.772;2.506600961;9.067265615
91.528;2.471604983;8.979634634
92.284;2.072985272;8.947406493
93.04;3.303288206;8.796343456
93.797;4.024801954;8.686956866
94.553;3.573201292;8.662393534
95.311;4.957301561;8.794258349
96.068;5.442018184;9.249776269
96.824;7.684421303;8.699269256
97.581;8.712574695;9.03567879
98.337;9.22157389;9.460645778
99.094;9.55973464;8.289444624
99.85;10.98671922;8.654836066
100.607;12.81441952;8.830153462
101.363;14.39750201;9.07268722
102.119;16.4138202;9.26595527
102.875;15.98750916;8.950655531
103.633;15.49109889;8.878785302
104.389;20.59761655;9.925932865
105.146;23.34349679;8.870123848
105.902;21.75220329;8.661975909
106.658;24.04755895;8.845220283
107.415;27.35205298;8.291746425
