model,model time(h)
0.0,0.0
-6.868947029913257e-07,0.001758793969849246
3.023903176773013e-05,0.003517587939698492
-0.00010022256736616874,0.0052763819095477385
0.015563402303097593,0.007035175879396984
0.04218707727423944,0.008793969849246231
0.04979357366670162,0.010552763819095477
0.05286877756944107,0.012311557788944723
0.05353546871793262,0.014070351758793969
0.053691877030899574,0.015829145728643215
0.055726224113354976,0.017587939698492462
0.05611187266936689,0.019346733668341703
0.05731687453598837,0.021105527638190954
0.05622209119086082,0.022864321608040198
0.0559995748522497,0.024623115577889446
0.0592055027933414,0.02638190954773869
0.0569861966882918,0.028140703517587937
0.05825298910595576,0.029899497487437185
0.058672101525706476,0.03165829145728643
0.059646874998199026,0.03341708542713567
0.05919310727587324,0.035175879396984924
0.05985110049782803,0.03693467336683417
0.06145809380973062,0.038693467336683406
0.06095329320800795,0.04045226130653266
0.060289620755103565,0.04221105527638191
0.06080512258788777,0.04396984924623115
0.06054355196527983,0.045728643216080396
0.06050333189718588,0.04748743718592965
0.06100114911020195,0.04924623115577889
0.06128823754307336,0.051005025125628135
0.06093964815486663,0.05276381909547738
0.06286948492155492,0.05452261306532663
0.06172671609842821,0.056281407035175875
0.06131711412151863,0.05804020100502512
0.06341522913377207,0.05979899497487437
0.06338522347884668,0.06155778894472361
0.06327555928158818,0.06331658291457286
0.062443115038776295,0.06507537688442211
0.06285429155767537,0.06683417085427135
0.062051391106590914,0.0685929648241206
0.061929614185147815,0.07035175879396985
0.06245534982815043,0.07211055276381909
0.0632402655177073,0.07386934673366834
0.0640586269569074,0.07562814070351759
0.06349985658643117,0.07738693467336681
0.0634697901939264,0.07914572864321609
0.06342895737057853,0.08090452261306531
0.06263221124158326,0.08266331658291456
0.06264045839643656,0.08442211055276382
0.06404058712358052,0.08618090452261305
0.06389362790052683,0.0879396984924623
0.05064103189315401,0.08969849246231155
0.018921118784922336,0.09145728643216079
0.010750618933869957,0.09321608040201004
0.008701979174211913,0.0949748743718593
0.007962896447310288,0.09673366834170853
0.007421150386203666,0.09849246231155778
0.006968606843728616,0.10025125628140703
0.006570602054190298,0.10201005025125627
0.006212816986950196,0.10376884422110552
0.005889295877374249,0.10552763819095476
0.005591517161384684,0.10728643216080401
0.005317732507000948,0.10904522613065326
0.00506635595982544,0.1108040201005025
0.004835801565460554,0.11256281407035175
0.0046236649670881045,0.114321608040201
0.004426554062734879,0.11608040201005024
0.004235079938705632,0.11783919597989949
0.004053704332181773,0.11959798994974874
0.0038820471245094336,0.12135678391959796
0.0037197281970347386,0.12311557788944721
0.003566367431103822,0.12487437185929647
0.0034215847080628125,0.12663316582914572
0.003284999909257841,0.12839195979899495
0.003156232916035035,0.13015075376884422
0.0030349036097405283,0.13190954773869346
0.002921334576380268,0.1336683417085427
0.002813498255872596,0.13542713567839196
0.00271097583085676,0.1371859296482412
0.0026132970112563506,0.13894472361809043
0.0025193606380953934,0.1407035175879397
0.002429068484319348,0.14246231155778893
0.0023423223228736722,0.14422110552763817
0.0022590239267038176,0.14597989949748744
0.002179075068755248,0.14773869346733667
0.002102377521973414,0.1494974874371859
0.0020288330593037744,0.15125628140703518
0.0019583434536917864,0.1530150753768844
0.0018908104780829076,0.15477386934673362
0.0018261359054225908,0.15653266331658292
0.0017642215086562966,0.15829145728643218
0.0017049690607294815,0.1600502512562814
0.0016482803345876,0.16180904522613063
0.00159405710317611,0.1635678391959799
0.0015422011394404678,0.16532663316582913
0.0014926142163261317,0.16708542713567837
0.0014444727378813901,0.16884422110552763
0.0013969424049984306,0.17060301507537687
0.0013513251967619115,0.1723618090452261
0.0013075398012014155,0.17412060301507537
0.0012690928883684173,0.1758793969849246
0.0012322258745630196,0.17763819095477387
