model,model time(h)
0.0,0.0
6.884121736966721e-08,0.001758793969849246
1.230021321253139e-07,0.003517587939698492
-1.7294425368609707e-06,0.0052763819095477385
0.00011251646007082399,0.007035175879396984
0.0007868554934616334,0.008793969849246231
0.001714800513994831,0.010552763819095477
0.0022193716589069767,0.012311557788944723
0.002557710542702725,0.014070351758793969
0.0028552526691437833,0.015829145728643215
0.003184959206033335,0.017587939698492462
0.0034632412345853513,0.019346733668341703
0.0037225113847080883,0.021105527638190954
0.004006931739051708,0.022864321608040198
0.004232782553174098,0.024623115577889446
0.004522252955287169,0.02638190954773869
0.004851960463484486,0.028140703517587937
0.005119990575289117,0.029899497487437185
0.005448554438682037,0.03165829145728643
0.005752956700527667,0.03341708542713567
0.006023431247813875,0.035175879396984924
0.006337268421206914,0.03693467336683417
0.00663405543788139,0.038693467336683406
0.0069062485991994195,0.04045226130653266
0.007210299314044766,0.04221105527638191
0.007537273406371169,0.04396984924623115
0.007851380134238226,0.045728643216080396
0.008129700641655045,0.04748743718592965
0.008417797316238942,0.04924623115577889
0.008757168647527668,0.051005025125628135
0.009075305340006343,0.05276381909547738
0.009354230316686198,0.05452261306532663
0.009668383542130983,0.056281407035175875
0.010007549577640678,0.05804020100502512
0.010307494097155262,0.05979899497487437
0.010612390507659346,0.06155778894472361
0.01093083291798295,0.06331658291457286
0.011246829664759352,0.06507537688442211
0.011560284887177252,0.06683417085427135
0.011902362829709643,0.0685929648241206
0.012214574723550031,0.07035175879396985
0.0124651041548183,0.07211055276381909
0.01280217133884659,0.07386934673366834
0.01310655924898021,0.07562814070351759
0.013411484978021998,0.07738693467336681
0.013775208599942626,0.07914572864321609
0.01414109925063529,0.08090452261306531
0.014424797054659799,0.08266331658291456
0.014694619463419684,0.08442211055276382
0.014995928495178633,0.08618090452261305
0.015309997769621496,0.0879396984924623
0.015694615547130936,0.08969849246231155
0.01601556807508384,0.09145728643216079
0.015627571859963007,0.09321608040201004
0.01548426000120414,0.0949748743718593
0.015397025978191167,0.09673366834170853
0.014866072230088892,0.09849246231155778
0.01471639797599509,0.10025125628140703
0.014716900287749862,0.10201005025125627
0.014724868711885596,0.10376884422110552
0.014738722667403078,0.10552763819095476
0.014749868595596183,0.10728643216080401
0.014758764471182495,0.10904522613065326
0.014767180897434945,0.1108040201005025
0.014773930926794132,0.11256281407035175
0.014778048489558037,0.114321608040201
0.014778733491173696,0.11608040201005024
0.014775182955736063,0.11783919597989949
0.014766600507349167,0.11959798994974874
0.01475414260844972,0.12135678391959796
0.014738160938064205,0.12311557788944721
0.014718686797782274,0.12487437185929647
0.014695751489193588,0.12663316582914572
0.014669371600114951,0.12839195979899495
0.014639559374647823,0.13015075376884422
0.014606408144458604,0.13190954773869346
0.014569935465857511,0.1336683417085427
0.014530228690558977,0.13542713567839196
0.01448787721717748,0.1371859296482412
0.014443425948411831,0.13894472361809043
0.014396371013397408,0.1407035175879397
0.01434679284870641,0.14246231155778893
0.014294771890911025,0.14422110552763817
0.014240388576583449,0.14597989949748744
0.01418372334229587,0.14773869346733667
0.014124856624620484,0.1494974874371859
0.014063868860129483,0.15125628140703518
0.01400084048539506,0.1530150753768844
0.013935756778714116,0.15477386934673362
0.013868874933318244,0.15653266331658292
0.013800254037660454,0.15829145728643218
0.013730004689446738,0.1600502512562814
0.013658452723134826,0.16180904522613063
0.013585979984772338,0.1635678391959799
0.013512211271803234,0.16532663316582913
0.013437205398925118,0.16708542713567837
0.013361021180835592,0.16884422110552763
0.013283717432232256,0.17060301507537687
0.013205352967812717,0.1723618090452261
0.01312598660227457,0.17412060301507537
0.01304567715031542,0.1758793969849246
0.012964483426632872,0.17763819095477387
0.012882464245924522,0.1793969849246231
0.012799678422887978,0.18115577889447237
0.012716184772220841,0.18291457286432158
0.012632042108620707,0.18467336683417085
0.012547309246785187,0.1864321608040201
0.012462045001411876,0.18819095477386932
0.012376308187198383,0.1899497487437186
