m/z 35.00 ch3;37/21
3423.965046;9.67538343
3262.585642;9.177271153
3290.793886;9.32140582
3398.21904;9.778175565
3175.139012;9.113762256
3342.488162;10.4998369
3156.959352;9.713992266
3282.422492;9.872947282
3064.782748;9.833999904
3205.382612;10.0118606
3103.897368;9.589853504
3202.691164;10.20011682
3138.707017;9.891383085
3116.446432;10.25090143
3110.739097;10.50081333
3124.468737;10.50631238
3105.27181;10.30034123
3048.164957;10.02308463
3035.869483;10.10355945
2993.344549;10.34420211
3153.363136;10.94955027
3042.546339;11.09736098
2929.430265;10.51818803
3069.425166;11.68579095
3054.381744;11.24463688
2897.205343;10.2408612
2969.458659;10.36084038
2995.153214;10.61034341
3028.863191;10.56031441
2996.227424;10.56743624
3083.588719;10.94084077
3057.76973;10.52876945
3160.498233;11.00401894
3125.307152;10.59362317
3189.391792;10.94757684
2945.642991;10.40380526
2984.289483;10.59321993
3063.317201;11.24611928
2961.478843;10.94314409
3084.757294;11.42974335
2951.784885;11.18693432
2917.177854;10.55304867
2904.077137;11.19150799
2961.346284;11.89510866
2925.086885;11.586783
2899.748025;11.57796587
2869.706951;11.86783254
2802.090645;11.63790394
2934.985312;12.39496962
2958.19402;12.53789116
2869.691315;12.17429916
2891.750037;11.83245795
2820.323125;12.1892083
2810.014239;11.57838544
2851.504767;11.88689998
2916.200866;12.30378593
2864.967234;12.13378387
2854.698018;12.13794046
2791.21514;11.690603
2909.138229;12.12030194
2922.578787;12.03627518
2739.692057;11.49744131
2832.853575;11.84880911
2842.619494;11.4188257
2890.220191;12.14067835
2813.17192;11.17296666
2978.882187;12.26591501
2879.627708;11.45109139
2858.928224;11.42915675
2835.030847;11.70846541
2778.32877;12.0600785
2851.853416;12.2931593
2876.191714;12.99102654
2763.606292;12.48399567
2764.599161;12.43841919
2844.062934;12.38873759
2802.04838;12.37936898
2835.787409;12.52815616
2810.725154;12.39972738
2933.281943;12.87609712
2784.91589;12.36805979
2755.45354;12.65551526
2665.275011;12.60339406
2788.938105;13.26748824
2676.534255;13.01286158
2681.005166;12.65141607
2737.956671;12.83892588
2777.645394;13.34772118
2647.816441;12.64687977
2741.170755;12.76038149
2735.789741;12.71722535
2732.897165;13.03888779
2666.615245;12.67191421
2807.720875;13.01647753
2696.019464;12.55852792
2679.08931;13.01898282
2589.639373;12.99528316
2630.956841;12.46543126
2732.870004;13.65410845
2716.54852;13.63746593
2649.054124;13.39784323
2724.772489;13.79825372
2579.195059;12.93905425
2711.200826;13.53218871
2616.728523;12.94780371
2665.754559;13.51397138
2706.851909;13.7699039
2559.657842;12.99306513
2540.875724;13.42400021
2713.941519;13.64843161
2760.037887;14.31346412
2720.742858;14.60936798
2780.44287;14.56299956
2562.965599;13.40240465
2733.707953;13.8492347
2744.511526;14.7394088
2586.544993;13.43355304
2664.305263;14.55008895
2612.814598;13.60746847
2613.793724;13.49569544
2604.337803;13.75761971
2596.756914;13.96733596
2671.184493;14.06303546
2670.43687;14.41694105
2546.846722;13.6241073
2569.753443;13.4072579
2560.988596;14.08700158
2662.140476;14.14944607
2609.654372;14.2906937
2550.801324;14.08614787
2573.760931;13.90480561
2456.151449;14.06380321
2612.211818;15.2348161
2545.122161;14.73151597
2572.945368;14.41373732
2618.132612;14.75063808
2653.580201;15.35394674
2597.192631;14.66982547
2560.577033;14.48411557
2573.855195;14.40417305
2522.998766;14.23529824
2477.510938;13.72691711
2596.11497;14.43496932
2501.833736;14.14210703
2638.054994;14.95081707
2505.656744;14.38068275
2515.003357;14.85848602
2517.565273;15.04723497
2535.957686;15.27804967
2579.767404;15.27902319
2500.716893;14.75997297
2546.555954;15.3265059
2549.42931;15.12509658
2461.183599;15.28582432
2499.427765;14.83206305
2527.675659;15.24879338
2557.610209;15.36675764
2588.990428;15.2807737
2468.229187;15.12080225
2538.490003;15.77152678
2515.215892;15.7297436
2469.712484;15.37000133
2461.386686;15.60262179
2468.663302;15.78112446
2547.115374;16.5323467
2450.874186;15.44457795
2445.256818;15.98344298
2476.628367;16.0283968
2457.756893;16.42051423
2459.046946;16.09639609
2467.374612;16.0668208
2334.827366;15.48967442
2398.606724;15.80493242
2444.303871;15.88509306
2407.290067;16.18104998
2430.934577;15.74787393
2371.206269;16.06788835
2453.709656;16.54269468
2435.476061;16.14768772
2376.889831;16.16771674
2391.384119;16.26333322
2395.89947;16.41666077
2406.759931;16.27583295
2422.084198;17.30195205
2271.864518;15.85450481
2372.104406;17.22481116
2366.500594;16.88351476
2385.720889;17.07388178
2443.437094;17.45303872
2355.986223;17.07488712
2392.144188;17.03411448
2340.240143;16.94189363
2385.890304;17.73915242
2342.345325;17.37047453
2303.099394;16.74137786
2404.213815;18.17799624
2283.258302;17.1534722
2435.410032;17.70953151
2349.872057;17.39434447
2366.845475;17.94045222
2292.441358;17.08974632
2329.479262;17.05552594
2281.190856;17.40375845
2305.819167;17.37957737
2278.741829;17.50282973
2358.678417;18.28083309
2314.086517;18.17218908
2268.147482;17.62685913
2310.160156;18.21191074
2232.631616;17.94394965
2320.735683;18.55948108
2211.819698;18.38278677
2269.920825;18.08162911
2347.289042;19.07010408
2274.771416;18.56012064
2334.834025;19.03555544
2278.899151;19.33543018
2283.6305;18.23558123
2210.444477;18.10559482
2220.527046;18.23384112
2223.80634;18.47104227
2211.403895;18.10547907
2195.253834;17.76365005
2278.662835;19.51699076
2194.347586;18.25642982
2163.640542;18.557511
2204.6826;18.67285446
2235.327535;18.71666058
2321.099437;19.69916699
2124.099786;17.93146299
2226.407053;18.85227763
2170.639481;18.51748039
2157.155727;19.20981009
2253.650823;19.75729228
2244.411164;20.01924933
2161.394264;19.152538
2277.889898;19.96550846
2203.893363;19.48321484
2190.291089;19.63698501
2304.27536;20.69255826
2168.622583;19.42672064
2215.347478;19.96197782
2196.994873;19.19646215
2168.593051;19.74623282
2199.916414;19.87253792
2183.913187;19.6843943
2131.365383;19.8437509
2177.378112;20.45978811
2169.953296;19.85377241
2162.011348;20.59292741
2210.264313;20.59257103
2157.825025;20.04146639
2124.754345;19.87114509
2180.206054;20.24590559
2114.224737;20.25542341
2124.907562;20.25637541
2127.906711;20.58786229
2187.038107;20.86481593
2236.066019;20.94134333
2123.010358;20.11039397
2217.860595;21.24671444
2187.70739;20.68562269
2084.4618;19.55561513
2097.566909;20.02570265
2107.600964;20.19187089
2098.965201;20.50336765
2157.962412;20.30706367
2136.145655;20.52499331
2118.932113;19.85119938
2117.151814;20.99146431
2078.38211;20.2365093
2141.277111;21.0283188
2137.802031;20.3312852
2083.499485;20.08487195
2072.16388;20.70259168
2054.386969;20.67956864
2093.869405;21.09469294
2089.184661;20.87287455
2117.102175;21.07082381
2122.697588;21.6766933
2157.800836;21.70608073
2144.038892;21.22926714
2059.013911;20.71618175
2058.335262;21.02984987
2130.69633;21.56412212
2036.135134;21.07123784
2068.273747;21.54136163
2071.158354;21.72125525
2100.805348;21.77443496
2118.333374;22.03919711
2083.913443;21.6208925
2068.828019;22.15649836
2003.140815;21.37112365
2008.48179;21.45606104
2077.744765;21.69536794
2069.061904;21.91725846
2095.236845;22.38336354
2155.08676;23.12385584
2081.550169;22.10968541
2063.441634;21.93494551
2061.575292;22.16963292
1994.827801;21.81758936
2009.029665;21.7312583
2064.082805;22.0984661
2029.561715;22.19940464
2023.702282;22.81982242
2024.675715;22.07894743
2105.730376;23.61471986
2011.759648;22.37557788
2004.749705;21.99492961
1993.465023;22.50280888
1980.949852;22.43348447
1914.860581;22.1914554
1977.115747;23.15738388
2043.753561;22.94898136
1989.33625;22.6672296
1975.696017;22.96317336
2081.32141;24.64970771
1927.498697;22.26644135
1957.061128;23.37905316
1950.289124;22.83025986
2001.404453;23.65435107
1944.140027;22.76080834
1996.204259;23.78212768
1942.718514;23.0935892
1887.979948;22.56696865
2033.773405;24.50958903
1997.851796;23.15503404
2020.541091;24.383591
1989.839115;23.69130641
1990.322837;24.25586694
1984.288986;23.79688989
1932.896923;23.42791623
1922.305192;23.77800986
1946.248786;24.13486501
1925.981394;23.3861257
1992.640049;24.57204961
1936.688016;23.59817521
1972.26452;24.65288189
1925.504334;24.03798701
1889.541837;23.87895426
1915.118353;23.76949913
2001.771767;24.77006016
1919.831206;24.60572189
1992.055387;25.07029484
1929.803874;23.89181675
1951.758712;24.54117523
1877.181669;23.54136783
1940.948389;24.87975078
1931.552523;24.77379599
1932.376213;24.14928213
1908.492093;24.77072483
1975.018164;24.54010061
2010.819611;25.68189889
1973.825763;24.83154758
1934.110635;25.47136368
1991.677952;26.02961132
1953.627575;25.34561499
1926.013752;24.96311822
1925.693149;25.34745613
1994.877121;25.56530752
1934.506353;24.87111934
1915.539571;25.19963643
1948.19984;24.98695642
1886.642439;24.54158058
1925.767098;25.53113537
1961.617851;25.96703659
1923.401132;25.0962293
1984.532029;26.59779109
1884.454323;25.08371408
1948.966798;25.54482197
1944.495774;25.81265185
1991.382251;26.68072922
1896.327532;26.122612
1926.05087;25.4196754
1886.300694;25.29054283
1952.388924;25.95381765
1815.474999;24.42389213
1934.297482;25.83995967
1895.820131;26.02587084
1793.666844;24.17985811
1882.220932;25.72749223
1907.278524;26.00229753
1892.536151;25.91687108
1885.254298;25.52958201
1917.263684;26.17544922
1890.761855;25.75542197
1901.748024;26.63597816
1851.97555;25.37829586
1889.294724;26.08221783
1916.422952;27.13651578
1876.051215;26.03582951
1919.038215;26.56680217
1914.021094;26.5062459
1776.670249;25.40112544
1902.172328;26.97743454
1837.983688;26.12105585
1876.227774;26.33022703
1939.233102;28.22914475
1898.613447;26.44602389
1910.388036;27.57038859
1875.845655;26.85290033
1868.035167;26.78186463
1823.486293;26.1517272
1848.894104;26.23059611
1883.844875;26.90007794
1871.964283;26.82809691
1837.732505;25.95737366
1812.764285;25.98519177
1886.848642;27.32112373
1862.250385;26.8014025
1850.613735;26.85608162
1835.508059;26.70562111
1852.256052;27.20155072
1836.754754;27.10429398
1801.46808;26.65120238
1887.887445;27.61080065
1803.248724;26.53923058
1820.260673;26.14890126
1847.262302;27.06709764
1864.209272;27.89638714
1788.889846;26.31379204
1851.809545;27.98014845
1834.872905;27.87343906
1821.647829;27.32222886
1805.488311;27.37684144
1825.198939;27.47089138
1882.531545;27.25093451
1858.236497;28.38371665
1812.760922;27.28894805
1783.652506;26.78250877
1758.082835;26.36595384
1769.554344;26.70925818
1779.379407;27.41093138
1823.416342;27.55766759
1827.211541;28.11177975
1828.988688;27.99201596
1883.841189;29.76444897
1830.500206;27.51112713
1795.858528;27.93012451
1760.689245;27.62455685
1791.258722;27.52441186
1811.353298;28.55633845
1833.685542;28.56303293
1854.710573;28.70338809
1848.901842;29.27227745
1813.971465;28.55471264
1797.015437;28.40768492
1766.817398;27.35039316
1789.242933;28.22792626
1829.881312;28.97900546
1824.970376;29.28129306
1809.818289;28.89426592
1849.950199;29.07187866
1800.945478;28.27080378
1865.040838;28.95655512
1788.789368;28.25526888
1841.781161;29.52798127
1838.302619;29.550667
1724.613277;27.96369171
1803.07446;29.37029605
1782.070203;28.09240843
1772.730442;28.11111474
1768.569924;28.02226291
1805.27882;28.64347782
1775.698664;28.24621106
1764.843367;28.2595568
1757.856849;29.08968113
1802.32387;29.62862915
1779.798141;29.20327903
1793.94351;28.79834941
1751.345766;28.53318133
1756.539827;28.91813079
1731.089199;28.09832708
1779.872085;28.78719719
1756.973087;28.72418373
1797.921942;29.50726412
1726.282386;28.39472002
1745.894712;28.23266358
1770.822474;29.24962481
1780.882151;29.2539313
1770.9788;29.59718539
1741.053074;29.05878353
1812.681697;29.26919275
1789.402189;29.9449063
1773.679841;29.21973241
1748.444019;28.58368979
1784.6506;29.19658235
1828.619486;29.95897604
1782.623673;30.13975542
1709.618416;28.29149241
1831.871576;30.34248781
1801.333984;29.95183942
1718.020849;28.67262257
1721.423145;28.65026229
1758.51225;29.64333405
1752.202471;29.07980789
1765.111768;29.85110763
1781.059516;29.54554583
1782.035707;30.06263242
1806.143176;30.37306916
1762.828179;29.26348226
1833.964673;31.06803174
1779.674957;29.81010134
1774.922906;30.64597211
1807.267664;30.70463615
1763.640939;29.7681193
1769.091039;30.26613562
1749.844326;29.89497759
1806.531043;31.55382652
1719.843498;29.49742187
1782.929043;31.03547677
1746.435168;30.1784679
1723.096797;29.38312363
1702.057148;29.29665708
1778.622879;31.04475735
1794.311597;31.56354079
1728.320217;30.03975278
1739.827407;30.10474593
1706.738284;29.79404905
1762.323262;30.39339821
1759.941661;30.20912182
1756.820406;30.43929369
1674.283246;29.06648544
1769.347418;31.27529279
1730.781439;31.16616346
1726.447793;30.2562257
1726.711319;30.47251289
1692.444451;29.67887481
1750.131103;30.9613631
1723.69548;30.11863313
1763.899174;31.80217337
1725.270276;30.19350205
1693.72128;30.19845962
1797.385489;31.65991927
1821.832605;32.09938936
1768.63316;31.2821495
1737.011215;31.04009886
1734.670676;30.68207537
1757.182495;31.18435495
1717.948772;30.76517634
1804.750722;32.42333494
1715.187508;30.89178784
1722.49699;31.43072559
1708.122192;31.03470492
1734.260632;31.41310185
1679.072005;30.04605536
1724.43307;32.00811207
1717.387609;30.81002785
1649.245763;30.0555632
1726.065106;31.0801164
1681.602812;30.73404822
1675.345417;31.36049025
1724.635132;31.26999345
1699.689556;31.22721977
1727.564315;31.32955184
1679.294699;30.51526482
1705.47784;31.84994052
1683.68934;30.84766369
1675.726919;30.76415181
1677.49868;31.69477012
1740.380706;32.27015827
1716.822155;32.43371835
1721.783921;31.80636311
1695.748986;31.09804594
1681.558326;30.85826036
1764.544083;32.49087167
1677.18549;31.96025423
1700.633893;31.66736543
1677.763826;31.86952551
1748.241222;32.68385573
1703.264652;31.9489484
1676.879699;31.10140221
1734.441155;32.38488847
1697.508004;32.3570631
1711.899419;32.23243201
1683.197378;31.85698965
1693.003756;31.66496715
1720.85903;32.11612136
1733.333244;31.67960327
1699.101464;32.05839576
1681.466474;31.19370502
1690.95037;31.71151221
1683.751495;32.03508357
1689.694583;31.75908642
1716.658909;32.37341547
1692.639746;32.19301682
1699.600912;32.92206303
1668.699111;31.62691857
1630.282993;31.276387
1701.134153;32.23441324
1653.412662;31.59188929
1684.146645;32.27169348
1671.919084;31.86419159
1754.538461;33.91899013
1626.073657;30.84808068
1622.53866;31.09933782
1742.240939;32.87901772
1634.72969;31.20808537
1720.823781;32.57142902
1669.504724;32.46878955
1632.914341;31.43216037
1635.528988;31.45204371
1672.429151;32.24762051
1625.209138;31.5052838
1639.264314;31.44922172
1676.176205;32.237841
1694.830988;33.89773072
1650.967696;31.82470767
1666.266415;32.70368112
1645.840612;31.25889113
1686.129177;32.62883729
1707.874618;33.49557731
1678.093523;32.26955471
1684.946351;32.62595278
1638.168682;32.14195758
1671.136822;33.03128062
1715.078088;33.99421775
1749.557855;34.06296846
1749.958256;34.50105874
1650.448957;32.64611158
1651.648823;33.4981523
1731.38866;34.13447352
1698.648797;33.92267368
1605.312678;31.75242883
1655.224859;32.33849461
1656.991127;33.23802749
1658.703956;33.54976351
1749.905927;34.93611559
1652.764338;33.07457161
1682.049625;32.96360349
1674.614652;33.9748452
1700.140505;34.04187675
1695.218153;34.01754484
1595.152929;31.84439175
1664.25339;33.29378563
1571.703551;31.41704256
1614.626629;32.56473586
1719.420461;34.49067045
1682.701241;33.56511453
1617.983152;32.04190999
1648.721554;33.44812905
1631.213489;32.39491063
1655.260423;33.3759864
1638.226442;32.62074676
1693.124032;33.88431903
1666.375577;33.18908128
1675.314283;33.9435714
1657.798197;33.5823079
1631.902948;33.02104765
1701.343167;34.03019227
1662.220066;33.48914689
1700.738331;33.72782586
1704.515197;34.5732365
1649.918767;33.81387303
1693.141092;33.56059423
1647.565491;32.95302579
1726.622521;34.7020495
1624.427398;32.50887462
1637.98163;33.79370075
1693.349967;34.56261012
1641.995547;33.19150651
1698.097433;34.37236652
1681.449099;34.26503293
1683.703653;35.404235
1614.204414;33.56597146
1634.124648;34.06183343
1665.662523;34.08114159
1661.52938;34.13156208
1649.377497;34.05137356
1641.809656;33.33943012
1690.891011;35.53156687
1685.958642;34.74385425
1649.890973;34.2991384
1618.577981;33.70003219
1614.882458;33.01620149
1644.024071;34.38050864
1651.116375;34.56156938
1624.927682;33.61660574
1724.783397;36.22773229
1665.736482;35.36605834
1648.214772;34.30226512
1644.443954;34.5560301
1601.831522;33.20541855
1628.677668;33.98666702
1666.035517;34.90242544
1590.495839;32.19050814
1653.626071;34.4652854
1671.471123;34.43772578
1581.541862;33.00596052
1669.321867;34.94355713
1640.985774;33.87107062
1646.379076;34.01870622
1685.129134;35.73546056
1647.887709;34.57173258
1647.189475;35.21454101
1724.128998;37.43668467
1556.740705;32.6963107
1672.672314;35.01282233
1676.651934;35.67490873
1652.06616;35.70103614
1666.864917;34.45947198
1640.523869;34.25137146
1651.594216;35.13738892
1623.047659;34.51052882
1575.857275;33.92656484
1679.362839;35.1701201
1679.00234;35.08597148
1623.851196;33.76560343
1645.351313;34.98928443
1642.396425;35.43199218
1681.327548;36.43027453
1602.765684;34.48661742
1629.448615;35.28165389
1657.474759;35.13183663
1616.923872;34.93610369
1616.576749;34.41593055
1607.98649;33.79926686
1698.275183;35.97491188
1656.550115;35.14801794
1625.005289;34.26672193
1560.31081;33.54035332
1585.899856;34.11774998
1608.988415;34.58300836
1624.871704;35.19179973
1616.274019;34.83835578
1642.664727;35.51400018
1645.069759;35.5688228
1580.560267;35.15580112
1609.573192;35.14894361
1630.8561;36.21496333
1601.155251;34.45231783
1673.123866;35.71750974
1581.879668;34.21717824
1615.278277;35.55211918
1565.285657;34.05138278
1601.208211;34.21857979
1619.180535;34.28226849
1644.117015;35.93783723
1735.330929;37.64962457
1583.211931;35.20777882
1614.406306;34.72654727
1661.392228;36.35341062
1653.678241;35.4866747
1587.274104;34.87001728
1652.298518;35.706097
1547.752221;33.0211401
1616.600239;35.87868763
1599.768734;35.07774369
1630.165177;36.32237919
1628.612022;35.34008569
1579.829089;34.66327897
1625.204407;36.12683831
1631.829083;35.83344331
1584.680193;35.2581002
1629.485366;36.77746022
1666.874125;36.55576168
1582.75616;34.28631376
1646.71766;36.09358462
1715.794653;37.87084317
1585.123136;35.3998181
1587.984944;35.21660643
1656.942321;36.21040081
1584.223642;35.09539107
1603.319771;35.95884541
1541.006512;33.67357296
1599.447701;35.73664901
1604.555923;35.63204789
1580.556806;35.50695791
1600.633245;34.85745783
1643.879753;36.6813574
1604.703365;35.32160367
1567.273801;34.86366702
1612.499656;35.71284997
1567.028874;34.74173221
1620.845702;36.27801435
1607.726874;36.26828752
1585.582292;35.13127621
1606.804211;35.27581403
1650.580075;36.44527915
1601.87302;35.29961472
1599.396529;35.91239033
1594.067714;35.84996135
1595.286942;35.72898018
1664.276339;37.36328405
1595.517538;35.93104757
1589.332943;35.7654332
1577.294097;35.88184715
1556.331477;35.77957817
1639.758254;36.29372239
1600.426601;36.28563365
1622.751372;36.79499152
1593.943886;36.42869433
1626.383164;36.73060478
1609.624337;36.46479692
1584.86135;35.93243609
1620.397347;37.73854373
1596.958521;35.72403559
1618.590382;36.90582123
1631.078136;36.64159594
1588.907526;36.16438836
1607.175981;35.8740876
1670.141887;37.14508149
1623.058979;36.48265833
1582.943486;35.20530342
1680.548689;37.64324539
1602.369089;35.48042805
1624.692946;36.50923909
1607.43772;35.71337777
1630.375808;36.67398184
1639.506652;37.28929892
1601.889405;35.73514646
1568.732293;35.4511747
1606.705937;36.07370766
1614.721873;36.71700995
1580.446379;36.29969736
1562.4069;34.42650266
1581.015485;36.59744273
1622.759387;36.72486782
1610.022781;36.85694291
1618.344107;35.21671774
1576.188917;36.43619539
1622.010636;36.92207472
1615.778414;36.74639045
1539.060007;35.08061389
1632.383977;38.08126072
1560.032111;35.51902442
1621.158011;37.10763813
1598.1661;35.93155213
1611.48249;36.78074868
1549.593017;34.46432927
1531.521198;34.78034376
1636.53696;36.86116945
1590.454494;36.33545258
1556.537917;34.3437476
1601.944616;36.92128684
1587.913975;35.94549464
1657.460539;37.86680027
1587.385566;36.19545946
1565.037564;35.62272733
1633.644755;36.89791849
1601.02244;36.08891904
1679.309344;37.68928262
1621.128286;36.48186324
1597.963065;35.96390485
1645.786246;37.17700723
1599.255003;36.11533401
1558.863411;35.7630583
1567.447904;35.57803433
1628.505109;37.79666395
1584.351114;36.31867194
1597.136044;37.74513711
1579.916654;36.71732528
1616.298608;37.03662542
1644.029413;38.33465373
1596.943084;37.77113988
1603.197597;37.06784249
1561.265852;36.56612094
1578.382674;37.10258201
1556.823949;35.94230429
1675.782673;39.16084026
1537.955825;35.60642264
1583.092673;36.63034727
1606.205072;37.1745728
1574.910083;35.80588781
1664.168323;37.83290272
1577.655871;35.44385831
1648.327957;38.025467
1600.573013;35.54943131
1591.577598;35.5917708
1650.071638;37.01907343
1571.324785;35.57268976
1654.409544;37.97809812
1652.635548;38.65147368
1664.970786;38.94104154
1601.02316;36.21206912
1624.483351;36.9146213
1633.137978;37.53735924
1582.518721;35.92928485
1537.907535;34.70257807
1569.378224;35.58845199
1566.406647;34.89863453
1589.884186;35.63825999
1633.668945;36.45612617
1636.411613;37.17968774
1536.811858;36.07327252
1576.557125;36.7553459
1629.591532;38.60025199
1575.524466;38.0360908
1579.71441;37.74273679
1579.387509;37.93970812
1575.871143;36.72823429
1549.469009;36.47435156
1571.563952;36.85202159
1573.452357;37.30875616
1600.49628;37.70373366
1558.649368;36.2040119
1590.790738;35.97762386
1667.438483;38.4118415
1595.826723;36.42463628
1614.835045;37.50910716
1586.722008;36.87245193
1569.701115;36.98747136
1590.032951;36.73488584
1582.495569;37.12981152
1576.270687;36.4756381
1506.427;36.0930873
1549.837268;37.10325993
1590.251327;37.06711973
1593.89423;36.90588688
1599.421504;38.75954002
1547.576581;36.42521989
1540.691126;37.07956394
1550.766643;37.17735357
1565.630305;38.55078454
1537.895781;37.08444368
1569.550738;38.1909553
1590.85961;38.74518317
1550.961244;37.73203994
1552.379889;38.15148674
1615.714367;39.97113017
1564.756171;37.7525765
1554.111978;36.09827007
1577.617848;37.54178933
1574.706069;36.96906044
1538.697677;35.371815
1565.700205;35.97354554
1605.695907;37.73893593
1584.725932;36.91881928
1638.979167;36.90106966
1602.351146;36.89946259
1611.69022;36.61796635
1582.894402;35.64984611
