experimental outlet,experimental inlet,experimental time (h)
0.00012164867153993824,2.7319311684269686e-05,0.0
0.00011663171797888426,2.9509406621299692e-05,0.00017055555555560084
0.00012402716875704886,2.6190083576437178e-05,0.00041388888888890113
0.00014335263401649823,0.0004085704350344379,0.0006208333333334003
0.00012023423003087926,0.0023021030863341,0.0008277777777778005
0.00011728763115635249,0.0057390424095425,0.0010347222222222997
0.00012111600196126584,0.01041666557377495,0.0012416666666667
0.00013076684387299203,0.01542411493605745,0.0014486111111111002
0.0001363426286385735,0.02251553715526715,0.001655555555555601
0.00011587301015094955,0.02636305515714135,0.0018627777777778
0.00010896293493241262,0.028395171851715452,0.002069722222222301
0.00010148481543077224,0.03375747494227675,0.0022769444444445
0.00010848613059501313,0.0382041271071655,0.0024838888888889
0.00012601087989974998,0.0410842467886854,0.002690833333333401
0.00013429641332098971,0.04148395727918085,0.002897777777777801
9.885664719887262e-05,0.04395441265060315,0.0031047222222223003
0.00010899677637957899,0.04637543862824945,0.003311944444444501
0.00010575696100830483,0.0495925083062841,0.0035191666666667
0.00011890443639718157,0.04843629898551395,0.003726111111111102
0.00014321510039665,0.0532572790252055,0.003933055555555601
9.673907474143332e-05,0.0533996075720098,0.00414
0.00010815856029602723,0.054262348936002805,0.004346944444444502
0.00010161434798962413,0.05457514665385735,0.004553888888888901
0.00010098940324165187,0.05396438964839585,0.0047608333333334
0.00011898510574984684,0.059054693540798855,0.004967777777777802
0.0001494728097892174,0.05856918559882045,0.005174722222222301
0.00017708812803115,0.0562651248665231,0.0053816666666666995
0.00022928542159735002,0.05676356237817985,0.0055886111111111015
0.00030924670100125,0.05638513114770425,0.005795555555555601
0.00042644095674355,0.057501208598184944,0.006002499999999999
0.0006093898300933,0.0629189656276262,0.006209444444444502
0.00097223741050575,0.06386960056158715,0.0064163888888889
0.00134951106340805,0.06092072291441255,0.006623333333333399
0.00166921339532835,0.0615492513934717,0.006830277777777801
0.0021622774701462,0.0605128528616715,0.0070372222222223006
0.00293263272978935,0.0620598577979098,0.007244166666666699
0.0036609733959985496,0.06033184930135025,0.007451111111111101
0.0049146471927814,0.061973985693826006,0.0076580555555556
0.0063683439647094,0.0616149646041175,0.007865000000000002
