experimental outlet,experimental inlet,experimental time (h)
0.00011332404520590113,2.3067177657644765e-05,0.0
0.00013998746456745,2.3272011054330703e-05,0.00020694444444440026
0.00012701901795965001,2.7161200210023757e-05,0.00041388888888890026
0.0001532459187788,4.196326648065967e-05,0.0006208333333333005
0.00015812845395074998,0.0007495201556566,0.0008277777777777997
0.00013470567553868897,0.0024977669763454,0.0010347222222222
0.00014937315477669998,0.0054924273764841505,0.0012416666666666002
0.00011833609213590001,0.00936040075611325,0.0014486111111110993
0.0001397770327415,0.0133120213578974,0.0016555555555554996
0.00011229200918150172,0.0187042173846477,0.0018625000000000004
0.0001255746603479,0.0241112993922416,0.0020694444444444007
0.0001508092397114,0.02996449648137375,0.0022763888888889
0.00013318885879144943,0.03480650736417805,0.0024833333333333
0.0001436804207588,0.03938162755615145,0.0026902777777777992
0.00015700283160895,0.0390656400450803,0.0028972222222221995
0.00012618086298605516,0.041755709763242596,0.0031041666666665997
0.0001355963104069,0.047531401992016054,0.0033111111111111006
0.00014738646266725,0.0501334375385456,0.003518055555555499
0.00013758630553254998,0.048664044467424,0.003725
0.00013235669180764994,0.05257375867802075,0.0039319444444444
0.00012914641980355,0.05671799367295295,0.004138888888888899
0.00014210712210605,0.052458061984831855,0.0043461111111111
0.00012691591361864999,0.0548997620453273,0.0045530555555555
0.00016197167062185,0.0541824411177627,0.0047599999999999995
0.0001681315183033532,0.05970106857397655,0.0049672222222222
0.00016799658838765,0.0555519992106623,0.0051741666666666
0.00014907798212610002,0.059337296889494004,0.0053811111111110995
0.0001335175028821,0.05923389495396815,0.0055880555555555
0.00022649416168055001,0.05966439437524684,0.005795000000000001
0.00034074541421875,0.060412604805375,0.006001944444444399
0.00045725508534665,0.05709126741696405,0.0062088888888889
0.00075084698143765,0.0578517023471011,0.0064158333333333
0.0011141125066853998,0.06009159049742955,0.0066227777777777995
0.00153724379709135,0.059847241659019695,0.0068297222222222
0.00201572645705825,0.0614494081350102,0.0070363888888889
0.00295716292055725,0.05810830127042335,0.0072433333333333004
0.0037278039035808,0.059611444469983996,0.0074511111111111
0.0047272940356368,0.061940052083288,0.0076580555555555005
0.0061039907748825,0.0624319704731735,0.007865
0.0072353718888589005,0.05795892941330805,0.008071944444444399
0.009393631539227051,0.05922622972326275,0.008278888888888898
0.010203715857480498,0.05874712460119435,0.0084861111111111
0.01156252931061965,0.06357375648485811,0.008693055555555499
0.0132474830881204,0.06173858267666575,0.008899999999999998
0.01528287555573355,0.06255169281019235,0.0091069444444444
0.016992709749963,0.057887408721911546,0.0093138888888889
0.018483180045416,0.061723905456955705,0.009520833333333298
0.0205817407835399,0.057913048667645003,0.0097277777777778
0.022611624062868152,0.0628401897801552,0.009934722222222199
0.023255834959046852,0.05740690270706475,0.010141666666666597
0.02621699904640795,0.059977823460156454,0.0103486111111111
0.0259909659090758,0.060909296094874554,0.010555555555555499
0.027948620029176002,0.0619232197742363,0.010762499999999998
0.02778975868067725,0.0591900206151655,0.0109694444444444
0.0300004049479985,0.060194452908323204,0.011176388888888899
0.03138209892889355,0.06233250449587665,0.011383333333333297
0.03176491943326325,0.0640699475444815,0.0115902777777777
0.0327598766655354,0.0634123317421816,0.011797222222222199
0.03296064252273925,0.062179199856332204,0.0120041666666666
0.03447279269735615,0.0611364136867209,0.0122111111111111
0.03663865953548465,0.0636696904055884,0.012418055555555498
0.036075776244649804,0.06427186547009239,0.012624999999999997
0.03705932207888114,0.06044012746809489,0.0128327777777777
0.036898639986593096,0.0632934751816239,0.013039722222222199
0.037285825385349,0.06395754289667654,0.013246666666666598
0.03768557624547275,0.0613775382594069,0.0134536111111111
0.038662306371137045,0.06258649054566455,0.0136608333333333
0.0409198869621238,0.06089372814132135,0.013868055555555498
0.038635173798897846,0.0607725377373406,0.014075
0.04085064918893655,0.0644872095327513,0.0142819444444444
0.04278189553421185,0.062701458549237,0.014488888888888898
0.0429471702366538,0.06135538267701934,0.0146958333333333
0.040653286153513254,0.0620565339852969,0.014902777777777699
0.04204116157670425,0.0628600323953917,0.015109999999999998
0.03992884664782975,0.065802327037438,0.0153169444444444
0.042028050881322,0.06444855642692285,0.0155238888888889
0.04259815118590675,0.065744647183983,0.015730833333333298
0.04122364615314915,0.06122066522214815,0.0159377777777777
0.04343031782797585,0.062387542484168806,0.0161447222222222
0.04186889696394395,0.0617046715540063,0.016351666666666598
0.045340831438507145,0.0632005107901535,0.016558888888888897
0.0439564147104132,0.06239479426333415,0.0167658333333333
0.041449304221600744,0.0661983334200842,0.0169727777777778
0.043605423079465855,0.0648660041644348,0.017179999999999997
0.0434137279685672,0.06270358032816015,0.0173869444444444
0.04566592651783925,0.061202511643894,0.0175938888888889
0.0428210371215699,0.06220426850186035,0.0178008333333333
0.044927674554345653,0.06365798447242754,0.0180077777777778
0.04669147776361445,0.0625653517568063,0.018214722222222198
0.0459111818969168,0.0640543396863782,0.0184219444444444
0.04582399318662645,0.0633836386277159,0.0186288888888889
0.046787898169588296,0.06615201390092955,0.0188361111111111
0.04968508726595685,0.06452694320374085,0.0190430555555555
0.04623595054537695,0.06178127410356375,0.01925
0.04876960708137315,0.06186231055362905,0.0194569444444444
0.044416608495014,0.05950166036684345,0.019663888888888897
0.04607609310441875,0.06071870829618975,0.019834444444444398
0.046052241570745445,0.0624786894251813,0.0200777777777778
0.048254407028368,0.06435493131674005,0.0202847222222222
0.0458165363865498,0.06455020647485366,0.0204916666666666
0.049320421800419345,0.06745966601507869,0.020698611111111098
0.04755566705226395,0.06428915459717575,0.0209055555555555
0.0467243601832676,0.06352307175420335,0.0211125
0.045559098974544646,0.0664859298410141,0.021319722222222198
0.0464790573959996,0.06301951858992286,0.0215266666666666
0.0469979523012686,0.06286324726180015,0.0217338888888889
0.04946840762047195,0.0583930979830248,0.0219408333333333
0.04647357627960255,0.06301053100949901,0.022148055555555497
0.048984613400971794,0.0621299169667405,0.022355
0.0437167648208428,0.06346186527155426,0.0225619444444444
0.047856967861200694,0.0635928407101425,0.022769166666666597
0.049248656290158996,0.06100161581289655,0.0229761111111111
0.04854337248866175,0.06359293613174745,0.0231830555555555
0.046534124000589996,0.06200205283000975,0.023389999999999998
0.0473703188041754,0.0634797645851196,0.0235969444444444
0.049165792546596754,0.06479441283381066,0.0238038888888889
0.04947229444582375,0.0657415634300932,0.0240111111111111
0.04931775423450105,0.06556240322185636,0.0242180555555555
0.0504387537370007,0.0651031863770206,0.024425000000000002
0.04959248944159745,0.06225362961877724,0.0246319444444444
0.051291760422072855,0.0624897872866447,0.024838888888888896
0.05128745954009765,0.06253369127983566,0.025045833333333302
0.05205640441570275,0.06225425484862905,0.025252777777777798
0.048773922744722004,0.06271255990890205,0.025459722222222196
0.0511269931268956,0.06462527361652945,0.0256666666666666
0.048611110946215896,0.06614329616645756,0.025873611111111097
0.05081875632114695,0.0635107599362181,0.026080555555555496
0.049688349876295945,0.0611244986036744,0.0262875
0.048537800847207,0.06599311785968681,0.026494444444444397
0.0490123640968375,0.06270014416310625,0.0267013888888889
0.0487476829475397,0.0662361726141002,0.026908333333333298
0.0490181025356779,0.0615384193780888,0.0271152777777778
0.05005182664653895,0.0630172661621515,0.0273222222222222
0.05025651614156685,0.06594704300842374,0.027529166666666598
0.05085211552852675,0.0634956723534426,0.0277361111111111
0.0527733505773278,0.06316876310578795,0.0279433333333333
0.05220882559927305,0.0658131265515763,0.028150555555555498
0.0536048604509669,0.0659431417982084,0.0283575
0.047319862897513595,0.0646588113349823,0.0285644444444444
