experimental outlet,experimental inlet,experimental time (h)
4.2184673496280394e-05,3.1748889893823244e-05,0.0
5.667489797686399e-05,2.3236291027421935e-05,0.00020694444444440026
3.5393918753596725e-05,5.635420499038039e-05,0.0004138888888888005
3.91141355678892e-05,0.0005128721959603942,0.0006208333333333014
5.029211133257762e-05,0.00212537642900975,0.0008277777777776999
6.293153029792636e-05,0.0046406435492933,0.0010347222222222008
6.261014100045017e-05,0.00814057204157665,0.001241666666666601
4.5366328357179255e-05,0.012151872495980001,0.0014486111111111002
5.369287472160845e-05,0.01602497693174145,0.0016555555555555004
5.9473504417291835e-05,0.01828966906666805,0.0018624999999999007
6.327388143313892e-05,0.02016371451458905,0.0020694444444444
4.8964960516877855e-05,0.0226432116011925,0.0022763888888888
6.157510700170558e-05,0.02567387073668235,0.0024836111111111014
7.279197091634632e-05,0.02736399792349105,0.0026905555555555
5.604646586908769e-05,0.02787332990766775,0.0028975000000000008
5.794620776323021e-05,0.0307323528072771,0.003104444444444401
6.392409714350866e-05,0.0294253678187854,0.0033113888888888013
4.169826282320056e-05,0.03122352556568725,0.0035183333333333004
5.1863004780411006e-05,0.03250371858838365,0.0037252777777777007
4.31093409806569e-05,0.03395070134422705,0.0039327777777777
4.032485376394053e-05,0.03445422971940765,0.004139722222222201
3.4882044037593446e-05,0.034455993867519,0.004346666666666601
4.7663247416215026e-05,0.0354970592886064,0.0045538888888888
5.157593450997112e-05,0.037220340985120004,0.004760833333333301
6.339232157151633e-05,0.0388845175188595,0.004967777777777701
6.076736931261644e-05,0.039811504402467945,0.0051747222222222
5.853656430005754e-05,0.0386803411656556,0.005381666666666601
7.284516813142348e-05,0.0369677258290871,0.005588888888888801
8.542111221942488e-05,0.03942760060489145,0.005795555555555502
9.663066884564616e-05,0.039022000119802794,0.006002500000000001
9.494073871102224e-05,0.043515636086846804,0.006209444444444399
0.0001095934700793652,0.0406969042928111,0.006416388888888801
0.00015032920990534998,0.0425901248873283,0.0066233333333333005
0.00017843160248645,0.0446516964673837,0.0068305555555554995
0.0001855438514144,0.044160863347959406,0.007037500000000002
0.0002589244857826,0.045151209889557356,0.0072441666666666
0.00037470563400405,0.043741697751158506,0.007451111111111099
0.00042479278246544997,0.0460691961659421,0.007658055555555501
0.00053857413640985,0.0445694839327434,0.0078652777777777
0.0007125710879771,0.04344981101222685,0.0080722222222222
0.00084195013581455,0.0501236714154001,0.008279166666666601
0.00101853958918795,0.04455953739365125,0.0084861111111111
0.00122768665118405,0.0464128498533306,0.008693055555555499
0.0013318776407429,0.05029669130314915,0.008899999999999901
0.0015685172124308,0.04550699203391675,0.0091069444444444
0.00191681851300035,0.04474858962526365,0.009277500000000001
0.0018703019472363,0.04546783670756935,0.009521111111111102
0.0022798817161913502,0.0498564223080089,0.009728611111111101
0.00250277980109335,0.046108476622962746,0.0099355555555555
0.00257157237414845,0.04601254000320975,0.010142499999999902
0.002993049986247,0.04822207034039745,0.0103494444444444
0.0032618535886461504,0.047137097687847504,0.0105561111111111
0.0036333493346119,0.048877969783114594,0.010763333333333302
0.00368895318596515,0.0475334878364603,0.0109702777777777
0.00408274963533275,0.0471784570843254,0.0111772222222222
0.0041431993045091,0.0457765724678632,0.011384166666666602
0.004743932104597949,0.04893687168474205,0.0115911111111111
0.004954749928057,0.049469165986418,0.0117980555555555
0.00520296667347665,0.0479609226015882,0.012004999999999901
0.0054086248204846,0.04886593765541785,0.0122119444444444
0.0058101989293185,0.049410990483139045,0.012418888888888802
0.00602817395381085,0.0499526111735654,0.012625833333333301
0.0064299396765423004,0.049417961060794,0.0128327777777777
0.0068202666597473,0.04872055425293215,0.013039722222222199
0.00669504956640695,0.051965784441307145,0.013246666666666601
0.0065225184306077506,0.048295417034883895,0.0134536111111111
0.0077274109484964,0.05100541536680775,0.013660555555555502
0.00793408653182065,0.04902731010472465,0.0138674999999999
0.0074949867344536,0.05310287455334975,0.0140744444444444
0.007558605808596949,0.049409321700958395,0.014281666666666602
0.00832852151482585,0.04932823840287305,0.014488611111111101
0.008190764071046651,0.047857394375879,0.0146961111111111
0.00900772056069275,0.0490140272975614,0.0149030555555555
0.008652789756435051,0.04959234143359785,0.015110000000000002
0.0090055595427572,0.0514932938395476,0.0153169444444444
0.009180710409419101,0.048512040293716654,0.0155241666666666
0.0095934005787056,0.047375993499335994,0.0157308333333333
0.009605591749864851,0.0510314232625884,0.0159380555555555
0.00995045282209795,0.04932638977958205,0.016145
0.0105020911713784,0.05178641247368915,0.0163519444444444
0.010301345574765499,0.04988774311010825,0.0165588888888888
0.01072163993870585,0.050621264655147005,0.0167661111111111
0.010778886078862949,0.04963392618063605,0.0169730555555555
0.0112386361303683,0.05087966725161985,0.01718
0.01099512956459315,0.05341311210363285,0.0173875
0.01161828171584095,0.0521901902553662,0.017594444444444402
0.01158681581937015,0.05107372950024015,0.0178013888888888
0.0110688241796324,0.04947604789769895,0.0180086111111111
0.0119547723841134,0.050042831712333646,0.018215555555555502
0.01214925510901465,0.052541808957713404,0.0184225
0.0123021967849955,0.051219538856768,0.0186294444444444
0.01297212841391045,0.054572869471096,0.018836666666666602
0.01285175968226945,0.0509940443936939,0.0190436111111111
0.01257507733671465,0.0503953786121097,0.0192502777777777
0.013241288008839499,0.0526156462351981,0.019457222222222202
0.012559170781000599,0.05123557147697255,0.0196641666666666
0.013213090336919,0.0458874981332025,0.0198711111111111
0.0131956705142302,0.0507211651698183,0.020078055555555502
0.0134738201115749,0.05270924033047435,0.0202855555555555
0.01372895755799435,0.0523460419679765,0.0204925
0.012760250024048951,0.0536963189631427,0.020699444444444402
0.01492748272858835,0.0536689018183098,0.0209063888888888
0.01446754801132245,0.05049887989794275,0.0211133333333333
0.01402606992917705,0.053720626867393054,0.021320277777777702
0.0139955592063796,0.05125463395254995,0.021527222222222198
0.0148447439618319,0.05088792261870485,0.021734166666666603
0.01416391128687295,0.054636131916372455,0.0219411111111111
0.014546924902027001,0.054552735580498946,0.022148055555555497
0.015486658689580199,0.053652157840566705,0.022355
0.0140333980824021,0.051582995226332404,0.0225619444444444
0.0142251517650234,0.05185360102874165,0.022768888888888804
0.0154120656251437,0.05407178297770255,0.0229758333333333
0.01476879261926815,0.05053382566710715,0.023182777777777698
0.014784300245329701,0.052266759842923144,0.0233897222222222
0.01581867482627675,0.053247930316863396,0.0235969444444444
0.0153954338235022,0.05296028156678465,0.023803888888888798
0.01671791310513725,0.053010626800304494,0.0240108333333333
0.01616155339359085,0.053229718892433345,0.0242180555555555
0.01545976857255825,0.053241642934150846,0.024425000000000002
0.0156663420012118,0.05500290730360155,0.0246325
0.01526644074503715,0.0526536568367065,0.0248394444444444
0.01641840668386705,0.05300630828035015,0.0250463888888888
0.016768176728567,0.05348609167269015,0.0252533333333333
0.01664125395972705,0.051560456527767654,0.0254605555555555
0.0175530757545276,0.054745982598733346,0.025667500000000003
0.0157514197211546,0.054596001485516146,0.0258744444444444
0.016581633294737552,0.05290044974408305,0.0260813888888888
0.015976388383099747,0.0533480639766194,0.026288333333333302
0.0167884150479873,0.05328228176251785,0.0264952777777777
0.016904391525847648,0.0581710724076073,0.026702222222222204
0.017239780930441102,0.0516904925092544,0.026909166666666602
0.01705717421603105,0.056359505540849605,0.027116111111111098
0.016732104968640152,0.052904215770673446,0.027323055555555503
0.01725802621320595,0.05419788368964365,0.02753
0.0182738179441133,0.05180546943396465,0.027736944444444397
0.01712676286063345,0.053382846228490696,0.027943888888888803
0.01758573889230325,0.05228762463162165,0.0281508333333333
0.01785797046901505,0.055873768249213945,0.028357777777777704
0.0174578300362059,0.0542727752247094,0.028565277777777703
0.01840553594364135,0.051933271499407,0.0287722222222222
0.0178070517087835,0.0565757689521645,0.028979166666666598
0.017412558041323002,0.0547710459510453,0.0291861111111111
0.0200686273467552,0.053414871261066005,0.0293930555555555
0.01745180486917585,0.05261376963492595,0.0296
0.01866725650052175,0.0519563372783456,0.0298069444444444
0.01871740430563925,0.055516631567161745,0.0300138888888888
0.018113595565096653,0.052465654103383955,0.0302208333333333
0.01833839608248785,0.054529135473799506,0.0304277777777777
0.017560075745736252,0.0515840230938464,0.030634722222222202
0.0192674694536868,0.0534941218688387,0.0308416666666666
0.01956530208010015,0.05522408591049905,0.031048611111111103
0.01876626098509545,0.05454489869846735,0.0312558333333333
0.01921123068162085,0.0533501078249786,0.0314627777777777
0.01923074715415085,0.052902498147086946,0.0316697222222222
0.018590437091517052,0.05393993726925015,0.0318769444444444
0.0192008070379915,0.0536353182288581,0.0320838888888888
0.019548830651926398,0.05462199452397615,0.0322908333333333
0.01930372367005745,0.05492923439548445,0.0324977777777777
0.0186296088991297,0.05661423003573475,0.0327047222222222
0.019275460152764448,0.05259493439481225,0.0329116666666666
0.01868274393238235,0.0563291164122606,0.0331186111111111
0.0199617558558966,0.05493226964702555,0.0333255555555555
0.0195294567675142,0.05540320333882185,0.0335325
0.0204131699558648,0.0563441800910795,0.0337394444444444
0.0197702594073431,0.05295764700699905,0.033946388888888804
0.021690770712044102,0.05592729719082655,0.0341533333333333
0.0204448041766408,0.057403699773310696,0.0343602777777777
0.01983774098576515,0.053371781129873,0.0345672222222222
0.0215130360465317,0.0555987729441655,0.0347741666666666
0.02034381673378945,0.0582202208638469,0.0349811111111111
0.02035912680504615,0.05590428526558685,0.0351880555555555
0.02241590086316795,0.05472468844938195,0.0353949999999999
0.020618769285199248,0.0543475415775104,0.0356019444444444
0.019285924293005248,0.057050102328911154,0.0358088888888888
0.02134312963836035,0.055902096954782446,0.0360161111111111
0.0208556476187138,0.053859678246074946,0.0362230555555555
0.020540657680916098,0.05530634319305685,0.0364299999999999
0.0224032443902498,0.05446000268050405,0.0366369444444444
0.022008795450618297,0.053801658982477046,0.0368438888888888
0.02196732438632455,0.05604938938955205,0.037050833333333304
0.02157825190729305,0.053748719151302096,0.0372577777777777
0.02127278690468705,0.05360229257325985,0.0374647222222222
0.02142306416984445,0.0523097560844279,0.0376716666666666
0.0226590830335203,0.051846896343648655,0.0378791666666666
0.02024187367493825,0.05551119567902915,0.0380861111111111
0.0217473682854577,0.0566304447277707,0.038293055555555504
0.02199930096638095,0.058100182858547504,0.0385
0.021859710238806,0.057314940980599346,0.0387072222222222
0.02316679750940895,0.05583864882584185,0.0389144444444444
0.02217677467265835,0.05611090084648925,0.0391213888888888
