experimental outlet,experimental inlet,experimental time (h)
0.00029083076832825324,4.243547461959167e-05,0.0
0.00030306893375895,3.089077392631998e-05,0.00020694444444449914
0.00032504859670585,4.319318501724521e-05,0.0004138888888888994
0.0003664407454273,0.0003159589796098848,0.0006208333333332997
0.0003049043699041,0.0020346589978719,0.0008277777777777988
0.0003216366733641,0.005855017142355401,0.001034722222222199
0.0003271864020518,0.0110622841133104,0.0012416666666667
0.00033355518559915,0.01690808457939395,0.0014488888888888989
0.00028646824689775,0.02217524433189845,0.0016558333333333997
0.0003524354516417,0.02921928148158985,0.0018627777777778
0.00031882572648365,0.033345934455577445,0.0020694444444444987
0.00030161578752465,0.0373567457094245,0.002276388888888899
0.0002772127749428,0.040180406836645505,0.0024836111111110996
0.0002804586634541,0.044244440586710856,0.0026905555555555988
0.0003501998558106,0.047543347637398106,0.002897499999999999
0.00034158646998390006,0.0484266242999465,0.0031047222222221997
0.00026950006028764997,0.0533501782690795,0.003311666666666699
0.0003572723292647,0.0533616809213095,0.003518611111111099
0.00031204113046685,0.054138436882905455,0.0037258333333334004
0.0002524290504701302,0.057605922113330404,0.0039325
0.0003163538361271,0.05361869507142855,0.004139722222222199
0.00030634868042610003,0.0553542410434508,0.0043466666666667
0.0003199931352689,0.0581830341107158,0.0045536111111111
0.00028197129849220003,0.056567604978215946,0.0047605555555555994
0.00033655434488575,0.05948697115856355,0.004968055555555599
0.00029823789936191374,0.060477986790652305,0.005175000000000001
0.00033856120171265,0.06135349164426685,0.0053819444444445
0.00037954062803164995,0.05869215110715835,0.0055888888888888984
0.00048251344039425,0.062305147777164796,0.005795833333333401
0.00052270546127365,0.06114511808672405,0.0060027777777778
0.0007009011193787,0.06114909482259535,0.006209722222222198
0.0009146975898194499,0.05899031834751905,0.006416666666666701
0.0012333026159744,0.060290505584865595,0.006623611111111099
0.0016824058319365,0.06121999354677575,0.006830555555555598
0.002205541554552,0.0622337113431887,0.0070375
0.00287309610703315,0.0615938100926256,0.007244722222222199
0.0036276374966644,0.06238397676359095,0.007451666666666698
0.00440337129082715,0.06282060570184445,0.0076586111111111
0.0054560650977802504,0.0599929399706086,0.0078658333333334
0.0069501736660696496,0.06304677579983856,0.008072777777777798
0.00790831190633125,0.06378806718814514,0.0082797222222222
0.0100210396603749,0.0610921480575381,0.0084866666666667
0.011423821483479951,0.06121460318570815,0.008693611111111098
0.0121263031182304,0.0597195486612372,0.0089008333333333
0.014598098534385599,0.0616813097386984,0.0091077777777778
0.014689865027370401,0.06203185380889875,0.009315277777777799
0.0176710849598169,0.06089358154126475,0.009522222222222201
