H2S concentration in g/m^3,DMS concentration in g/m^3,mm concentration in g/m^3,Time in h
0.0002015232308160885,0.0002565505366273591,0.0001731223479222243,0.03553805555555555
8.635846881503503e-05,0.0002399822390375526,0.0001660631214292123,0.03602472222222222
0.0001222305909373637,0.00023058354360929907,0.00016676213829359802,0.03651166666666667
0.00013056308087857664,0.00023357871740974654,0.00017936657359044844,0.03699833333333333
0.0001160168356743058,0.00024424680067811283,0.00017637629924068934,0.03748527777777778
8.367363236495857e-05,0.0002490462577628577,0.000181204504360292,0.03797194444444445
0.000111933957485344,0.00023991413253838286,0.00018081398275565424,0.03845888888888889
7.743843355991942e-05,0.000257479746047355,0.00017346151868534947,0.03894555555555556
0.00013883808751234474,0.00025921160199584154,0.0001810363083333943,0.039432499999999995
0.00013064884946276204,0.00024529200956558897,0.00017047311078440032,0.039919444444444445
9.113714108384264e-05,0.000256523062138422,0.00017610032305978115,0.04040611111111111
8.929301410250271e-05,0.00025332176396390704,0.00017894689832640732,0.04089305555555556
7.739751474851817e-05,0.00025538281378716376,0.00018171401010971615,0.04137972222222223
9.951329380259812e-05,0.0002453784370740263,0.00018821484173170622,0.04186666666666666
0.00012124693826822098,0.00026179256579259117,0.0001873784888241722,0.04235333333333333
0.00010058532339179705,0.0002435298047024929,0.000178164469478511,0.042840555555555555
8.884713486695473e-05,0.00024611562499834435,0.00017932917551140862,0.043327222222222225
0.00012477684057496776,0.0002618672344267824,0.00018755585436489242,0.04381388888888889
3.789798120277551e-05,0.00025059966376721513,0.0001843444292024541,0.04430083333333334
8.327945153165733e-05,0.0002526967591675577,0.00017949253971350545,0.0447875
9.76834088964914e-05,0.0002681504529346418,0.00019211930151224321,0.045274444444444444
0.00011032152539669761,0.00027495739885423885,0.00019615606425475634,0.04576138888888889
6.993554950764806e-05,0.000254738090515742,0.00018792880516689122,0.046248055555555556
0.0001133448640885071,0.00026315801072999604,0.0001986208140160254,0.046734722222222226
0.000118711055238505,0.00024203699872497062,0.00018246109094715017,0.04722166666666666
0.00011868615096892995,0.0002422388101752259,0.00018820702756320088,0.04770833333333333
6.184330185010415e-05,0.0002385886769275772,0.00018311189608747583,0.048195277777777774
7.502781700282638e-05,0.00026460542577355417,0.00019799784326607225,0.048682222222222224
9.54312785322054e-05,0.00026046280513455184,0.00019115611335376192,0.049168888888888894
5.8976257719143185e-05,0.0002450860570633037,0.00019074793889302415,0.04965583333333333
7.552914067248137e-05,0.0002474434494151151,0.00019204468817282097,0.0501425
0.00011430720554819752,0.0002723454184246759,0.0001961282713980862,0.05062916666666666
8.151661380790081e-05,0.0002516174578385526,0.00019477384407055051,0.05111583333333333
0.000127427310753538,0.00026610219953837296,0.00019785374637423087,0.051603055555555555
9.228459439827883e-05,0.00025758437622338523,0.00020368897300053512,0.05208972222222222
7.944701965662506e-05,0.0002566979580231713,0.00020273395575971188,0.05257638888888889
7.860298876717846e-05,0.0002553076855114893,0.00020352803884733883,0.05306305555555555
7.245839926432149e-05,0.00026181926078183986,0.00020426692576932856,0.05355
0.00011027466755376367,0.00025283081883555714,0.0001962433829080935,0.05403694444444444
6.593789933379276e-05,0.00023834775256010538,0.00018978700794453264,0.05452361111111111
0.00011980866817773417,0.0002580637108104792,0.00019069418576828578,0.055010555555555556
6.82178577117452e-05,0.00027212917591344974,0.00021069002919414038,0.05549722222222222
7.577310844601659e-05,0.00025784598654574157,0.0001804378029945079,0.05598416666666667
9.885536843627254e-05,0.00026755405911133305,0.00021049325957737445,0.05647083333333333
7.10548499494811e-05,0.0002610270819502664,0.00018993315272970333,0.05695833333333333
9.194115976087233e-05,0.0002666887166010036,0.00020348415643578434,0.057444999999999996
6.798478789386708e-05,0.00026319616974715057,0.00018512979122946646,0.057931666666666666
7.062448792902236e-05,0.00024704912192649684,0.00017977145351672717,0.05841861111111111
7.25973701147265e-05,0.0002595277703228213,0.00019796926487959915,0.05890555555555556
9.14981015533726e-05,0.0002355248211816126,0.0001856216600769539,0.05939222222222223
9.963467937473335e-05,0.00025774911724168813,0.00018755003094792573,0.059879166666666664
0.0001113113952155149,0.00025362540366797876,0.0001981943905694617,0.060365833333333334
7.87168649275435e-05,0.00024288576332441954,0.00018520374069106574,0.0608525
8.767113796438043e-05,0.0002715979315321008,0.00020555543726001363,0.061339444444444446
8.778642290680776e-05,0.00025231730056815484,0.00020174042135534214,0.061826111111111116
7.564675756778497e-05,0.0002593762744975268,0.00018878903370605075,0.06231305555555555
6.993153197483219e-05,0.0002682347740043396,0.0002042402155961949,0.06279972222222223
9.243882274919174e-05,0.0002594894089978585,0.0002019037474495645,0.06328638888888889
6.184882421307002e-05,0.00023291919618686688,0.00018941564808182406,0.06377333333333333
6.355225685908986e-05,0.0002644972760493017,0.00019334624118711694,0.06426027777777778
6.932740049483846e-05,0.00024754533932524797,0.00019287292246915712,0.06474694444444444
0.00011493406947310634,0.0002661229211734698,0.000205972326518662,0.06523361111111112
7.96625681388297e-05,0.0002517351777765033,0.0001987451089246422,0.06572055555555556
9.225741554299755e-05,0.00024602278742686095,0.00018732091416329683,0.06620722222222222
9.627228479704576e-05,0.0002795899592977137,0.00020963427936324499,0.06669416666666667
8.74480416123861e-05,0.00023853665115426725,0.0001894110924943117,0.06718083333333333
9.560467541098462e-05,0.000260971394903141,0.0001888039994899644,0.0676675
8.303726668579434e-05,0.00025411545552566066,0.0001871482113404845,0.06815444444444445
7.41212468366961e-05,0.00024680391374860453,0.00018383243607137133,0.06864111111111111
9.447884456239308e-05,0.00025614559548682987,0.00019512410400973797,0.06912777777777779
6.253082861090786e-05,0.0002586406941668284,0.00019758429346828965,0.06961444444444444
7.942568039794841e-05,0.0002573271741620945,0.00019591564986430775,0.0701013888888889
8.304337485737679e-05,0.0002649112550305052,0.00020573519655568104,0.07058805555555556
9.657745242453377e-05,0.0002481283330620398,0.00019357446341261564,0.071075
0.00011533941743856881,0.00026116624561043234,0.00020009680678788387,0.07156166666666668
9.465644647340432e-05,0.00027773340494442517,0.00020712459369306868,0.07204916666666666
5.799488167445985e-05,0.0002495580081918405,0.00018591025913632399,0.07253583333333334
7.846424758557437e-05,0.0002567995423781461,0.00018572795013623776,0.07302249999999999
7.71973554163037e-05,0.00027422076544627964,0.0002106785164365533,0.07350944444444445
0.00011839208377559501,0.00026092836632266774,0.00020191175321304634,0.07399611111111112
8.985630601340266e-05,0.00027195809577411394,0.0002103358599382395,0.07448305555555555
0.00010296506174628738,0.0002655678927350928,0.0001902636388446486,0.07496972222222223
9.260962762539752e-05,0.00026655778120608707,0.00019735419183243932,0.07545638888888888
6.173042574436598e-05,0.00026211806039290686,0.000200625063040971,0.07594333333333333
0.00011009543016333453,0.000269142690931141,0.00019925667776957606,0.07643000000000001
7.341080716138186e-05,0.00027100072129217033,0.0001990497667492289,0.07691694444444444
8.989342673660761e-05,0.00026127725255661904,0.0002061258077386952,0.07740388888888888
9.875070817013697e-05,0.0002656726319278178,0.00019845522252567518,0.07789083333333333
9.37274360014232e-05,0.0002487853774688245,0.00019071792351517684,0.0783775
7.657799282354359e-05,0.0002724487943586982,0.0001982930018149335,0.07886444444444443
0.00011201190654771737,0.0002484763929484364,0.0001852615749461019,0.07935166666666667
0.00013505393994972227,0.0002561943676166939,0.00019371827123311423,0.07983833333333333
8.144835470959236e-05,0.00027036207963578165,0.0001956709387388946,0.08032500000000001
9.08423814818149e-05,0.00026721877802970804,0.00020777674637737528,0.08081194444444445
0.00010116570448131273,0.00026407420436696795,0.00019953108081683366,0.08129861111111111
0.00010441984373553748,0.0002445493080963176,0.00018686590007837802,0.08178555555555556
9.956272779225914e-05,0.0002741862528379384,0.00020411291533908784,0.08227222222222222
9.103299587432633e-05,0.00026985150706383617,0.00020388109991372003,0.08275916666666666
9.8771726197367e-05,0.00026159328850610986,0.00019437395608118963,0.0832461111111111
7.394042855032796e-05,0.0002679222855589205,0.00020720024695679748,0.08373305555555556
8.59902258172354e-05,0.00025852081928920444,0.0001949388400310742,0.08421972222222221
0.00010188246428766854,0.000269100492489107,0.00020001611149375392,0.08470666666666667
6.668044316342545e-05,0.0002550656948183779,0.0001911313306882803,0.08519333333333334
0.00010834431352446678,0.00028159060823177155,0.00020405240732388635,0.08568027777777779
9.278236529372784e-05,0.00026950275143592414,0.00020489275461434007,0.08616694444444445
8.700132385489427e-05,0.00025384278500766467,0.0001995421621625814,0.08665388888888889
9.503524866744369e-05,0.0002507830940898062,0.00018681540392638112,0.08714083333333333
8.64740524028089e-05,0.0002764162718286497,0.00021542228195185309,0.0876275
6.14823911889389e-05,0.0002622792781301557,0.000189395865803856,0.08811444444444444
8.202675022097149e-05,0.0002822023549554763,0.00019926198118391615,0.08860111111111112
5.6308121165661465e-05,0.00025434023058585546,0.0001946121224129387,0.08908833333333334
0.00010300257683533663,0.00027277058585819614,0.00020455876205034487,0.089575
6.598121299079627e-05,0.0002625271930570931,0.0001840273785636281,0.09006166666666666
8.427962925003735e-05,0.00026611570459785276,0.00019057703920248126,0.09054861111111112
9.050642550124392e-05,0.0002656107482546789,0.00020754192988190837,0.09103555555555556
8.840149508532664e-05,0.00025905420827852457,0.00019812264205184074,0.09152249999999999
0.00010503288028887797,0.00025529161589079354,0.0001939894758347976,0.09200944444444444
9.222605872313399e-05,0.000253401012758435,0.00018635315270815086,0.09249638888888889
0.0001120532505954301,0.0002712279649954891,0.0002021072040320213,0.09298305555555555
7.714389976748627e-05,0.00026504754639455474,0.00019284618318038914,0.09347000000000001
7.279019471336639e-05,0.0002790468855378285,0.00021383696845605877,0.09395666666666667
8.01953217023025e-05,0.0002594646865249779,0.00019744724561977648,0.09444361111111112
0.00013107504603558618,0.00026738646088355456,0.00020203383245937483,0.09493027777777778
7.683447836029632e-05,0.0002764144793513642,0.00019801286686884945,0.09541694444444444
9.36947436681563e-05,0.0002761562047150199,0.0002046282659475913,0.0959038888888889
0.0001235204449311389,0.00027577836659208814,0.00020842196743679417,0.09639083333333333
9.05461946882697e-05,0.000270767519255656,0.00020807903921178091,0.09687777777777777
0.00010511354290031544,0.0002741527017517843,0.00019921049818932563,0.09736444444444445
8.445036538973151e-05,0.0002500143619411377,0.0001860247065577964,0.09785138888888889
0.00010678282572733595,0.00025736754362712264,0.00019264876948917107,0.09833805555555555
6.473015012654821e-05,0.0002506554339710634,0.00019439669581168992,0.098825
8.833881752056902e-05,0.00025755653840630276,0.00020204717025515032,0.09931194444444445
0.00010374172700553915,0.00025523379911127916,0.00019955181326109954,0.0997988888888889
0.00010350662642849581,0.0002728923461726909,0.0002122170574630932,0.10028583333333334
9.145052533361073e-05,0.00026417095600846823,0.0001956477199952761,0.1007725
7.304397757230103e-05,0.0002704346027523959,0.00020341776702536624,0.10125916666666668
9.094027853003148e-05,0.00026805534609092096,0.00020391676169379493,0.10174583333333334
0.00010504525795929998,0.00027339855026520856,0.0001986042171737987,0.10223277777777778
9.700613631812877e-05,0.000269227453748666,0.0001988515095298387,0.10271972222222223
8.48500130319061e-05,0.0002710585281720968,0.00021122922068158402,0.10320638888888889
0.000124733741173462,0.00027496958905329715,0.00019056151145976948,0.10369305555555557
9.53120285164921e-05,0.000253573881361971,0.00019876301495758296,0.10418
0.00012476084361936733,0.00026606227117289204,0.00020102028455985837,0.10466694444444444
9.568595465635564e-05,0.0002624379585669255,0.00021888131851921007,0.10515361111111111
9.745328931413732e-05,0.00026122990904329976,0.00020290521006357452,0.10564055555555556
0.00010030392377177264,0.000268142208600498,0.00019442922033049845,0.10612722222222222
0.00010010616038499219,0.0002656541210338882,0.00021101563042133693,0.10661416666666666
7.687097469696558e-05,0.0002555213654103375,0.00019542576858546978,0.10710083333333333
9.341728379914979e-05,0.00026274907749332946,0.00020151522898269314,0.10758777777777777
9.763004594725953e-05,0.0002891696862705066,0.00020926666920527762,0.10807472222222222
0.00010805198614317321,0.00027344319254133076,0.00020628869567052588,0.1085613888888889
8.402061487267537e-05,0.0002688654818855888,0.00020803791893985693,0.10904805555555555
0.00012880320147212236,0.0002609436199107338,0.00019516778858588225,0.10953472222222221
9.06011288727356e-05,0.00026764910022041954,0.00020938846472291187,0.11002138888888889
0.0001011412303221663,0.000259423690883077,0.000200975031284092,0.11050833333333333
9.974694812457171e-05,0.000280022746993919,0.00021605358629111452,0.11099527777777779
7.711955716985719e-05,0.00027225027065899763,0.0001891550441346878,0.11148222222222223
0.00010711853203438474,0.0002705888500903284,0.0001969974954626656,0.1119688888888889
9.959262175218047e-05,0.00026995478829713046,0.00019987116569345707,0.11245583333333334
6.342194144634703e-05,0.00026007990234105005,0.0002010525348573667,0.1129425
0.00011059783822235035,0.00027154331813297375,0.00021503899298758443,0.11342916666666668
6.652377097812702e-05,0.000250569321066223,0.0001995897747103137,0.11391611111111112
8.898126877991415e-05,0.00026096856612734686,0.00020169906306028086,0.11440277777777778
7.532703310992694e-05,0.00022462905982166719,0.0001683805724637252,0.11488972222222223
8.67210967981869e-05,0.0001773319038666344,0.00014485298801668946,0.11537638888888889
7.839396916951159e-05,0.000123365039698686,0.00010253330156765467,0.11586333333333333
4.35009686656566e-05,9.233921165121601e-05,7.059895251921477e-05,0.11635000000000001
4.355696309284357e-05,6.121612735819565e-05,4.582243562506612e-05,0.11683666666666667
3.35655304174101e-05,5.384417150989082e-05,4.0409612431765815e-05,0.11732333333333332
3.0793887573922984e-05,4.458629346955408e-05,2.9795319171055838e-05,0.11781027777777778
3.92174101698844e-05,3.674482144902395e-05,2.7970783332253512e-05,0.11829694444444445
3.7775713345312e-05,3.520426135528787e-05,2.2624370115403758e-05,0.1187836111111111
2.2969901499534033e-05,2.8031914895626875e-05,1.9057117250722803e-05,0.11927055555555556
2.6776050671353028e-05,2.540815792470594e-05,1.875181719134027e-05,0.1197575
2.1386124927482694e-05,2.8903471409328275e-05,1.682749500472017e-05,0.12024416666666667
2.8046750606036116e-05,2.584159334304288e-05,1.950026112261023e-05,0.12073083333333333
1.737152215088575e-05,2.5864356650069888e-05,1.475358181827819e-05,0.12121777777777779
3.51491051990075e-06,2.2230756389021555e-05,1.5239350563323781e-05,0.12170472222222223
2.4420116329841058e-05,2.339318946281892e-05,1.3836437209542995e-05,0.12219166666666666
2.283092997210906e-05,2.0193274323850095e-05,1.1625202293933525e-05,0.12267833333333333
2.6666430090578483e-05,1.888802991915098e-05,1.486611274678839e-05,0.123165
9.791462509304586e-06,1.9419220174285977e-05,1.209650849339909e-05,0.12365166666666667
2.6018161205371243e-05,1.684784873146564e-05,1.1212550038391555e-05,0.12413888888888888
2.3896878200075038e-05,1.7969852742540162e-05,1.1488467393027792e-05,0.12462555555555554
2.046254001054343e-05,1.638721295824537e-05,1.2178147635227317e-05,0.1251122222222222
2.7826583491245945e-05,1.8199942373404497e-05,9.990427231275538e-06,0.12559916666666665
2.7815900745294115e-05,1.620523312822479e-05,1.0297465977934593e-05,0.12608583333333334
2.007930943543132e-05,1.545040319435511e-05,1.0418696004094488e-05,0.1265725
3.192511073546961e-05,1.5959237047524013e-05,9.571035564954057e-06,0.12705944444444445
1.065189264406388e-05,1.6140508923140756e-05,9.619940091804201e-06,0.1275463888888889
1.4360095041564523e-05,1.4682244013582002e-05,8.094539616792435e-06,0.12803305555555555
2.860232682927903e-05,1.905838969723013e-05,9.333208748284988e-06,0.12851972222222222
1.7429878847654104e-05,1.2674248234045508e-05,8.22906386373176e-06,0.12900638888888888
3.5726313541194477e-06,1.4969420894124663e-05,9.414972787446004e-06,0.12949333333333332
1.78042324036526e-05,1.3780172614873745e-05,9.160250151297448e-06,0.12998027777777776
2.428042162359753e-05,1.5146952895678235e-05,7.734812412820211e-06,0.13046694444444443
1.79130461023754e-05,1.1675313346476532e-05,1.0221785222508591e-05,0.13095361111111112
1.4476540340282034e-05,1.2661122642021899e-05,5.017509127069227e-06,0.13144027777777778
1.8516405817376875e-05,1.1828721570803231e-05,8.855250669614546e-06,0.13192694444444444
1.1312095664393105e-05,1.2542936447991682e-05,1.0579672473618757e-05,0.1324138888888889
1.5667218451012956e-05,1.1659508927043528e-05,7.925938416004938e-06,0.13290083333333333
1.9633663441446982e-05,1.1203283069819649e-05,7.806279251043507e-06,0.1333875
2.4334514056793834e-05,1.2626742241369662e-05,8.054405789556101e-06,0.13387444444444443
2.0892257359501805e-05,1.1934206334665968e-05,7.782996237408736e-06,0.1343613888888889
3.4738850033507227e-06,1.2003843651116156e-05,7.448722292719378e-06,0.13484805555555554
1.699582104190171e-05,1.1695822524475956e-05,4.378756618573951e-06,0.135335
3.499846186321452e-05,1.4285280457843267e-05,6.07018101846688e-06,0.13582166666666667
2.518805629931647e-05,1.0256862218654817e-05,6.315707484010823e-06,0.13630833333333334
1.726518145426063e-05,1.1330514105406832e-05,6.469520520727529e-06,0.13679555555555556
3.165799776490167e-05,1.0128232658559058e-05,5.801402226334292e-06,0.13728222222222222
2.8717082522020206e-05,9.087776163292947e-06,5.583215647201709e-06,0.13776916666666666
7.119126295276538e-06,9.484147703405516e-06,7.16668943556721e-06,0.1382561111111111
1.0478983601168317e-05,1.0285833744661842e-05,5.373029803737563e-06,0.13874277777777777
1.724546662448609e-05,9.625522147943476e-06,5.5337053455607005e-06,0.1392297222222222
1.0256641155177986e-05,1.046556993759888e-05,4.742330048426711e-06,0.13971638888888888
1.4473556234680323e-05,1.119312677892193e-05,5.38554075039041e-06,0.14020305555555557
0.0,9.036987553847539e-06,5.853215399604979e-06,0.14068972222222223
1.0318432329130495e-05,1.0676958641959816e-05,4.56637911031277e-06,0.1411763888888889
1.4415601193915755e-05,9.393718514405852e-06,4.413840251327048e-06,0.14166333333333334
1.803320946742996e-05,7.198295835319331e-06,6.037447448547933e-06,0.14215
1.680220630681442e-05,6.971711948514989e-06,4.332799781066109e-06,0.14263666666666666
1.3168989525807815e-05,5.673398566178246e-06,3.7450777231590373e-06,0.14312333333333335
6.976601557679307e-06,8.30513769718927e-06,5.741370492779625e-06,0.14361027777777777
1.909607147558605e-05,7.589842694802734e-06,5.7059681870384765e-06,0.14409694444444446
3.4325804528855744e-06,7.5330617624868406e-06,3.7042863089027924e-06,0.14458388888888887
1.3570256262961415e-05,8.598544074953762e-06,4.238904467634432e-06,0.14507055555555556
1.1021984273737898e-05,7.266112045444394e-06,6.094325248013536e-06,0.14555749999999998
1.331318458981926e-05,6.555373131659068e-06,4.473881038645215e-06,0.14604416666666667
1.0638208278910405e-05,8.085713812761918e-06,5.210355487881849e-06,0.14653083333333333
1.471569079553344e-05,6.2176703305486185e-06,5.193770071356789e-06,0.14701777777777778
1.442109735280959e-05,6.82323929436046e-06,5.384323652578458e-06,0.14750444444444444
9.371802452648504e-06,7.793793729105035e-06,5.296532954955995e-06,0.14799166666666666
9.802215664199624e-06,6.576657054993819e-06,3.7082053245271715e-06,0.14847861111111113
1.0009218434828165e-05,6.15997077200407e-06,4.631005224928061e-06,0.14896527777777777
1.0315090272245932e-05,6.076648884017312e-06,4.391297782219404e-06,0.14945194444444446
3.001068967466377e-05,6.459261099002689e-06,4.517243280585895e-06,0.14993888888888887
7.178700860371601e-06,5.647598302815495e-06,4.064384597480652e-06,0.15042555555555556
1.103800898366038e-05,6.095767416933696e-06,5.8122659132985475e-06,0.15091222222222223
2.0521963878260623e-05,7.030735831213145e-06,4.087576144667139e-06,0.15139916666666667
7.398075410752777e-06,7.0909132519531205e-06,5.1418436189413705e-06,0.15188583333333333
6.984898262340248e-06,7.3451088589089484e-06,3.828586350054747e-06,0.15237277777777777
6.920474036411145e-06,4.1472840187879654e-06,4.443903671345714e-06,0.15285944444444444
2.394181950462321e-05,9.241848498339635e-06,5.415833828715124e-06,0.15334611111111113
2.022419851145556e-05,5.7892807214211605e-06,4.529261002803744e-06,0.1538327777777778
1.076605455531879e-05,6.123219835362576e-06,3.6534860739858113e-06,0.15431972222222223
3.3726466709952347e-06,6.238365150343393e-06,3.1266394001208755e-06,0.1548063888888889
1.4335505191542292e-05,6.577128202148322e-06,4.24872488108027e-06,0.15529305555555553
1.988208578872367e-05,3.91527741469261e-06,3.504134810851001e-06,0.15578
1.017033991209932e-05,7.326996942679995e-06,3.2485314614469488e-06,0.15626666666666666
2.4632642857165884e-05,4.903025073954752e-06,3.46923947579096e-06,0.1567536111111111
1.9587397384529465e-05,5.769476410081555e-06,2.7539328331270448e-06,0.1572402777777778
6.642048963329135e-06,6.071637459160403e-06,2.90475172363912e-06,0.1577272222222222
6.582229711796595e-06,6.12028852172564e-06,2.6491617460394653e-06,0.15821416666666668
1.356365822518329e-05,5.976574646459789e-06,3.48306060753624e-06,0.1587011111111111
1.7267707992395144e-05,5.912467055729146e-06,3.324667036756697e-06,0.1591877777777778
0.0,4.00424587575092e-06,3.29705333956881e-06,0.1596747222222222
2.375311957789751e-05,4.500533340651485e-06,2.678568246894999e-06,0.16016166666666667
1.0502401196100322e-05,4.329715167516431e-06,3.182712810212539e-06,0.1606483333333333
6.919107869975213e-06,5.272114742900889e-06,2.570944419220767e-06,0.16113527777777778
1.2818604863011143e-05,5.710608363982807e-06,3.4072972122729225e-06,0.16162194444444447
1.0136669002419515e-05,4.6538003745689945e-06,3.675411785124809e-06,0.1621086111111111
1.0645101208697365e-05,4.9400932299305905e-06,2.6216011347185598e-06,0.16259555555555558
1.0383484928089348e-05,6.633482530970313e-06,3.1801222759799255e-06,0.1630825
2.7835598497816502e-05,4.4647927004999775e-06,2.4542796209406446e-06,0.16356916666666668
2.1655189894895024e-05,3.0690404133268528e-06,2.9298774160116686e-06,0.16405583333333335
1.5876528276980254e-05,4.068749407316975e-06,3.534674680349219e-06,0.16454305555555557
6.761676378490407e-06,6.185800803138725e-06,3.2412123840469413e-06,0.16502999999999998
2.2812670347660466e-05,4.087318291875234e-06,2.594808577505613e-06,0.16551666666666667
1.0272895620651648e-05,3.954070663341396e-06,1.9817593316026497e-06,0.16600333333333334
1.4351308387012946e-05,5.125791101194085e-06,1.7616205809199776e-06,0.16649
1.7686728933910848e-05,4.504280993602233e-06,2.7672716311341097e-06,0.16697694444444444
