Relative Time;m/z 35.00 ch3;37/21
0.756;1.002601786;24.63421628
1.512;0.654467635;22.59624122
2.269;1.226907984;21.74369469
3.025;0.917748827;23.02721326
3.781;0.75216313;22.36936726
4.537;1.328001048;23.1339696
5.294;0.951214343;22.31178036
6.05;0.844295386;23.02629067
6.807;0.794175259;22.57647824
7.563;0.953316901;22.75823176
8.319;0.676802098;22.64693783
9.075;1.054157459;22.41192184
9.701;1.046190035;22.39447339
10.588;0.970807556;22.73330344
11.344;0.910089522;21.90010788
12.1;0.745652771;23.17301589
12.857;0.944031651;22.96174347
13.613;1.023845935;23.14461435
14.372;1.043303245;22.98741861
15.128;0.94563202;23.25983764
15.884;1.058022017;22.80784852
16.64;1.066421252;22.47310866
17.397;0.770328915;23.1533353
18.154;0.9760318;23.21017178
18.91;1.169179412;23.24590279
19.666;0.719386446;22.13862969
20.423;1.193389247;22.72171342
21.179;1.028661483;21.9751351
21.936;0.579130552;21.46668815
22.692;1.041092548;23.07600846
23.449;0.795249316;22.44769943
24.205;1.209844133;21.97960298
24.963;0.935075963;22.2088675
25.719;0.925796791;22.00683632
26.476;0.921463704;22.64877527
27.233;0.533810642;22.52935705
27.99;0.999988167;22.96059099
28.746;0.659418102;23.17372042
29.502;0.848462927;23.09606471
30.258;0.951741948;22.087273
31.015;0.893925603;23.16145696
31.771;0.877638381;22.85720525
32.528;0.731314389;22.73070246
33.284;0.647156431;23.39148316
34.04;0.948886612;22.50242092
34.796;0.875345563;22.78974484
35.553;0.902945866;22.63326878
36.178;0.837915006;23.7417578
37.065;0.826707371;23.68462138
37.822;0.81338204;22.48086894
38.578;0.70960564;22.8638976
39.335;0.752530822;23.34293071
40.091;1.140699092;22.41094046
40.848;0.615478952;22.12379583
41.604;0.764232553;23.0951589
42.36;1.252719777;23.75327489
43.117;0.819816578;23.74685569
43.873;1.113926355;23.19455849
44.629;0.983761165;22.69570179
45.385;0.708572973;23.01158454
46.143;0.841278036;22.97878388
46.9;0.786899318;22.86073278
47.656;0.540929147;22.66445238
48.413;0.656729331;22.75618907
49.169;0.862343155;23.93400385
49.925;1.036887692;23.95514106
50.683;0.732354404;22.83509439
51.44;1.09435159;23.50945857
52.196;0.717776955;21.71628761
52.953;0.898609472;22.72397044
53.71;0.707607376;23.3365056
54.466;0.675527967;22.39486404
55.223;0.784354812;22.5238731
55.979;1.236416563;23.27044595
56.735;0.773772147;23.25785059
57.492;0.888522349;22.68097621
58.248;0.981282632;22.44301741
59.005;0.938382207;21.73183368
59.761;0.82298175;22.42006316
60.518;0.814587784;22.63586514
61.275;0.692801253;23.29329578
62.031;0.976489981;22.23794727
62.787;1.025028224;22.37135193
63.544;0.52313894;22.53641673
64.3;0.722538788;22.32702771
65.057;0.933400602;22.48846002
65.813;0.673349426;22.54613821
66.569;0.796663731;22.95318724
67.325;0.524926197;22.37514036
68.083;0.558041888;22.07126711
68.839;0.859332444;22.49781039
69.595;0.792388523;22.15620473
70.352;0.710422819;22.46582214
71.108;0.445355164;22.07591106
71.865;0.850736763;22.4627437
72.622;1.021098306;22.75022161
73.378;0.846502969;22.14027064
74.135;0.884594844;22.91307735
74.892;0.952614689;23.36087843
75.649;0.696000894;23.63554999
76.405;0.732818595;22.60136317
77.161;0.756957299;22.22880437
77.917;0.600055854;22.77801443
78.674;0.617236545;22.47857041
79.43;0.643627059;23.54948906
80.187;0.593358127;22.69153464
80.943;0.747650396;22.0743032
81.699;0.83821076;23.02863433
82.456;0.807687475;22.88754113
83.212;0.63106013;22.94105346
83.971;0.574862171;23.05289216
84.727;0.496245827;21.84109368
85.483;0.565503038;22.37257124
86.239;0.793691956;22.37568827
86.996;0.803783518;22.85270955
87.752;0.534676266;22.4644621
88.509;0.58809696;22.97065415
89.265;0.836159393;22.5893752
90.021;0.749813316;21.77539732
90.778;0.672097496;22.71034909
91.534;0.534372394;22.53090604
92.29;0.619224856;22.47218678
93.047;0.630608916;22.61409338
93.803;0.940781702;22.49772414
94.559;0.754430838;23.31536002
95.316;0.771264484;22.11267473
96.072;0.913610276;22.79406137
96.829;0.784869747;23.47582406
97.585;0.670993487;22.03256306
98.342;0.743858995;22.75014802
99.098;0.763690485;22.64648298
99.854;0.579293712;23.15644958
100.611;0.661144877;23.08839558
101.368;0.790590336;22.89740107
102.124;0.602943045;23.00666114
102.881;0.407891743;21.38783779
103.637;0.684278019;22.72220957
104.394;0.666370895;22.26732229
105.15;0.990076509;24.12041923
105.907;0.878582218;23.30440904
106.663;1.862571658;23.08496673
107.419;2.072285378;22.93752367
108.175;3.568959003;22.63952586
108.932;5.337753682;22.76919092
109.689;9.155892455;22.29886941
110.445;12.84937513;22.95596491
111.201;18.02133994;22.70728697
111.959;24.31443505;22.44519354
112.715;32.2111507;22.83710419
113.472;44.19481003;23.37252641
114.23;56.10751619;23.70735615
114.986;64.27361221;22.98699399
115.742;79.09625397;22.68240258
116.499;90.79439865;22.48634832
117.255;103.4350311;22.59669246
118.012;121.835384;23.23237961
118.769;136.3528571;23.43995796
119.525;146.1722406;22.43282332
120.281;166.4594468;23.720118
121.037;172.8507737;22.24029488
121.794;194.1529488;23.0948518
122.55;215.3425116;23.26504604
123.306;232.1106876;23.6998418
124.063;245.2558134;23.80744875
124.819;252.2412562;23.44844622
125.575;250.0567343;22.43178825
126.332;274.445282;23.37191323
127.088;286.444449;22.87720569
127.845;307.3755082;23.01779205
128.602;301.6795368;22.10569094
129.358;315.301272;22.73575179
130.114;330.5290297;22.73843122
130.87;348.9794538;23.26100395
131.627;346.180708;22.34097243
132.383;359.3391952;22.29801982
133.14;371.6377583;23.25053789
133.896;372.1398681;22.40575489
134.652;391.0279701;22.84925148
135.41;397.8304812;23.5173079
136.166;420.0144198;23.95104001
136.923;415.3921884;23.13799153
137.679;425.731;22.8156779
138.435;436.9274413;23.10318089
139.192;429.7105278;22.60782241
139.948;451.6663296;23.0641207
140.705;456.3130316;22.77768382
141.462;468.9342374;23.13096545
142.218;475.9719538;23.3281359
142.974;478.462201;23.49547832
143.731;472.4389736;23.1333682
144.487;479.6650066;23.12603301
145.244;511.748189;23.99303466
146;487.7852742;22.40679291
146.756;514.2173505;23.81675103
147.513;524.6492175;23.25984193
148.27;535.4973768;23.65543178
149.026;524.6013501;22.48326186
149.782;538.9274567;23.67398492
150.539;537.0323309;23.1066245
151.295;553.4460715;23.11123806
152.051;570.659843;23.80590789
152.808;578.2943481;23.73531266
153.564;599.6074197;24.05950276
154.32;573.2237248;23.15913695
155.076;603.4072968;23.59663457
155.833;596.6168964;22.96232625
156.589;587.4054092;23.41971787
157.345;596.6017273;23.44822879
158.102;612.6590145;23.69523565
158.858;616.6839761;23.12071755
159.614;611.5118014;23.40888866
160.37;632.0192446;24.12939232
161.127;618.6575156;23.04664404
161.883;636.121419;24.26091267
162.64;625.6349382;23.13313096
163.396;648.3988761;23.18089586
164.153;644.98002;23.12969946
164.91;644.649039;22.96077453
165.666;664.7677395;23.59521046
166.422;652.2988266;22.90656833
167.179;671.868432;23.3396982
167.935;658.8653672;22.22842786
168.56;658.3809187;22.46074526
169.448;665.8160745;23.01824076
170.204;687.5742216;23.22932833
170.961;694.3238879;22.95603128
171.717;678.9734663;22.64165858
172.473;676.0719867;22.35950509
173.23;703.2967491;22.98466415
173.986;711.9562457;23.60056724
174.743;727.9088518;23.7890052
175.499;739.9148377;24.05095113
176.255;731.5507973;23.63148791
177.011;713.7276434;22.51787419
177.77;730.5805015;23.73364525
178.527;751.8568143;24.26093886
179.283;748.888889;24.16886479
180.039;730.5395499;23.10383825
180.796;762.892243;24.11053594
181.554;741.1297296;23.00533512
182.31;767.8129535;22.91002473
183.066;735.5285858;22.46647379
183.823;766.9756633;23.28509918
184.579;765.8527167;22.92529421
185.335;783.4159663;23.8754594
186.092;771.0374874;23.03113121
186.849;782.1175203;23.29421735
187.605;764.1188336;22.90591969
188.361;766.2656831;22.88012376
189.118;797.9297294;23.56990291
189.875;787.6804411;23.44381126
190.631;815.9369723;23.5519425
191.387;802.840401;23.70353027
192.144;805.7903065;23.69947536
192.9;853.9021892;24.28671728
193.657;799.2075778;22.74032447
194.413;829.8742131;23.35993332
195.17;825.2452085;23.55815781
195.926;826.5678553;22.92385184
196.683;800.4878685;22.83970045
197.44;827.4670952;23.57328877
198.197;858.1597343;23.95024349
198.953;814.8055854;22.78250666
199.709;809.6561255;22.74235991
200.465;857.3258733;23.5520999
201.224;834.6378739;23.30419924
201.98;866.7405733;23.92668147
202.737;840.4269699;23.09983814
203.493;854.4041851;23.61376589
204.249;851.2228367;23.58336097
205.006;866.6178727;24.20755849
205.762;862.3150429;23.37340831
206.52;862.3960777;23.00976651
