Relative Time;m/z 35.00 ch3;37/21
0.756;0.454671855;24.31835754
1.512;0.682282838;24.28401578
2.269;0.67001657;23.59632923
3.025;0.788487032;24.24238543
3.781;0.493379852;23.53733159
4.537;0.633581085;24.31733308
5.294;0.646530836;22.97485831
6.051;0.918511131;24.49545568
6.807;0.712158045;25.18431984
7.564;0.743636857;25.32343088
8.32;0.404496398;23.33072012
9.076;0.847612434;24.64204332
9.832;0.913895595;24.91457911
10.589;0.494202311;24.29534382
11.345;0.666488862;23.85061058
12.102;0.725007959;24.82451719
12.858;0.631274778;23.96672269
13.614;0.563901954;24.15133575
14.371;0.696529147;23.68344876
15.127;0.548711614;24.13898464
15.883;0.891972556;23.64236199
16.639;0.490182717;24.3947784
17.396;0.843744476;24.10845359
18.152;0.711977036;24.37018163
18.908;0.469178637;22.71763342
19.665;0.612127217;23.03514228
20.421;0.740537073;24.80300095
21.178;0.411984951;24.10443691
21.935;0.715433195;24.52939546
22.692;0.599732085;23.69448302
23.448;0.491747243;24.3254309
24.205;0.690413581;23.48317833
24.961;0.372848086;24.57268839
25.718;0.698692166;23.61847933
26.476;0.609115308;22.7559772
27.232;0.552932598;24.98795213
27.989;0.795977145;22.89960035
28.745;0.702076874;24.41793336
29.502;0.666549443;23.80171471
30.259;0.511082142;23.89498931
31.015;0.641716092;24.94424155
31.772;0.822970587;24.65583067
32.528;0.257534463;23.49183173
33.285;0.695885609;23.93338539
34.041;0.974984;23.76397856
34.797;0.674734544;24.11411616
35.555;0.522635425;24.19811991
36.311;0.59269905;24.0568803
37.067;0.661927069;23.90330985
37.825;0.700106154;24.23614053
38.581;0.890083296;23.94959581
39.337;0.522197338;24.04839486
40.094;0.499879379;22.91658652
40.85;0.360787167;23.51114107
41.607;0.834660611;23.36527703
42.363;0.998071207;24.08212804
43.119;0.707540715;24.57525259
43.876;0.603722673;24.86573643
44.632;0.69596973;23.56035195
45.391;0.759992192;23.93846899
46.148;0.557679276;24.21940565
46.904;0.657495179;23.47052451
47.66;0.610639639;23.15756417
48.417;0.569341833;23.34251219
49.173;0.539496448;23.43438503
49.929;0.585114867;23.7951184
50.685;0.769125404;24.24044009
51.442;0.636734612;23.91900881
52.198;0.603446294;23.29313783
52.955;0.731698741;23.95925411
53.711;0.446518658;23.82240158
54.468;0.763172924;24.44127623
55.224;0.742958156;24.1117415
55.981;0.704117355;24.155924
56.738;0.652430453;23.32545062
57.494;0.765140877;22.97769869
58.252;0.725010005;24.77434021
59.008;0.917181408;24.26113058
59.765;0.562286782;24.01073271
60.521;0.905024192;23.36126184
61.277;0.776058147;23.41156169
62.034;0.254329608;23.56866418
62.79;0.838375185;23.39600369
63.546;0.915750648;24.28521894
64.303;0.746009865;23.81446934
65.059;0.744543166;22.8310705
65.815;0.615525775;23.21847975
66.573;0.666276606;23.72731894
67.329;0.730445322;23.65940427
68.086;0.408132178;24.55663548
68.842;0.471192621;23.84011326
69.599;0.569946977;23.19131786
70.355;0.71549726;23.89005975
71.112;0.857400214;22.66831364
71.868;0.823642008;24.64103791
72.625;0.89407021;23.74957172
73.381;0.660073418;23.48079069
74.137;0.545488715;23.65056273
74.893;0.616001499;23.3413436
75.65;0.498926599;23.02197022
76.407;0.680639248;23.19741246
77.163;0.432289336;23.15880246
77.919;0.732533071;24.39189742
78.675;0.674477544;23.20490407
79.432;0.685648729;23.83282483
80.188;0.451293773;22.54005669
80.944;0.36310056;23.82303174
81.701;0.553204404;24.28580313
82.457;0.717512105;24.54064978
83.213;0.430852322;23.48176732
83.97;0.543325232;23.1444125
84.727;0.66762812;23.71054849
85.483;0.772205648;22.57040314
86.239;0.789132255;24.32574529
86.995;0.465882735;23.17119427
87.752;0.554771676;23.93372215
88.508;0.571977734;23.20917649
89.264;0.717523914;23.27043531
90.021;0.709188459;22.98880771
90.777;0.935684108;22.95543338
91.535;1.837453428;24.96920861
92.291;1.988252503;23.94942724
93.048;3.337707572;22.13203085
93.804;5.128277045;23.9961049
94.561;7.979617257;23.35071939
95.317;12.71104747;23.03412894
96.073;18.91413692;23.40952586
96.829;27.69307431;24.04578694
97.586;36.53249675;24.13176812
98.343;41.29962272;23.11609943
99.1;47.38718754;23.63321663
99.857;54.69277229;23.5056946
100.613;66.54350604;24.35719926
101.238;74.92850012;24.06056791
102.126;80.23164709;23.78892102
102.882;87.55692629;23.37997801
103.639;109.4934774;24.85466097
104.395;114.7903414;23.91192411
105.152;122.8628384;23.11127847
105.909;135.4271545;23.70333976
106.665;154.9699435;24.37508392
107.422;166.1201931;23.67306292
108.179;174.5507178;23.7862563
108.935;184.9085222;23.58639729
109.691;199.8058764;23.48617598
110.448;219.1401724;24.28981358
111.205;214.4706283;23.31282177
111.961;241.3519721;24.60789387
