model,model time(h)
0.0,0.0
-5.183301380032027e-07,0.001758793969849246
4.598551076562425e-05,0.003517587939698492
3.4688809781395446e-05,0.0052763819095477385
0.010839595110123564,0.007035175879396984
0.024132283057857813,0.008793969849246231
0.02991239456169236,0.010552763819095477
0.03389386058281289,0.012311557788944723
0.03537678588513832,0.014070351758793969
0.03804288419943511,0.015829145728643215
0.040181005901300665,0.017587939698492462
0.042212929691504114,0.019346733668341703
0.0433140001417242,0.021105527638190954
0.04538399962515891,0.022864321608040198
0.04628613952667875,0.024623115577889446
0.04684925041219142,0.02638190954773869
0.047759155425302444,0.028140703517587937
0.04918509709604886,0.029899497487437185
0.050295694399798946,0.03165829145728643
0.05160865932472068,0.03341708542713567
0.05140191061916239,0.035175879396984924
0.05262981540604402,0.03693467336683417
0.05195916875198059,0.038693467336683406
0.0528173362257449,0.04045226130653266
0.05417907699602278,0.04221105527638191
0.054589475326198574,0.04396984924623115
0.05563944962357544,0.045728643216080396
0.05487601993022937,0.04748743718592965
0.055339896852646016,0.04924623115577889
0.055468903781806564,0.051005025125628135
0.05550595511693981,0.05276381909547738
0.05541408556538545,0.05452261306532663
0.055533733134240496,0.056281407035175875
0.05525770642001075,0.05804020100502512
0.05625954763508916,0.05979899497487437
0.056484760944854225,0.06155778894472361
0.05706628671524231,0.06331658291457286
0.055827935817021404,0.06507537688442211
0.057858580886649365,0.06683417085427135
0.05708892532946297,0.0685929648241206
0.05749010911252948,0.07035175879396985
0.05763661033337677,0.07211055276381909
0.05793155726785595,0.07386934673366834
0.05772032995469323,0.07562814070351759
0.056848423552918706,0.07738693467336681
0.057858906510285996,0.07914572864321609
0.058870870838761316,0.08090452261306531
0.05780141229156193,0.08266331658291456
0.05875018969155443,0.08442211055276382
0.0582696054452775,0.08618090452261305
0.05803840368218593,0.0879396984924623
0.05074482659368253,0.08969849246231155
0.032125835437303796,0.09145728643216079
0.02591552872048326,0.09321608040201004
0.022819865010145966,0.0949748743718593
0.02039786971837417,0.09673366834170853
0.018290103289076983,0.09849246231155778
0.016432820189973562,0.10025125628140703
0.014778977683630536,0.10201005025125627
0.013284699098776345,0.10376884422110552
0.01194588633166137,0.10552763819095476
0.010747039008530482,0.10728643216080401
0.009675753706850485,0.10904522613065326
0.008719627004088171,0.1108040201005025
0.007866255477710317,0.11256281407035175
0.007103235705183714,0.114321608040201
0.006418164263975158,0.11608040201005024
0.005798637731551425,0.11783919597989949
0.005246548403208582,0.11959798994974874
0.004746132199004452,0.12135678391959796
0.0042937547863177526,0.12311557788944721
0.0038861113651890403,0.12487437185929647
0.003519897135658868,0.12663316582914572
0.0031918072977677923,0.12839195979899495
0.002898537051556358,0.13015075376884422
0.002636781597065128,0.13190954773869346
0.0024032361343346515,0.1336683417085427
0.002194595863405475,0.13542713567839196
0.002007555984318162,0.1371859296482412
0.00183881169711326,0.13894472361809043
0.0016863938832350131,0.1407035175879397
0.0015494470041692427,0.14246231155778893
0.001423244357191777,0.14422110552763817
0.0013072732199530715,0.14597989949748744
0.0012010208701035967,0.14773869346733667
0.0011039745852938088,0.1494974874371859
0.0010156216431741725,0.15125628140703518
0.00093544932139515,0.1530150753768844
0.0008629448976072043,0.15477386934673362
0.0007975956494607944,0.15653266331658292
0.0007388888546063864,0.15829145728643218
0.0006863117906944421,0.1600502512562814
0.0006393517353754219,0.16180904522613063
0.0005974959662997887,0.1635678391959799
0.0005602317611180051,0.16532663316582913
0.0005270463974805343,0.16708542713567837
0.0004974271530378366,0.16884422110552763
0.00047086130544037594,0.17060301507537687
0.0004468361323386136,0.1723618090452261
0.0004248389113830128,0.17412060301507537
0.0004040401185423228,0.1758793969849246
0.00038361550946368973,0.17763819095477387
0.0003644816367741218,0.1793969849246231
0.0003465934071050997,0.18115577889447237
0.0003299057270881042,0.18291457286432158
0.0003143735033546151,0.18467336683417085
0.00029995164253611423,0.1864321608040201
0.0002865950512640813,0.18819095477386932
0.00027425863616999715,0.1899497487437186
0.0002628973038853424,0.19170854271356783
0.0002524659610415979,0.19346733668341706
0.00024291951427024376,0.19522613065326633
0.00023421287020276122,0.19698492462311556
0.00022630093547063035,0.1987437185929648
0.00021913861670533194,0.20050251256281407
0.00021268082053834666,0.2022613065326633
0.00020688245360115507,0.20402010050251254
0.000201698422525238,0.20577889447236178
0.0001970836339420755,0.20753768844221104
0.00019299299448314878,0.20929648241206028
0.00018938141077993808,0.21105527638190952
0.0001862037894639242,0.21281407035175878
0.00018341503716658763,0.21457286432160802
0.00018097006051940914,0.21633165829145726
0.00017882376615386907,0.21809045226130652
0.00017693106070144842,0.21984924623115576
0.00017524685079362747,0.221608040201005
0.00017372604306188684,0.22336683417085423
0.00017232354413770736,0.2251256281407035
0.00017099426065256938,0.22688442211055274
0.00016958321439735857,0.228643216080402
0.00016812772662005217,0.23040201005025124
0.00016674871713432822,0.23216080402010048
0.00016544406155557845,0.23391959798994974
0.00016421163549919463,0.23567839195979898
0.0001630493145805685,0.23743718592964821
0.00016195497441509187,0.23919597989949748
0.00016092649061815638,0.24095477386934672
0.00015996173880515385,0.24271356783919593
0.000159058594591476,0.24447236180904522
0.00015821493359251466,0.24623115577889443
0.00015742863142366144,0.2479899497487437
0.00015669756370030821,0.24974874371859293
0.00015601960603784667,0.2515075376884422
0.00015539263405166858,0.25326633165829143
0.0001548145233571657,0.25502512562814067
0.00015428314956972977,0.2567839195979899
0.00015379638830475252,0.2585427135678392
0.00015335211517762573,0.26030150753768844
0.00015294820580374116,0.2620603015075377
0.00015258253579849052,0.2638190954773869
0.0001522529807772656,0.26557788944723615
0.00015195741635545812,0.2673366834170854
0.0001516937181484598,0.2690954773869347
0.00015145976177166252,0.2708542713567839
0.0001512534228404579,0.27261306532663315
0.0001510725769702377,0.2743718592964824
0.00015091509977639375,0.2761306532663316
0.00015077886687431773,0.27788944723618086
0.00015066175387940144,0.2796482412060301
0.0001505616364070366,0.2814070351758794
0.00015047639007261492,0.28316582914572863
0.00015040389049152824,0.28492462311557787
0.00015034201327916827,0.2866834170854271
0.00015028863405092675,0.28844221105527634
0.00015024162842219543,0.29020100502512564
0.00015019887200836608,0.2919597989949749
0.00015015824042483042,0.2937185929648241
0.00015011760928698023,0.29547738693467335
0.00015007485421020725,0.2972361809045226
0.0001500278508099032,0.2989949748743718
0.00014997447470145987,0.30075376884422106
0.000149912601500269,0.30251256281407035
0.00014984010682172235,0.3042713567839196
0.0001497516034380107,0.3060301507537688
0.00014966951866110013,0.30778894472361806
0.00014959376223208084,0.30954773869346724
0.00014952403455477525,0.31130653266331654
0.00014946003603300573,0.31306532663316583
0.0001494014670705948,0.31482412060301507
0.00014934802807136486,0.31658291457286436
0.0001492994194391383,0.31834170854271354
0.0001492553415777376,0.3201005025125628
0.00014921549489098517,0.321859296482412
0.00014917957978270344,0.32361809045226125
0.00014914729665671482,0.32537688442211055
0.00014911834591684178,0.3271356783919598
0.00014909242796690673,0.328894472361809
0.0001490692432107321,0.33065326633165826
0.0001490484920521403,0.3324120603015075
0.00014902987489495378,0.33417085427135673
0.000149013092142995,0.33592964824120597
0.00014899784420008632,0.33768844221105526
0.00014898383147005025,0.3394472361809045
0.00014897075435670916,0.34120603015075374
0.0001489583132638855,0.342964824120603
0.00014894620859540167,0.3447236180904522
0.00014893414075508012,0.3464824120603015
0.00014892181014674336,0.34824120603015074
0.00014890891717421367,0.35
