residuals[g/m3],time_residuals[h]
2.3511618110810147e-05,0.0
2.6140012511737188e-05,0.00020722222222220067
2.285042585136248e-05,0.0004138888888888994
3.493769053638502e-05,0.0006208333333332997
2.1102857084055796e-05,0.0008277777777778005
2.4341575197552192e-05,0.0010349999999999995
2.655346161076301e-05,0.0012416666666665993
3.738392262692317e-05,0.0014486111111110984
3.5449800973180115e-05,0.0016555555555555004
2.2212927819483183e-05,0.0018624999999999996
3.03952347741553e-05,0.0020694444444444016
1.2140820408456364e-05,0.0022763888888889007
2.589983071065972e-05,0.0024833333333332992
1.5747920635597234e-05,0.0026902777777777984
2.22340740085258e-05,0.0028972222222222004
1.3142162825446347e-05,0.003104166666666599
1.8369054607162325e-05,0.0033111111111111015
2.5294871072730672e-05,0.0035180555555555
2.9164283073915078e-05,0.003724999999999999
2.682322710371786e-05,0.003931944444444401
5.9431265797628706e-05,0.0041388888888889
7.39285088525736e-05,0.004345833333333299
0.00010581916802616473,0.004552777777777701
0.00011708058302796773,0.0047597222222222
8.611580551127343e-05,0.0049666666666665985
2.7743852076428124e-05,0.005173611111111101
-8.146011025200904e-05,0.0053805555555555
-0.0002363852184823975,0.005587499999999999
-0.00047439225579241033,0.005794444444444401
-0.0007885081946774122,0.0060016666666666
-0.0012044574548987833,0.006208333333333298
-0.0016929302706600808,0.0064152777777777
-0.0022515341904260334,0.0066225
-0.002872047554176196,0.0068294444444443984
-0.0035046421896345577,0.007036388888888901
-0.004170191959266958,0.0072433333333333
-0.004816737964715709,0.007450277777777799
-0.005477146214638431,0.0076569444444444
-0.006083834376833796,0.0078638888888889
-0.006628930858187643,0.008071111111111098
-0.007132875391643198,0.0082780555555555
-0.007512142976271232,0.0084852777777778
-0.007827942690839081,0.008692222222222198
-0.008097485537100137,0.0088991666666666
-0.008320528160967273,0.0091061111111111
-0.008520617424490754,0.009312777777777802
-0.008640684218731605,0.00952
-0.00872867540683233,0.0097269444444444
-0.008808083654054947,0.009933888888888898
-0.00892252799778337,0.0101408333333333
-0.008850972619455515,0.0103477777777778
-0.008919109713718561,0.010554999999999998
-0.009006202301703759,0.0107622222222222
-0.008979201504755487,0.0109691666666666
-0.008984280190508277,0.011176111111111098
-0.008967054726759592,0.0113830555555555
-0.008915936375376719,0.01159
-0.008790605278181594,0.011797222222222199
-0.008912154495881933,0.0120041666666666
-0.00882231887085755,0.0122111111111111
-0.008391018105508123,0.012418611111111099
-0.00841254059442245,0.012625555555555501
-0.007922192634747433,0.0128325
-0.007680255519485845,0.013039444444444399
-0.00756187632947044,0.013246388888888901
-0.007364636702043592,0.0134536111111111
-0.007039245773589865,0.013660555555555499
-0.006260576283331213,0.013867777777777802
-0.006341032683350321,0.014075
-0.006010578501393606,0.0142819444444444
-0.005923297726025675,0.014488888888888898
-0.005764998400533907,0.0146958333333333
-0.005147595901471255,0.0149027777777778
-0.0055850186806768705,0.015109722222222201
-0.005038731125115901,0.0153166666666666
-0.004482264780646663,0.0155236111111111
-0.004508686709404982,0.0157305555555555
-0.0044880678858462714,0.0159377777777778
-0.004384352986123243,0.0161447222222222
-0.003509026320413248,0.0163513888888889
-0.0039398948279538,0.0165586111111111
-0.0032976807602246427,0.0167655555555555
-0.003160110216350022,0.0169725
-0.0035431124157305725,0.0171794444444444
-0.0028307956463986487,0.017386388888888903
-0.0026377933183264965,0.0175933333333333
-0.002682955499535015,0.017800277777777797
-0.0021399868704447527,0.018007500000000003
-0.001471555618317428,0.0182144444444444
-0.0016648015936589575,0.018421388888888897
-0.0017570971475956154,0.018628333333333302
-0.0018997134896501112,0.0188355555555555
-0.001633270182796803,0.019042222222222203
-0.0010746652619843186,0.019249166666666602
-0.0010866473419400662,0.019456388888888898
