Concentration in g/m^3,Time in h
0.00016958994832626137,0.00021
0.00015344901740520808,0.00042
0.00014957615904073865,0.0006299999999999999
0.00015648070607297338,0.0008402777777777778
0.00012166427492581618,0.0010508333333333333
0.00017277259496531849,0.0012608333333333332
0.000148429753704665,0.0014708333333333333
0.00015407881187600722,0.0016808333333333334
0.0001482566862912083,0.0018913888888888889
0.00014505605552978326,0.002101388888888889
0.00016977606411781054,0.0023116666666666663
0.00014538251352433934,0.0025216666666666664
0.00014093893246811838,0.0027316666666666665
0.00012387436158610402,0.0029416666666666666
0.0001424527739493646,0.003151944444444444
0.00014513695081206434,0.0033619444444444443
0.0001363456516812081,0.0035719444444444444
0.0001433931162149235,0.003782222222222222
0.00013937926779657107,0.0039922222222222225
0.0001452823956578501,0.004202222222222223
0.00015458219990071586,0.0044125
0.00015643654377469354,0.0046225
0.00018726591369290204,0.0048325
0.000112375907752689,0.005043055555555556
0.00015593449284775223,0.005253333333333333
0.00013980210913633453,0.005463333333333333
0.000124493073314087,0.005673611111111111
0.00012879665264205846,0.005883611111111111
0.00013587169735126625,0.006093888888888888
0.0001385123123456083,0.006303888888888888
0.00016848866631769796,0.0065138888888888885
0.00011420373683625433,0.006723888888888889
0.00014340843523527318,0.006934166666666667
0.00012281673281345124,0.007144166666666667
0.00017537808652299343,0.007354166666666667
0.00013668674956862403,0.007564444444444444
0.00014109951590432913,0.007774444444444444
0.00013260488783907142,0.007984722222222223
0.0001356937715825875,0.008194722222222223
0.00013507082313328784,0.008404722222222223
0.00016798364248198964,0.008614722222222223
0.00018485205537396894,0.008825
0.00011170726589281703,0.009035000000000001
0.00015355398627405232,0.009245
0.0001284124862220787,0.009455
0.00011100427730871394,0.009665277777777778
0.00012663053767600075,0.009875277777777778
0.00018822951713943722,0.010085555555555556
0.0024788459768354952,0.010295555555555556
0.005269113636510351,0.010505833333333332
0.005195513275798909,0.010715833333333332
0.005025976616953329,0.010925833333333333
0.006243878987879552,0.011135833333333333
0.012563984410252,0.01134611111111111
0.020445233619965763,0.01155611111111111
0.026637247227974097,0.011766111111111111
0.03186928916082658,0.011976388888888889
0.03466598814038564,0.012186388888888889
0.0391034922757949,0.012396388888888889
0.041934661865133165,0.012607222222222223
0.04815427678099396,0.012817222222222223
0.046270210803381145,0.013027500000000001
0.04955535118810532,0.013237500000000001
0.047262514806233676,0.013447777777777777
0.04483970642988764,0.013658055555555555
0.044673657147803796,0.013868055555555555
0.04748140681668004,0.014078333333333333
0.05065563280976923,0.014288333333333333
0.04806169078287023,0.014498611111111111
0.04593372038971339,0.014708611111111112
0.04933426480373038,0.014918888888888888
0.04814415483697382,0.015128888888888888
0.04994256260491771,0.015339166666666666
0.052000879735729665,0.015549166666666666
0.05301860673273635,0.015759444444444444
0.04985213546289681,0.015969722222222222
0.049443800868685564,0.01618
0.050193597517234574,0.01639
0.05083633580268722,0.01660027777777778
0.05147540664160888,0.016810277777777778
0.05127533336429151,0.01702027777777778
0.050255629764099204,0.017230555555555555
0.05389177333594857,0.017440833333333332
