Concentration in g/m^3,Time in h
0.00013409196663030708,0.00020666666666666666
8.029444863670416e-05,0.0004136111111111111
9.350348413206883e-05,0.0006205555555555555
0.00013178554639852307,0.0008280555555555555
7.784368984761884e-05,0.001035
0.00011193645536437019,0.0012419444444444444
7.991545007776272e-05,0.0014488888888888889
9.231154526919928e-05,0.0016558333333333334
0.00011780248339067297,0.0018627777777777779
0.00010093117037433825,0.002069722222222222
0.00011745941285843251,0.0022766666666666664
0.00011700407421516897,0.0024836111111111113
9.646007254258267e-05,0.0026905555555555554
7.358313316113982e-05,0.0028977777777777778
0.00010159431787188111,0.0031047222222222223
7.487218060674914e-05,0.0033116666666666668
9.964342365587614e-05,0.0035186111111111112
0.00010524383299562172,0.0037255555555555557
0.00010667512329785545,0.003932222222222222
7.737300930833331e-05,0.004139166666666667
0.00011635076642090616,0.004346111111111111
9.610193244004913e-05,0.004553055555555555
8.761889043965325e-05,0.004760277777777778
0.00011263350607966528,0.004967222222222223
0.00010735735752587368,0.005174444444444444
9.912984743093782e-05,0.0053813888888888895
0.00010150271543809226,0.005588611111111111
0.0001173068459979377,0.0057955555555555555
8.191932734718168e-05,0.006003055555555556
7.047894794907289e-05,0.00621
9.91063836713005e-05,0.006416944444444444
9.191693083549129e-05,0.006623888888888889
8.156812161403444e-05,0.006830833333333334
7.23086308096121e-05,0.007037777777777777
0.00011070529587546868,0.007244722222222222
6.747587017874227e-05,0.007451666666666667
8.160714869966069e-05,0.007658611111111112
8.758453682739754e-05,0.007865555555555554
0.00011678487164042692,0.008072222222222222
8.025780226991031e-05,0.008279166666666667
9.786096747784667e-05,0.008486111111111111
9.525179939018743e-05,0.008693055555555556
0.00010473534253905697,0.0089
5.874247561754598e-05,0.009106944444444444
0.00011440962370045913,0.009313888888888889
0.00010011199359385178,0.009520833333333333
0.00010371169811660609,0.009728055555555556
8.673088290782699e-05,0.009935
0.000132717144487243,0.010141944444444445
0.00017872760769016858,0.010348888888888888
0.00032098165816689416,0.010555833333333332
0.0005248872655859469,0.010762777777777779
0.0011678093506069913,0.010969722222222223
0.001845398905732189,0.011176944444444444
0.0024500803716617364,0.011383611111111112
0.0037706994595563923,0.011590555555555555
0.005259358875148063,0.011797499999999999
0.007028526139824122,0.012004444444444444
0.0074668586725782,0.012211388888888888
0.008975431624347077,0.012418333333333335
0.010387167291661592,0.012625277777777779
0.013448533405742065,0.012832222222222222
0.014843139286445976,0.013039166666666668
0.015012928329908757,0.013246111111111111
0.01733310712893118,0.013453055555555555
0.01761103647238915,0.01366
0.018907610178119826,0.013866944444444444
0.019700591744584446,0.014073888888888888
0.021350865382799043,0.014280833333333333
0.021483542542530487,0.014487777777777778
0.02347822727920445,0.014694722222222224
0.02302284249617764,0.014901944444444443
0.023810550406679742,0.01510861111111111
0.0271151496945609,0.015315833333333334
0.02478109661241088,0.015523055555555556
0.02419689537872376,0.01573
0.02897039275514507,0.015936944444444445
0.02689216135022425,0.016143888888888888
0.02668734621085007,0.016350833333333332
0.02805129679882555,0.016557777777777775
0.027746075789565807,0.016765
0.028982046894331523,0.016971944444444442
0.02832624577684337,0.01717888888888889
0.027124179664289164,0.017349444444444445
0.03054044936329057,0.01759277777777778
0.030240399641919786,0.01779972222222222
0.028132398080314577,0.018006666666666667
0.032778976819000896,0.018214166666666667
0.028993707320762223,0.01842111111111111
0.0313895443245784,0.018628055555555557
0.02919727135962253,0.018834999999999998
0.03332037495081389,0.019041944444444445
0.03170306886262705,0.019248888888888892
0.031912246936760355,0.019455833333333332
0.0324184942488145,0.01966277777777778
0.030327280525491176,0.019869722222222223
0.0335698748353264,0.020076944444444446
0.035165711846967714,0.020284166666666666
0.035765491155326484,0.020491111111111113
0.034344154187762904,0.020698055555555556
0.03601651184037686,0.020904722222222224
0.03180822473662897,0.021111666666666664
0.035208024184535155,0.02131861111111111
0.034711517840280905,0.02152583333333333
0.03452304342432955,0.021732777777777778
0.03390764474350793,0.021939722222222225
0.034657176084645906,0.022146666666666665
0.036571572529517586,0.02235388888888889
0.0351244221851424,0.022560833333333332
0.03657708385087519,0.022767777777777776
0.03199032871107799,0.02297527777777778
0.035980560652691576,0.023182222222222222
0.0371156569381627,0.023389166666666666
0.03360348328021305,0.02359611111111111
0.033502874861649684,0.023803333333333333
0.03726526278751445,0.024010277777777776
0.03367495962786925,0.024217777777777776
0.04089521699789047,0.024424722222222223
0.0372477032465343,0.02463166666666667
0.035444143967995424,0.02483861111111111
0.03604780828810635,0.025045555555555557
0.0385504179263987,0.0252525
0.038641316991901736,0.025459444444444444
0.04012116456659982,0.025666388888888888
0.03778299305020526,0.025873333333333335
0.03680906443276671,0.026080277777777775
0.0347473781899176,0.026287222222222222
0.035056186990401667,0.02649416666666667
0.039240046609066735,0.02670111111111111
0.038761400614543966,0.026908333333333336
0.036933944111804944,0.027115277777777776
0.03755136948014576,0.027322222222222223
0.037525249013534906,0.027529166666666667
0.043151009536165956,0.02773611111111111
0.036387251120676735,0.027943055555555554
0.040511895372272386,0.02815
0.03630920214391203,0.02835694444444444
0.03896118354340697,0.02856388888888889
0.03675550973850889,0.028770833333333336
0.03985349983006363,0.028978055555555556
0.036290423635805015,0.029185
0.03979206187366043,0.029391944444444446
0.04091306636944727,0.02959888888888889
0.03719380133740497,0.029806111111111113
0.04082482689488654,0.030013055555555553
0.03856192928303179,0.03022
0.03880436222040553,0.030426944444444447
0.037729452154096975,0.030634166666666667
0.03839804913065019,0.030841111111111114
0.03750633820764552,0.031048055555555554
0.037651801930002136,0.03125527777777778
0.03856901875407016,0.03146222222222222
0.03616693495808983,0.031669722222222224
0.040508236250660364,0.03184027777777778
0.04101555754140006,0.03208388888888889
0.03916579884702168,0.03229083333333333
0.0391291933129549,0.0324975
0.03890984403004962,0.03270472222222222
0.039075348167800616,0.032911944444444445
0.03983478215063398,0.033118888888888885
0.03717072589817614,0.03332611111111111
0.03808946440422389,0.03353305555555555
0.037260670114224376,0.03374
0.04031166842616159,0.033946944444444446
0.03768867129053038,0.034153888888888886
0.038152063811865346,0.03436111111111111
0.04178956458533087,0.03456805555555555
0.04210446297141388,0.034775
0.040893512317291686,0.03498166666666667
0.043517394649051584,0.03518888888888889
0.03856918743757174,0.035395833333333335
0.04024505870123009,0.035602777777777775
0.04095975816715075,0.03580972222222222
0.04113220386452877,0.03601666666666667
0.04205255582064468,0.03622361111111111
0.03939009915001007,0.036430555555555556
0.03911027348695487,0.0366375
0.04206314078359362,0.036844999999999996
0.04384674500982353,0.03705194444444444
0.03899938284113711,0.03725916666666667
0.04273051636129136,0.03746611111111111
0.04039059228060813,0.03767305555555555
0.04059219374810973,0.03788
0.0423012748032754,0.038086944444444444
0.03973283786622935,0.03829388888888889
0.04180729161735849,0.03850083333333334
0.04120379380646303,0.03870777777777778
0.03939743839951438,0.03891472222222222
0.04238579328334838,0.039121666666666666
0.04063506408995026,0.03932888888888889
0.041114227240009064,0.03953555555555555
0.03862774097065396,0.0397425
0.04136137395581174,0.03994972222222222
0.0406731693112003,0.04015638888888889
0.04372694757279381,0.040363333333333334
0.038810414784782504,0.040570277777777775
0.04094478250623132,0.04077722222222222
0.04131678476079468,0.04098416666666667
0.04175959601071213,0.04119138888888889
0.040349008841314656,0.04139833333333333
0.040990098052999385,0.041605277777777776
0.040552627575397356,0.04181222222222222
0.04271142611469067,0.04201916666666667
0.03977181156105569,0.04222611111111112
0.044979899134394874,0.04243333333333333
0.038675803924234135,0.04264027777777778
0.04107309670242733,0.042847222222222224
0.037741206560284075,0.04301777777777778
0.04355832585877164,0.04326138888888889
0.03935560527532934,0.04346833333333333
0.042683544032107806,0.04367527777777778
0.04269638862297431,0.043882222222222225
0.04304248011914312,0.044089166666666665
0.04353729830273012,0.04429611111111111
0.04167297116215395,0.04450305555555556
0.04272323514053892,0.04471
0.039894114930616384,0.04491694444444444
0.04350632407658662,0.04512388888888889
0.04532534497269029,0.045331111111111114
0.04196976274910603,0.04553805555555556
0.04754760494889194,0.04574555555555555
0.04140473502220306,0.0459525
0.04154901130605259,0.04615944444444445
0.04064110616887149,0.04636666666666666
0.04363488169332725,0.04657333333333333
0.044783738058425386,0.046780833333333334
0.043730080076458636,0.04698777777777778
0.043608189110069834,0.047194999999999994
0.03982686063315931,0.04740194444444444
0.041348748040589765,0.04760888888888889
0.04306236567960106,0.047815833333333335
0.04361002527740903,0.048023055555555555
0.042185700264200154,0.048229999999999995
0.04461928957625619,0.04843694444444444
0.03696920561716666,0.04864388888888889
0.043352969479790664,0.048850833333333336
0.04206182621715497,0.04905777777777778
0.04256022049194744,0.049264722222222224
0.04192061590420866,0.04947166666666667
0.041964763774827246,0.04967861111111111
0.045043234536886065,0.04988555555555555
0.04301184874895919,0.0500925
0.04423238831361904,0.050299444444444445
0.04384685218733316,0.05050666666666667
0.045541788928491415,0.050713611111111105
0.04101014767274775,0.05092055555555555
0.04316834044263038,0.05112777777777778
0.04376082686730054,0.051334722222222226
0.04486553232452419,0.05154166666666667
0.04717092001781714,0.051748611111111106
0.04737349809054772,0.05195611111111111
0.043326115920237086,0.05216305555555556
0.04172701733879369,0.05237055555555555
0.04204202833258799,0.0525775
0.04386849211211979,0.052784444444444446
0.04475170781965858,0.05299138888888889
0.042898496263572235,0.053198333333333334
0.044630752337308316,0.05340555555555555
0.041482204579835084,0.0536125
0.0431190072997821,0.05381972222222222
0.0416616672803534,0.05402666666666667
0.04555701708159727,0.054233611111111114
0.0435362377102346,0.054440833333333334
0.04599947414838989,0.054647777777777774
0.04519609582732079,0.054855
0.042451912719597196,0.05506222222222222
0.04454571760289373,0.05526944444444445
0.04647700637121963,0.05547638888888889
0.04433459255998803,0.055683333333333335
0.044922510992310566,0.05589027777777778
0.04236240194180327,0.05609722222222222
0.046268827911299035,0.05630416666666666
0.04044581831886974,0.05651111111111111
0.03968491875203684,0.056718055555555556
0.04624676604894901,0.05692527777777778
0.047984359002330744,0.057132222222222216
0.04413268878466379,0.05733916666666666
0.04756126751132481,0.05754611111111111
0.04133992137391901,0.05775305555555556
0.039939586821719095,0.057960000000000005
0.04622573114167886,0.058166944444444445
0.04136764513473336,0.05837361111111111
0.046674480071847976,0.05858083333333333
0.04633788693785685,0.05878777777777778
0.045512233650847674,0.05899472222222222
0.04441768849662562,0.059201666666666666
0.045307198005187586,0.05940861111111111
0.0432545057410792,0.05961555555555556
0.04435378947618616,0.0598225
0.04560371921596592,0.06002944444444444
0.04216989459308621,0.06023638888888889
0.049157696466695905,0.060443333333333335
0.04433729210615205,0.06065027777777778
0.04481796248488742,0.060857499999999995
0.04488295358549447,0.06106444444444444
0.04469051769025481,0.06127138888888889
0.04449906027653128,0.061478333333333336
0.042088868942749165,0.061685277777777776
0.04756855827092863,0.061892222222222223
0.0474372240296658,0.062099166666666664
0.04415425401780504,0.06230611111111111
0.04481197644052978,0.06251277777777778
0.04673620352863326,0.06271972222222222
0.045542328636009655,0.06292694444444445
0.04483875622432568,0.06313416666666666
0.04369734909344554,0.06334111111111111
0.04365209791877739,0.06354805555555555
0.043459583146403746,0.063755
0.04702278967573497,0.06396194444444445
0.04418388244499569,0.06416916666666667
0.044991218672642046,0.0643761111111111
0.04405715522286732,0.06458333333333334
0.04615174733386657,0.06479
0.04945692599052783,0.06499722222222222
0.04424073709557656,0.06520416666666667
0.0461328139123084,0.06541111111111111
0.04587698631772953,0.06561805555555555
0.04537428135377059,0.065825
0.04573252707847804,0.06603194444444445
0.049092065305303044,0.06623888888888889
0.047469359236131,0.06644611111111111
0.04735211957510939,0.06665305555555555
0.04625009996329458,0.06686
0.04533436801876361,0.06706694444444444
0.04723796463821479,0.0672738888888889
0.04279848286395731,0.06748083333333334
0.04163155207268821,0.06768777777777778
0.046430028497237257,0.06789472222222222
0.046505590014728156,0.06810166666666667
0.04563878233477276,0.06830861111111111
0.045619005917177484,0.06851555555555555
0.04675618551374241,0.06872277777777777
0.04746133867219423,0.06892972222222223
0.044209501124018974,0.06913666666666667
0.04585725112869478,0.0693436111111111
0.05013819089976177,0.06955083333333334
0.04466678967202356,0.06975777777777778
0.050345651213849464,0.06996472222222222
0.047857881750655515,0.07017166666666666
0.04822657548980486,0.07037861111111111
0.049358746247024424,0.07058555555555555
0.04719836839762768,0.07079250000000001
0.04726762833042754,0.07099944444444445
0.04408131584429243,0.07120638888888889
0.048762572405166765,0.07141333333333334
0.04380824859278516,0.07162027777777778
0.04582006950177978,0.07182722222222221
0.04833708406945249,0.07203416666666666
0.04702225570305503,0.0722411111111111
0.044440508397643894,0.07244805555555556
0.043843636400138455,0.072655
0.04851896448129218,0.07286194444444444
0.04997076906494324,0.07306888888888889
0.04908457775044278,0.07327583333333333
0.048522989889612705,0.07348277777777779
0.044015805659533586,0.07368972222222223
0.047873136005707084,0.07389694444444445
0.046134481124718386,0.07410388888888889
0.0490170011696159,0.07431083333333334
0.0472103275805193,0.07451777777777778
0.04605878235111751,0.07472472222222222
0.049709601232565,0.07493166666666667
0.04779878094236364,0.07513861111111111
0.04524890110483435,0.07534555555555557
0.04693429341952489,0.0755525
0.0448993781875087,0.07575944444444443
0.04615607981942873,0.07596638888888889
0.047999119329627166,0.07617333333333333
0.046941353365859945,0.07638055555555556
0.04675069350634877,0.07658749999999999
0.0498550609537207,0.076795
0.04862548977296297,0.07700194444444444
0.04734939302156935,0.07720888888888888
0.04668666470495752,0.07741583333333334
0.04448912830229203,0.07762277777777778
0.05069644500548135,0.07782972222222223
0.04591534955208227,0.07803666666666667
0.04834876478472285,0.07824361111111111
0.04365888350756922,0.07845083333333333
0.050755696365043866,0.07865777777777778
0.04375340390671116,0.07886472222222222
0.04493796707604904,0.07907166666666667
0.04486754010654597,0.07927861111111112
0.04918421473698401,0.07948555555555556
0.04963285042243463,0.07969249999999999
0.043977588838545065,0.07989944444444444
0.048651452837826,0.08010638888888888
0.04881545622445825,0.08031333333333333
0.0469691048551311,0.08052027777777777
0.049564547389162265,0.08072722222222221
0.04302617868315955,0.08093416666666667
0.047886191435649296,0.08114111111111111
0.04658621717690591,0.08134805555555556
0.04749958736207719,0.08155527777777777
0.04636279637718548,0.08176222222222222
0.04819259279741598,0.08196916666666666
0.0479595391495894,0.08217611111111112
0.04840124472448849,0.08238305555555556
0.049185918291312615,0.08259
0.04920973224766904,0.08279694444444445
0.04689030224072669,0.08300388888888889
0.05043464040329209,0.08321083333333334
0.04720198276920608,0.08341777777777777
0.04748936224957312,0.08362472222222221
0.04831513116731641,0.08383166666666667
0.04761573322934811,0.0840386111111111
0.046510871832571396,0.08424555555555556
0.049212664476781166,0.08445277777777777
0.045341630860460426,0.08465972222222222
0.04861561376963634,0.0848663888888889
0.04991554479269577,0.08507333333333333
0.04756868952465742,0.08528055555555555
0.05031767960830309,0.0854875
0.051101331091883515,0.08569472222222221
0.04422180155435062,0.08590166666666667
0.04789526943618963,0.08610861111111111
0.0498960866912868,0.08631555555555555
0.04651611981776149,0.0865225
0.04663233635367275,0.08672944444444444
0.04979211158282235,0.08693666666666666
0.04598441540927995,0.0871436111111111
0.045730851462042574,0.08735055555555556
0.04871507497308765,0.0875575
0.04812281258258448,0.08776444444444445
0.049122649951778556,0.08797138888888889
0.0493025923818378,0.08817833333333333
0.04941911761931352,0.08838555555555555
0.047973531319554084,0.0885925
0.05163920081397237,0.08879944444444444
0.049394354799561946,0.08900638888888888
0.046786982108115174,0.08921333333333334
0.05188095954905362,0.08942027777777778
0.04697096458062787,0.08962722222222223
0.04880088641887016,0.08983416666666667
0.044620189368431665,0.09004111111111111
0.043018473646659415,0.09024805555555555
0.05093816966340755,0.090455
0.04726939539659962,0.0906625
0.04915523102499649,0.09086944444444445
0.04458913003536548,0.09107638888888889
0.048208036060389155,0.09128333333333334
0.052696523982913926,0.09149027777777778
0.05098846595972143,0.09169777777777778
0.046385197760075735,0.09190472222222223
0.0446650789500454,0.09211166666666666
0.04774367895856004,0.0923186111111111
0.04902095363930108,0.09252583333333333
0.04771221840741649,0.09273277777777779
0.04964882881246437,0.09293972222222223
0.050070340192667186,0.09314666666666666
0.051091362848343626,0.09335361111111111
0.04996586452826496,0.09356055555555555
0.05009818976766635,0.0937675
0.048085396281558695,0.09397444444444444
0.046026492277010916,0.09418138888888888
0.049658290560288115,0.09438833333333334
0.04407565666878594,0.09459527777777778
0.04868754805151032,0.09480222222222223
0.0468018147739144,0.09500916666666667
0.04332633021946505,0.09521611111111111
0.03905272142519243,0.09542305555555557
0.03771304749630627,0.09562999999999999
0.037642335946305394,0.09583694444444443
0.032877233206669215,0.09604388888888889
0.03559725415103617,0.09625083333333333
0.03241128292636485,0.09645777777777778
0.03128014568082142,0.09666472222222222
0.030254430975821416,0.09687194444444444
0.029432277623319604,0.09707888888888888
0.027027183447238538,0.09728583333333334
0.02596940940457554,0.09749277777777778
0.025869330078932874,0.09769972222222222
0.02541818821750603,0.09790666666666667
0.02620157640483436,0.09811388888888889
0.024339333765791796,0.09832083333333333
0.02226396819205914,0.09852805555555556
0.0227376749469458,0.098735
0.02178642282307198,0.09890555555555555
0.022323218535613084,0.09914888888888888
0.021795022042841897,0.09935583333333332
0.020359771674557672,0.09956277777777778
0.01823240287972198,0.09976972222222222
0.02188094769265257,0.09997666666666667
0.01914958109325357,0.10018361111111111
0.01900542266103896,0.10039055555555555
0.018584284199596544,0.1005975
0.018445318607487843,0.10080444444444445
0.01785074930250521,0.1010113888888889
0.017707167589364445,0.1012186111111111
0.017596089702812595,0.10142583333333333
0.018238859652644403,0.10163277777777778
0.016991477972076632,0.10183972222222222
0.016711670261682094,0.10204694444444445
0.01671483253886008,0.10225388888888888
0.01798360376262914,0.10246111111111111
0.015584139177751323,0.10266805555555555
0.016112700615951134,0.10287527777777777
0.015514947471600548,0.10308222222222223
0.0154366679882313,0.10328916666666667
0.01567091820612865,0.10349611111111111
0.01527700737683338,0.10370305555555556
0.014959205227274772,0.10391
0.015809972704514643,0.10411694444444446
0.015346423779798883,0.10432388888888888
0.01390139299054697,0.10453083333333332
0.01379718466270539,0.10473777777777778
0.014717736999842093,0.10494472222222222
0.015469196845925341,0.10515166666666667
0.014133916941862631,0.10535888888888888
0.013970232314133135,0.10556583333333333
0.01478361785380415,0.10577305555555556
0.013570797415173362,0.10598
0.013559221544801547,0.10618694444444444
0.014999663334787553,0.10639388888888889
0.01336465216923802,0.10660111111111112
0.013280101779004485,0.10680805555555556
0.013259443350481704,0.107015
0.012790782443219748,0.10722194444444445
0.013763934428791872,0.1074288888888889
0.012650307108992585,0.10763583333333333
0.012467309890031088,0.10784277777777777
0.012860796281576875,0.10804972222222221
0.012550314828795655,0.10825666666666667
0.012976483818318308,0.10846444444444443
0.011101299378722984,0.10867138888888889
0.013275312630728113,0.10887861111111112
0.01161693190564829,0.10908555555555556
0.011987017314183484,0.10929249999999999
0.012156957107479261,0.10949944444444444
0.01190740207442658,0.10970638888888888
0.011313860234345274,0.10991333333333334
0.011700768898203576,0.11012055555555557
0.011564346995487368,0.1103275
0.012256485111148309,0.11053444444444444
0.010784548982488542,0.11074138888888889
0.011648395677461577,0.11094833333333333
0.01101536099339928,0.11115555555555556
0.011502674698703405,0.11136249999999999
0.01061711497776551,0.11156972222222222
0.010622492276357394,0.11177666666666668
0.01119586197223439,0.11198361111111112
0.010962838978746609,0.11219083333333334
0.011284427279441622,0.11239833333333334
0.010889744989780568,0.11260527777777778
0.011288257718904165,0.11281222222222223
0.010055944547369824,0.11301916666666667
0.010760785221081164,0.11322611111111111
0.010707878668960316,0.11343333333333333
0.009829723459973076,0.11364027777777778
0.010431826912659765,0.1138475
0.010463694473129724,0.11405444444444444
0.011703609138415512,0.11426138888888888
0.010020121285457952,0.11446833333333334
0.009939555871639253,0.11467527777777778
0.010142606262029775,0.11488222222222223
0.010943636582939812,0.11508916666666667
0.010610227060316094,0.1152961111111111
0.01054751134703474,0.11550305555555555
0.009406430704378693,0.11571
0.01085243457798679,0.11591694444444445
0.009811102670495887,0.11612388888888889
0.009493906138467387,0.11633083333333333
0.009686740564447089,0.11653805555555555
0.009402118898728655,0.11674527777777778
0.010020259377857705,0.11695222222222222
0.009827427115949439,0.11715916666666668
0.009476369220593946,0.1173661111111111
0.0090989562542539,0.11757305555555556
0.010457314280633545,0.11778027777777778
0.010105587741618769,0.11798722222222223
0.00967647319691442,0.11819416666666667
0.008414918496510961,0.11840111111111112
0.009001383339314127,0.11860805555555555
0.009333659201537857,0.11881499999999999
0.0088882565868988,0.1190225
0.008948013618482893,0.11922944444444444
0.009188134775934451,0.11943638888888888
0.00893941023656639,0.11964333333333334
0.008848339654626407,0.11985083333333334
0.008679689838161305,0.12005777777777779
0.009773349862217987,0.12026472222222222
0.008747124513155314,0.12047166666666666
0.008620062669019463,0.12067833333333333
0.009040432438927434,0.12088527777777779
