experimental,experimental time (h)
3.749843746201603e-05,0.0
5.03789632899392e-05,0.00020694444444440026
3.146205811020346e-05,0.0004138888888888005
3.4769001272960326e-05,0.0006208333333333014
4.470523143424524e-05,0.0008277777777776999
5.5940555128141964e-05,0.0010347222222222008
5.56548685153295e-05,0.001241666666666601
4.0326646760555925e-05,0.0014486111111111002
4.772820880521799e-05,0.0016555555555555004
5.2866676478105945e-05,0.0018624999999999007
5.6244874957747624e-05,0.0020694444444444
4.35255119356663e-05,0.0022763888888888
5.4734814987014616e-05,0.0024836111111111014
6.470561326973523e-05,0.0026905555555555
4.9820342820483326e-05,0.0028975000000000008
5.150904506080009e-05,0.003104444444444401
5.682285911927097e-05,0.0033113888888888013
3.7066061466995373e-05,0.0035183333333333004
4.6101616539862144e-05,0.0037252777777777007
3.832038493656767e-05,0.0039327777777777
3.5845222487369755e-05,0.004139722222222201
3.10070468368664e-05,0.004346666666666601
4.236840431288939e-05,0.0045538888888888
4.584643650109602e-05,0.004760833333333301
5.635015774705795e-05,0.004967777777777701
5.401680774178895e-05,0.0051747222222222
5.2033819721733344e-05,0.005381666666666601
6.475290088020735e-05,0.005588888888888801
7.593180103302893e-05,0.005795555555555502
8.589610378213628e-05,0.006002500000000001
8.439390560879741e-05,0.006209444444444399
9.74188856646445e-05,0.006416388888888801
0.00013362934945871714,0.0066233333333333005
0.00015860988678235,0.0068305555555554995
0.00016493204597855,0.007037500000000002
0.00023016092890545001,0.0072441666666666
0.00033308011225905,0.007451111111111099
0.0003776031498554,0.007658055555555501
0.0004787446932594,0.0078652777777777
0.00063341256826505,0.0080722222222222
0.00074841907969085,0.008279166666666601
0.0009053914590894,0.0084861111111111
0.0010913046682255,0.008693055555555499
0.0011839212273016,0.008899999999999901
0.00139427284190025,0.0091069444444444
0.00170388184101435,0.009277500000000001
0.001662532735019,0.009521111111111102
0.00202661286366505,0.009728611111111101
0.0022247495138666,0.0099355555555555
0.0022859000167799,0.010142499999999902
0.0026605562738526,0.0103494444444444
0.0028994988622813,0.0105561111111111
0.0032297256684261496,0.010763333333333302
0.0032791525661155004,0.0109702777777777
0.0036292027219152,0.0111772222222222
0.0036829371223283504,0.011384166666666602
0.0042169353608893494,0.0115911111111111
0.00440433372894645,0.0117980555555555
0.00462497642514345,0.012004999999999901
0.00480778829797325,0.0122119444444444
0.0051647521040459506,0.012418888888888802
0.00535851258967785,0.012625833333333301
0.0057156467234726,0.0128327777777777
0.0060626128313307995,0.013039722222222199
0.0059513059286181,0.013246666666666601
0.0057979410338984,0.0134536111111111
0.00686898373725575,0.013660555555555502
0.0070527000207382,0.0138674999999999
0.0066623792018337,0.0140744444444444
0.0067189309225747,0.014281666666666602
0.007403317776260901,0.014488611111111101
0.0072808636130788,0.0146961111111111
0.008007065555770701,0.0149030555555555
