model,model time(h)
0.0,0.0
8.780083596556904e-09,0.001758793969849246
-4.875856478269505e-08,0.003517587939698492
6.846997286730649e-06,0.0052763819095477385
4.311539666522641e-06,0.007035175879396984
0.0013267926901400682,0.008793969849246231
0.0034950890110753523,0.010552763819095477
0.004576368568341867,0.012311557788944723
0.0055504598749009796,0.014070351758793969
0.00634732296327072,0.015829145728643215
0.006761838144614438,0.017587939698492462
0.007298225428010795,0.019346733668341703
0.007951936396801716,0.021105527638190954
0.008414576496989946,0.022864321608040198
0.008891322125438268,0.024623115577889446
0.009490010844540294,0.02638190954773869
0.00997572638658425,0.028140703517587937
0.010353864739631458,0.029899497487437185
0.01081068185391314,0.03165829145728643
0.011378605893432614,0.03341708542713567
0.011883829001866294,0.035175879396984924
0.01227523866904252,0.03693467336683417
0.012753042955835193,0.038693467336683406
0.013316645726913233,0.04045226130653266
0.013736722349250564,0.04221105527638191
0.014121444883132083,0.04396984924623115
0.01463525881179408,0.045728643216080396
0.015209793516206315,0.04748743718592965
0.015643464782895685,0.04924623115577889
0.01610999364176515,0.051005025125628135
0.016644989448230733,0.05276381909547738
0.017196556605103448,0.05452261306532663
0.017718706034840957,0.056281407035175875
0.018225106712255672,0.05804020100502512
0.018676885192169076,0.05979899497487437
0.018989118927508014,0.06155778894472361
0.019372278885060268,0.06331658291457286
0.019948317005416542,0.06507537688442211
0.020385248286506834,0.06683417085427135
0.02078743188665273,0.0685929648241206
0.021278919851614005,0.07035175879396985
0.021674875506205213,0.07211055276381909
0.022292915668688972,0.07386934673366834
0.022684691978391517,0.07562814070351759
0.02316922577486453,0.07738693467336681
0.023655554028585296,0.07914572864321609
0.023936496396934185,0.08090452261306531
0.024428838990573527,0.08266331658291456
0.024801419807600224,0.08442211055276382
0.025224607434748067,0.08618090452261305
0.02566854390965288,0.0879396984924623
0.026251480681297536,0.08969849246231155
0.02563678524353766,0.09145728643216079
0.022932563416769084,0.09321608040201004
0.021669782431663787,0.0949748743718593
0.021385713053539257,0.09673366834170853
0.02112853612865518,0.09849246231155778
0.020957910651965853,0.10025125628140703
0.020828230810657846,0.10201005025125627
0.02069883019031885,0.10376884422110552
0.020563737347238202,0.10552763819095476
0.020417069881873372,0.10728643216080401
0.020271512720699804,0.10904522613065326
0.02013342840965437,0.1108040201005025
0.019999101528197012,0.11256281407035175
0.01986481665578766,0.114321608040201
0.019726858371886254,0.11608040201005024
