H2S concentration in g/m^3,DMS concentration in g/m^3,mm concentration in g/m^3,Time in h
0.0,1.1589739567298201e-06,0.0,0.04381138888888889
3.5398827829819668e-06,2.873276017844243e-07,1.440079617235569e-07,0.04429833333333333
0.0,8.434155143137971e-07,5.636186021314103e-07,0.044785
3.4078066580584106e-06,8.299681652321378e-07,2.773163215426992e-07,0.04527222222222222
6.17494074221545e-06,3.885122785523267e-07,1.2981456999138973e-07,0.04575888888888889
0.0,6.747044103565208e-07,0.0,0.04624555555555556
0.0,8.443276706911905e-07,1.410587208888605e-07,0.04673222222222222
1.0709754678312798e-05,1.2945948414717532e-06,1.441884157379731e-07,0.047219166666666666
1.0114370392211968e-05,6.857796188021553e-07,0.0,0.047705833333333336
3.322609269039861e-06,5.472707540950209e-07,2.7428746433362813e-07,0.04819277777777778
6.921800054260446e-06,4.2376880458581147e-07,1.4159468967378485e-07,0.04867944444444445
1.3452089317501098e-05,1.2178159362653121e-06,4.069095215813838e-07,0.04916611111111111
3.3881794123643117e-06,9.612595291929315e-07,1.3765148123652537e-07,0.049653055555555554
3.2847031928300883e-06,8.08928634412675e-07,0.0,0.05013972222222222
3.1967632707325154e-06,1.2043608388862856e-06,1.3413775554794216e-07,0.05062638888888889
3.474506144160298e-06,1.1281542601593457e-06,1.4135673742023982e-07,0.05111333333333334
1.0070459555492763e-05,2.754053743374114e-07,2.760624694396826e-07,0.0516
3.5713542501106865e-06,8.645148312467751e-07,2.88859095867551e-07,0.05208666666666667
3.2188273692399607e-06,6.680102408708449e-07,2.6784234547340076e-07,0.052573611111111106
1.0284974402333594e-05,8.369555930800226e-07,1.3982652267718602e-07,0.053060277777777776
6.319398844932325e-06,6.541689882056274e-07,1.3114630990471805e-07,0.053546944444444446
0.0,4.184772308804022e-07,2.796518339108099e-07,0.05403388888888889
0.0,6.686823871211115e-07,0.0,0.05452111111111112
1.3462594738925152e-05,5.468368149955594e-07,1.370349888672125e-07,0.055007777777777773
0.0,1.7093102159933657e-06,0.0,0.05549444444444444
2.4101107141119532e-05,9.592441505574058e-07,0.0,0.055981388888888886
3.338543877763388e-06,8.169617783726076e-07,1.3648625947525617e-07,0.056468055555555556
0.0,1.758362512215417e-06,0.0,0.05695583333333333
6.617283736741005e-06,1.3606082462656251e-07,2.727699016205578e-07,0.0574425
3.4000361099865372e-06,1.0977966128658361e-06,0.0,0.057929166666666664
1.3632359097382056e-05,4.160834668391509e-07,2.780520763417176e-07,0.05841611111111111
3.4644778500808327e-06,6.997198107934056e-07,2.805590522785263e-07,0.05890277777777778
3.5926558021681368e-06,1.2919488576480104e-06,0.0,0.05938944444444444
3.394452274617423e-06,1.1033473175695434e-06,5.529928084170754e-07,0.05987638888888889
3.7758372389222335e-06,1.0394617580934294e-06,1.4884818144215872e-07,0.06036305555555555
1.0398767864833618e-05,1.2542669168212925e-06,4.1908831974021174e-07,0.06085
3.3302647363788614e-06,1.2185246611712892e-06,0.0,0.06133666666666667
6.733550249946252e-06,1.2391839051034571e-06,4.1404711797798086e-07,0.061823333333333334
1.3812689451417252e-05,1.2548337177841317e-06,1.397574560011634e-07,0.06231027777777778
0.0,6.784836521388497e-07,5.440798662537469e-07,0.06279694444444445
6.858085630799036e-06,6.857496707112732e-07,0.0,0.06328388888888889
1.0031898621058314e-05,5.395366412376633e-07,1.3520719193748604e-07,0.06377055555555555
6.875336587425348e-06,1.1029666625268173e-06,1.382007206223476e-07,0.06425777777777777
0.0,7.851457983191076e-07,1.3116901489423502e-07,0.06474444444444445
1.4913558829280948e-05,5.861232248492873e-07,0.0,0.0652313888888889
6.945544873576063e-06,6.975070340689394e-07,0.0,0.06571805555555556
3.490573839954611e-06,9.851697869982057e-07,0.0,0.066205
6.733229378095581e-06,4.0947800293699467e-07,0.0,0.06669166666666666
3.2527565635193812e-06,1.3268657672603612e-07,1.3300379046074497e-07,0.06717833333333334
3.4413869786758325e-06,4.1761544997902796e-07,0.0,0.067665
6.580765277358588e-06,8.091795377639049e-07,2.703703806964945e-07,0.06815194444444445
6.469432660571627e-06,1.0553031420840234e-06,1.3222713767660733e-07,0.06863888888888889
3.5720245203121294e-06,4.2358923012983184e-07,2.8306755402348635e-07,0.06912583333333333
1.0517343744673176e-05,5.599073721261984e-07,2.806199269809097e-07,0.06961277777777777
0.0,3.942237001762503e-07,1.3172146016225447e-07,0.07009972222222223
1.2922243328884075e-05,3.9460772366770046e-07,0.0,0.07058638888888889
6.926967195367002e-06,9.68521117255109e-07,0.0,0.07107305555555556
3.7961461437165612e-06,2.968301639084564e-07,2.9753749009440034e-07,0.07152333333333333
1.3611837663761069e-05,6.915356745636084e-07,2.7727513510940287e-07,0.07204666666666666
3.3550743203359556e-06,8.178137828693026e-07,1.3662902364659753e-07,0.07253333333333334
9.380619992198917e-06,3.8538848870738443e-07,1.2877014003567506e-07,0.07302027777777778
3.4320417895585655e-06,5.472403384947422e-07,0.0,0.07350694444444444
0.0,6.938597009506687e-07,4.173117102030049e-07,0.07399388888888889
6.610215635674357e-06,5.353979387491698e-07,1.341693666235993e-07,0.07448055555555555
6.716961565633948e-06,5.432688409147414e-07,5.44567893135892e-07,0.07496749999999999
1.0653086386436781e-05,7.077434796754809e-07,5.675467074191894e-07,0.07545416666666667
6.9411386946366625e-06,2.780593308475504e-07,1.3936260843531287e-07,0.0759411111111111
1.3918452821853115e-05,4.1792472391758296e-07,6.982083915739739e-07,0.07642777777777778
1.0447216074109968e-05,5.57954177395196e-07,0.0,0.07691444444444444
6.523483282018936e-06,7.982948853158467e-07,1.3336807602124657e-07,0.07740111111111111
3.3244768557226357e-06,5.391931807207841e-07,2.702397295262914e-07,0.07788805555555556
9.842467221845827e-06,9.410448881282043e-07,1.3475659797950894e-07,0.07837472222222222
1.0362785784561825e-05,5.543107548856772e-07,1.389079596476379e-07,0.0788613888888889
3.5448044057553926e-06,7.07462309200694e-07,4.2549306936022887e-07,0.07934805555555556
7.255403083139933e-06,4.3135881733425145e-07,0.0,0.07983527777777777
9.97262599435652e-06,5.413950423033058e-07,2.713432866550784e-07,0.08032222222222223
1.792041049623017e-05,7.153588526188533e-07,1.4341403097093242e-07,0.08080888888888889
0.0,5.209661763625807e-07,1.305540797369498e-07,0.08129611111111111
1.3338759213552769e-05,9.600529333566896e-07,2.7495657620211084e-07,0.08178277777777777
3.2276974889778663e-06,9.234542197688863e-07,1.3223685883078178e-07,0.08226944444444445
7.053642169970273e-06,8.51674325530188e-07,1.4228593554428062e-07,0.0827563888888889
3.5261714488367157e-06,4.230577470679508e-07,0.0,0.08324305555555556
9.640039670141655e-06,5.301927600062319e-07,1.3286398000806103e-07,0.08373
9.664407289334882e-06,3.9795033694957146e-07,3.989013361988283e-07,0.08421694444444444
1.0132735280727787e-05,1.3679690267451613e-06,1.3712283466179514e-07,0.0847036111111111
3.7397028783559898e-06,7.332883344021515e-07,2.940155881981209e-07,0.08519055555555555
6.5717922833672815e-06,1.20083141867886e-06,1.3374441761487147e-07,0.08567722222222222
7.191737786020095e-06,1.000251220165036e-06,1.4323410422970856e-07,0.08616388888888889
0.0,6.910097597244215e-07,5.541268024470628e-07,0.08665055555555556
3.6133838701789443e-06,1.1507639611654358e-06,4.3256563273791266e-07,0.08713749999999999
1.7089040854097576e-05,9.686988239672087e-07,2.7743369511983486e-07,0.08762527777777779
6.8586025757894444e-06,4.1447895117645067e-07,2.7697746480847235e-07,0.08811222222222223
6.977368790202999e-06,9.787895398921924e-07,0.0,0.0885988888888889
6.528858898656003e-06,8.029557933183956e-07,0.0,0.08908555555555556
7.0491466651816786e-06,4.2153183957592273e-07,0.0,0.08957222222222222
6.97342901654445e-06,5.597782151518265e-07,2.8055787042784203e-07,0.09005916666666668
6.303718110249965e-06,7.861921068961079e-07,3.940347945798304e-07,0.09054583333333333
3.5070361073307467e-06,4.2273040547139465e-07,2.8249056047951017e-07,0.0910336111111111
2.0912423658833366e-05,8.352575826377078e-07,2.790856425883772e-07,0.09152055555555555
3.2412363105037324e-06,7.925850282645355e-07,0.0,0.09200749999999999
0.0,3.9709050388307625e-07,2.6535802946150986e-07,0.09249444444444445
0.0,9.631098396536584e-07,1.3791696541552528e-07,0.09298138888888889
0.0,5.378503545295963e-07,4.0434987929191823e-07,0.09346805555555555
3.3144273127260355e-06,6.724469181816824e-07,2.6962263108116637e-07,0.093955
6.796530270702242e-06,9.529899662054388e-07,0.0,0.09444166666666667
3.452188730041845e-06,6.906961614337145e-07,4.154079630400044e-07,0.09492861111111112
3.58399539538194e-06,5.629707351073445e-07,0.0,0.09541527777777778
6.7644323695990446e-06,5.416738654089186e-07,4.072270867354554e-07,0.09590222222222222
6.720558805937601e-06,6.786928352031167e-07,2.7212671879617285e-07,0.09638888888888889
1.0457868085656674e-05,2.7805290196135526e-07,1.3935827322105115e-07,0.09687583333333333
6.821625489659861e-06,6.852945253325616e-07,0.0,0.0973625
3.5791359815577743e-06,9.990094490248208e-07,4.291705504151827e-07,0.09784916666666667
1.4565280117051181e-05,1.1692434380174294e-06,2.9300982665256763e-07,0.09833611111111111
1.3474749818216375e-05,1.3587247503844102e-07,1.3619769496986282e-07,0.09882333333333333
3.367338464015353e-06,2.713800149837344e-07,0.0,0.09931027777777778
3.3130468032353705e-06,4.0226877216012926e-07,1.3441060194562746e-07,0.09979722222222222
3.446698348183951e-06,1.3788799968508966e-07,2.764327265220439e-07,0.10028388888888888
6.555879687498783e-06,5.345292255909463e-07,0.0,0.10077055555555556
6.643678861450597e-06,4.026539646846712e-07,1.345382429548546e-07,0.1012575
1.0036216165883252e-05,6.801905833500376e-07,0.0,0.10174444444444444
6.800039835596137e-06,9.651355140982827e-07,0.0,0.1022311111111111
6.766596384943751e-06,4.1089080076396833e-07,2.7457915400235037e-07,0.10271777777777777
1.0340966964129116e-05,5.543114351934747e-07,1.389078817385815e-07,0.10320472222222221
1.298822396704883e-05,6.576072842627353e-07,0.0,0.10369166666666667
3.3301421177900216e-06,4.058106278306214e-07,1.3559279687826055e-07,0.10417833333333333
6.427618309973529e-06,3.941875366796262e-07,0.0,0.10466555555555555
9.824959889493146e-06,7.977917165973268e-07,1.3328341506673054e-07,0.10515222222222222
1.0371063556285925e-05,6.912230156625334e-07,2.771496273848187e-07,0.10563916666666666
1.3721006316940689e-05,8.27507371028298e-07,2.7649465950522426e-07,0.1061261111111111
3.384360777534773e-06,6.792302591454862e-07,4.085098399989865e-07,0.10661277777777778
6.940825399010859e-06,8.375342907786961e-07,2.7984603939292766e-07,0.10709944444444444
6.597560702655991e-06,4.0083019624089235e-07,1.3393046085115576e-07,0.10758611111111112
9.936823412831115e-06,6.74068034712273e-07,5.405425276113141e-07,0.10807305555555555
6.798564364626207e-06,4.0826625151232337e-07,1.3641230358743961e-07,0.10855972222222222
1.073500107564999e-05,1.1360392147571521e-06,0.0,0.10904666666666667
3.4389248675092636e-06,6.910606899254403e-07,1.3854172928239445e-07,0.10953333333333333
7.027230284036729e-06,8.434526057961303e-07,0.0,0.11002027777777777
7.092058091661917e-06,1.5525764341306095e-06,2.829604534589013e-07,0.11050722222222223
3.5251090890385736e-06,6.943473831395189e-07,2.784001358896259e-07,0.11099388888888888
6.7071593539410775e-06,1.2290609909404526e-06,0.0,0.11148055555555555
0.0,3.925377551081657e-07,0.0,0.11196750000000001
6.936563115680396e-06,5.528265223324189e-07,1.3853712368330287e-07,0.11245416666666666
6.715384193534694e-06,1.3613932054832235e-07,0.0,0.11294138888888888
6.801308455318205e-06,6.844343514681869e-07,1.3721497297852436e-07,0.11342833333333333
3.297164132292536e-06,4.042257536640105e-07,0.0,0.113915
3.317480828031332e-06,1.0624634916528943e-06,0.0,0.11440194444444444
3.3370062444246034e-06,0.0,2.720578452372462e-07,0.11488861111111111
0.0,8.386351384119405e-07,1.4010750114583725e-07,0.11537527777777777
9.392259390146722e-06,7.718536256365825e-07,2.578992219820276e-07,0.11586194444444445
7.204499814754974e-06,7.1536043213803e-07,0.0,0.11634861111111111
3.443545476368279e-06,6.874715027698386e-07,1.3782303111377885e-07,0.11683555555555555
7.563645835046157e-06,1.3306046512854902e-06,1.4819874587530888e-07,0.1173225
3.558116692824316e-06,7.021877279848154e-07,0.0,0.11780916666666667
1.0245628059678678e-05,5.453021864474173e-07,6.83253211302769e-07,0.11829583333333334
1.034834691837055e-05,5.529649722522064e-07,0.0,0.1187825
6.6747221798858e-06,6.747779714430508e-07,0.0,0.11926944444444444
9.360953913103146e-06,6.422536649678118e-07,0.0,0.11975611111111112
1.0533941160630145e-05,4.1547611954634595e-07,1.3882093166879406e-07,0.12024277777777778
3.402274896258604e-06,8.281385735769997e-07,0.0,0.12072944444444444
1.5373428060191937e-05,7.43737003161603e-07,0.0,0.12121666666666667
3.273176197566649e-06,6.698582593622393e-07,4.0287327127126904e-07,0.12170333333333333
0.0,4.250088714031169e-07,0.0,0.12219000000000001
6.852352019722721e-06,4.143988713811827e-07,0.0,0.12267694444444445
6.6020829905634855e-06,1.335243226343927e-07,4.0153519676225604e-07,0.12316361111111111
3.4348480512627713e-06,1.0911231867091858e-06,0.0,0.12365027777777779
7.060676750937087e-06,5.568005695270231e-07,1.3953462474777574e-07,0.12413722222222222
6.651661154057376e-06,5.384845634347275e-07,0.0,0.1246238888888889
7.075819532745966e-06,2.821497479897327e-07,1.4141107958310396e-07,0.12511055555555556
1.094004808810772e-05,1.009026018078828e-06,2.889824441298974e-07,0.1255975
3.414908989049405e-06,8.18950012904904e-07,1.3681710407133522e-07,0.12608444444444444
3.5120903531566256e-06,6.971472541249742e-07,0.0,0.12657138888888889
1.3917238602661182e-05,7.010954041437188e-07,2.811092618517946e-07,0.12705805555555555
0.0,4.1050764190107906e-07,0.0,0.1275447222222222
1.065488380636499e-05,5.611574351698935e-07,1.4062293799577946e-07,0.1280313888888889
1.017735466748484e-05,1.2335293342139764e-06,2.747712157307642e-07,0.12851805555555557
6.679149570711046e-06,4.030366544900326e-07,0.0,0.129005
1.0226038326863376e-05,8.302541648703222e-07,1.3870537893921276e-07,0.12949166666666667
1.3485358240403725e-05,5.432104220849388e-07,2.722548295888906e-07,0.12997861111111111
3.331875880076229e-06,4.009072269661546e-07,0.0,0.13046527777777778
1.0559564258362816e-05,8.420038153809729e-07,1.4066915255521606e-07,0.13095222222222222
9.888701517469841e-06,6.7120821698843e-07,5.382485155238707e-07,0.13143888888888888
1.0058554732696814e-05,4.0300783261622317e-07,2.6930975028272204e-07,0.13188944444444445
6.661999158751281e-06,5.411274063246404e-07,1.3560446155827508e-07,0.1324125
6.990201284821997e-06,6.925248812211564e-07,1.3883465349209128e-07,0.13289944444444443
6.953452586444643e-06,6.900494229831598e-07,1.3834075488236432e-07,0.13338611111111112
3.290887393147173e-06,1.3308607714205152e-07,2.6680966877235556e-07,0.13387277777777778
3.61242519446791e-06,1.1356359323795858e-06,1.4229264074826044e-07,0.13435944444444445
1.0640579850752317e-05,1.4045772211392365e-07,4.2238151644091617e-07,0.1348463888888889
6.4673830655689325e-06,1.1932684921533415e-06,2.6580520554184845e-07,0.13533305555555555
9.622295351991445e-06,3.9053123828923675e-07,1.3048885889319792e-07,0.13581972222222222
6.905567506035363e-06,1.3661344410672152e-07,0.0,0.13630638888888888
7.009798639318007e-06,8.420663654600548e-07,0.0,0.13679305555555554
7.365069167824596e-06,8.728983245477027e-07,1.4582933631069936e-07,0.13728027777777776
0.0,9.514666454321747e-07,2.7249764423262687e-07,0.1377672222222222
6.681968379074891e-06,5.416726013145827e-07,0.0,0.1382538888888889
1.004629955866382e-05,5.404026650503991e-07,1.3542361907085166e-07,0.13874083333333334
0.0,9.476377664324343e-07,2.7139999066080457e-07,0.1392275
6.946082136208191e-06,4.1362880975078655e-07,1.38206549671235e-07,0.13971416666666667
1.1000020808777373e-05,1.5711973195524546e-06,1.4317646393976434e-07,0.1402011111111111
6.940050220504815e-06,1.3866127612569333e-07,0.0,0.14068805555555555
3.4205581068676914e-06,8.275686572558715e-07,1.3825909583957826e-07,0.14117472222222222
3.403638503442137e-06,2.726640234243925e-07,4.099782529651458e-07,0.14166166666666669
3.3048463905392077e-06,2.6801981721813207e-07,2.6865794585141696e-07,0.14214833333333332
0.0,1.459702487833281e-07,1.4632030124639414e-07,0.14263555555555557
3.4413397694133035e-06,4.12607187820902e-07,0.0,0.14312222222222223
3.2240511906393557e-06,3.950861279743888e-07,3.9603003070627405e-07,0.14360916666666668
6.827130930632844e-06,6.873603054279744e-07,0.0,0.14409583333333334
3.3909595508783256e-06,1.0881393398183235e-06,4.0902765272293993e-07,0.14458249999999997
9.88107546555622e-06,3.9997479138952384e-07,0.0,0.14506944444444445
0.0,5.341851192534809e-07,0.0,0.1455561111111111
6.866306969087583e-06,6.849171396349463e-07,0.0,0.14604333333333333
6.70807999345539e-06,1.3458818738295165e-07,0.0,0.14653000000000002
0.0,2.7324929007941903e-07,0.0,0.14701694444444444
3.4863577808880572e-06,5.559246508789543e-07,0.0,0.14750361111111113
3.7036775472723247e-06,1.43965944189185e-07,0.0,0.14799027777777776
7.249652044107377e-06,0.0,1.4252725873873047e-07,0.14847722222222223
0.0,4.218831378254223e-07,2.8192613078537443e-07,0.1489638888888889
2.066707945874464e-05,5.539262150410656e-07,2.776237868682272e-07,0.14945055555555556
3.6244114509080577e-06,2.8425435647001895e-07,2.849322248684717e-07,0.1499375
3.3684335641897252e-06,4.064897524627243e-07,1.3582131994013037e-07,0.1504241666666667
0.0,1.089966198423142e-06,6.828563153364893e-07,0.1509111111111111
3.459358633339707e-06,4.141478650057091e-07,0.0,0.15139805555555555
6.873336347369422e-06,6.794797967411739e-07,1.362193939880382e-07,0.1518847222222222
7.168484658290678e-06,7.095087751113142e-07,1.4224019912459467e-07,0.1523713888888889
6.624525235747993e-06,5.383230622623382e-07,2.698051441244088e-07,0.15285805555555554
3.427624248500341e-06,6.95800108569961e-07,0.0,0.153345
3.3522957952347477e-06,6.743886398243212e-07,2.7040010228945894e-07,0.15383166666666667
7.31173186090213e-06,2.881718932582255e-07,0.0,0.15431861111111111
0.0,5.561218438778882e-07,1.3936176114823985e-07,0.15480527777777778
3.3397712339978805e-06,1.0792324616311906e-06,2.7045185590468423e-07,0.15529194444444447
3.7135073982856183e-06,4.364416126234054e-07,2.916567567093186e-07,0.1557786111111111
0.0,2.722635521152401e-07,0.0,0.15626555555555557
0.0,7.705270438287169e-07,3.8618398808875454e-07,0.1567525
1.037897331928516e-05,2.749541456984664e-07,4.1341920545038937e-07,0.15723944444444446
0.0,2.803185145430698e-07,2.8098997826779016e-07,0.1577261111111111
7.0676381657404594e-06,1.4010643637900464e-07,1.4044086976575538e-07,0.15821305555555557
1.058274165714086e-05,4.2152828847340584e-07,2.816930860479634e-07,0.1586997222222222
6.841689850923537e-06,2.7450579891659076e-07,1.375805050618284e-07,0.1591863888888889
1.0403702594735267e-05,4.167526048027359e-07,1.3925147102734492e-07,0.15967333333333333
0.0,5.602175311972538e-07,0.0,0.16016027777777778
9.285920395903132e-06,5.11563653675835e-07,0.0,0.16064694444444444
1.3610523701926184e-05,5.512086791137022e-07,1.3813156395794115e-07,0.1611336111111111
3.3482355939393767e-06,4.0770825172039924e-07,1.3622727969756834e-07,0.16162055555555555
1.110186109845504e-05,5.834049311124386e-07,0.0,0.16210722222222224
7.148137504083015e-06,4.2444457536640817e-07,0.0,0.16259416666666668
1.021719194126312e-05,2.733774644362743e-07,0.0,0.16308083333333334
3.194683501903649e-06,5.253778423980042e-07,1.3165939175296442e-07,0.16356777777777778
6.988401476605895e-06,4.23781306135052e-07,1.415987711949044e-07,0.16405472222222223
1.0181946389763617e-05,4.091725481501816e-07,2.734332402447415e-07,0.1645413888888889
3.3363479542424427e-06,4.047595081838514e-07,2.704822196352969e-07,0.16502833333333333
1.0907900447889295e-05,7.231434945864439e-07,0.0,0.16551500000000002
1.3354893806593442e-05,4.028700449564344e-07,2.692199738126371e-07,0.16600194444444444
3.4072208553121246e-06,5.490103970393732e-07,2.75164475772699e-07,0.16648861111111113
3.3516718383311735e-06,8.135376094075423e-07,4.0774155832637335e-07,0.16697527777777776
0.0,2.595483316612101e-07,0.0,0.16746194444444445
1.025549043596961e-05,2.7440437511033796e-07,1.3752940979887435e-07,0.1679488888888889
1.0978358699644202e-05,1.4378857440851587e-07,2.8826297553541266e-07,0.16843555555555556
7.368540293787749e-06,7.286301237934218e-07,1.460758119504626e-07,0.16892222222222222
7.145815754258363e-06,4.16782054914583e-07,0.0,0.16940916666666667
0.0,6.941006428042783e-07,1.3915351697685694e-07,0.16989583333333333
6.897862052603229e-06,5.534213447734482e-07,1.3868661474706525e-07,0.1703827777777778
