Relative Time;m/z 35.00 ch3;37/21
0.756;4.412795104;5.458581961
1.512;4.129386918;5.112193803
2.268;3.992048103;5.194125816
3.025;4.276042165;4.965249792
3.783;3.26690897;5.13363771
4.539;4.704997075;4.997706672
5.295;3.952221153;5.217621043
6.051;4.106406174;5.208355308
6.809;3.968264128;5.165291331
7.565;3.979040863;4.929598
8.322;4.53696006;5.18132036
9.078;3.98188551;4.94384152
9.834;3.842010512;4.988064586
10.59;3.447837967;4.79744028
11.347;3.923122106;4.893133392
12.103;3.993112812;4.902162754
12.859;3.859744152;4.650519025
13.616;3.867815616;5.089350939
14.372;3.805068016;4.974258978
15.128;4.022410213;4.844711824
15.885;4.249958068;4.908695547
16.641;4.269450722;4.97708294
17.397;4.893227718;5.413448072
18.155;3.096035613;4.889510078
18.912;4.246484052;4.997645569
19.668;3.785071152;5.053184807
20.425;3.39454217;4.985708853
21.181;3.430002583;5.216001806
21.938;3.646692698;5.138267859
22.694;3.752846886;5.046273544
23.45;4.601804593;4.970080437
24.206;3.072093501;5.115971363
24.963;3.873568855;5.075953458
25.719;3.502269774;4.589214359
26.475;4.721545806;5.107968392
27.232;3.699942583;5.055219158
27.988;3.794174671;5.119639382
28.745;3.569786663;5.108557644
29.501;3.644954673;5.130046533
30.257;3.726970229;4.875595818
31.013;4.427025339;5.323358134
31.77;4.891915062;5.280215264
32.526;3.077191243;4.890767908
33.282;4.183650244;4.993138036
34.038;3.573479704;4.799105946
34.795;3.065709774;4.867277203
35.551;3.44499929;5.007174998
36.308;5.099229634;5.047504092
37.064;67.5212915;4.995382143
37.821;138.8263987;5.326010305
38.577;141.9180476;4.968963632
39.333;134.9669327;5.132889615
40.089;171.0176398;4.943630695
40.846;332.0613619;5.29359679
41.602;535.4420591;5.389326949
42.358;710.8222146;5.195553001
43.115;853.3858028;5.161014124
43.871;924.6115442;5.200549081
44.627;1035.55942;5.272999312
45.386;1113.196498;5.248512947
46.142;1220.573881;5.75364736
46.899;1226.822249;5.260709029
47.655;1273.722003;5.593821618
48.412;1253.132332;5.260710361
49.169;1211.69343;5.071639946
49.925;1241.085663;4.814170742
50.682;1277.226355;5.116193193
51.438;1334.407952;5.327777993
52.195;1293.197134;5.113452371
52.951;1274.883204;4.822649963
53.708;1317.609782;5.187089504
54.464;1281.906015;5.217799141
55.221;1319.585079;5.296556549
55.977;1368.37933;5.338965615
56.734;1401.188001;5.294140504
57.491;1339.102221;5.130097658
58.248;1333.535321;5.090354572
59.004;1340.426336;5.188093449
59.761;1350.041536;5.244425093
60.517;1330.449575;5.531935625
61.273;1369.431259;5.187237241
62.03;1349.214838;5.135399377
62.787;1403.027581;5.452854603
63.543;1354.886829;5.21584792
64.299;1422.310439;5.377424523
65.056;1397.088316;5.38073517
65.812;1369.035894;5.264861406
66.568;1377.657404;5.493366696
67.324;1382.353822;5.572507664
68.081;1427.935808;5.429673436
68.838;1354.454202;4.846616607
69.594;1401.490034;5.605802392
70.35;1393.223132;5.196909755
71.107;1377.701438;5.622457275
71.863;1383.002892;5.360894956
72.62;1334.513687;5.120689382
73.376;1415.154819;5.18331587
74.133;1374.679613;5.38883465
74.889;1434.891636;5.055940095
75.645;1425.631954;5.476432177
76.402;1411.132675;5.415349407
77.158;1318.98008;5.060468791
77.914;1420.448186;5.393125992
78.67;1463.614543;5.424643248
79.427;1477.645275;5.4269699
80.052;1421.122064;5.612691735
80.94;1383.947546;5.161883597
81.696;1456.132449;5.356497952
82.452;1416.847677;4.959297918
83.209;1357.124251;5.102061281
83.965;1430.408929;5.196908361
84.722;1440.731002;5.095649297
85.478;1476.207861;5.749315782
86.235;1445.785696;4.990743814
86.992;1406.949675;4.954731689
87.748;1481.316949;5.571927813
88.505;1431.036161;5.437981072
89.262;1418.285841;5.132441194
90.019;1475.296413;5.570715716
90.775;1407.322186;5.396634936
91.532;1461.335806;5.027595651
92.289;1486.994625;5.45456997
93.045;1448.46883;5.323269097
93.801;1421.866542;4.952703168
94.558;1444.18547;5.619514887
95.314;1408.920396;5.361684964
96.071;1446.358191;5.300294863
96.828;1423.94029;5.129505861
97.584;1393.638572;5.232373226
98.34;1416.202931;5.326745432
99.097;1461.888216;5.393226019
99.853;1494.428729;5.29052848
100.61;1446.539516;5.408653745
101.366;1478.533007;5.464376919
102.122;1431.782066;5.274147476
102.879;1406.138775;5.164509931
103.635;1439.150312;5.24158724
104.392;1416.541565;5.048995915
105.148;1488.268496;5.295796123
105.904;1408.006165;5.147737403
106.66;1478.790749;5.5851057
107.417;1463.054048;5.283564693
108.173;1435.913212;5.208447412
108.931;1487.144838;4.916455463
109.688;1452.040855;5.266746217
110.445;1430.543511;5.227294728
111.202;1451.394444;5.137842616
111.958;1439.232383;5.076874717
112.715;1497.351221;5.310464333
113.471;1553.079952;5.52938119
114.228;1433.53199;4.984345718
114.984;1438.232652;5.263181571
115.74;1512.425277;5.465250081
116.497;1467.620833;5.350574481
117.253;1450.533075;5.293602853
118.01;1485.117413;5.578285508
118.766;1456.227551;5.584860437
119.524;1457.690242;5.358135354
120.281;1471.398927;5.450367365
121.038;1510.039322;5.136300402
121.795;1415.630796;4.997826614
122.551;1476.663609;5.533782982
123.309;1478.858026;5.009297861
124.066;1443.890448;5.231418403
124.822;1464.832286;5.188743519
125.581;1437.489454;5.39434197
126.338;1444.867048;5.130768799
127.094;1440.998125;5.113807886
127.851;1474.752015;5.335468853
128.607;1448.152305;4.997784673
129.364;1503.852909;5.622101222
130.121;1513.602757;5.448169544
130.877;1466.302326;5.14170179
131.633;1461.086387;5.442198238
132.39;1491.607237;5.119397294
133.146;1521.316673;5.364508147
133.903;1468.158176;5.233159567
134.659;1489.979517;5.34619267
135.416;1480.799984;5.217609476
136.172;1444.857538;5.152623362
136.929;1507.788068;5.320356569
137.685;1452.209943;5.426659209
138.442;1484.1503;5.17243672
139.198;1508.239107;5.34452827
139.954;1495.332085;5.446078747
140.711;1411.78192;5.169102136
141.467;1479.614444;5.330922536
142.223;1480.214429;5.294673557
