Relative Time;m/z 35.00 ch3;37/21
0.756;2.217612636;6.11250961
1.512;1.436490508;6.233277899
2.268;1.973179474;6.066950626
3.025;1.62001327;6.671756608
3.782;1.720824209;5.875889125
4.538;1.807285036;6.350532829
5.295;1.871526382;6.073708069
6.054;1.585871823;5.471297394
6.811;1.498482349;6.140885703
7.567;2.125701404;6.093777648
8.324;1.388172464;6.164938042
9.08;1.705138685;6.149035792
9.836;1.494418405;6.028823837
10.593;1.58162255;5.938244418
11.35;1.958300118;5.775201978
12.106;1.949785885;6.110337747
12.863;1.125687766;6.145358675
13.62;1.949868237;6.362784293
14.376;1.660181468;5.779752698
15.132;1.559041274;5.998147229
15.888;1.768410323;6.293801336
16.645;1.071470045;6.317816296
17.401;1.522141182;6.076036026
18.158;1.39994854;6.401192332
18.914;1.596230126;6.229616242
19.671;1.497965361;5.831417346
20.427;1.241427745;6.343858529
21.184;1.128470159;6.181843737
21.94;1.380228259;5.651196944
22.696;1.755122379;5.941790208
23.452;1.035861919;6.268756014
24.208;1.461733066;6.410784127
24.965;1.048687418;6.052916359
25.721;1.547101688;6.198257158
26.477;1.30221406;6.09085333
27.234;0.782512909;5.985424562
27.991;1.772735603;6.21611234
28.747;0.986647734;6.232646979
29.504;1.26910748;6.325098392
30.26;1.461111238;6.318456931
31.016;1.532056275;6.006476922
31.772;1.448401402;6.225257495
32.529;1.583366967;5.95009297
33.285;1.797009265;6.154240724
34.043;1.563448426;5.672482942
34.799;1.738641935;6.174178121
35.556;1.593461084;6.245378278
36.312;1.714013991;6.253670525
37.068;1.3501129;5.911032408
37.825;1.636110882;5.714309268
38.582;1.427951693;6.505021776
39.338;1.597404725;6.287336136
40.094;0.827473632;6.171371331
40.851;1.481478483;6.046108718
41.607;1.605698328;6.160568993
42.364;2.30475707;6.106543876
43.12;2.027391495;6.111650125
43.877;3.480146796;5.910859931
44.633;3.809169525;6.040259375
45.389;6.08251362;6.002823116
46.145;9.190303169;5.829909243
46.901;15.70485879;6.235926057
47.659;24.48410993;6.017765128
48.415;34.84066358;6.20996432
49.171;57.70695498;6.40266665
49.928;80.33664703;6.10499513
50.684;100.9290324;6.071287309
51.441;150.3538058;6.521348634
52.197;177.6343905;6.06361407
52.954;244.0176821;6.541633989
53.71;280.616249;6.271212749
54.466;331.8909438;5.971147658
55.222;381.4764871;5.786101465
55.979;420.5829443;6.430240518
56.735;477.6357393;6.250025549
57.492;508.6942673;6.590297128
58.248;531.8861917;6.33992287
59.005;570.7496924;6.484084767
59.761;600.6752114;5.686384698
60.517;638.7263853;6.144167112
61.274;706.2953093;6.29667699
62.03;723.0720571;6.216114817
62.787;694.4657512;6.017801469
63.543;756.6148025;6.418849941
64.3;759.9041174;6.123594135
65.056;748.8377142;6.072085904
65.813;771.6039246;6.096810731
66.569;798.575567;6.208640184
67.325;823.3104984;6.499332822
68.082;857.5298153;6.173981172
68.839;821.180752;6.329025204
69.595;886.7323845;6.42653936
70.354;865.743263;6.378624739
71.11;884.3944925;6.362401008
71.867;913.2707692;6.200118711
72.623;892.1414822;6.20896515
73.379;899.9554031;6.296663919
