Relative Time;m/z 35.00 ch3;37/21
0.756;0.06264126;8.204720627
1.512;0.059475758;7.967838856
2.269;0.123259076;7.766920157
3.025;0;7.969664674
3.782;0.058554209;7.774160979
4.538;0.1189676;7.909078983
5.294;0.061320304;8.075858401
6.051;0.060507767;7.820479122
6.807;0.059825032;7.665208596
7.564;0.186145099;7.967516708
8.32;0;7.724816152
9.077;0;7.909388653
9.833;0.119000371;7.927608478
10.589;0.123136345;8.431414627
11.345;0;7.965029038
12.103;0;7.675093073
12.86;0;7.779683579
13.616;0.058054524;7.546180412
14.373;0.060084029;7.938410923
15.129;0.184558726;8.113896878
15.885;0;8.381613062
16.641;0;7.580504583
17.399;0.119100571;7.970003838
18.155;0.060760208;8.051175704
18.911;0;8.178750203
19.668;0.124058546;8.600393022
20.424;0.057222694;7.516095119
21.18;0.184067196;7.849006985
21.936;0.060430543;8.083464717
22.693;0.059442768;7.833836478
23.449;0.178701338;8.165124783
24.206;0.297625153;7.684653687
24.962;0.173954728;7.517652324
25.718;0;8.39403949
26.475;0.182535114;8.294528065
27.231;0;7.757908792
27.856;0;7.721486094
28.743;0.114904445;7.740758092
29.502;0.058715509;8.114383455
30.259;0.058878425;7.738069504
31.015;0.058586061;7.838770135
31.771;0.058532513;7.98910855
32.527;0.060816941;7.877453004
33.284;0.061018495;8.187044092
34.04;0.116582596;7.8669217
34.797;0.168389368;7.881214875
35.553;0.113388169;7.302630439
36.31;0.059096849;8.445838622
37.066;0.119282709;7.96651781
37.822;0;7.679650178
38.579;0;8.289283668
39.336;0.117836163;8.068474453
40.092;0.059632707;7.965480233
40.848;0;7.971052657
41.605;0.117239562;7.983602647
42.361;0.111719359;7.620326127
43.117;0.057321944;7.601967763
43.874;0;8.066894529
44.63;0.115233713;7.672450726
45.386;0;7.549984407
46.143;0;8.279429995
46.899;0.057550629;7.620871184
47.656;0.167911622;7.642779861
48.413;0.059073292;8.30756447
49.169;0;7.710622002
49.925;0.055298412;7.170234666
50.682;0.118655095;8.237287273
51.438;0.180378154;8.182877454
52.195;0.056431408;7.646471701
52.952;0;7.797754138
53.708;0.171039303;7.518674963
54.465;0.058069051;7.956560571
55.223;0.056604183;7.661408739
55.979;0;8.23275112
56.735;0.056848554;7.920462105
57.492;0;7.757093694
58.248;0;8.100960237
59.005;0;7.763912451
59.761;0.057305091;8.00325921
60.517;0.059319102;8.285276495
61.274;0;7.513290328
62.03;0.118521935;8.264043998
62.786;0.116287581;7.618049427
63.543;0.058284121;7.982585793
64.299;0.119902509;8.076316677
65.055;0.114951346;7.945171001
65.812;0.058493833;7.456369745
66.569;0.056956456;7.647403555
67.325;0.058276541;7.852901078
68.083;0.057308582;7.41161094
68.84;0;7.815390035
69.596;0.121804062;8.392999722
70.352;0.119315745;8.194021096
71.108;0.056700176;7.778404659
71.865;0.060967384;8.483511031
72.621;0.178179406;8.04436139
73.378;0.05732194;7.814040671
74.134;0;7.619085224
74.89;0.057311263;7.758196586
75.646;0.115651283;7.975136902
76.403;0.060967661;8.295369441
77.159;0.060927117;8.381645266
77.915;0.114827743;7.553565338
78.672;0.180819587;8.120806931
79.428;0.058467239;7.867724158
80.185;0.120830126;8.082387298
80.941;0;7.532503168
81.697;0.172058272;7.764743876
82.454;0.058894468;8.20685961
83.21;0.058105323;8.135541029
83.966;0.056750461;7.608959636
84.723;0;8.028750663
85.479;0.107961325;7.31624475
86.235;0;7.61156885
86.992;0.119649548;8.149844481
87.748;0.179023341;7.61164086
88.504;0.117822455;7.817519808
89.26;0.114303992;7.765369636
90.017;0.055690376;7.579256709
90.773;0.112387459;7.898094569
91.53;0.11340034;7.879145869
92.287;0.114902771;7.561666123
93.043;0.117212317;7.541020384
93.8;0.293384127;7.691922073
94.557;0.058312016;7.885909696
95.313;0;8.406880294
96.07;0.056651083;7.43389358
96.826;0;7.803850326
97.583;0.117017117;7.66670331
98.339;0.113973082;7.975593496
99.095;0.115538713;8.030342936
99.852;0;7.640606816
100.608;0.056099151;7.435795379
101.365;0.059450202;8.3176439
102.121;0.056399615;7.063190909
102.878;0;7.397510215
103.634;0.404529398;7.662020765
104.391;1.235837949;7.434902874
105.148;2.359752135;8.127061068
105.905;2.074923641;7.403258921
106.662;5.004704615;7.502612193
107.418;34.3604513;7.360334488
108.175;103.6272448;7.704616023
108.931;215.5009732;8.370090163
109.687;317.2062888;8.556741284
110.444;417.7761051;8.195727
111.2;508.5355315;8.002116946
111.956;593.5572496;7.927580211
112.713;665.6526662;7.815386719
113.469;753.9226621;8.105888448
114.225;731.0165619;8.328212988
114.982;771.711723;7.91149369
115.738;843.7001914;8.102272541
116.495;854.2910913;8.31554727
117.252;863.6482995;7.900036493
118.008;947.6504181;8.582632633
118.765;920.3728654;8.251898417
119.523;909.0783896;8.149353422
120.279;894.2631836;7.465681187
121.036;926.8358519;8.182812655
121.792;920.0882579;7.725205207
122.549;955.6856451;7.841302982
123.305;1047.05115;8.935257009
124.061;976.3691959;8.122704793
124.818;984.3245079;7.746442369
125.574;994.9499809;8.410708058
126.331;975.840966;8.160243864
127.088;997.3204316;8.196155756
127.844;1030.459067;8.259511335
128.6;985.8046809;8.21488182
129.357;1008.3117;7.708914587
130.113;1064.737526;7.777814532
130.869;1024.708594;8.063530427
131.626;1017.736153;7.872267002
132.382;1063.93497;8.449354144
133.139;1044.006975;8.102380909
133.895;1033.115701;8.430581211
134.652;985.9612978;7.587460941
135.409;1017.346671;7.597540735
136.166;1095.783911;8.41379518
136.922;1019.145557;7.80846556
137.679;1004.44367;7.917122324
138.435;1051.182989;8.152098708
139.192;1069.795352;8.209154078
139.948;1064.537841;7.841725751
140.705;1050.870961;7.904353054
141.462;1063.445781;7.988486344
142.218;1036.211391;8.078325543
142.975;1038.830677;7.676959087
143.731;1029.140366;8.3502912
144.488;1080.543061;8.368153418
145.244;1073.745117;8.013704591
146;1096.369541;7.985188488
146.757;1057.954178;7.905689771
147.514;1072.820671;8.04068219
148.27;1092.267888;7.778998805
149.026;1122.50938;8.565953699
149.783;1081.552482;7.900880446
150.408;1121.864299;8.154962351
151.295;1116.06675;8.179909227
152.052;1071.708236;7.550113216
152.809;1068.911536;7.338495753
153.565;1106.749075;8.103766248
154.322;1109.272538;8.254175751
155.078;1072.210032;7.747828924
155.835;1071.029429;7.725889465
156.591;1094.138044;8.124715892
157.347;1062.408881;7.94362632
158.104;1091.591959;7.915830116
158.86;1120.321485;8.130335367
159.616;1107.517748;8.017633204
160.373;1116.908876;7.839017838
161.129;1077.381844;7.836205512
161.886;1099.518404;7.99378742
162.642;1117.423681;7.887211671
163.4;1066.012982;7.468707352
164.156;1056.382202;7.581238749
164.912;1121.958227;8.124378274
165.669;1135.387003;7.966776579
166.425;1123.695216;7.94415744
167.182;1097.566208;7.699567233
167.938;1112.574486;7.921355428
168.695;1102.411454;7.910173742
169.451;1102.582752;7.930534036
170.207;1118.521146;7.691534195
170.964;1143.885553;7.948075188
171.721;1069.659648;7.734098194
172.478;1095.523118;7.856099098
173.235;1093.091683;7.574567559
173.991;1123.911922;7.778385666
174.75;1106.825439;7.913483272
175.506;1119.732252;7.889040056
176.263;1120.030504;7.645278585
177.021;1111.64124;7.47954311
177.779;1101.969582;7.672316068
178.535;1079.102993;7.634122439
179.292;1098.361359;7.906298912
180.048;1130.092042;7.866492416
180.805;1116.355007;7.801670969
181.561;1127.420474;7.897996133
182.317;1087.19093;7.68466279
183.074;1133.634095;8.289652616
183.831;1058.393387;7.241745439
184.587;1157.621978;7.780186576
185.343;1093.510871;7.850032124
186.1;1141.37594;7.822698844
186.856;1137.468677;7.679253864
187.612;1156.179497;8.156549516
188.369;1087.525851;7.240049316
189.125;1122.817369;7.907963114
189.881;1147.198677;8.208221394
190.638;1086.712543;7.440151448
191.394;1169.985048;7.933088607
192.15;1099.79106;7.481402725
192.906;1110.526456;7.407254082
193.532;1124.901266;7.620532513
194.42;1102.995723;7.902134097
195.176;1178.145447;8.28087362
195.932;1134.698817;7.654676763
196.689;1107.633697;7.637313235
197.445;1132.685196;8.169839923
198.203;1153.886481;8.054870437
198.96;1111.797094;7.67595151
199.716;1104.029524;7.376271556
200.472;1119.38741;7.574290908
201.228;1119.736736;7.61955808
201.985;1124.0658;7.715183968
202.741;1142.689657;7.533644623
203.499;1121.871775;7.364999551
204.256;1126.330833;8.048325349
205.012;1156.537479;7.697876312
205.769;1094.486626;7.268753388
206.525;1184.521026;8.353598349
207.282;1130.749688;7.314429164
208.039;1103.731979;7.3143416
208.795;1118.859896;7.819841898
209.552;1133.383677;7.718704637
210.177;1192.090973;7.8387281
211.065;1188.233186;8.032650743
211.821;1160.737289;7.894227615
212.577;1177.92328;7.859757854
213.335;1104.309024;7.88521549
214.091;1151.855592;7.713436906
214.85;1205.268436;7.844728135
215.606;1109.45004;7.443490251
216.363;1158.24253;7.916913861
217.12;1119.029599;7.689278807
217.876;1158.924264;7.744432175
218.633;1208.444459;7.966579652
219.389;1110.337749;7.421447065
220.145;1134.177804;7.385102632
220.902;1177.343812;7.815291655
221.658;1155.235411;7.180936541
222.414;1159.40847;7.894776185
223.171;1198.138224;7.67795697
223.927;1176.139672;8.103309256
224.683;1175.884306;7.848005786
225.44;1200.89605;7.660390382
226.196;1180.253912;8.10437486
226.952;1221.633199;8.234092887
227.709;1128.631734;7.532178176
228.465;1164.880559;7.08336631
229.223;1155.606923;7.401844365
229.98;1151.474834;7.398934601
230.736;1158.272346;7.730280664
231.492;1138.10192;7.501277655
232.249;1122.704582;7.496390588
233.005;1169.170122;7.734729998
233.761;1223.65062;8.250304569
234.518;1219.613419;8.315601558
235.274;1203.343943;8.132252462
236.03;1183.73341;7.968548279
236.787;1195.078986;7.878196998
237.543;1191.173144;8.134321092
238.3;1151.78969;7.417150947
239.056;1160.004561;7.729788701
239.813;1187.319114;7.832171124
240.569;1157.02569;7.380396834
241.326;1193.544912;7.721939457
242.082;1190.776201;7.751304263
242.838;1156.16943;7.425625894
243.594;1203.998283;8.069394107
