Relative Time;m/z 35.00 ch3;37/21
0.756;10.83289056;7.618083163
1.512;8.516717081;6.884573541
2.269;8.675076458;6.955731137
3.025;10.03417433;6.910999589
3.781;8.767685413;6.836187938
4.538;9.28696541;6.784704174
5.294;7.824395432;7.230799351
6.05;7.605579669;6.631555049
6.807;9.772945035;7.020805031
7.563;8.263792115;6.403038208
8.32;8.484799563;7.321634256
9.076;7.788806135;6.955281494
9.832;8.468213065;6.86627863
10.589;9.185146232;6.857170733
11.345;8.985083082;7.046637
12.101;9.017181432;6.796864562
12.858;8.713673047;6.92492271
13.615;7.729964859;6.485906663
14.371;7.949841003;6.761842369
15.127;10.08206559;7.042551822
15.883;8.594073298;6.933238084
16.64;8.762180495;6.80702618
17.396;7.961643179;6.717269269
18.153;9.980119112;6.929429885
18.909;7.441234957;6.867384935
19.665;8.119104551;6.910749634
20.421;8.993351655;7.0975548
21.178;8.998476878;7.658009009
21.934;8.296792967;7.176998072
22.69;8.816369044;6.823942888
23.446;8.928920258;6.731843205
24.203;9.782696452;7.283211255
24.959;9.211414532;7.306961377
25.715;8.94088633;6.858789821
26.472;8.765827001;6.811759716
27.228;9.714515786;6.817783849
27.984;10.03810388;7.142888261
28.74;8.592053232;6.819067598
29.497;8.402132654;6.327297114
30.253;8.68107826;7.368948583
31.01;8.813627585;6.852138261
31.767;8.4964409;6.915782829
32.523;10.01530273;6.882773145
33.279;8.842077137;7.126141194
34.035;8.953153335;7.144260556
34.661;9.172060803;6.692760565
35.548;7.606758847;6.679097685
36.305;8.887434081;7.00193675
37.061;8.168060366;7.234588502
37.817;8.624496111;6.920215952
38.574;8.899415846;7.077766042
39.331;7.680737553;7.054293736
40.089;8.588206267;6.820972478
40.845;8.719688079;7.125634297
41.603;9.923176523;6.671504878
42.36;10.34784202;7.015810297
43.117;9.132510569;7.304419618
43.873;9.316117365;6.867494229
44.629;11.5880751;6.70934876
45.386;13.58320936;6.924857119
46.142;18.25701078;7.093763662
46.898;18.51079885;6.778850078
47.655;29.77536293;7.328865295
48.411;39.06758679;7.036207079
49.167;58.31292187;7.260042132
49.925;77.38789044;6.908606098
50.681;97.16846639;7.070357285
51.437;131.1019972;7.150237712
52.193;159.3534134;7.366757469
52.95;206.1587647;7.046030292
53.706;251.4918043;7.648245892
54.464;278.8467816;6.704780037
55.22;352.0520713;7.602839547
55.977;359.5312154;7.157528655
56.733;427.217621;7.283495026
57.489;443.7328885;7.399363913
58.245;477.4585481;7.068510308
59.002;499.8717984;7.353509157
59.759;549.8341803;7.245453487
60.515;562.5889027;7.138279299
61.273;564.2387424;6.535562565
62.03;601.7758365;6.925550552
62.786;606.5538891;6.968913244
63.542;663.4493498;7.071593875
64.299;654.4773162;6.773629045
65.055;689.0587178;7.379760513
65.812;712.9995667;7.301768077
66.569;726.2341134;7.451385585
67.325;720.0579862;7.135707371
68.083;719.484637;6.95966631
68.839;743.8804336;7.046210505
69.595;799.1206304;7.495194611
70.351;782.6375296;7.118113021
71.108;787.6377603;7.311264538
71.864;795.6874152;7.071389389
72.621;783.2872007;7.102531839
73.377;823.1137754;7.619966507
74.135;803.6292701;7.272342583
74.892;828.220163;7.33305371
75.648;857.6253396;7.441236747
76.404;894.1807376;7.601202544
77.16;885.4338911;7.498822167
77.917;860.2227168;7.429394761
78.673;833.4904993;6.776251903
79.43;860.4598771;6.942558186
80.186;888.6397675;7.175710014
80.942;863.3348514;6.942588378
81.699;889.9266853;7.282537226
82.455;905.5277934;7.101819194
83.212;908.2611816;7.296187179
83.969;916.7872722;6.966322332
84.726;914.3097909;7.194576897
85.482;907.3183451;7.230226943
86.238;913.9236706;7.158699584
86.995;943.9922602;7.56606956
87.751;947.3587795;7.890961549
88.507;951.7514165;7.503591329
89.264;932.5940962;7.407782174
90.02;910.8390154;6.904359031
90.776;962.2416848;7.283102632
91.533;940.4155333;7.058850985
92.289;968.357651;7.487140033
93.045;927.430626;7.152583905
93.801;946.0972671;7.128469433
94.431;935.037108;6.69265059
95.318;969.7194322;7.179760429
96.075;960.4506481;7.204626529
96.832;958.8196461;6.951300827
97.588;931.1571025;6.907385259
98.344;966.7372084;7.164762021
99.101;957.0034779;6.717196929
99.857;945.2285293;6.866842793
100.614;975.1974197;7.014464466
101.37;980.7034089;7.140258275
102.127;968.9797594;7.088117635
102.883;982.6577284;7.3202925
103.64;956.1842081;6.997780626
104.396;947.1895176;6.821629202
105.153;987.473812;7.067004693
105.909;989.9534412;7.207940539
106.666;978.1730049;6.743039693
107.422;1053.539631;7.432072389
108.178;986.9192769;7.052468294
108.935;1031.528626;7.132628267
109.692;968.9905311;6.732081697
110.449;1001.52513;6.989823955
111.205;1034.253663;7.363239078
111.962;978.4335892;7.046208532
112.72;1035.651861;6.979293188
113.476;1003.860188;7.166853076
114.232;1043.967514;7.568775694
114.989;1002.426833;7.263960133
115.746;1009.434779;7.113718351
116.503;1034.531067;7.420440271
117.26;976.6225595;6.878054125
118.017;990.2382081;7.260856877
118.773;1043.466274;7.534671356
119.529;1000.881715;7.053474444
120.286;1044.637967;7.429804912
121.042;1036.821974;7.542088906
121.799;1030.751381;7.306648503
122.555;1104.787749;7.905273064
123.312;1035.247844;7.491945017
124.07;1010.822419;6.928661669
124.826;1066.838948;7.208664535
125.582;1089.413606;7.875154462
126.339;1030.379767;7.142886502
127.095;1009.55413;7.15201442
127.852;1067.62946;7.261599387
128.608;1049.542356;6.890355451
129.364;1022.96907;7.152552549
130.121;1023.864956;7.242044147
130.878;1032.928556;7.126360359
131.636;1008.241542;6.659257886
132.392;1043.659516;7.197655811
133.149;1058.887639;7.042614981
133.905;1019.548453;7.240628652
134.662;1072.956885;7.427261113
135.418;1026.812423;7.030716477
136.175;1045.099075;7.140917455
136.931;1024.825508;7.35069102
137.688;1052.474227;7.414709279
138.444;1015.030039;7.082988929
139.2;1007.117014;6.964473708
139.956;1069.579768;7.459083767
140.713;1019.822602;7.12117012
141.469;1060.565052;7.255202049
142.225;1078.856079;7.491777963
142.982;1064.665603;7.488467521
143.738;1017.617239;7.045484344
144.495;1076.752974;6.963648652
145.251;1052.098436;7.258612048
146.007;1071.237386;7.140199846
146.764;1083.740482;7.158268115
147.52;1063.32957;7.14354191
148.277;1051.491536;7.054008356
149.034;1087.76706;7.272758957
149.79;1026.49817;6.689185841
150.546;1078.777184;6.933425937
151.303;1046.623572;7.029506756
152.06;1052.96848;7.075069788
152.816;1070.443152;6.91884675
153.573;1095.675373;7.457817979
154.198;1072.638563;7.089513085
155.085;1046.504233;7.154427596
155.841;1061.851203;7.064796766
156.598;1113.302361;7.620902369
157.355;1093.205946;7.447922663
158.112;1054.418883;7.245019554
158.868;1065.275726;7.313667935
159.625;1104.143887;7.69998741
160.381;1093.205229;7.212380573
161.138;1053.848691;7.129993051
161.894;1098.144921;7.103702056
162.651;1131.116478;7.114675425
163.407;1099.657947;7.461606626
164.164;1065.133194;7.20624717
164.92;1124.044382;7.362931434
165.676;1068.30168;7.290084486
166.433;1095.803696;7.292664291
167.191;1103.757511;7.24932734
167.948;1082.256005;7.073083466
168.704;1062.274848;7.202572815
169.46;1100.354727;7.245067617
170.217;1067.318066;7.149369394
170.973;1045.632824;6.665223542
171.73;1086.931131;7.093264554
172.486;1077.617577;7.307899209
173.242;1067.684851;7.168051033
173.998;1054.131222;7.243245928
174.755;1094.910042;7.253484544
175.511;1093.046526;7.253747417
176.267;1069.187747;7.041900475
177.024;1127.590068;7.628358051
177.78;1109.240341;7.629765398
178.536;1103.455711;7.131520298
179.292;1132.926967;7.374383694
180.048;1116.82315;6.992090034
180.805;1075.975065;7.135112833
181.562;1122.254025;7.346400541
182.318;1135.585241;7.366698633
183.075;1097.896526;7.045792987
183.831;1102.048926;7.385769082
184.587;1089.613681;7.276877633
185.343;1048.622563;6.89490321
186.1;1073.14707;7.035068487
186.856;1099.80771;7.505699298
187.612;1084.956811;7.027664398
188.369;1074.739217;7.030223141
189.125;1128.241654;7.209006076
189.882;1139.189835;7.418931664
190.639;1120.701658;6.795787857
191.395;1064.951856;7.113200824
192.151;1074.344495;6.853204118
192.908;1107.763845;7.485060731
193.664;1066.97454;7.041526613
194.42;1138.279355;7.317785479
195.177;1121.287887;7.414461629
195.934;1103.759594;7.173351527
196.69;1112.452937;7.280652447
197.446;1096.603227;7.342655215
198.203;1134.375005;7.563530638
198.959;1119.438012;7.182605417
199.715;1153.330808;7.250273295
200.472;1139.766047;7.208128717
201.228;1076.197141;7.087102488
201.985;1139.794904;7.236071565
202.741;1071.963391;6.93789061
203.497;1106.981324;7.193651025
204.254;1116.686732;7.47801031
205.011;1060.221489;6.579089046
205.767;1102.707388;7.131883813
206.524;1141.50055;7.247820998
207.28;1117.580504;7.281939137
208.037;1103.174156;7.179634867
208.793;1105.368249;7.198935542
209.549;1106.994813;7.332451736
210.306;1108.257055;7.30736991
211.062;1128.94125;7.381091985
211.818;1126.127321;7.178084371
212.575;1163.714564;7.615454323
213.333;1118.60508;7.131703702
214.089;1104.88879;7.376043381
214.845;1141.772186;7.291204998
215.602;1153.181911;7.43386947
216.358;1149.911855;7.388056947
217.114;1093.031901;7.088918725
217.871;1136.329501;6.80990057
218.627;1105.613771;7.104694237
219.384;1118.089372;6.862238947
220.141;1099.437622;7.124969736
220.897;1129.683776;7.250490562
221.653;1107.804551;6.839992813
222.41;1156.248674;7.199842283
223.167;1149.957425;7.284271251
223.923;1076.192426;6.985610806
224.68;1127.403497;7.399214322
225.436;1153.762434;7.446340072
226.193;1118.246643;7.311027944
226.95;1108.618693;6.817393658
227.707;1117.074654;7.198222544
228.463;1099.24146;6.963351247
229.22;1096.896078;7.063877749
229.977;1158.93101;7.194238858
230.733;1161.495663;7.152285447
231.49;1108.691849;7.064704287
232.246;1108.248381;6.940523964
233.003;1152.915142;7.138260617
233.628;1154.793502;7.128284172
234.515;1165.948773;7.717010862
235.271;1141.233373;7.208476852
236.028;1103.79854;7.019778291
236.786;1104.221722;7.119128936
237.542;1140.515688;7.292072061
238.298;1150.649181;7.153552781
239.055;1159.416936;7.453298619
239.812;1108.656432;7.025600067
240.568;1132.15171;7.204970502
241.325;1146.546997;7.234666126
242.083;1169.370698;7.257334815
242.839;1143.036708;7.124061325
243.595;1179.644758;7.599843601
244.352;1151.301434;7.020815901
245.109;1149.881537;7.26938356
245.865;1104.224065;6.800378989
246.621;1132.206303;7.199114555
247.378;1144.155404;7.540184849
248.134;1132.686842;7.498892158
248.89;1106.748332;6.778935446
249.646;1133.473346;7.156403386
250.403;1131.698153;6.863038899
251.16;1136.742615;7.156450826
251.916;1100.828102;7.049646777
252.673;1136.42747;7.396533161
253.43;1127.143888;7.173941796
254.187;1190.094035;7.682373181
254.943;1126.982313;7.34271462
255.699;1151.704114;7.167314207
256.456;1142.116789;7.072761561
257.212;1097.477037;7.003084568
257.968;1149.640491;7.408116562
258.724;1144.149514;7.405906571
259.481;1128.406947;6.864282617
260.237;1137.895394;6.914727446
260.994;1152.952739;7.234072269
261.751;1192.505957;7.667808458
262.507;1125.68549;7.424270656
263.264;1144.018896;6.89362163
264.02;1111.507652;6.857546586
264.777;1132.266313;7.301112924
265.534;1165.688443;7.463697341
266.29;1144.067983;7.259927287
267.046;1141.330481;7.241876385
267.802;1134.12265;7.271517071
268.56;1136.420241;7.323649576
269.316;1098.264306;6.758677543
270.073;1157.354142;7.387294328
270.83;1167.910549;6.863498421
271.586;1138.103129;7.285222916
272.343;1146.654776;7.070414423
273.099;1126.891216;7.127494442
273.855;1084.252897;6.652312344
274.612;1133.433007;6.749237632
275.369;1134.622715;6.966164069
276.125;1128.71057;6.913828676
276.751;1191.906803;7.112504191
277.638;1140.620161;7.300028205
278.395;1128.910651;6.841898363
279.152;1092.501144;6.684143287
279.908;1136.861268;6.886822275
280.664;1143.198926;7.251279343
281.422;1145.735745;6.788645499
282.178;1118.114192;6.921066795
282.935;1163.739238;7.266908734
283.692;1182.680027;7.11568187
284.448;1104.266873;6.709274325
285.204;1121.392099;6.887533188
285.961;1126.06334;7.029955094
286.718;1138.31442;6.978960171
287.474;1135.226358;7.589679229
288.23;1123.032766;6.968916963
288.986;1143.478828;6.766710864
289.743;1144.786497;7.122261969
290.499;1167.811985;7.25393825
291.255;1186.524025;7.355015496
292.012;1176.80667;7.392954351
292.768;1092.373704;6.733560975
293.525;1131.851832;7.009835217
294.281;1143.48206;7.336688989
295.037;1129.861319;6.810451145
295.794;1114.569796;7.021022751
296.55;1161.828537;7.242675973
297.307;1148.384274;6.87275789
298.064;1153.172951;7.032135403
298.82;1135.886355;7.387988837
299.576;1142.923333;6.774653341
300.333;1170.356352;7.118517592
301.089;1135.818879;7.235509083
301.846;1183.589939;7.615310209
302.602;1113.278203;7.169015417
303.228;1163.121121;6.766738039
304.115;1145.920906;7.26781365
304.871;1170.541672;7.205909162
305.628;1133.168357;6.809677802
306.384;1107.942364;6.954050758
307.141;1166.200454;7.19130168
307.897;1186.045358;7.319956951
308.653;1146.577324;7.095633379
309.411;1185.548562;7.033297222
310.167;1120.364066;7.353888444
310.924;1149.676887;6.819229599
