Relative Time;m/z 35.00 ch3;37/21
0.756;0.225562776;7.534356004
1.512;0.162818821;7.434112933
2.268;0.386337916;7.783539547
3.026;0.32631653;7.35297442
3.782;0.216438483;7.546912534
4.54;0.264716001;7.538417887
5.296;0.159044436;6.994593012
6.053;0.47642633;7.117503304
6.809;0.364106596;6.919349355
7.565;0.15665073;7.608299705
8.322;0.219543397;7.538811474
9.078;0.162843155;7.574717085
9.834;0.217834135;7.670778337
10.591;0.416587216;7.316509859
11.347;0.322259804;7.725486297
12.103;0.367041911;7.179265099
12.86;0.367579347;6.939707813
13.617;0.392076371;7.539213858
14.373;0.16266921;7.415136587
15.129;0.206658005;7.147019088
15.886;0.541307038;7.558173691
16.642;0.107168736;7.196620392
17.4;0.415288523;7.048573311
18.156;0.271502907;7.321184731
18.912;0.319588251;6.897094298
19.669;0.106876096;7.334363846
20.425;0.389348196;8.098739137
21.182;0.41832826;7.37204705
21.939;0.213944673;7.620274595
22.695;0.319163911;7.599436581
23.452;0.52770385;7.358336087
24.208;0.418186451;7.302465826
24.964;0.315030647;7.46932311
25.721;0.161561552;7.385652524
26.477;0.159474768;7.477646564
27.233;0.114650991;7.916481553
27.99;0.716786645;6.970883374
28.746;0.472684693;7.390262967
29.503;1.04478467;7.676018193
30.26;0.893264046;7.52601124
31.016;2.15492455;7.144290081
31.772;3.109470275;7.553439185
32.53;6.692973111;7.684989049
33.286;9.669733334;7.472991724
34.043;16.36358266;7.733030855
34.799;24.41533559;7.568008366
35.555;34.31902992;7.553810621
36.312;51.5740862;7.147798893
37.068;69.80170933;7.511139035
37.824;96.3367878;7.941213408
38.581;120.1491302;7.452261894
39.337;150.926719;7.755135044
40.093;188.031691;7.454130207
40.852;216.8318043;6.922379355
41.609;269.7657627;7.960662031
42.365;288.9551573;7.383698985
43.123;336.6486902;7.889152508
43.879;377.5895231;7.662243721
44.635;412.0603782;7.771745216
45.392;432.3114819;7.297327166
46.148;449.6210776;7.590337109
46.905;463.4198341;7.300587353
47.661;529.327682;7.407067541
48.418;540.9861001;7.578196663
49.174;535.7401171;7.163019133
49.931;581.4088024;7.300525287
50.687;592.0400937;7.221448485
51.443;592.1632719;7.21910819
52.2;623.1299579;7.104036343
52.957;672.8256126;7.623441307
53.713;689.1521667;7.73598008
54.469;689.8389968;7.728197299
55.226;689.0711533;7.646224534
55.982;695.9020544;7.551052486
56.739;706.9342448;7.252088659
57.495;721.6051688;7.407261713
58.252;738.8985827;7.403132017
59.009;709.962202;7.189573581
59.765;748.3647875;7.625272202
60.523;769.4363139;7.753403114
61.279;739.8728724;7.159329989
62.036;773.2316431;7.693089793
62.792;784.2383661;7.449957684
63.548;782.2565795;7.470142691
64.305;799.2303499;7.889900304
65.063;798.9252082;7.662059532
65.82;767.4726783;7.256378198
66.576;802.6213349;7.485636637
67.332;832.529332;7.631612151
68.089;836.4670017;7.919109371
68.845;813.9117292;7.301087136
69.602;832.8820294;7.938743959
70.359;841.1485634;7.550757156
71.115;861.9021896;7.779421925
71.74;854.2376344;7.536474443
72.627;838.6010077;7.244455009
73.385;858.6635597;7.427217346
74.142;871.3774745;7.84715621
74.898;812.2275394;6.769046073
75.654;845.3542208;7.114063248
76.411;928.1585321;8.274308029
77.167;852.1592022;7.463560721
77.924;879.2131237;7.696043732
78.68;873.1341297;7.473664942
79.437;865.7049345;7.287763655
80.193;880.6347925;7.332727102
80.949;877.3560777;7.379178793
81.705;899.2442471;7.355246085
82.462;900.2779854;7.219080827
83.218;933.8131583;7.657290783
83.975;887.8985926;7.509520836
84.732;901.4922941;7.184860349
85.488;880.0387613;7.661815109
86.245;884.2147944;7.740010829
87.001;931.3245765;7.703916224
87.758;913.5021676;7.434339355
88.514;888.6567349;7.691977697
89.271;882.3378315;7.789654488
90.028;955.8941736;7.839081869
90.785;933.9592713;7.729920361
91.541;942.4999357;7.631484834
92.297;930.77546;7.361674597
93.053;912.5312113;7.434613211
93.81;905.2010948;7.633085766
94.566;948.6375704;7.735513752
95.323;929.9513257;7.637603575
96.079;874.1598454;7.118979947
96.836;940.4695937;7.598697279
97.592;954.7666647;7.556656882
98.349;939.5253793;7.852767225
99.105;932.5834172;7.424780713
99.862;943.5304003;7.500033124
100.618;965.4410174;7.25990337
