m/z 35.00 ch3;37/21;Relative Time
2.633425727;7.163447124;55.226
1.808347125;6.960723438;55.982
2.331904779;6.867043564;56.738
2.609946205;6.913211323;57.495
3.103675105;6.761626597;58.251
2.345728588;7.020513907;59.008
2.448548042;6.680130447;59.764
2.744952438;6.691067146;60.52
2.025211657;7.307176923;61.277
2.890927482;7.064504269;62.033
2.788417545;7.055298081;62.789
2.773488521;6.74262385;63.545
2.233447263;7.043264136;64.302
2.730925989;7.171982655;65.058
2.816995149;6.914921238;65.815
2.941838755;7.161562241;66.571
3.763251557;6.584185698;67.327
3.025863048;6.770271648;68.083
2.488101611;6.607007341;68.84
2.876788892;6.781104387;69.596
2.777985241;7.078522959;70.352
3.304199148;6.906105423;71.109
1.999940785;6.378259826;71.865
2.894823433;6.849023725;72.623
2.814291715;6.962890618;73.38
2.763174962;7.030616222;74.136
2.989051879;6.980893471;74.893
2.958862179;7.211258825;75.649
2.8047103;6.930175192;76.405
3.098565163;6.82232745;77.162
2.364955913;7.312531885;77.918
3.374585036;6.870465102;78.675
2.421149309;6.809788829;79.431
2.185223157;6.510465533;80.187
2.886466225;6.78116156;80.943
3.382610534;7.064682575;81.7
2.423251183;6.898761102;82.457
2.099959861;6.967741299;83.213
2.184999444;6.604635056;83.969
3.014027551;6.854828307;84.726
2.69755645;7.291891872;85.351
2.634873626;6.997295293;86.238
2.772450793;6.708364525;86.994
2.907047799;7.14087553;87.751
2.927603853;6.961993697;88.507
2.371452197;7.11390507;89.264
2.585560574;6.932058934;90.021
2.37664614;6.932352604;90.777
2.885327006;6.403737546;91.533
2.621984827;6.98169398;92.29
2.570004775;6.959766716;93.046
3.190466469;6.736868037;93.803
2.34336275;6.723314805;94.559
2.690992474;6.888202;95.315
2.547709527;6.893093717;96.072
2.290829158;7.040408434;96.828
2.634857388;6.720384985;97.585
2.506741498;7.080686153;98.341
2.149103802;7.046459607;99.097
2.787669798;7.054884283;99.853
2.973145226;6.7533893;100.61
2.965250274;6.712175141;101.366
2.482667097;7.418467482;102.123
3.002160204;6.953252353;102.879
3.357511152;7.070269784;103.635
3.31933583;6.503174237;104.392
3.42860756;6.829851779;105.15
4.253682833;7.144225068;105.906
5.465364776;6.835183489;106.662
6.654029679;7.159433617;107.419
7.348841387;7.229385304;108.175
9.334167953;7.462078816;108.931
10.62311104;6.806675161;109.687
13.27299419;6.557256089;110.444
14.415064;6.959698033;111.2
17.98113349;7.059119403;111.956
22.91101592;6.680135123;112.713
22.67078966;6.415854511;113.469
30.20794856;6.810098053;114.225
34.08600549;6.881398538;114.981
38.11780078;6.696897076;115.738
46.34897181;7.514875578;116.495
50.81658192;7.189362035;117.252
56.87675155;7.044760807;118.008
64.59818856;7.108793206;118.764
74.74188111;7.09396387;119.521
77.72616574;7.063452299;120.277
83.07807072;7.042474195;121.033
93.30628708;6.852473485;121.79
103.1849383;6.418853194;122.546
105.6504937;7.117624015;123.303
118.7248597;7.057480349;124.059
126.9348736;6.970140301;124.815
128.1258341;6.788772386;125.572
141.6026683;6.830403618;126.328
147.0804253;7.200206128;127.085
154.029134;7.621699111;127.841
167.8192659;7.028913093;128.597
168.5470184;6.393831416;129.354
179.5950532;6.722299464;130.11
185.9773551;7.202413374;130.866
187.155075;6.785583346;131.623
197.6619538;7.191345647;132.379
211.935563;7.063157697;133.136
220.6084203;7.220229279;133.894
221.2377533;7.176551213;134.65
224.3142131;6.789645438;135.407
238.7238449;6.846040378;136.163
240.0135011;6.997309488;136.92
236.0801237;6.639190502;137.677
256.9998795;7.387081717;138.433
253.9390025;7.277754609;139.19
264.2205596;7.035045566;139.946
265.5453343;6.904894872;140.704
274.72721;6.986519105;141.461
279.8356273;6.753099724;142.218
287.3178529;7.162752869;142.974
290.667152;6.730446513;143.73
288.9489667;7.175141388;144.486
303.6974917;7.122068899;145.243
308.5888453;7.024553177;146
303.543588;7.085272377;146.756
317.1606175;7.016121754;147.512
316.3703706;6.958957778;148.269
324.4701482;7.378222015;149.026
318.3199942;7.223005674;149.782
331.4036923;6.761627699;150.54
328.5412091;6.867388227;151.296
320.0725098;6.927178138;152.052
333.1903885;7.242342517;152.809
335.26997;7.209850071;153.565
333.7268697;6.839974717;154.321
346.8262466;7.118976569;155.077
360.5856018;6.826292729;155.834
370.7066338;7.254566393;156.59
360.6947365;6.500252365;157.346
384.0512883;7.475019145;158.103
367.9473352;6.87869154;158.859
363.1102646;6.941096993;159.615
374.2860142;6.96944981;160.372
382.7719358;6.937297018;161.128
381.7120829;7.009630549;161.884
362.8596915;6.707770253;162.641
398.8103449;7.345625342;163.397
383.0359763;6.822967041;164.155
387.6194955;6.833209002;164.781
395.7528192;7.458973883;165.668
388.8007736;6.824350825;166.425
398.5827074;7.106944739;167.181
404.5102342;7.373344581;167.937
386.5641212;6.754183004;168.694
388.8789213;6.821244721;169.45
407.5335248;7.432589616;170.206
424.7114269;7.161227162;170.963
414.3548897;7.191616057;171.719
423.0724286;6.878166667;172.475
416.0437852;6.830850488;173.232
418.9729475;7.194980838;173.988
425.5756762;6.957747599;174.744
424.9888222;7.044858724;175.502
435.6703427;7.375682452;176.258
405.0670932;6.645020043;177.015
428.8652149;6.934565609;177.771
433.0074521;7.125942574;178.527
415.973457;6.985352975;179.284
423.7988003;6.922074424;180.04
429.9675949;7.159475168;180.796
423.7315334;6.82062873;181.553
445.1808383;7.029912398;182.309
429.4805628;6.845632615;183.066
436.558845;6.835468374;183.822
456.9129558;7.615053288;184.579
433.9215791;7.034937009;185.335
435.0711039;6.742047582;186.091
452.3700445;7.078369351;186.848
449.9982527;6.930321656;187.605
469.584054;6.912064045;188.361
454.0425775;7.16883633;189.117
461.7524902;7.118366975;189.874
469.7475272;7.276183705;190.63
474.7116336;7.236070902;191.387
467.3844126;7.062149068;192.143
454.0965438;6.786375299;192.9
478.982623;7.236139486;193.657
474.62152;7.017244836;194.413
478.1358663;6.835531214;195.169
480.9785028;7.383938215;195.925
452.3829734;6.939529145;196.681
455.8440353;6.890378144;197.438
484.4624764;6.967503541;198.194
478.5442666;7.036063553;198.95
476.3354966;7.078064608;199.707
481.7935924;6.945863166;200.464
485.8109345;7.215105558;201.221
485.0675205;6.909036903;201.977
483.374611;6.727214568;202.734
477.9468839;7.160188819;203.49
492.1348547;7.223268063;204.247
498.559036;6.900586657;205.003
491.9277102;7.027903725;205.761
478.7233811;6.746239792;206.518
482.2544769;6.947533512;207.274
483.9191641;6.939700554;208.031
488.9585414;7.269884813;208.787
507.9448712;7.384927654;209.543
497.6162369;7.242365757;210.299
496.5017201;6.862154708;211.056
489.847799;6.8842458;211.812
498.7556942;6.885793643;212.571
500.3753844;7.374510828;213.327
497.9323901;7.528273931;214.084
512.9970228;7.162563039;214.84
487.9172642;6.703418173;215.596
504.8744002;7.286461098;216.353
490.8575189;6.907014931;217.109
515.3212415;7.029410166;217.865
488.1750957;6.622189003;218.623
505.5500933;7.092257464;219.38
527.9089463;6.990226222;220.136
509.0332877;6.943218408;220.893
515.6537455;6.883557511;221.649
507.6837278;7.266248699;222.405
518.9682673;7.419974679;223.162
510.6622636;6.762873286;223.918
513.9342567;7.029950633;224.675
506.7969981;6.737485473;225.431
524.4031701;7.133755927;226.187
524.3615398;7.091774562;226.943
498.1068419;6.831753637;227.7
544.8078826;7.522532283;228.457
525.7806562;7.191966223;229.213
503.4930376;6.820186554;229.969
501.365073;6.737923921;230.725
524.6346706;6.940992831;231.482
534.9437522;7.199662444;232.239
520.167424;6.924835575;232.995
525.9550998;7.08202472;233.753
541.9345272;7.094123572;234.51
532.6649211;6.886391876;235.266
508.8533353;7.005722824;236.023
517.5978892;6.816389544;236.779
522.1620273;7.175397797;237.535
555.9014595;7.454235792;238.292
525.9404677;7.119959206;239.048
528.5135822;6.832463276;239.805
510.9369841;6.518577563;240.561
536.244039;6.962223823;241.317
539.0002282;7.230659536;242.074
545.1710201;7.010194294;242.83
554.0207869;7.540938388;243.586
544.7536105;6.871054483;244.343
512.6707093;6.420622263;245.1
520.559511;6.876688249;245.856
533.8422507;6.806900152;246.612
543.7420367;6.931847862;247.369
534.0962999;7.059902204;248.125
554.9025281;7.390933872;248.882
531.5285986;6.824380857;249.638
548.0992299;6.946830497;250.394
538.0267658;7.237696353;251.151
543.6831935;7.031972124;251.907
546.2886103;6.796448076;252.664
539.8046644;6.82918752;253.421
568.6392143;7.217097058;254.178
551.4794464;7.149984178;254.935
538.99296;6.762392043;255.692
536.6247295;6.863985628;256.448
554.7966088;6.90092531;257.205
556.8283138;6.939990415;257.961
562.3919055;7.08450673;258.717
560.5859128;6.874744183;259.474
574.1392859;7.328701719;260.231
562.3027181;7.073419274;260.856
561.182402;6.915787211;261.743
569.9129043;6.979193996;262.5
547.4103646;6.944720214;263.256
543.5208482;6.980822045;264.013
561.4098169;7.189811483;264.769
547.8252728;6.72721773;265.525
567.7124676;7.05218251;266.283
551.3396732;6.908722269;267.04
550.9329152;6.856037789;267.797
573.2043643;7.254127062;268.553
568.179615;6.971503893;269.31
553.5220305;6.905420412;270.066
587.8813858;7.385074663;270.823
542.3094279;6.801923056;271.579
565.5432688;7.370773243;272.335
582.4402124;6.893545345;273.092
574.8810114;7.136392473;273.848
587.4185934;7.184632059;274.605
567.9311752;6.798077418;275.361
581.8650293;7.340988305;276.117
568.9757285;6.957126425;276.874
565.5137677;6.935511322;277.631
592.7845712;7.274431892;278.387
582.9841153;7.308246215;279.143
574.749819;6.864168321;279.9
561.1636723;7.035271536;280.657
586.6198267;7.070642303;281.413
575.5014323;6.65921137;282.169
567.7080028;6.956550606;282.925
560.6661677;6.991253391;283.683
602.5882344;7.362820507;284.44
589.4914844;6.952411372;285.196
600.1970411;7.51872019;285.953
589.9152364;7.170959513;286.709
581.5488029;7.088406207;287.465
591.463289;7.197134369;288.221
597.2851884;7.472504899;288.978
603.7881685;7.413900587;289.734
586.9261317;7.218512378;290.49
580.1939656;7.149872716;291.247
597.8825685;7.015227064;292.003
577.7462096;6.668169636;292.759
603.3052135;7.026320824;293.516
597.0139316;7.182551268;294.272
585.5120553;7.236634507;295.028
592.9582393;6.64750024;295.785
597.2815318;6.854681041;296.541
605.8192617;7.210816947;297.297
594.311139;7.223249282;298.054
565.4952358;6.729801731;298.811
592.7776512;7.081877823;299.569
568.5089544;6.698344472;300.325
617.6260762;7.349259854;301.082
594.276077;7.01702056;301.838
603.7450792;7.235323901;302.595
612.0111085;7.30630237;303.352
592.9307164;7.205778959;304.108
608.074816;6.654471069;304.865
628.640917;7.210430824;305.622
599.9849169;7.02864787;306.378
605.3483326;6.717060026;307.135
630.3245595;7.317665581;307.891
608.8050317;6.863481207;308.647
622.4455455;7.195151244;309.403
610.4076866;7.108687098;310.161
588.0016108;6.892158349;310.917
590.5804339;7.18052864;311.674
604.9437359;7.232051397;312.43
610.6323255;7.15243344;313.186
606.0180813;7.076811196;313.943
618.6494789;7.160521025;314.7
627.0407829;7.388710637;315.457
577.4327436;6.610268803;316.213
619.5214376;7.151323046;316.97
610.6213484;7.403219156;317.726
600.6856405;7.049939913;318.483
595.8139664;7.126411972;319.239
605.955582;6.976457737;319.995
622.0996537;7.062069723;320.752
619.8262272;7.179401218;321.509
583.8723828;6.736912852;322.265
622.0081557;6.986019781;323.022
609.7137302;7.021687982;323.779
603.4054896;6.354961205;324.535
584.8854242;6.629433523;325.294
588.7343707;6.415274819;326.05
626.7499478;6.737156579;326.807
613.7123151;6.883953895;327.563
615.5460823;7.195364705;328.32
612.9452722;6.847561315;329.076
600.312198;6.830577798;329.833
622.0752944;7.09723607;330.589
614.2738756;6.942136948;331.345
609.8662154;7.104939015;332.102
614.613418;6.80570353;332.86
625.5798694;7.055102906;333.616
635.2500438;6.94157679;334.372
653.9738669;7.308624769;335.13
621.7488328;6.988032959;335.887
632.1679386;7.004552216;336.643
643.7895834;7.003224231;337.4
641.0300607;7.120615904;338.156
597.8915645;6.594040607;338.913
610.8645282;6.99343378;339.669
646.0051584;7.337362119;340.425
619.4695492;6.851545207;341.181
620.8746092;7.22300645;341.937
649.4030443;7.636563896;342.694
653.6724073;7.162627715;343.45
648.224814;7.540186959;344.206
617.1153766;6.638937653;344.963
616.6122665;6.925137767;345.719
618.8997322;6.96695397;346.475
652.2175359;7.311657546;347.101
642.376608;7.149476383;347.988
652.9463966;7.469906949;348.745
625.4520571;7.273567506;349.502
625.9200873;7.088974511;350.258
638.7125758;6.946766349;351.015
645.7081166;7.133149485;351.772
618.953211;6.916367366;352.528
634.4492411;7.384854847;353.285
635.1687585;6.96985642;354.041
625.294629;6.985545785;354.798
642.8433775;6.903081937;355.554
640.2319063;7.069070897;356.31
646.4425315;6.87280039;357.067
630.6220491;7.383541942;357.824
649.2397768;7.175221213;358.58
646.4618966;7.329730591;359.336
664.7104317;7.362411363;360.092
640.8349013;6.926181993;360.849
628.437913;6.856668341;361.605
639.2895641;7.222246529;362.361
664.206234;7.319901499;363.118
650.6111911;6.796229015;363.874
647.3881091;6.907148695;364.631
626.2488659;6.643444749;365.387
647.0064967;7.230520049;366.143
648.2716967;7.186409686;366.9
663.6322847;7.32882834;367.657
649.573372;6.536035412;368.413
609.8944774;6.371816393;369.169
656.5881355;7.174041367;369.926
646.9718098;6.92412765;370.682
658.2776637;7.545649105;371.438
639.1426714;7.07932042;372.195
654.1379728;7.156578566;372.954
634.961418;6.980659769;373.71
636.4500667;7.048409994;374.467
664.4763528;7.437475529;375.223
641.3532496;6.938354878;375.98
635.2886182;6.831968026;376.736
653.0599942;6.947962223;377.493
658.3781496;7.08653635;378.249
644.6830338;6.994343425;379.005
659.3746415;7.15063737;379.763
666.2267644;7.476113084;380.519
663.1125597;7.182425124;381.276
647.5882039;6.694753599;382.032
648.3745273;6.977803897;382.79
696.4885967;7.233774761;383.546
653.580012;7.08903914;384.302
669.6530952;7.030358095;385.059
672.6649842;7.352430084;385.815
646.5872583;7.038859329;386.572
662.1729539;6.737008684;387.33
661.3432813;7.029143806;388.086
671.2931563;7.193811531;388.843
663.5714247;7.067054693;389.6
681.3743023;7.155991851;390.357
649.5439695;6.777659368;391.113
675.4163165;7.125198985;391.87
656.926544;7.027543244;392.626
664.50486;6.950319717;393.383
646.6912848;7.08113312;394.139
674.0797457;6.754964558;394.895
648.5490945;6.968915059;395.652
645.9095485;6.823452404;396.408
630.8276334;6.750348538;397.165
659.7957783;7.105170693;397.921
651.1053328;6.899320285;398.678
641.5299248;6.795630819;399.434
638.783875;6.976467209;400.191
671.80705;7.231150809;400.947
652.1474663;6.654923848;401.705
640.762584;6.847851184;402.462
653.2883077;6.917022282;403.218
684.2480959;7.285413605;403.974
663.4333503;6.981826416;404.731
690.945134;7.182097571;405.487
677.9405824;7.405942881;406.243
691.0760743;6.891613494;407
669.0186074;6.7607751;407.756
683.1106189;7.139669964;408.513
640.417425;6.876620997;409.269
661.5087696;6.958452523;410.025
702.0279574;7.679919597;410.783
652.1675423;6.858914927;411.539
656.6701139;6.798792274;412.296
661.653567;6.937048802;413.052
661.285744;7.357732406;413.808
625.4933224;6.914540678;414.565
591.7516832;6.43136246;415.321
581.4019838;6.361678357;416.077
589.9392762;7.014886029;416.834
577.8653754;7.0662755;417.59
554.6283258;6.660797186;418.346
542.5383156;6.865632438;419.103
545.9623522;7.14882983;419.859
478.9547473;6.35595572;420.615
519.6558693;7.477968777;421.372
478.9703187;6.723240807;422.129
478.9731602;6.944973541;422.885
462.1598126;6.663733905;423.642
455.2129448;6.744105752;424.399
469.4097603;7.081592265;425.155
430.1620564;6.659337962;425.912
428.2819384;7.196374271;426.669
423.7185798;6.860065313;427.425
407.6360716;6.541953219;428.181
402.3637198;6.662216727;428.938
387.3699205;6.835689712;429.694
403.4063459;6.823066179;430.45
378.3719913;6.992910768;431.207
370.3472189;6.938618215;431.963
370.6966413;7.140295724;432.719
364.3022955;7.015020848;433.476
357.2021363;6.817392363;434.233
354.0361977;7.015496759;434.99
340.7831552;6.781485082;435.746
337.8473281;6.815770457;436.503
332.489808;6.494963263;437.259
336.2042081;7.026441221;438.015
324.9100661;6.767384145;438.772
319.1184059;7.013254061;439.529
326.4703914;7.035546144;440.285
306.0307308;6.97563961;441.041
313.9848387;6.878774675;441.798
313.4828954;6.369019015;442.555
312.6754117;6.927324933;443.311
296.7527281;6.953048934;444.067
304.8215561;7.022684987;444.825
297.2181381;7.271082859;445.581
294.0451982;7.144883365;446.337
291.5297254;6.970697352;447.095
270.2132408;6.947027729;447.852
292.8881721;6.943580961;448.611
264.4193617;6.493530691;449.368
279.869265;6.935286941;449.993
269.1555905;6.727302003;450.881
260.888912;6.869206479;451.637
259.6479617;6.781331348;452.394
274.1208486;7.233471777;453.151
266.7176126;6.837596022;453.907
262.7051212;6.674203526;454.664
254.6517352;6.52214561;455.42
255.735295;6.947395347;456.177
254.2951917;7.05153435;456.933
258.0797033;6.871279176;457.69
248.6952144;6.962393863;458.446
260.4107242;7.378760021;459.202
248.5561705;6.825498429;459.959
239.3078579;6.600202413;460.715
245.3695886;7.023391515;461.472
235.5717405;6.942477283;462.228
230.6286442;6.612285662;462.985
229.5304744;6.484024247;463.741
243.2778535;7.022963744;464.497
233.286927;6.650092471;465.254
222.4172723;6.577921753;466.01
229.3120937;7.148076726;466.767
233.7354758;6.834725732;467.523
230.2700623;6.653158772;468.279
226.3160857;6.860649159;469.036
224.7534533;6.618446092;469.792
222.434514;6.828422478;470.548
218.5396187;6.671151099;471.305
217.8521881;6.714568591;472.063
211.6197728;6.789339193;472.82
214.9721297;6.837829002;473.576
212.9020642;6.64889358;474.332
214.9178758;6.678761487;475.09
210.9542304;6.638793469;475.846
214.630313;6.903344776;476.602
217.8400993;6.819459981;477.358
209.7580961;6.920301098;478.115
216.6978091;7.093810205;478.871
214.3596835;7.148733421;479.627
211.3561179;7.007756934;480.383
211.563704;6.85636962;481.14
206.0498711;6.742006736;481.896
207.2252316;6.646840558;482.652
207.6555627;6.668274963;483.409
196.7333886;6.744212674;484.165
196.4346106;7.268115651;484.921
201.2930845;6.560966786;485.678
196.0361982;6.802934384;486.434
192.5835209;6.766306095;487.19
191.3997742;6.91212186;487.946
191.6801342;6.859647264;488.703
192.1951204;6.715776505;489.46
195.4060537;7.211003124;490.216
188.6623515;6.777255405;490.972
187.5164542;6.744314888;491.73
189.7992338;6.9048968;492.486
191.6090149;6.812134679;493.243
194.0400173;6.796278379;494
186.8403421;6.574637204;494.756
178.9486186;6.91185741;495.513
188.5671627;6.965800283;496.27
188.913406;6.847902112;497.026
187.9434559;7.262992633;497.782
178.9131987;6.59651549;498.539
177.0176505;6.545640313;499.295
176.9525439;6.498699335;500.052
182.7759277;6.872173809;500.808
182.4646289;6.521188094;501.564
175.6775135;6.746056295;502.32
173.1464084;6.739448531;502.946
173.3754455;6.671095145;503.833
167.794971;6.766880687;504.589
175.8432953;7.154087586;505.346
176.2731303;6.592582313;506.102
175.1685608;6.878693456;506.858
172.7220572;6.446452626;507.615
178.2701385;7.1442035;508.372
173.0940576;6.697802681;509.129
168.8611132;6.518444789;509.885
176.4389644;6.822583593;510.642
164.6773317;6.675460331;511.398
166.6220803;6.871053874;512.155
176.973463;7.011999095;512.911
172.8697908;6.925224357;513.667
170.4416407;6.819031725;514.424
162.5754264;6.690103694;515.181
167.8248271;6.797856623;515.937
165.3426817;7.246406605;516.693
168.6161523;6.37613029;517.45
168.5775523;6.68026352;518.206
168.1837141;6.887170898;518.963
161.6893828;6.426680575;519.719
159.7538847;6.657872401;520.475
164.9992407;6.647653648;521.232
161.2569419;6.648820248;521.988
159.6068492;6.768290184;522.745
157.138879;6.584315682;523.501
150.7296447;6.642076865;524.258
168.4782174;6.815516513;525.015
160.025711;6.653358161;525.771
152.4513858;6.309337143;526.527
158.6917016;6.867275724;527.284
153.0157483;6.981572497;528.04
156.4578824;6.928634023;528.797
152.6562658;6.732137542;529.422
153.2320157;6.475876917;530.31
151.9882712;6.70837643;531.066
153.0210951;6.708940049;531.822
152.8606057;6.852953854;532.578
158.4446991;6.783023905;533.335
153.1063871;6.706448593;534.092
150.4440576;6.869475102;534.85
151.5033063;6.634385762;535.606
146.3221824;6.815172221;536.363
156.3524005;6.785414926;537.12
144.8056999;6.66669163;537.876
147.0463435;6.586902079;538.632
153.8518079;6.897671384;539.389
144.4147633;6.475794917;540.146
151.7429128;7.044342214;540.902
158.0720841;6.834129768;541.658
150.3630943;6.956552723;542.415
151.9365353;6.845936706;543.172
148.501724;6.702484883;543.93
145.4723225;6.546281792;544.686
142.5119198;6.572351214;545.443
143.3798697;6.637541891;546.199
146.6635695;6.850807719;546.955
145.3658645;6.899392979;547.712
146.5378377;6.819023451;548.47
151.2510529;6.838132416;549.226
146.6609169;7.106139526;549.983
149.8256875;6.800955625;550.739
140.2817162;6.685839535;551.495
145.4764233;6.749464872;552.252
142.0907778;6.596720812;553.009
141.8287154;6.454979695;553.765
137.5162961;6.408789029;554.522
142.5799843;6.828419979;555.278
148.9263724;6.943034272;556.035
143.6652038;6.895483439;556.792
136.5511563;6.714311499;557.548
135.1827511;6.940159119;558.304
142.1310016;6.794957643;559.061
139.9592622;6.383872857;559.818
143.3723177;6.599397324;560.574
139.562833;6.671179291;561.331
140.9362844;6.517844353;562.087
139.9107358;7.150665324;562.843
135.4890619;6.797758017;563.6
134.2204223;6.367248285;564.356
131.1424558;6.627671995;565.113
142.1430729;6.629552167;565.87
137.1170209;6.970415316;566.626
139.6612805;6.939890663;567.383
137.3941633;6.931075175;568.139
136.8847969;6.637076675;568.895
145.2516375;6.775857787;569.652
134.4746045;6.580381646;570.409
134.3914782;6.593737161;571.165
137.8012458;6.992230632;571.921
132.1880385;6.7064285;572.677
136.694017;7.390548896;573.434
135.9480789;6.46252193;574.191
130.9862525;6.406625086;574.948
137.2012862;7.126571296;575.704
136.8610448;7.146754214;576.461
136.2634646;6.626204685;577.217
135.1918779;6.857298836;577.974
127.0238257;6.624753645;578.731
133.6156287;6.519632863;579.487
127.1658171;6.878358022;580.243
134.9484278;7.156119609;581
134.6959815;6.865967643;581.756
131.1764185;7.110937103;582.513
131.4386311;7.201153164;583.269
133.3997987;6.958131794;584.025
129.7403618;6.938619523;584.782
132.1849742;6.99102007;585.538
130.7226419;6.762229389;586.295
126.3387711;6.991682842;587.051
136.4304784;7.285877385;587.807
132.1024608;7.007620362;588.564
127.1229775;6.594929335;589.32
136.9717749;7.138838109;590.076
127.1975464;6.780752717;590.833
129.2673363;6.972176263;591.59
129.0626276;6.519266358;592.346
132.4479342;6.95654997;593.102
130.445678;6.645481083;593.858
122.0045546;6.437254358;594.615
122.7372664;6.509501922;595.372
128.6004729;6.968090293;596.128
122.8123133;6.702941093;596.885
125.7457663;7.079236843;597.641
128.2179785;6.876765219;598.398
121.4385437;6.597642657;599.154
131.2575761;6.433782477;599.911
124.981066;6.764196732;600.667
123.6354547;6.802717571;601.424
121.4201502;6.737804134;602.18
126.1550782;7.252776821;602.936
126.9907147;7.145525236;603.693
129.999682;6.980365973;604.449
124.7483186;6.646650628;605.205
122.4178177;6.432773283;605.962
121.7485728;6.9060548;606.718
124.5364039;6.871054483;607.474
118.3005917;6.538141276;608.231
122.5883969;6.668179576;608.987
122.298212;6.745037525;609.743
116.881928;6.68822628;610.5
117.2114339;6.852839441;611.256
121.2831502;6.395939702;612.012
122.761679;7.093156174;612.769
121.0392009;6.583875868;613.526
125.1613101;6.681865727;614.282
125.1403372;6.945498361;615.04
123.2573945;6.665150173;615.796
121.0237282;6.624634932;616.553
123.0381173;6.773040892;617.309
123.5191945;6.832210992;618.065
117.6385368;6.547802153;618.823
119.833424;6.846794979;619.579
124.6508509;7.084520447;620.336
122.6743714;6.886309722;621.092
118.8691381;6.865230987;621.849
124.9794547;7.057487013;622.605
123.4045919;7.118826448;623.361
118.2452861;6.645421492;624.117
125.9626441;7.211388553;624.874
126.0760199;7.30266075;625.631
117.99224;6.728255228;626.387
121.1773608;6.601010591;627.143
121.752891;7.033737078;627.9
114.7553439;7.164072247;628.657
118.88759;6.635414901;629.413
122.5408415;6.996381895;630.169
121.3292443;7.072411191;630.926
113.9492899;6.778937101;631.682
122.8938131;7.054220045;632.438
117.9485068;6.864770681;633.194
121.0995968;6.582304009;633.951
121.7236546;7.09242047;634.707
116.1375158;6.518044449;635.464
114.9736712;7.148058922;636.22
114.7454304;6.706535157;636.977
112.4377093;6.611560648;637.733
115.7942209;7.039413165;638.489
122.2715015;6.777449727;639.246
115.7568119;6.739355946;640.002
114.3292727;7.015288882;640.758
113.3374295;6.598694857;641.515
109.3600857;6.548540602;642.272
115.3915287;6.663801619;643.029
113.1631255;6.726978719;643.785
111.0730569;6.974778602;644.542
111.45474;6.80484144;645.299
115.4219348;6.528429764;646.055
116.9398963;6.854972939;646.811
112.1944279;6.943594995;647.571
117.8059756;6.881696947;648.327
115.2467549;6.725091609;649.084
115.0003584;6.917986584;649.84
114.4632733;6.933727989;650.597
109.4852257;6.685918294;651.353
113.6099611;6.773782053;652.109
113.3603135;7.109722453;652.865
112.468387;6.845044342;653.624
111.3370354;6.940944599;654.38
111.0790583;6.680077425;655.137
108.787772;6.768153822;655.893
113.7295284;6.990897057;656.65
113.2900822;6.88564121;657.406
108.4422258;6.839569888;658.163
116.5078969;7.151319873;658.919
110.7530217;6.659268249;659.676
108.2114889;6.61980532;660.432
110.2411413;6.726403578;661.188
110.0037327;6.798766281;661.945
111.9544366;7.198383934;662.702
110.9310497;6.81083845;663.458
