experimental,experimental time (h)
0.00013409508700857687,0.0
9.196834162756564e-05,0.00020694444444440026
0.00011347837855209153,0.0004138888888888994
0.00011278839626842577,0.0006208333333332997
7.794766150745587e-05,0.0008277777777778005
0.00012573062608532112,0.0010349999999999995
8.911110832354749e-05,0.0012419444444443997
9.879670063213425e-05,0.0014488888888889006
7.703766256295352e-05,0.0016558333333332991
6.307504885946842e-05,0.0018627777777778
0.00010970603914190155,0.0020697222222222002
5.575329098520073e-05,0.0022766666666666994
6.549896728342414e-05,0.0024836111111110996
0.00010472139927089665,0.0026905555555556005
0.00010792836516571004,0.002897499999999999
9.399023880131982e-05,0.0031044444444443993
0.0001225306624065,0.0033113888888889
0.00011088427468250808,0.003518611111111099
0.00013282047473129601,0.0037255555555556
0.00014303639664423908,0.0039325
0.0001504001275029,0.0041394444444444005
0.00020853368526305,0.004346388888888901
0.00022924642706960001,0.0045533333333333
0.00029098684536159997,0.004760277777777799
0.0003762386757881,0.004967222222222201
0.0004463140352078,0.0051744444444444
0.0005499585709317,0.005381388888888899
0.00064397705244565,0.005588333333333301
0.0008369073167116,0.0057952777777778
0.0009947485848262,0.006002499999999999
0.00107463169156575,0.006209444444444401
0.0013200906158898,0.0064161111111111
0.00147399811319315,0.006623055555555599
0.0017310413756234499,0.006830277777777801
0.0018747071660268999,0.0070372222222222
0.0022462684660444,0.007244166666666699
0.0025627804158718003,0.007451111111111101
0.00253693739076845,0.0076580555555556
0.0027098959330059003,0.007864999999999999
0.0030980176772992998,0.0080719444444444
0.0034035751308048,0.0082788888888889
0.0036853360097941004,0.008485833333333298
0.0038741188041022,0.008692777777777801
0.0039125513059282,0.0088997222222222
0.0046172041541437,0.009106666666666699
0.00453602420179655,0.0093136111111111
0.0045369005518236995,0.0095205555555556
0.0049053008313378,0.009727499999999998
0.00553763171387785,0.0099344444444444
0.00572238666426805,0.0101413888888889
0.00600953214655265,0.010348333333333301
0.0058810668664132995,0.0105552777777778
0.0067078443745351,0.010762222222222199
0.00642143091133325,0.010969166666666698
0.006417230716512351,0.0111761111111111
0.00666849070219165,0.0113833333333333
0.00743009347762345,0.011590277777777798
0.00781068150763185,0.0117972222222222
0.007584840608198249,0.0120044444444444
0.007920949234437251,0.012211111111111101
0.0079325687880122,0.0124180555555555
0.0077702999237897995,0.012624999999999999
0.00825044309832605,0.012832499999999998
0.008517163033790201,0.0130394444444444
0.0085106008499433,0.0132463888888889
0.00931948367798765,0.013453333333333298
0.0091068358380304,0.013660555555555601
0.009531482906980498,0.0138675
0.009398053514323601,0.014074444444444398
0.0099919900093203,0.0142813888888889
0.01036981404772285,0.0144886111111111
0.009639847774913599,0.014695555555555599
0.01057099657540905,0.0149025
0.0106778311809757,0.0151094444444444
0.010411573216986051,0.015316388888888898
0.01058932082610945,0.0155233333333333
0.0112510588414866,0.0157302777777778
0.01166178183147775,0.0159372222222222
0.0110695289418848,0.016144166666666702
0.01082358503240625,0.0163511111111111
0.0118430622699303,0.016558055555555597
0.0121899627363264,0.0167647222222222
0.0125759783590771,0.0169719444444444
0.01257078970919155,0.017178888888888903
0.0118809524117838,0.017385833333333302
0.0122172211458082,0.0175933333333333
0.0129150166580939,0.017800555555555597
0.0133021022431584,0.018007500000000003
0.01328517152727615,0.0182144444444444
0.01333669970897455,0.018421388888888897
0.01324961192692915,0.018628611111111103
0.013065124376104301,0.0188355555555556
0.014078367104853749,0.019042499999999997
0.0139290630445888,0.019249722222222203
0.0141043068612542,0.0194566666666667
0.014317968027227401,0.019663611111111097
0.01374537988096105,0.0198705555555556
0.0146914860944907,0.020077499999999998
0.01479518043163475,0.020284444444444404
0.0148681621309371,0.0204916666666667
0.0143488144501868,0.020698611111111098
0.015013388282344501,0.0209055555555556
0.015291600083277401,0.0211125
