Relative Time;m/z 35.00 ch3;37/21
0.887;2.915465338;5.665368133
1.643;3.142263051;5.177737008
2.4;2.30367877;5.275982558
3.156;2.379156566;5.375327848
3.913;3.216546728;5.279795088
4.669;2.458773415;5.121973215
5.425;2.166382522;5.71925565
6.182;2.485280236;5.067307814
6.938;2.547735409;5.195735251
7.695;2.610722972;5.447606681
8.451;2.577554143;5.054394741
9.208;2.738242047;5.484362311
9.965;2.649861037;4.952446579
10.721;3.119360548;5.468929591
11.477;2.459654292;5.4410587
12.234;2.592819911;5.203683262
12.99;2.539954479;5.458094852
13.746;2.685105878;5.093414603
14.502;2.993919782;5.289123993
15.258;2.368217924;5.35132071
16.015;2.90016475;5.361925343
16.772;3.419497723;5.009151186
17.528;2.234356381;5.329479805
18.285;2.364213391;5.185905409
19.041;2.817359709;5.333358397
19.798;9.153965938;5.619579367
20.554;26.58736954;5.018660896
21.31;30.79885933;5.237432845
22.067;27.20198248;5.002386703
22.824;51.20807695;5.216828448
23.58;186.2779543;5.644723973
24.336;353.6289218;5.421318998
25.093;516.6074032;5.694403083
25.849;666.367578;5.849732183
26.606;708.7563699;5.63663196
27.362;801.9210837;5.743806384
28.119;863.2182712;5.500023193
28.875;902.0765153;5.500022846
29.631;980.1690216;5.89868761
30.387;989.3447514;5.745806783
31.144;1018.190945;5.751196134
31.9;1049.843495;5.623257025
32.657;1075.134284;5.710881465
33.414;1061.077656;5.520904583
34.171;1026.851919;5.468912729
34.927;1068.635689;5.579066359
35.684;1098.293825;5.538413428
36.44;1113.527159;5.821976083
37.196;1052.315481;5.272668243
37.953;1153.420047;5.838505041
38.709;1151.763988;6.049468924
39.465;1132.634907;5.769968142
40.222;1134.637523;5.4268797
40.978;1176.336652;5.774942819
41.734;1127.532008;5.443350364
42.491;1160.500866;5.626792291
43.247;1120.826918;5.580667471
44.004;1115.023909;5.50655034
44.76;1150.67449;5.4168819
45.516;1137.785983;5.421216068
46.273;1154.356552;5.327294126
47.029;1170.508143;5.840319835
47.786;1118.717928;5.104512739
48.542;1133.904331;5.599121125
49.298;1229.289399;6.068195968
50.056;1194.458361;5.470583921
50.813;1217.045585;5.779797821
51.569;1165.737137;5.085762066
52.325;1192.417633;5.577566981
53.081;1215.066153;5.699455929
53.838;1185.612507;5.368006755
54.594;1237.190506;6.147603355
55.351;1205.647906;5.719649243
56.107;1170.104144;5.293077067
56.863;1247.137181;5.663826041
57.623;1201.634482;5.48967668
58.379;1174.198041;5.245404531
59.135;1207.342117;5.67097867
59.891;1278.717162;6.010741762
60.648;1217.585143;5.54784258
61.405;1146.564279;5.54475162
62.161;1206.599293;5.537060262
62.918;1233.284469;5.42075845
63.674;1256.56396;5.995252812
64.43;1163.868083;5.518638832
65.186;1195.18849;5.779008275
65.943;1197.362908;5.611434604
66.701;1214.676804;5.179485086
67.457;1252.827491;5.771745003
68.214;1237.960399;5.556596233
68.97;1220.820452;5.543899772
69.727;1253.274429;5.834885492
70.483;1220.13278;5.121192292
71.239;1212.30238;5.269988497
71.997;1255.51188;5.502087597
72.753;1279.648422;5.864367139
73.51;1217.061671;5.443059758
74.266;1227.576851;5.297028952
75.026;1238.292875;5.325112645
75.783;1222.437406;5.390892839
76.539;1244.705335;5.324755861
77.295;1206.216428;5.40993172
78.052;1243.201889;5.243141073
78.808;1200.059514;5.693091718
79.564;1200.566845;5.245555576
80.323;1237.991222;5.568361429
81.08;1232.265016;5.511796776
81.836;1255.791507;5.687928324
82.593;1271.640006;5.549397584
83.35;1219.304512;5.565045665
84.106;1167.596156;5.049736906
84.862;1238.019573;5.320329954
85.618;1205.841439;5.299623261
86.375;1256.217852;5.926121563
87.131;1211.436871;5.133355214
87.887;1247.404814;5.678185279
88.644;1246.251557;5.40739643
89.4;1219.513548;5.405786645
90.156;1255.534201;5.468341794
90.913;1268.210385;5.647956771
91.67;1265.754772;5.654786413
92.426;1258.999351;5.512841045
93.184;1289.310313;5.621796199
93.941;1239.629907;5.429763255
94.697;1299.547155;5.632696828
95.454;1250.795975;5.269806705
96.211;1263.741813;5.690075141
96.967;1241.467679;5.247323092
97.723;1228.607634;5.118379124
98.48;1269.266037;5.634869602
99.236;1258.354512;5.480171897
99.993;1291.548667;5.716960569
100.751;1274.01134;5.644814694
101.507;1277.926632;5.232474583
102.264;1311.533076;5.549155895
103.021;1272.24397;5.536226321
103.777;1243.89091;5.357802121
104.534;1308.12541;5.733232357
105.291;1269.91867;5.315212391
106.047;1258.287611;5.575563412
106.803;1262.278935;5.345703704
107.559;1248.255227;5.356362386
108.316;1280.861619;5.437180387
109.072;1252.376058;5.239180606
109.829;1306.881187;5.48344863
110.585;1250.8356;5.288145501
111.342;1285.862019;5.720827288
112.099;1283.554284;5.641627913
112.856;1245.095525;5.365228354
113.613;1282.908502;5.586512591
114.369;1290.052015;5.813343306
115.126;1321.424772;5.682475355
115.883;1294.917093;5.488781218
116.639;1217.204957;5.168413987
117.396;1286.902804;5.410232927
118.152;1264.71228;5.527637844
118.908;1288.226012;5.75082304
119.665;1311.070641;5.631090201
120.421;1281.93008;5.481842686
121.178;1305.496204;5.613336809
121.934;1306.459249;5.578444037
122.693;1267.44902;5.484749865
123.449;1331.567478;5.452012876
124.206;1242.043161;5.431852479
124.963;1347.098423;5.765449005
125.721;1240.37008;5.539022605
126.477;1308.830782;5.903025878
127.233;1331.417804;5.84417872
127.989;1275.374246;5.471720972
128.746;1281.949447;5.408687495
129.503;1382.364696;5.895014054
130.259;1319.246597;5.862733101
131.015;1285.119275;5.6160927
131.773;1314.218483;5.691758748
132.529;1282.147565;5.465139484
133.286;1307.864905;5.461208322
134.042;1329.703361;5.648385952
134.799;1287.35231;5.596600827
135.555;1303.884417;5.435003713
136.311;1307.244271;5.623043127
137.068;1299.741127;5.496379188
137.824;1286.709249;5.617896792
138.58;1292.804393;5.444122173
139.337;1332.862802;5.556605386
140.093;1318.998723;5.729482657
140.849;1276.573629;5.2624803
141.606;1331.199937;5.858749845
142.362;1336.575755;5.670698234
143.118;1349.755078;6.041399836
143.875;1346.710113;5.733669199
144.631;1322.696329;5.868696881
145.388;1287.730095;5.601999602
146.145;1332.898899;5.360752836
146.901;1306.910048;5.330969308
147.657;1302.400445;5.621326483
148.413;1307.118937;5.337554515
149.17;1314.273442;5.657142877
149.926;1333.721031;5.674954781
150.683;1327.396544;5.578780188
151.439;1300.942191;5.386712896
152.196;1299.452376;5.194416297
152.953;1293.211187;5.875803584
153.709;1356.425137;5.663070929
154.465;1297.673081;5.492852993
155.222;1277.514119;5.215878851
155.978;1280.9774;5.307038674
156.735;1296.094371;5.162458507
157.492;1300.509981;5.411838927
158.248;1302.122264;5.361954405
159.005;1296.275145;5.3918303
159.761;1317.322867;5.299975192
160.517;1312.295761;5.444667485
161.274;1369.437296;5.928896609
162.03;1308.124044;5.730359468
162.787;1330.108787;5.738557567
163.543;1313.651014;5.488042518
164.301;1342.296827;5.563828647
165.057;1299.41726;5.160592206
165.814;1277.631179;5.384975805
166.571;1299.53094;5.33335454
167.327;1399.117182;5.665894456
168.084;1329.892626;5.29920397
168.84;1304.272451;5.046832536
169.596;1319.62637;5.541110666
170.353;1343.537101;5.677059913
171.109;1316.778081;5.442261447
171.865;1311.564625;5.451285446
172.49;1302.329575;5.764781578
173.378;1325.335101;5.729899869
174.134;1349.622158;5.633697331
174.89;1261.637268;5.250345348
175.647;1304.866023;5.773216634
176.403;1319.063602;5.518805067
177.159;1286.21075;5.25381844
177.916;1300.316325;5.64070877
178.672;1286.155789;5.357006941
179.429;1365.853152;5.463413592
180.185;1343.629566;5.606016683
180.942;1368.938453;5.740331214
181.698;1289.635471;5.212460016
182.454;1306.902692;5.597896221
183.212;1329.017557;5.436870432
183.969;1337.3987;5.261755093
184.725;1324.86878;5.724006237
185.482;1299.320694;5.559042002
186.239;1309.898309;5.410950563
186.995;1318.807367;5.36446611
187.751;1319.909863;5.50226546
188.508;1323.762297;5.465719531
189.264;1331.880473;5.644528557
190.021;1268.060297;5.244597771
190.777;1320.837685;5.256146412
191.533;1314.848975;5.322961281
192.29;1331.963402;5.370143146
193.046;1318.378549;5.692673504
193.803;1327.038444;5.5020489
194.559;1346.126632;5.558619137
195.316;1365.155787;5.054916032
196.074;1320.685788;5.410004797
196.83;1374.746621;5.494732289
197.586;1349.687941;5.497760569
198.343;1354.089638;5.407292099
199.1;1336.612682;5.4729959
199.856;1306.068081;5.32189114
200.612;1322.056391;5.502478709
201.368;1332.027127;5.601287443
202.125;1383.44752;5.628233937
202.881;1324.305926;5.350624423
203.637;1339.603888;5.415363987
204.394;1315.009974;5.801278997
205.153;1375.486635;5.436012695
205.91;1342.018857;5.501597827
206.666;1364.923119;5.449998358
207.422;1366.407339;5.292514063
208.179;1377.966262;5.76801981
208.935;1322.339604;5.344925925
209.692;1327.279691;5.415761168
210.448;1332.859164;5.228290768
211.205;1376.061846;5.743919826
211.961;1363.369112;5.583964345
212.717;1301.895914;5.625297598
213.473;1305.389335;5.473475015
214.23;1285.038103;4.926994108
214.986;1376.481962;5.891496273
215.613;1422.060222;5.759873929
216.5;1350.683879;5.475890427
217.257;1365.237105;5.462437232
218.013;1357.200086;5.701898237
218.77;1358.577658;5.688184312
219.526;1353.12714;5.742284297
220.283;1353.414077;5.684330768
221.039;1314.532713;5.495357035
221.795;1339.671079;5.695357599
222.552;1350.263238;5.520949581
223.308;1345.854107;5.315906493
224.065;1387.633796;5.818373341
224.821;1316.742147;5.628051642
225.578;1364.746711;5.606775022
226.334;1341.969651;5.455792871
227.09;1338.234344;5.557077234
227.847;1355.424669;5.586261185
228.603;1315.105037;5.656810354
229.359;1394.005173;5.997229753
230.115;1349.598919;5.55008875
230.871;1323.188968;5.54720907
231.628;1302.038611;5.477145913
232.384;1366.901107;5.551510438
233.14;1324.583074;5.140582907
233.896;1358.149716;5.696745373
234.653;1323.310091;5.235786694
235.409;1326.774856;5.385662211
236.165;1397.966201;5.5415739
236.922;1374.076153;5.388859866
237.678;1333.059516;5.700158379
238.435;1291.085471;5.584324133
239.192;1348.922216;5.621055806
239.948;1339.040572;5.340430354
240.705;1349.082356;5.562634826
241.461;1389.778714;5.670897939
242.218;1316.15364;5.320391272
242.974;1335.226877;5.236850007
243.731;1322.826224;5.349268089
244.487;1321.131492;5.401708441
245.244;1326.884415;5.758974395
246;1344.110413;5.604369998
246.757;1311.113654;5.430485734
247.513;1349.047589;5.566102202
248.27;1366.597383;5.918111991
249.026;1348.41715;5.738248755
249.783;1331.973529;5.232527058
250.54;1251.989212;5.293386121
251.296;1392.578179;5.950398989
252.052;1306.456316;5.526569392
252.809;1325.838809;5.288096353
253.565;1337.830062;5.50726994
254.321;1363.933959;5.268885996
255.078;1348.389427;5.630387609
255.834;1359.035437;5.581205516
256.591;1289.461686;5.27707511
257.347;1329.372211;5.220903632
258.103;1342.134718;5.560559255
258.859;1378.139861;5.650206121
259.616;1335.104039;5.293353653
260.372;1415.60782;5.689925605
261.128;1354.193684;5.496834124
261.885;1283.99237;5.46593898
262.641;1369.701169;5.803391892
263.397;1301.797001;5.325438117
