Relative Time;m/z 35.00 ch3;37/21
0.756;10.47130571;5.825838622
1.512;10.28792626;5.034779177
2.269;8.861658894;5.15514097
3.025;8.831627028;5.074651891
3.781;9.56006782;5.196832888
4.538;9.250829798;5.11258069
5.294;9.776693374;5.147083289
6.051;9.969377249;5.248213826
6.807;10.65069702;5.105658423
7.564;9.088930678;5.357355098
8.32;8.458585605;5.155022714
9.077;8.266443108;5.230252817
9.833;9.374478724;5.052813688
10.589;8.714471473;5.005136865
11.346;8.532799737;5.057781381
12.102;9.44143027;5.25312272
12.858;9.354782473;5.51604073
13.615;9.567541174;5.257226976
14.371;8.981433387;5.086142341
15.127;8.832524934;5.435584493
15.885;8.894099288;5.257341724
16.641;8.769241429;5.287033221
17.397;8.430467633;5.113822294
18.154;8.887365472;5.244054701
18.91;8.559447874;5.088198536
19.667;7.887760094;5.094942465
20.423;9.368926531;5.489211595
21.179;8.664533168;5.20224727
21.935;9.176475662;5.108610555
22.692;7.906337981;5.040710548
23.448;8.896491597;5.134883582
24.205;7.754217411;5.260281177
24.961;9.37421452;5.243377249
25.718;7.163948686;5.000020435
26.474;8.828775952;5.471723909
27.23;8.390117146;5.153641333
27.987;9.290465302;5.146506517
28.743;9.098344634;4.829787198
29.499;8.839794037;4.870926686
30.255;7.355312108;5.715777902
31.012;8.049262488;4.836331563
31.769;8.329483695;5.396381671
32.525;8.061879694;4.85453312
33.281;7.819237614;5.263695067
34.038;7.551616944;5.030021726
34.664;9.25005736;5.300022891
35.551;10.60881018;5.147659128
36.308;8.914791392;5.235680978
37.066;8.229344333;5.138089877
37.822;8.073290285;5.054749475
38.578;9.020766154;5.352784395
39.336;7.246607396;5.123784718
40.094;9.328214881;4.953016617
40.85;9.663812452;5.438361093
41.607;9.084734535;5.282855307
42.364;7.561090391;5.152904967
43.12;8.816458787;5.323331458
43.876;8.029969877;5.403908985
44.633;8.66182006;5.340209615
45.389;8.433552589;4.942106904
46.145;7.798624227;5.555581334
46.901;9.411500024;5.267431162
47.658;9.703881699;5.21424054
48.414;8.468696897;5.120534727
49.17;7.995673978;5.334679321
49.927;7.810573737;5.009881719
50.683;8.195179628;5.223172086
