Relative Time;m/z 35.00 ch3;37/21
0.756;0.198067219;5.783882861
1.512;0.315759579;6.136841544
2.268;0.308730487;5.947140494
3.025;0.392493347;5.617591648
3.781;0.287971769;5.962338601
4.539;0.358138883;6.035417212
5.295;0.250346679;6.007522036
6.052;0.41248406;6.162033701
6.81;0.30107538;5.933421218
7.566;0.393823071;5.645998897
8.322;0.36879129;5.963644814
9.079;0.573132984;6.110323757
9.835;0.504337081;6.08104097
10.591;0.251050842;6.118937035
11.347;0.581507162;5.630697677
12.103;0.311339804;5.953558892
12.73;0.386794295;5.663220286
13.618;0.303146652;5.655488666
14.375;0.247332763;5.907430877
15.131;0.304431481;5.885442031
15.888;0.347748854;5.714310539
16.644;0.153369786;5.985671473
17.4;0.196517814;5.776476564
18.157;0.465943195;6.036756477
18.913;0.401032617;5.625315463
19.669;0.563061001;5.966532813
20.426;0.261403246;6.147487171
21.182;0.41676166;6.003915194
21.938;0.390414941;5.615338851
22.694;0.258302097;5.893743123
23.451;0.507714951;5.83494033
24.207;0.545267965;5.763913459
24.965;0.661482654;6.263083423
25.722;0.39924438;5.801051828
26.479;0.402566174;5.827871723
27.235;0.298817096;6.114496169
27.992;0.100984492;5.880989627
28.749;0.253285211;6.077715882
29.505;0.200182982;6.018760513
30.261;0.355319014;5.894912317
31.017;0.20218236;5.622360635
31.774;0.400138443;5.692258502
32.53;0.454445549;5.828648051
33.287;0.338665893;5.745283718
34.043;0.299220074;5.682370244
34.799;0.353202122;6.267694863
35.555;0.201800727;5.966013814
36.311;0.388479182;5.494578282
37.068;0.446585436;5.524141948
37.824;0.301701997;6.045991724
38.581;0.246097257;5.837563808
39.338;0.396375712;5.807521654
40.095;0.53797688;5.729951263
40.852;0.305027503;5.790246975
41.609;0.549649753;5.474101177
42.365;0.195440524;5.565241114
43.124;0.155594006;5.91681312
43.88;0.148612219;5.921503139
44.637;0.248923954;5.40970817
45.394;0.206797346;6.038766637
46.151;0.408059818;6.36887378
46.907;0.455560158;6.127987855
47.663;0.355001103;5.745410943
48.42;0.402647556;5.713638128
49.176;0.722375912;5.491715319
49.932;0.301310694;5.771240063
50.688;0.589159211;5.516314176
51.445;0.495812537;5.846891373
52.201;0.50892087;5.620564237
52.958;1.267013988;5.738997855
53.714;1.723251394;6.126152641
54.47;3.389360271;5.503006946
55.226;5.140794035;5.759402831
55.983;9.002592625;5.989432954
56.739;14.29586382;6.300938497
57.495;21.04433071;5.636553577
58.252;32.87408966;5.983211801
59.008;46.15104449;5.866502919
59.765;65.14683017;5.952181931
60.522;81.26022719;5.635618329
61.278;104.5296213;5.667945697
62.035;128.3343094;5.623869682
62.791;154.421789;5.863187522
63.547;172.2159293;5.84188306
64.305;200.3521395;5.819885683
65.062;218.564354;5.83841808
65.819;238.6408827;6.055242885
66.575;266.4830411;5.609090208
67.331;267.1256982;5.768730041
68.088;299.3202643;5.992393585
68.845;307.2930223;5.678691751
69.601;315.8504382;5.557624897
70.357;335.7285817;6.082739921
71.114;340.0029672;5.957943993
71.87;368.0267818;5.689186463
72.627;376.3980853;5.883757845
73.383;409.6816102;6.160104544
74.14;401.51444;5.546897601
74.896;396.8977684;5.84813506
75.653;423.4083004;6.190274849
76.409;413.7660511;6.138049967
77.165;442.1846714;6.22053659
77.922;423.7181615;5.529326774
78.678;434.3466726;5.504526255
79.435;471.3919454;6.081042648
80.191;467.3847752;5.775725304
80.948;480.1517775;5.651391266
81.704;479.6243651;5.996299958
82.46;483.7962582;5.834131663
83.216;474.2522611;5.923386644
83.974;503.717898;6.316566428
84.73;479.342941;5.55708159
85.487;497.8392018;6.056688952
86.243;505.0983599;5.674809419
