Relative Time;m/z 35.00 ch3;37/21
0.756;0.067185752;7.809187049
1.512;0.065660426;7.901882566
2.268;0;7.469141421
3.025;0.063660897;7.618803505
3.781;0;7.792009134
4.537;0;7.859778023
5.294;0.062432526;7.239796047
6.05;0;7.363251328
6.806;0;7.00224805
7.563;0.192318144;7.51348995
8.32;0.320970796;7.58686034
9.076;0.127832177;7.696033928
9.832;0.063717952;7.438992698
10.588;0.064970054;7.997616415
11.344;0.062131167;7.411322482
12.101;0.062835542;7.734784248
12.857;0.062332959;7.408308414
13.613;0;7.26180655
14.371;0;7.678192147
15.127;0.061074216;7.070974143
15.883;0.0647684;8.144372427
16.64;0;7.456682962
17.396;0;7.455003329
18.153;0.060305926;7.237919732
18.909;0.061468408;7.216829902
19.665;0.064309973;8.296385619
20.423;0;7.113323243
21.18;0;7.552004626
21.936;0;7.368756432
22.693;0.061708246;7.704295729
23.449;0;7.387795278
24.205;0;7.385469306
24.963;0;7.567447982
25.72;0.062101582;7.764950485
26.477;0;7.367276833
27.233;0;7.789448616
27.989;0.18025345;7.429891306
28.746;0.061241162;7.345222376
29.503;0.060867408;7.258833144
30.26;0.063347128;7.591968977
31.016;0.126884385;7.356288863
31.772;0.18717039;7.661472694
32.528;0;7.878301833
33.284;0;7.253977403
34.04;0;7.31891883
34.797;0.064348999;7.815155773
35.553;0.059575292;7.109411902
36.31;0;7.307730119
37.066;0.188034901;7.376799702
37.822;0;7.904803215
38.578;0.060845541;7.35649234
39.335;0;7.142895583
40.092;0.062147958;7.513084145
40.849;0.059674607;7.29356384
41.605;0;7.273766515
42.363;0.124895598;7.855522478
43.119;0;7.680692712
43.876;0.061110091;7.111146427
44.632;0;7.521115327
45.388;0;8.08809797
46.145;0.124334364;7.596082768
46.77;0;7.231772794
47.658;0.060330456;7.801618615
48.414;0.125238638;7.213824737
49.17;0.063115669;7.345174065
49.926;0;7.107745373
50.683;0.121413261;7.583700945
51.44;0.06176228;7.306400667
52.196;0.06072503;7.393565565
52.952;0;7.756627242
53.709;0.061458547;7.471301539
54.465;0;7.558041259
55.222;0.06113465;7.56729091
55.978;0;7.633540358
56.734;0;7.65216159
57.491;0.058910225;7.263250774
58.247;0.058110843;7.202644298
59.004;0;8.016278543
59.76;0.119987024;7.394762348
60.516;0.246658726;7.384565108
61.273;0.118735516;7.198478487
62.029;0.057376942;6.741846395
