Concentration in g/m^3,Time in h
0.00010396090040038972,0.00048666666666666666
0.00012109532983855506,0.0009733333333333333
9.83721473004689e-05,0.0014602777777777778
9.312762576667614e-05,0.0019472222222222221
0.00010369977000196139,0.002433888888888889
0.0001392967328628955,0.0029208333333333334
0.00011250445161266304,0.0034075
8.346779875856793e-05,0.0038944444444444443
8.097638054828092e-05,0.004381111111111111
5.181641526911685e-05,0.004867777777777778
0.0001120328392181893,0.0053547222222222225
0.00011152384742592758,0.005841388888888889
0.0001446399846003524,0.0063280555555555555
9.459386596404906e-05,0.006814722222222223
0.00011708154845782902,0.007301666666666667
5.177184195039925e-05,0.0077891666666666665
4.1053684336345554e-05,0.00827611111111111
3.126318582228508e-05,0.008763055555555555
3.60434581500677e-05,0.00925
2.9924245192614408e-05,0.009736666666666666
2.4417160975921276e-05,0.010223333333333334
3.199778148248151e-05,0.010710277777777779
1.1988266286134603e-05,0.011196944444444443
5.333241635259092e-05,0.011683888888888888
4.282552596152305e-05,0.012170555555555556
2.808913642302485e-05,0.012657222222222222
1.1737078297657931e-05,0.013144166666666667
4.29781389346036e-05,0.013630833333333333
1.9735730695133557e-05,0.0141175
2.6989898537096726e-05,0.014604444444444444
3.092652078275397e-05,0.015091111111111112
0.00043003061650083533,0.015577777777777777
0.014196874876370636,0.016064722222222223
0.02880633218916599,0.01655138888888889
0.044367414988642405,0.017038611111111112
0.04887205169222705,0.017525555555555555
0.05371537684639746,0.01801222222222222
0.05852792347020795,0.018499166666666664
0.056179764451032836,0.018985833333333334
0.052659095782200134,0.0194725
0.05661154974909771,0.019959444444444443
0.0590820887077983,0.02044611111111111
0.05170141091866406,0.020933055555555555
0.059221711180043914,0.021419722222222222
0.06280647738506177,0.02190638888888889
0.05652956508411684,0.022393333333333335
0.06501618056563374,0.022879999999999998
0.05811666468155284,0.023366666666666668
0.058156499236331295,0.023853611111111114
0.06132891553079349,0.024340277777777777
0.0639883518058247,0.024827222222222223
0.06354081702897275,0.025314166666666665
0.06869323248961566,0.02580111111111111
0.06133471864888156,0.026287777777777778
0.06441681864267927,0.02677472222222222
0.06432796573872145,0.02726138888888889
0.060768804080958416,0.027748333333333333
0.06579804823306411,0.02823527777777778
0.06302790497725685,0.028721944444444446
0.06458877820832086,0.02920888888888889
0.05934692164257512,0.029695833333333334
0.06020003963394233,0.030182777777777777
0.0617946737377967,0.030669444444444444
0.062377913371497826,0.031156111111111114
0.0628879513887151,0.031643055555555556
0.06352142201471281,0.03212972222222222
0.06307637235739073,0.03261666666666667
0.06454446633996169,0.03310333333333333
0.06406939140043692,0.03359
0.061299234981777195,0.034076944444444444
0.060909018985286036,0.03456416666666667
0.062240760809841214,0.03505111111111111
0.06756261330379482,0.03553833333333333
0.05952894610686795,0.03602527777777778
0.06011890489509945,0.03651222222222222
0.06789025503079289,0.036999166666666666
0.05998222486132168,0.03748611111111111
0.061745237671766436,0.03797277777777778
0.06301201202475706,0.03845944444444445
0.06301474047702649,0.038946388888888885
0.06161761085103505,0.039433055555555555
0.05730243560991603,0.039919722222222224
0.05969561177996026,0.04040666666666667
0.06655213144546752,0.04089361111111112
0.0696349423279464,0.04138027777777777
0.06256473961308752,0.04186694444444444
0.062053481729918446,0.042353888888888885
0.05872169615129258,0.042840833333333335
0.0642148822833343,0.043327500000000005
0.06942633708808138,0.04381416666666667
0.06505447559700023,0.04430111111111111
0.06697163165720454,0.044787777777777774
0.06398519550917918,0.04527472222222222
0.06525391737736749,0.04576138888888889
0.06277176610219651,0.046248333333333336
0.06320235371804624,0.046735000000000006
0.06201464209822049,0.04722194444444444
0.06265142322849297,0.04770888888888889
0.06349060835858902,0.048195555555555554
0.0645443192367127,0.048682500000000004
0.06697948902320901,0.04916944444444444
0.0620972934567681,0.04965638888888889
0.06284985153105827,0.05014305555555555
0.06542055898095293,0.05062972222222222
0.06448117913734493,0.051116944444444444
0.059249798966732964,0.05160388888888889
0.06791106157518707,0.05209055555555556
0.06308100306536017,0.05257722222222222
0.0711140215006355,0.05306416666666667
0.07564130563291765,0.05355083333333333
0.06687946575670613,0.0540375
0.06409900007353521,0.054524444444444445
0.0706578914164148,0.05501138888888889
0.06228772900639151,0.05549805555555556
0.06615419416771587,0.055985
0.06134154310172835,0.05647222222222222
0.06490061376551767,0.056958888888888885
0.0652285130697818,0.057445833333333335
0.06390673025003193,0.0579325
0.05799610523563555,0.05841944444444445
0.06179534299800585,0.05890611111111112
0.06947099923249393,0.05939305555555555
0.06130364313208314,0.05987972222222222
0.06230118254144175,0.060366666666666666
0.06478983783933959,0.060853611111111115
0.06354821857079863,0.06134027777777777
0.06422881102196723,0.06182722222222222
0.06942306745191755,0.06231388888888889
0.06850915889526876,0.06280055555555555
0.0691189910726481,0.0632875
0.06331347806487132,0.06377416666666666
0.071474608042533,0.06426111111111112
0.07011629933466713,0.06474805555555556
0.07491902210418327,0.06523472222222222
0.06578203474679785,0.06572166666666666
0.0636801507446526,0.06620833333333333
0.06165778926208145,0.06669527777777778
0.06660691145156519,0.06718194444444445
0.06750342116943424,0.06766861111111111
0.07092723159468309,0.06815583333333333
0.07205841102288578,0.0686425
0.06728890493961218,0.06912944444444445
0.06704417993138558,0.0696163888888889
0.06317941074675547,0.07010333333333334
0.06445632587951171,0.07059
0.0600446957363107,0.07107694444444444
0.06892762280734026,0.07156361111111112
0.0670240081829318,0.07205055555555556
0.06339409676689613,0.07253749999999999
0.06477388940470293,0.07302416666666667
0.06911724748901114,0.07351111111111111
0.06569295959559379,0.07399805555555555
0.06849201946377646,0.07448472222222222
0.0695990616490411,0.07497166666666667
0.06981748490646156,0.07545833333333332
0.0646592116263356,0.07594527777777778
0.0667797507321956,0.07643194444444444
0.06808059315954777,0.0769186111111111
0.0657790102564453,0.07740555555555556
0.06856769454384617,0.07789222222222221
0.07096096175522035,0.07837888888888889
0.06880156751745901,0.07886583333333333
0.06407203653982353,0.07935249999999999
0.06685349744356035,0.07983916666666667
0.06781591877496197,0.08032583333333333
0.06567378135880583,0.08081277777777778
0.06856831934865601,0.08129972222222222
0.06282624704509554,0.08178638888888888
0.06662513333088853,0.08227388888888888
0.07201762630596206,0.08276055555555555
0.06285964289205835,0.08324722222222222
0.06270792372753507,0.08373416666666667
0.06280202901466626,0.08422083333333333
0.06689419139430804,0.08470777777777777
0.06999354912735867,0.08519472222222223
0.07239408184063244,0.08568138888888888
0.06877593204539428,0.08616805555555555
0.06431792169386444,0.08665472222222222
0.06861039802033478,0.08714166666666666
0.07316828320887617,0.08762833333333334
0.06880357020569106,0.088115
0.06973918512479599,0.08860194444444444
0.06424277948080612,0.0890886111111111
0.06844370398937308,0.08957527777777778
0.06687167632140564,0.09006194444444444
0.06814662292729781,0.09054861111111112
0.07001415040839247,0.09103527777777777
0.0663913852739617,0.09152222222222223
0.06376361641734933,0.09200916666666667
0.06390737978709421,0.09249583333333333
0.06582817336860476,0.09298277777777778
0.06711504019799304,0.09346972222222222
0.06324167786650792,0.09395638888888888
0.06644926441793718,0.09444333333333332
0.06438252741409153,0.09493
0.06565508977055255,0.09541666666666666
0.06489481951075009,0.0959036111111111
0.06803732047462964,0.09639027777777778
0.06003891984379225,0.0968775
0.0692868607907102,0.09736444444444445
0.06527190374417,0.09785111111111111
0.06546430566417516,0.09833805555555555
0.07081962161042357,0.098825
0.055871914795233665,0.09931166666666666
0.035396405387426395,0.0997986111111111
0.02209471962087372,0.10028527777777778
0.017405118222405275,0.10077222222222222
0.01215780195156094,0.10125916666666668
0.00981562496873676,0.10174583333333334
0.009803590372771518,0.10223249999999999
0.008558942705438102,0.10271944444444445
0.008286192055184525,0.10320638888888889
0.007460496489546989,0.10369305555555557
0.007279510416038637,0.10418027777777777
0.006462715572090119,0.10466694444444444
0.006122590497497883,0.10515361111111111
0.00631070279031889,0.10564027777777778
0.006817505803651145,0.10612750000000001
0.005998002825474158,0.10661416666666666
0.005384638688556721,0.10710083333333333
0.005176918466024785,0.1075875
0.005233534074353163,0.10807472222222222
0.005204923060592173,0.10856166666666667
0.005443946205478192,0.10904888888888889
0.0049380191889781926,0.10953555555555555
0.004336940643836398,0.11002222222222222
0.00469546887268409,0.11050916666666667
0.004483066170697795,0.11099583333333332
0.0044475008196630745,0.11148305555555556
0.0042572742040390115,0.11196972222222222
0.00432597051163306,0.11245666666666666
0.0037061693785155783,0.11294333333333334
0.003832455794187604,0.11343027777777777
0.0039034689879222802,0.11391694444444445
0.00362763619794416,0.11440388888888889
0.0038134212302658624,0.11489055555555555
0.004069798760174611,0.1153775
0.003807496758027447,0.11586416666666666
0.003839321355585332,0.1163511111111111
0.0037825883087856268,0.11683777777777778
0.0034620765625184365,0.11732444444444444
0.002970694315831738,0.11781138888888888
0.003736004642205744,0.11829833333333334
0.003592918327440723,0.11878527777777778
0.0029601071944298065,0.11927194444444444
0.0029327391263452665,0.11975888888888889
0.0030675358219688694,0.12024555555555556
0.002908948411159918,0.12073277777777777
0.002818782544113394,0.12121972222222223
0.002978552021899532,0.12170666666666667
0.0027967441228953435,0.12215722222222222
0.0027748754113836108,0.12268083333333334
0.002830104922216286,0.12316777777777778
0.002882183570216142,0.12365444444444444
0.0025674829916820614,0.12414138888888888
0.0027303045636616363,0.12462805555555556
0.0025828787822514444,0.12511472222222222
0.002678871472734847,0.1256013888888889
0.0022960932479599606,0.12608805555555555
0.002777364034591985,0.126575
0.0024451936483423737,0.12706194444444444
0.0023872644375747686,0.12754888888888888
0.002241862329284682,0.1280361111111111
